SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #268;0,012;Heat;;;;;;;-0,07838482;-0,4739432;9,72998;0;9,72998;0
Subject #268;0,111;Audio;;;;;;;-0,05405625;-0,3320623;9,72998;0;9,72998;0
Subject #268;0,212;Audio;;Task Spawned;;;13,46636;78,51715;-0,01672021;-0,1143235;9,72998;0;9,72998;0
Subject #268;1,110;Audio;;;;;13,46636;78,51715;0,2088325;1,201069;9,72998;0;9,72998;0
Subject #268;1,220;Audio;;;;;13,46636;78,51715;0,3384966;1,957253;9,72998;0;9,72998;0
Subject #268;1,321;Audio;;;;;13,46636;78,51715;0,4448156;2,577291;9,72998;0;9,72998;0
Subject #268;1,426;Audio;;;;;13,46636;78,51715;0,5660579;3,284359;9,72998;0;9,72998;0
Subject #268;1,530;Audio;;;;;13,46636;78,51715;0,7005839;4,068896;9,72998;0;9,72998;0
Subject #268;1,640;Audio;;;;;13,46636;78,51715;0,8454477;4,913722;9,72998;0;9,72998;0
Subject #268;1,743;Audio;;;;;13,46636;78,51715;1,00477;5,842865;9,72998;0;9,72998;0
Subject #268;1,850;Audio;;;;;13,46636;78,51715;1,17613;6,842217;9,72998;0;9,72998;0
Subject #268;1,951;Audio;;;;;13,46636;78,51715;1,346706;7,836992;9,72998;0;9,72998;0
Subject #268;2,053;Audio;;;;;13,46636;78,51715;1,524471;8,873693;9,72998;0;9,72998;0
Subject #268;2,155;Audio;;;;;13,46636;78,51715;1,725321;10,04502;9,72998;0;9,72998;0
Subject #268;2,260;Audio;;;;;13,46636;78,51715;1,934731;11,26627;9,72998;0;9,72998;0
Subject #268;2,363;Audio;;;;;13,46636;78,51715;2,145349;12,49457;9,72998;0;9,72998;0
Subject #268;2,464;Audio;;;;;13,46636;78,51715;2,350002;13,68808;9,72998;0;9,72998;0
Subject #268;2,580;Audio;;;;;13,46636;78,51715;2,58386;15,05191;9,72998;0;9,72998;0
Subject #268;2,688;Audio;;;;;13,46636;78,51715;2,80333;16,33183;9,72998;0;9,72998;0
Subject #268;2,794;Audio;;;;;13,46636;78,51715;3,018572;17,5871;9,72998;0;9,72998;0
Subject #268;2,900;Audio;;;;;13,46636;78,51715;3,233267;18,83917;9,72998;0;9,72998;0
Subject #268;3,007;Audio;;;;;13,46636;78,51715;3,450932;20,10856;9,72998;0;9,72998;0
Subject #268;3,115;Audio;;;;;13,46636;78,51715;3,6692;21,38147;9,72998;0;9,72998;0
Subject #268;3,219;Audio;;;;;13,46636;78,51715;3,879874;22,61009;9,72998;0;9,72998;0
Subject #268;3,322;Audio;;;;;13,46636;78,51715;4,089574;23,83303;9,72998;0;9,72998;0
Subject #268;3,432;Audio;;;;;13,46636;78,51715;4,31085;25,12348;9,72998;0;9,72998;0
Subject #268;3,539;Audio;;;;;13,46636;78,51715;4,529009;26,39576;9,72998;0;9,72998;0
Subject #268;3,645;Audio;;;;;13,46636;78,51715;4,743561;27,647;9,72998;0;9,72998;0
Subject #268;3,753;Audio;;;;;13,46636;78,51715;4,963333;28,92868;9,72998;0;9,72998;0
Subject #268;3,859;Audio;;;;;13,46636;78,51715;5,177804;30,17945;9,72998;0;9,72998;0
Subject #268;3,971;Audio;;;;;13,46636;78,51715;5,405214;31,50568;9,72998;0;9,72998;0
Subject #268;4,073;Audio;Middle;Task Started;Middle;Task Started;;;5,610997;32,70579;9,72998;0;9,72998;0
Subject #268;4,181;Audio;Middle;;Middle;;;;5,832328;33,99656;9,72998;0;9,72998;0
Subject #268;4,290;Audio;Middle;;Middle;;;;6,052017;35,27776;9,72998;0;9,72998;0
Subject #268;4,393;Audio;Middle;;Middle;;;;6,260505;36,49364;9,72998;0;9,72998;0
