SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;MainTaskXPos;MainTaskZPos;SecondaryTask;SecondaryTaskInfo;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #257;5.334;Audio;Right;;;;Right;;8.867485;51.69715;9.72998;0;9.72998;0
Subject #257;5.451;Audio;Right;;;;Right;;9.103938;53.07611;9.72998;0;9.72998;0
Subject #257;5.563;Audio;Right;;;;Right;;9.330586;54.3979;9.72998;0;9.72998;0
Subject #257;5.665;Audio;Right;;;;Right;;9.537544;55.60484;9.72998;0;9.72998;0
Subject #257;5.782;Audio;Right;;;;Right;;9.775763;56.9941;9.72998;0;9.72998;0
Subject #257;5.899;Audio;Right;;;;Right;;10.01334;58.3796;9.72998;0;9.72998;0
Subject #257;6.009;Audio;Right;;;;Right;;10.23587;59.67739;9.72998;0;9.72998;0
Subject #257;6.110;Audio;Right;;;;Right;;10.44227;60.88107;9.72998;0;9.72998;0
Subject #257;6.229;Audio;Right;;;;Right;;10.68199;62.27909;9.72998;0;9.72998;0
Subject #257;6.344;Audio;Right;;;;Right;;10.91608;63.6443;9.72998;0;9.72998;0
Subject #257;6.460;Audio;Right;;;;Right;;11.15128;65.01596;9.72998;0;9.72998;0
Subject #257;6.570;Audio;Right;;;;Right;;11.37383;66.31379;9.72998;0;9.72998;0
Subject #257;6.687;Audio;Right;;;;Right;;11.61178;67.70154;9.72998;0;9.72998;0
Subject #257;6.805;Audio;Right;;;;Right;;11.85112;69.09733;9.72998;0;9.72998;0
Subject #257;6.921;Audio;Right;;;;Right;;12.08641;70.46952;9.72998;0;9.72998;0
Subject #257;7.041;Audio;Right;;;;Right;;12.32983;71.88908;9.72998;0;9.72998;0
Subject #257;7.158;Audio;Right;;;;Right;;12.56684;73.27127;9.72998;0;9.72998;0
Subject #257;7.279;Audio;Right;;;;Right;;12.81108;74.69566;9.72998;0;9.72998;0
Subject #257;7.382;Audio;Right;;;;Right;;13.02092;75.91941;9.72998;0;9.72998;0
Subject #257;7.516;Audio;Right;;;;Right;;13.29183;77.49934;9.72998;0;9.72998;0
Subject #257;7.618;Audio;Right;;;;Right;;13.49917;78.70848;9.72998;0;9.72998;0
Subject #257;7.732;Audio;Right;;;;Right;;13.73123;80.06184;9.72998;0;9.72998;0
Subject #257;7.853;Audio;Right;;;;Right;;13.97663;81.49296;9.72998;0;9.72998;0
Subject #257;7.960;Audio;Right;;;;Right;;14.19374;82.75911;9.72998;0;9.72998;0
Subject #257;8.066;Audio;Right;;;;Right;;14.40709;84.00333;9.72998;0;9.72998;0
Subject #257;8.193;Audio;Right;;;;Right;;14.62047;85.24775;9.72998;0;9.72998;0
Subject #257;8.301;Audio;Right;;;;Right;;14.88549;86.79332;9.72998;0;9.72998;0
Subject #257;8.413;Audio;Right;;;;Right;;15.11137;88.1106;9.72998;0;9.72998;0
Subject #257;8.525;Audio;None;Timeout;;;None;Timeout;15.33699;89.42637;9.72998;0;9.72998;0
Subject #257;8.649;Audio;None;;;;None;;15.59072;90.90614;9.72998;0;9.72998;0
Subject #257;8.771;Audio;None;;;;None;;15.83827;92.34979;9.72998;0;9.72998;0
Subject #257;8.898;Audio;None;;;;None;;16.0959;93.85224;9.72998;0;9.72998;0
Subject #257;9.005;Audio;None;;;;None;;16.31287;95.11763;9.72998;0;9.72998;0
Subject #257;9.107;Audio;None;;;;None;;16.51943;96.32226;9.72998;0;9.72998;0
Subject #257;9.211;Audio;None;;;;None;;16.73031;97.55205;9.72998;0;9.72998;0
Subject #257;9.334;Audio;None;;;;None;;16.97963;99.00608;9.72998;0;9.72998;0
Subject #257;9.441;Audio;None;;;;None;;17.19574;100.2664;9.72998;0;9.72998;0
Subject #257;9.547;Audio;None;;;;None;;17.41153;101.5249;9.72998;0;9.72998;0
Subject #257;9.673;Audio;None;;;;None;;17.66756;103.018;9.72998;0;9.72998;0
Subject #257;9.782;Audio;None;;;;None;;17.88766;104.3016;9.72998;0;9.72998;0
Subject #257;9.892;Audio;None;;;;None;;18.11137;105.6062;9.72998;0;9.72998;0
Subject #257;10.004;Audio;None;;;;None;;18.33622;106.9175;9.72998;0;9.72998;0
Subject #257;10.117;Audio;None;;;;None;;18.5673;108.2651;9.72998;0;9.72998;0
Subject #257;10.220;Audio;None;;;;None;;18.77672;109.4865;9.72998;0;9.72998;0
Subject #257;10.345;Audio;None;;;;None;;19.03118;110.9705;9.72998;0;9.72998;0
Subject #257;10.477;Audio;None;;;;None;;19.29577;112.5135;9.72998;0;9.72998;0
Subject #257;10.585;Audio;None;;;;None;;19.51783;113.8085;9.72998;0;9.72998;0
Subject #257;10.697;Audio;None;;;;None;;19.74314;115.1225;9.72998;0;9.72998;0
Subject #257;10.807;Audio;None;;;;None;;19.96659;116.4256;9.72998;0;9.72998;0
Subject #257;10.933;Audio;None;;;;None;;20.22324;117.9224;9.72998;0;9.72998;0
Subject #257;11.043;Audio;None;;;;None;;20.44579;119.2203;9.72998;0;9.72998;0
Subject #257;11.144;Audio;None;;;;None;;20.65098;120.4169;9.72998;0;9.72998;0
Subject #257;11.268;Audio;None;;;;None;;20.90222;121.882;9.72998;0;9.72998;0
Subject #257;11.389;Audio;None;;;;None;;21.14693;123.3092;9.72998;0;9.72998;0
Subject #257;11.493;Audio;None;;;;None;;21.35767;124.5382;9.72998;0;9.72998;0
Subject #257;11.596;Audio;None;;;;None;;21.56713;125.7598;9.72998;0;9.72998;0
Subject #257;11.714;Audio;None;;;;None;;21.80537;127.1491;9.72998;0;9.72998;0
Subject #257;11.832;Audio;None;;;;None;;22.04521;128.5478;9.72998;0;9.72998;0
Subject #257;11.951;Audio;None;;;;None;;22.28806;129.9641;9.72998;0;9.72998;0
Subject #257;12.057;Audio;None;;;;None;;22.50121;131.2072;9.72998;0;9.72998;0
Subject #257;12.176;Audio;None;;;;None;;22.74275;132.6158;9.72998;0;9.72998;0
Subject #257;12.281;Audio;None;;;;None;;22.95587;133.8586;9.72998;0;9.72998;0
Subject #257;12.384;Audio;None;;;;None;;23.16513;135.079;9.72998;0;9.72998;0
Subject #257;12.484;Audio;None;;;;None;;23.36902;136.2681;9.72998;0;9.72998;0
Subject #257;12.585;Audio;None;;;;None;;23.57235;137.4538;9.72998;0;9.72998;0
Subject #257;12.697;Audio;None;;;;None;;23.79965;138.7794;9.72998;0;9.72998;0
Subject #257;12.800;Audio;None;;;;None;;24.0092;140.0015;9.72998;0;9.72998;0
Subject #257;12.919;Audio;None;;;;None;;24.25002;141.406;9.72998;0;9.72998;0
Subject #257;13.041;Audio;None;;;;None;;24.49803;142.8523;9.72998;0;9.72998;0
Subject #257;13.164;Audio;None;;;;None;;24.74632;144.3003;9.72998;0;9.72998;0
Subject #257;13.283;Audio;None;;;;None;;24.98777;145.7084;9.72998;0;9.72998;0
Subject #257;13.383;Audio;None;;;;None;;25.19214;146.9002;9.72998;0;9.72998;0
Subject #257;13.485;Audio;None;;;;None;;25.39771;148.0991;9.72998;0;9.72998;0
Subject #257;13.589;Audio;None;;;;None;;25.60832;149.3273;9.72998;0;9.72998;0
Subject #257;13.708;Audio;None;;;;None;;25.85044;150.7393;9.72998;0;9.72998;0
Subject #257;13.827;Audio;None;;;;None;;26.09151;152.1452;9.72998;0;9.72998;0
Subject #257;13.927;Audio;None;;;;None;;26.29386;153.3253;9.72998;0;9.72998;0
Subject #257;14.050;Audio;None;;;;None;;26.54424;154.7856;9.72998;0;9.72998;0
Subject #257;14.174;Audio;None;;;;None;;26.79474;156.2464;9.72998;0;9.72998;0
Subject #257;14.293;Audio;None;;;;None;;27.03679;157.658;9.72998;0;9.72998;0
Subject #257;14.409;Audio;None;;;;None;;27.27064;159.0217;9.72998;0;9.72998;0
Subject #257;14.510;Audio;None;;;;None;;27.47598;160.2193;9.72998;0;9.72998;0
Subject #257;14.610;Audio;None;;;;None;;27.67968;161.4072;9.72998;0;9.72998;0
Subject #257;14.731;Audio;None;;;;None;;27.92388;162.8314;9.72998;0;9.72998;0
Subject #257;14.854;Audio;None;;;;None;;28.17338;164.2865;9.72998;0;9.72998;0
Subject #257;14.978;Audio;None;;;;None;;28.42605;165.76;9.72998;0;9.72998;0
Subject #257;15.103;Audio;None;;;;None;;28.67879;167.2339;9.72998;0;9.72998;0
Subject #257;15.203;Audio;None;;;;None;;28.88288;168.4241;9.72998;0;9.72998;0
Subject #257;15.303;Audio;None;;;;None;;29.08552;169.6059;9.72998;0;9.72998;0
Subject #257;15.404;Audio;None;;;;None;;29.28979;170.7971;9.72998;0;9.72998;0
Subject #257;15.517;Audio;None;;;;None;;29.51911;172.1345;9.72998;0;9.72998;0
Subject #257;15.621;Audio;None;;;;None;;29.72917;173.3595;9.72998;0;9.72998;0
Subject #257;15.742;Audio;None;;;;None;;29.97615;174.7999;9.72998;0;9.72998;0
Subject #257;15.864;Audio;None;;;;None;;30.22289;176.2388;9.72998;0;9.72998;0
Subject #257;15.988;Audio;Middle;Task Started;;;Middle;Task Started;30.4753;177.7108;9.72998;0;9.72998;0
Subject #257;16.110;Audio;Middle;;;;Middle;;30.72164;179.1474;9.72998;0;9.72998;0
Subject #257;16.224;Audio;Middle;;;;Middle;;30.95354;180.4999;9.72998;0;9.72998;0
Subject #257;16.325;Audio;Middle;;;;Middle;;31.15744;181.689;9.72998;0;9.72998;0
Subject #257;16.428;Audio;Middle;;;;Middle;;31.36769;182.9151;9.72998;0;9.72998;0
Subject #257;16.534;Audio;Middle;;;;Middle;;31.58018;184.1544;9.72998;0;9.72998;0
Subject #257;16.636;Audio;Middle;;;;Middle;;31.78794;185.366;9.72998;0;9.72998;0
Subject #257;16.758;Audio;Middle;;;;Middle;;32.03558;186.8102;9.72998;0;9.72998;0
Subject #257;16.881;Audio;Middle;;;;Middle;;32.28619;188.2718;9.72998;0;9.72998;0
Subject #257;16.985;Audio;Middle;;;;Middle;;32.49718;189.5022;9.72998;0;9.72998;0
Subject #257;17.087;Audio;Middle;;;;Middle;;32.70415;190.7092;9.72998;0;9.72998;0
Subject #257;17.188;Audio;Middle;;;;Middle;;32.90883;191.9029;9.72998;0;9.72998;0
Subject #257;17.309;Audio;Middle;;;;Middle;;33.15356;193.3302;9.72998;0;9.72998;0
Subject #257;17.435;Audio;Middle;;;;Middle;;33.40953;194.8229;9.72998;0;9.72998;0
Subject #257;17.541;Audio;Middle;;;;Middle;;33.62523;196.0808;9.72998;0;9.72998;0
Subject #257;17.646;Audio;Middle;;;;Middle;;33.8364;197.3124;9.72998;0;9.72998;0
Subject #257;17.768;Audio;Middle;;;;Middle;;34.0836;198.754;9.72998;0;9.72998;0
Subject #257;17.892;Audio;Middle;;;;Middle;;34.3357;200.2242;9.72998;0;9.72998;0
Subject #257;18.007;Audio;Middle;;;;Middle;;34.56889;201.5841;9.72998;0;9.72998;0
Subject #257;18.126;Audio;Middle;;;;Middle;;34.81128;202.9977;9.72998;0;9.72998;0
Subject #257;18.250;Audio;Middle;;;;Middle;;35.06186;204.4591;9.72998;0;9.72998;0
Subject #257;18.375;Audio;Middle;;;;Middle;;35.31419;205.9307;9.72998;0;9.72998;0
Subject #257;18.503;Audio;Middle;;;;Middle;;35.57387;207.4451;9.72998;0;9.72998;0
Subject #257;18.625;Audio;Middle;;;;Middle;;35.82288;208.8972;9.72998;0;9.72998;0
Subject #257;18.732;Audio;Middle;;;;Middle;;36.03878;210.1564;9.72998;0;9.72998;0
Subject #257;18.855;Audio;Middle;;;;Middle;;36.28925;211.617;9.72998;0;9.72998;0
Subject #257;18.978;Audio;Middle;;;;Middle;;36.53812;213.0684;9.72998;0;9.72998;0
Subject #257;19.078;Audio;Middle;;;;Middle;;36.74181;214.2563;9.72998;0;9.72998;0
Subject #257;19.179;Audio;Middle;;;;Middle;;36.94561;215.4448;9.72998;0;9.72998;0
Subject #257;19.301;Audio;Middle;;;;Middle;;37.19335;216.8896;9.72998;0;9.72998;0
Subject #257;19.403;Audio;Middle;;;;Middle;;37.39869;218.0871;9.72998;0;9.72998;0
Subject #257;19.505;Audio;Middle;;;;Middle;;37.60618;219.2972;9.72998;0;9.72998;0
Subject #257;19.611;Audio;Middle;;;;Middle;;37.82154;220.5531;9.72998;0;9.72998;0
Subject #257;19.728;Audio;Middle;;;;Middle;;38.05904;221.9381;9.72998;0;9.72998;0
Subject #257;19.830;Audio;Middle;;;;Middle;;38.26706;223.1513;9.72998;0;9.72998;0
Subject #257;19.956;Audio;Middle;;;;Middle;;38.52202;224.6382;9.72998;0;9.72998;0
Subject #257;20.080;Audio;Middle;;;;Middle;;38.77251;226.099;9.72998;0;9.72998;0
Subject #257;20.187;Audio;Middle;;;;Middle;;38.98953;227.3646;9.72998;0;9.72998;0
Subject #257;20.289;Audio;Middle;;;;Middle;;39.19761;228.5781;9.72998;0;9.72998;0
Subject #257;20.391;Audio;Middle;;;;Middle;;39.4037;229.78;9.72998;0;9.72998;0
Subject #257;20.492;Audio;Middle;;;;Middle;;39.60788;230.9708;9.72998;0;9.72998;0
Subject #257;20.595;Audio;Middle;;;;Middle;;39.81619;232.1856;9.72998;0;9.72998;0
Subject #257;20.702;Audio;Middle;;;;Middle;;40.03505;233.4619;9.72998;0;9.72998;0
Subject #257;20.812;Audio;Middle;;;;Middle;;40.25761;234.7599;9.72998;0;9.72998;0
Subject #257;20.915;Audio;None;Timeout;;;None;Timeout;40.46515;235.9702;9.72998;0;9.72998;0
Subject #257;21.016;Audio;None;;;;None;;40.672;237.1766;9.72998;0;9.72998;0
Subject #257;21.126;Audio;None;;;;None;;40.89495;238.4768;9.72998;0;9.72998;0
Subject #257;21.232;Audio;None;;;;None;;41.10968;239.7291;9.72998;0;9.72998;0
Subject #257;21.358;Audio;None;;;;None;;41.36534;241.22;9.72998;0;9.72998;0
Subject #257;21.461;Audio;None;;;;None;;41.57332;242.433;9.72998;0;9.72998;0
Subject #257;21.562;Audio;None;;;;None;;41.77955;243.6357;9.72998;0;9.72998;0
Subject #257;21.687;Audio;None;;;;None;;42.0315;245.105;9.72998;0;9.72998;0
Subject #257;21.790;Audio;None;;;;None;;42.24097;246.3266;9.72998;0;9.72998;0
Subject #257;21.895;Audio;None;;;;None;;42.45404;247.5692;9.72998;0;9.72998;0
Subject #257;22.002;Audio;None;;;;None;;42.67205;248.8406;9.72998;0;9.72998;0
Subject #257;22.128;Audio;None;;;;None;;42.92631;250.3235;9.72998;0;9.72998;0
Subject #257;22.255;Audio;None;;;;None;;43.18319;251.8215;9.72998;0;9.72998;0
Subject #257;22.355;Audio;None;;;;None;;43.38596;253.0041;9.72998;0;9.72998;0
Subject #257;22.458;Audio;None;;;;None;;43.59562;254.2268;9.72998;0;9.72998;0
Subject #257;22.559;Audio;None;;;;None;;43.79978;255.4175;9.72998;0;9.72998;0
Subject #257;22.660;Audio;None;;;;None;;44.00665;256.6238;9.72998;0;9.72998;0
Subject #257;22.786;Audio;None;;;;None;;44.26042;258.1038;9.72998;0;9.72998;0
Subject #257;22.889;Audio;None;;;;None;;44.46961;259.3238;9.72998;0;9.72998;0
Subject #257;22.995;Audio;None;;;;None;;44.6838;260.5729;9.72998;0;9.72998;0
Subject #257;23.097;Audio;None;;;;None;;44.89138;261.7834;9.72998;0;9.72998;0
Subject #257;23.201;Audio;None;;;;None;;45.10278;263.0163;9.72998;0;9.72998;0
Subject #257;23.320;Audio;None;;;;None;;45.34331;264.419;9.72998;0;9.72998;0
Subject #257;23.426;Audio;None;;;;None;;45.55772;265.6695;9.72998;0;9.72998;0
Subject #257;23.532;Audio;None;;;;None;;45.77448;266.9336;9.72998;0;9.72998;0
Subject #257;23.638;Audio;None;;;;None;;45.98973;268.1889;9.72998;0;9.72998;0
Subject #257;23.742;Audio;None;;;;None;;46.20039;269.4174;9.72998;0;9.72998;0
Subject #257;23.848;Audio;None;;;;None;;46.41541;270.6714;9.72998;0;9.72998;0
Subject #257;23.979;Audio;None;;;;None;;46.67921;272.2099;9.72998;0;9.72998;0
Subject #257;24.092;Audio;None;;;;None;;46.90969;273.554;9.72998;0;9.72998;0
Subject #257;24.219;Audio;None;;;;None;;47.16788;275.0597;9.72998;0;9.72998;0
Subject #257;24.362;Audio;None;;;;None;;47.45745;276.7484;9.72998;0;9.72998;0
Subject #257;24.476;Audio;None;;;;None;;47.68771;278.0913;9.72998;0;9.72998;0
Subject #257;24.583;Audio;None;;;;None;;47.90586;279.3635;9.72998;0;9.72998;0
Subject #257;24.688;Audio;None;;;;None;;48.11946;280.6092;9.72998;0;9.72998;0
Subject #257;24.804;Audio;None;;;;None;;48.35382;281.976;9.72998;0;9.72998;0
Subject #257;24.918;Audio;None;;;;None;;48.58467;283.3222;9.72998;0;9.72998;0
Subject #257;25.044;Audio;None;;;;None;;48.84055;284.8145;9.72998;0;9.72998;0
Subject #257;25.151;Audio;None;;;;None;;49.05678;286.0755;9.72998;0;9.72998;0
Subject #257;25.263;Audio;None;;;;None;;49.28421;287.4019;9.72998;0;9.72998;0
Subject #257;25.406;Audio;None;;;;None;;49.57557;289.101;9.72998;0;9.72998;0
Subject #257;25.532;Audio;None;;;;None;;49.83091;290.5901;9.72998;0;9.72998;0
Subject #257;25.636;Audio;None;;;;None;;50.04045;291.8122;9.72998;0;9.72998;0
Subject #257;25.756;Audio;None;;;;None;;50.28444;293.2351;9.72998;0;9.72998;0
Subject #257;25.862;Audio;None;;;;None;;50.49848;294.4834;9.72998;0;9.72998;0
Subject #257;25.975;Audio;None;;;;None;;50.72803;295.8221;9.72998;0;9.72998;0
Subject #257;26.113;Audio;None;;;;None;;51.00858;297.4582;9.72998;0;9.72998;0
Subject #257;26.221;Audio;None;;;;None;;51.22839;298.7401;9.72998;0;9.72998;0
Subject #257;26.348;Audio;None;;;;None;;51.4865;300.2453;9.72998;0;9.72998;0
Subject #257;26.455;Audio;None;;;;None;;51.70257;301.5054;9.72998;0;9.72998;0
Subject #257;26.565;Audio;None;;;;None;;51.92572;302.8068;9.72998;0;9.72998;0
Subject #257;26.678;Audio;None;;;;None;;52.15393;304.1377;9.72998;0;9.72998;0
Subject #257;26.793;Audio;None;;;;None;;52.3867;305.4952;9.72998;0;9.72998;0
Subject #257;26.915;Audio;None;;;;None;;52.63562;306.9468;9.72998;0;9.72998;0
Subject #257;27.022;Audio;None;;;;None;;52.85188;308.208;9.72998;0;9.72998;0
Subject #257;27.142;Audio;None;;;;None;;53.09421;309.6213;9.72998;0;9.72998;0
Subject #257;27.263;Audio;None;;;;None;;53.34064;311.0584;9.72998;0;9.72998;0
Subject #257;27.390;Audio;None;;;;None;;53.59858;312.5627;9.72998;0;9.72998;0
Subject #257;27.496;Audio;None;;;;None;;53.8134;313.8155;9.72998;0;9.72998;0
Subject #257;27.605;Audio;None;;;;None;;54.03375;315.1005;9.72998;0;9.72998;0
Subject #257;27.726;Audio;None;;;;None;;54.28007;316.537;9.72998;0;9.72998;0
Subject #257;27.834;Audio;Left;Task Started;;;Left;Task Started;54.49831;317.8098;9.72998;0;9.72998;0
Subject #257;27.938;Audio;Left;;;;Left;;54.70937;319.0406;9.72998;0;9.72998;0
Subject #257;28.047;Audio;Left;;;;Left;;54.93149;320.336;9.72998;0;9.72998;0
Subject #257;28.155;Audio;Left;;;;Left;;55.15018;321.6114;9.72998;0;9.72998;0
Subject #257;28.284;Audio;Left;;;;Left;;55.41158;323.1358;9.72998;0;9.72998;0
Subject #257;28.410;Audio;Left;;;;Left;;55.6664;324.6219;9.72998;0;9.72998;0
Subject #257;28.536;Audio;Left;;;;Left;;55.92192;326.1121;9.72998;0;9.72998;0
Subject #257;28.648;Audio;Left;;;;Left;;56.1507;327.4463;9.72998;0;9.72998;0
Subject #257;28.759;Audio;Left;;;;Left;;56.37521;328.7556;9.72998;0;9.72998;0
Subject #257;28.865;Audio;Left;;;;Left;;56.59033;330.0102;9.72998;0;9.72998;0
Subject #257;29.710;Audio;Left;;;;Left;;57.26635;333.9526;9.72998;0;9.72998;0
Subject #257;29.836;Audio;Left;;;;Left;;57.53297;335.5075;9.72998;0;9.72998;0
Subject #257;29.946;Audio;Left;;;;Left;;57.7552;336.8036;9.72998;0;9.72998;0
Subject #257;30.066;Audio;Left;;;;Left;;57.99877;338.224;9.72998;0;9.72998;0
Subject #257;30.192;Audio;Left;;;;Left;;58.255;339.7183;9.72998;0;9.72998;0
Subject #257;30.317;Audio;Left;;;;Left;;58.50914;341.2005;9.72998;0;9.72998;0
Subject #257;30.427;Audio;Left;;;;Left;;58.73133;342.4962;9.72998;0;9.72998;0
Subject #257;30.537;Audio;Left;;;;Left;;58.95555;343.8039;9.72998;0;9.72998;0
Subject #257;30.665;Audio;Left;;;;Left;;59.21432;345.313;9.72998;0;9.72998;0
Subject #257;30.768;Audio;Left;;;;Left;;59.42343;346.5325;9.72998;0;9.72998;0
Subject #257;30.870;Audio;Left;;;;Left;;59.63085;347.7421;9.72998;0;9.72998;0
Subject #257;30.996;Audio;Left;;;;Left;;59.88585;349.2292;9.72998;0;9.72998;0
Subject #257;31.103;Audio;Left;;;;Left;;60.10234;350.4918;9.72998;0;9.72998;0
Subject #257;31.215;Audio;Left;;;;Left;;60.33113;351.826;9.72998;0;9.72998;0
Subject #257;31.322;Audio;Left;;;;Left;;60.54694;353.0846;9.72998;0;9.72998;0
