SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #58,0.003,Heat,No Action,no event,0,0,177.7489,41.85718
Subject #58,0.106,Audio,No Action,no event,0,0,172.7565,44.14248
Subject #58,0.207,Audio,No Action,no event,0,0,171.6461,42.83768
Subject #58,0.318,Audio,No Action,no event,0,0,171.8288,43.34706
Subject #58,0.418,Audio,No Action,no event,0,0,172.1364,43.29256
Subject #58,0.518,Audio,No Action,no event,0,0,171.8885,43.13755
Subject #58,0.619,Audio,No Action,no event,0,0,171.9247,42.94279
Subject #58,0.720,Audio,No Action,no event,0,0,171.6976,42.81305
Subject #58,0.821,Audio,No Action,no event,0,0,171.9907,43.11164
Subject #58,0.932,Audio,No Action,no event,0,0,171.5255,43.26285
Subject #58,1.032,Audio,No Action,no event,0,0,171.6551,43.18258
Subject #58,1.133,Audio,No Action,no event,0,0,171.4307,43.20526
Subject #58,1.234,Audio,No Action,no event,0,0,171.152,43.28656
Subject #58,1.334,Audio,No Action,no event,0,0,171.4351,43.44699
Subject #58,1.434,Audio,No Action,no event,0,0,171.5654,43.54736
Subject #58,1.545,Audio,No Action,no event,0,0,171.7292,43.75533
Subject #58,1.645,Audio,No Action,no event,0,0,171.0819,46.46706
Subject #58,1.746,Audio,No Action,no event,0,0,170.1812,52.3848
Subject #58,1.846,Audio,No Action,no event,0,0,170.2536,51.80901
Subject #58,1.947,Audio,No Action,no event,0,0,169.304,49.97312
Subject #58,2.049,Audio,No Action,no event,0,0,169.656,51.39112
Subject #58,2.149,Audio,No Action,no event,0,0,170.7685,53.4938
Subject #58,2.249,Audio,No Action,no event,0,0,170.8723,54.0909
Subject #58,2.350,Audio,No Action,no event,0,0,170.8682,54.99073
Subject #58,2.451,Audio,No Action,no event,0,0,171.4273,55.58284
Subject #58,2.551,Audio,No Action,no event,0,0,171.602,56.05662
Subject #58,2.651,Audio,No Action,no event,0,0,171.8641,55.80855
Subject #58,2.752,Audio,No Action,no event,0,0,172.5476,53.24224
Subject #58,2.853,Audio,No Action,no event,0,0,172.0319,53.4374
Subject #58,2.953,Audio,No Action,no event,0,0,170.9813,52.84458
Subject #58,3.054,Audio,No Action,no event,0,0,171.4145,53.33058
Subject #58,3.154,Audio,No Action,no event,0,0,171.6336,53.52631
Subject #58,3.255,Audio,No Action,no event,0,0,172.8833,53.5607
Subject #58,3.355,Audio,No Action,no event,0,0,173.05,54.05264
Subject #58,3.456,Audio,No Action,no event,0,0,171.3254,53.20732
Subject #58,3.556,Audio,No Action,no event,0,0,172.2449,53.9948
Subject #58,3.657,Audio,No Action,no event,0,0,171.5649,54.58277
Subject #58,3.757,Audio,No Action,no event,0,0,171.4405,54.92311
Subject #58,3.858,Audio,No Action,no event,0,0,170.883,55.77327
Subject #58,3.959,Audio,No Action,no event,0,0,171.2765,59.60376
Subject #58,4.060,Audio,No Action,no event,0,0,172.6721,68.48288
Subject #58,4.160,Audio,No Action,no event,0,0,187.2586,78.07626
Subject #58,4.261,Audio,No Action,no event,0,0,242.4214,85.40552
Subject #58,4.372,Audio,No Action,no event,0,0,238.2216,84.5638
Subject #58,4.472,Audio,No Action,no event,0,0,198.1194,85.55045
Subject #58,4.573,Audio,No Action,no event,0,0,216.5709,83.8784
Subject #58,4.674,Audio,No Action,no event,0,0,212.356,82.66174
Subject #58,4.774,Audio,No Action,no event,0,0,210.3434,85.42873
Subject #58,4.875,Audio,No Action,no event,0,0,11.10526,89.21118
Subject #58,4.975,Audio,No Action,no event,0,0,43.65088,85.90509
Subject #58,5.077,Audio,No Action,no event,0,0,33.73003,85.03138
Subject #58,5.177,Audio,No Action,no event,0,0,27.46466,82.98508
Subject #58,5.277,Audio,No Action,no event,0,0,32.20192,81.62945
Subject #58,5.388,Audio,No Action,no event,0,0,44.98508,84.44444
Subject #58,5.489,Audio,No Action,no event,0,0,38.83694,86.69465
Subject #58,5.590,Audio,No Action,no event,0,0,356.9435,84.7683
Subject #58,5.690,Audio,No Action,no event,0,0,8.140444,85.06425
Subject #58,5.790,Audio,No Action,no event,0,0,78.99029,85.10271
Subject #58,5.891,Audio,No Action,no event,0,0,162.4941,88.52927
Subject #58,5.992,Audio,No Action,no event,0,0,226.6788,86.73692
Subject #58,6.092,Audio,No Action,no event,0,0,309.3327,88.29923
Subject #58,6.194,Audio,No Action,no event,0,0,2.066748,88.54936
Subject #58,6.294,Audio,No Action,no event,0,0,16.89428,88.817
Subject #58,6.394,Audio,No Action,no event,0,0,343.8867,89.01642
Subject #58,6.495,Audio,No Action,no event,0,0,173.5752,88.94353
Subject #58,6.595,Audio,No Action,no event,0,0,336.3289,88.9179
Subject #58,6.695,Audio,No Action,no event,0,0,254.6261,87.85223
Subject #58,6.796,Audio,No Action,no event,0,0,237.5795,85.15689
Subject #58,6.897,Audio,No Action,no event,0,0,222.7687,84.52131
Subject #58,6.997,Audio,No Action,no event,0,0,208.1129,87.73376
Subject #58,7.098,Audio,No Action,no event,0,0,93.29086,87.3817
Subject #58,7.198,Audio,No Action,no event,0,0,46.12952,88.15453
Subject #58,7.299,Audio,No Action,no event,0,0,36.93428,87.9887
Subject #58,7.399,Audio,No Action,no event,0,0,79.68102,87.76017
Subject #58,7.500,Audio,No Action,no event,0,0,98.96398,88.62541
Subject #58,7.600,Audio,No Action,no event,0,0,102.0463,88.91106
Subject #58,7.701,Audio,No Action,no event,0,0,113.9203,88.58348
Subject #58,7.801,Audio,No Action,no event,0,0,136.6187,88.75243
