SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #262;0,022;Heat;;;;;;;-0,0961475;-0,5775328;9,72998;0;9,72998;0
Subject #262;0,133;Audio;;;;;;;-0,07439624;-0,4506823;9,72998;0;9,72998;0
Subject #262;0,240;Audio;;;;;;;-0,04186017;-0,2609364;9,72998;0;9,72998;0
Subject #262;0,343;Audio;;;;;;;-0,001102666;-0,02324416;9,72998;0;9,72998;0
Subject #262;0,475;Audio;;;;;;;0,0682549;0,3812397;9,72998;0;9,72998;0
Subject #262;0,588;Audio;;;;;;;0,1414058;0,807846;9,72998;0;9,72998;0
Subject #262;0,712;Audio;;;;;;;0,23646;1,36219;9,72998;0;9,72998;0
Subject #262;0,839;Audio;;;;;;;0,3516255;2,033819;9,72998;0;9,72998;0
Subject #262;0,939;Audio;;;;;;;0,4528348;2,624058;9,72998;0;9,72998;0
Subject #262;1,040;Audio;;;;;;;0,5651317;3,278958;9,72998;0;9,72998;0
Subject #262;1,141;Audio;;;;;;;0,6877706;3,994172;9,72998;0;9,72998;0
Subject #262;1,245;Audio;;;;;;;0,8242405;4,790046;9,72998;0;9,72998;0
Subject #262;1,375;Audio;;;;;;;1,012475;5,887806;9,72998;0;9,72998;0
Subject #262;1,476;Audio;;;;;;;1,170143;6,807304;9,72998;0;9,72998;0
Subject #262;1,606;Audio;;;;;;;1,387164;8,072942;9,72998;0;9,72998;0
Subject #262;1,724;Audio;;;;;;;1,599455;9,310994;9,72998;0;9,72998;0
Subject #262;1,856;Audio;;;;;;;1,853905;10,79491;9,72998;0;9,72998;0
Subject #262;2,008;Audio;;;;;;;2,158399;12,57068;9,72998;0;9,72998;0
Subject #262;2,124;Audio;;;;;;;2,395062;13,95087;9,72998;0;9,72998;0
Subject #262;2,224;Audio;;;;;;;2,599194;15,14134;9,72998;0;9,72998;0
Subject #262;2,350;Audio;;;;;;;2,853168;16,62248;9,72998;0;9,72998;0
Subject #262;2,473;Audio;;;;;;;3,10401;18,08535;9,72998;0;9,72998;0
Subject #262;2,591;Audio;;;;;;;3,343613;19,48269;9,72998;0;9,72998;0
