SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #274;0,015;Heat;;;;;;;0,05579964;0,3086024;9,72998;0;9,72998;0
Subject #274;0,202;Audio;;;;;;;0,2259618;1,300965;9,72998;0;9,72998;0
Subject #274;0,303;Audio;;Task Spawned;;;13,74637;80,15018;0,3368735;1,947787;9,72998;0;9,72998;0
Subject #274;0,406;Audio;;;;;13,74637;80,15018;0,4594801;2,662812;9,72998;0;9,72998;0
Subject #274;0,513;Audio;;;;;13,74637;80,15018;0,5988335;3,475502;9,72998;0;9,72998;0
Subject #274;0,618;Audio;;;;;13,74637;80,15018;0,7467714;4,338255;9,72998;0;9,72998;0
Subject #274;0,722;Audio;;;;;13,74637;80,15018;0,9048559;5,260182;9,72998;0;9,72998;0
Subject #274;0,831;Audio;;;;;13,74637;80,15018;1,078599;6,273428;9,72998;0;9,72998;0
Subject #274;0,935;Audio;;;;;13,74637;80,15018;1,260325;7,333231;9,72998;0;9,72998;0
Subject #274;1,043;Audio;;;;;13,74637;80,15018;1,458448;8,488652;9,72998;0;9,72998;0
Subject #274;1,159;Audio;;;;;13,74637;80,15018;1,686207;9,816917;9,72998;0;9,72998;0
Subject #274;1,269;Audio;;;;;13,74637;80,15018;1,908898;11,11562;9,72998;0;9,72998;0
Subject #274;1,383;Audio;;;;;13,74637;80,15018;2,140453;12,46602;9,72998;0;9,72998;0
Subject #274;1,489;Audio;;;;;13,74637;80,15018;2,355486;13,72006;9,72998;0;9,72998;0
Subject #274;1,597;Audio;;;;;13,74637;80,15018;2,574117;14,99508;9,72998;0;9,72998;0
Subject #274;1,704;Audio;;;;;13,74637;80,15018;2,790022;16,25421;9,72998;0;9,72998;0
Subject #274;1,811;Audio;;;;;13,74637;80,15018;3,009003;17,53128;9,72998;0;9,72998;0
Subject #274;1,916;Audio;;;;;13,74637;80,15018;3,220495;18,76468;9,72998;0;9,72998;0
Subject #274;2,022;Audio;;;;;13,74637;80,15018;3,436471;20,02422;9,72998;0;9,72998;0
Subject #274;2,123;Audio;;;;;13,74637;80,15018;3,641565;21,2203;9,72998;0;9,72998;0
Subject #274;2,231;Audio;;;;;13,74637;80,15018;3,859812;22,49309;9,72998;0;9,72998;0
Subject #274;2,338;Audio;;;;;13,74637;80,15018;4,077048;23,75998;9,72998;0;9,72998;0
Subject #274;2,442;Audio;;;;;13,74637;80,15018;4,288266;24,99177;9,72998;0;9,72998;0
Subject #274;2,559;Audio;;;;;13,74637;80,15018;4,524413;26,36895;9,72998;0;9,72998;0
Subject #274;2,665;Audio;;;;;13,74637;80,15018;4,739719;27,62459;9,72998;0;9,72998;0
Subject #274;2,771;Audio;;;;;13,74637;80,15018;4,955404;28,88243;9,72998;0;9,72998;0
Subject #274;2,879;Audio;;;;;13,74637;80,15018;5,175189;30,16418;9,72998;0;9,72998;0
Subject #274;2,984;Audio;;;;;13,74637;80,15018;5,386129;31,39436;9,72998;0;9,72998;0
Subject #274;3,091;Audio;;;;;13,74637;80,15018;5,60495;32,6705;9,72998;0;9,72998;0
Subject #274;3,193;Audio;;;;;13,74637;80,15018;5,810405;33,86868;9,72998;0;9,72998;0
Subject #274;3,302;Audio;;;;;13,74637;80,15018;6,032016;35,16108;9,72998;0;9,72998;0
Subject #274;3,410;Audio;;;;;13,74637;80,15018;6,25072;36,43654;9,72998;0;9,72998;0
Subject #274;3,517;Audio;;;;;13,74637;80,15018;6,46865;37,70747;9,72998;0;9,72998;0
Subject #274;3,621;Audio;;;;;13,74637;80,15018;6,679582;38,93761;9,72998;0;9,72998;0
Subject #274;3,728;Audio;;;;;13,74637;80,15018;6,895942;40,19939;9,72998;0;9,72998;0
Subject #274;3,835;Audio;;;;;13,74637;80,15018;7,113048;41,46552;9,72998;0;9,72998;0
Subject #274;3,954;Audio;;;;;13,74637;80,15018;7,353261;42,86641;9,72998;0;9,72998;0
Subject #274;4,058;Audio;;;;;13,74637;80,15018;7,564929;44,10082;9,72998;0;9,72998;0
