SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #265;0,003;Heat;;;;;;;;0,5620669;0,01491527;2,977566;10,82913;359,4991;68,90926;12,92515
Subject #265;0,111;Smell;;;;;;;;0,7005781;0,02185605;3,686833;11,32091;359,3876;68,149;13,66193
Subject #265;0,212;Smell;;;;;;;;0,8433986;0,03005491;4,387046;11,78231;359,29;63,0658;33,13968
Subject #265;0,312;Smell;;;;;;;;1,003851;0,04015588;5,144092;12,1709;359,2068;53,85581;47,78157
Subject #265;0,412;Smell;;;;;;;;1,182307;0,0526896;5,959378;12,55482;359,0446;48,19453;46,70507
Subject #265;0,515;Smell;;;;;;;;1,382187;0,06991813;6,850934;12,60829;358,6745;36,48997;40,56226
Subject #265;0,616;Smell;;;;;;;;1,58809;0,09744129;7,787383;11,9442;357,8529;27,963;36,34424
Subject #265;0,716;Smell;;;;Task Started;;;;1,78904;0,1485303;8,785016;10,52007;356,0201;17,39062;37,02697
Subject #265;0,817;Smell;;;;;;;;1,967879;0,2451748;9,843628;8,430998;353,3188;13,8343;22,00535
Subject #265;0,917;Smell;;;;;;;;2,113648;0,4047193;10,96195;6,137508;350,2469;8,643918;23,48769
Subject #265;1,018;Smell;;;;;;;;2,217979;0,6346435;12,13223;3,914851;347,4081;6,257059;17,1089
Subject #265;1,118;Smell;;;;;;;;2,28114;0,9165972;13,30155;2,012383;345,4975;5,847108;17,37273
Subject #265;1,219;Smell;;;;;;;;2,305066;1,227612;14,46817;0,2172229;344,759;5,801118;14,06547
Subject #265;1,320;Smell;;;;;;;;2,293552;1,544569;15,63526;358,4034;345,0106;3,151297;11,60715
Subject #265;1,420;Smell;;;;;;;;2,244045;1,850336;16,79949;356,5248;345,6703;0,354228;13,32131
Subject #265;1,520;Smell;;;;;;;;2,156755;2,14359;17,96565;354,7003;346,2092;0,7040353;9,202301
Subject #265;1,621;Smell;;;;;;;;2,030912;2,426336;19,13039;352,623;346,6642;357,6726;7,837813
Subject #265;1,722;Smell;;;;;;;;1,854852;2,705884;20,29047;349,6231;346,3081;352,2735;4,137483
Subject #265;1,822;Smell;;;;;;;;1,607325;3,004013;21,43179;345,3987;344,7042;347,6304;358,7902
Subject #265;1,922;Smell;;;;;;;;1,283318;3,340876;22,54352;341,9188;342,6208;344,6978;354,7435
Subject #265;2,023;Smell;;;;;;;;0,904013;3,719007;23,62538;339,3731;340,6707;345,1425;354,8922
Subject #265;2,123;Smell;;;;;;;;0,4960085;4,135602;24,67982;338,4733;338,6612;349,6142;354,6447
Subject #265;2,224;Smell;;;;;;;;0,0901344;4,591971;25,72374;339,6234;336,7783;358,6446;355,4817
Subject #265;2,325;Smell;;;;;;;;-0,2595762;5,083639;26,76541;344,3457;334,7832;13,09706;355,1288
Subject #265;2,425;Smell;;;;;;;;-0,4994913;5,616786;27,82096;351,1424;332,4631;28,22244;354,8947
Subject #265;2,526;Smell;;;;;;;;-0,5984548;6,195405;28,87298;359,2171;329,8649;38,63079;355,2747
Subject #265;2,626;Smell;;;;;;;;-0,5462582;6,822243;29,9019;7,391185;327,2421;43,91216;352,9696
Subject #265;2,727;Smell;;;;;;;;-0,3626282;7,496047;30,88758;14,36776;324,7664;46,58054;349,991
Subject #265;2,828;Smell;;;;;;;;-0,07758543;8,210177;31,81821;20,03557;322,4611;46,91839;347,6622
Subject #265;2,928;Smell;;;;;;;;0,2734798;8,958763;32,69003;24,02544;320,2946;45,94471;344,5441
Subject #265;3,028;Smell;;;;;;;;0,6644296;9,74271;33,52156;26,30012;318,7185;44,2151;336,4141
Subject #265;3,129;Smell;Left;Task Started;Left;;23,70888;60,26554;91,85175;1,068479;10,54662;34,32515;26,96155;317,5834;36,91872;324,6225
Subject #265;3,229;Smell;Left;;Left;;23,70888;60,26554;91,85175;1,46742;11,36897;35,11271;26,58169;316,3093;25,13754;317,2363
Subject #265;3,330;Smell;Left;;Left;;23,70888;60,26554;91,85175;1,848521;12,21155;35,88665;25,73922;314,8577;16,8593;316,0798
Subject #265;3,430;Smell;Left;;Left;;23,70888;60,26554;91,85175;2,208274;13,07621;36,64708;24,70976;313,4486;14,8369;319,0294
Subject #265;3,531;Smell;Left;;Left;;23,70888;60,26554;91,85175;2,543683;13,96127;37,39721;23,23133;312,1565;15,72032;322,0866
Subject #265;3,632;Smell;Left;;Left;;23,70888;60,26554;91,85175;2,848825;14,8636;38,13785;21,20864;310,9522;17,31712;324,3683
Subject #265;3,732;Smell;Left;;Left;;23,70888;60,26554;91,85175;3,119158;15,77892;38,87329;19,00278;310,1364;19,79881;325,1838
Subject #265;3,832;Smell;Left;;Left;;23,70888;60,26554;91,85175;3,362783;16,70558;39,60457;17,88008;309,2179;20,61474;326,32
Subject #265;3,933;Smell;Left;;Left;;23,70888;60,26554;91,85175;3,593415;17,64763;40,32396;17,83993;308,1252;21,98173;327,3361
Subject #265;4,034;Smell;Left;;Left;;23,70888;60,26554;91,85175;3,82307;18,60193;41,02592;18,56101;307,3537;23,95007;327,6704
Subject #265;4,134;Smell;Left;;Left;;23,70888;60,26554;91,85175;4,060596;19,56223;41,71552;19,5951;307,1412;25,55076;327,8219
Subject #265;4,235;Smell;Left;;Left;;23,70888;60,26554;91,85175;4,310655;20,52213;42,40013;20,62431;307,365;26,64856;328,7051
Subject #265;4,335;Smell;Left;;Left;;23,70888;60,26554;91,85175;4,574546;21,47885;43,08755;21,41813;307,9106;27,09886;329,5533
Subject #265;4,436;Smell;Left;;Left;;23,70888;60,26554;91,85175;4,850483;22,42648;43,78146;21,98617;308,6731;27,09026;330,7736
Subject #265;4,536;Smell;Left;;Left;;23,70888;60,26554;91,85175;5,13671;23,3624;44,48404;22,33604;309,467;27,63419;331,5029
Subject #265;4,637;Smell;Left;;Left;;23,70888;60,26554;91,85175;5,430842;24,28915;45,19877;22,31971;310,3008;27,86477;331,0528
Subject #265;4,737;Smell;Left;;Left;Task Started;23,70888;60,26554;91,85175;5,728021;25,20513;45,92916;21,83723;311,2691;26,86353;330,4066
Subject #265;4,838;Smell;Left;;Left;;23,70888;60,26554;91,85175;6,021869;26,1054;46,67542;21,0188;312,2223;25,11342;330,5268
Subject #265;4,938;Smell;Left;;Left;;23,70888;60,26554;91,85175;6,309328;26,99166;47,43979;20,11797;313,242;23,85687;331,0105
Subject #265;5,039;Smell;Left;;Left;;23,70888;60,26554;91,85175;6,59232;27,86464;48,22714;19,3691;314,5007;23,69362;330,8418
Subject #265;5,139;Smell;Left;;Left;;23,70888;60,26554;91,85175;6,87138;28,71416;49,03262;18,8265;315,8389;23,97841;330,7427
Subject #265;5,240;Smell;Left;;Left;;23,70888;60,26554;91,85175;7,151089;29,54713;49,86156;18,4435;317,1068;23,86673;330,9538
Subject #265;5,340;Smell;Left;;Left;;23,70888;60,26554;91,85175;7,43069;30,35756;50,7067;18,1479;318,4276;23,37877;329,6467
Subject #265;5,441;Smell;Left;;Left;;23,70888;60,26554;91,85175;7,712929;31,14974;51,57457;17,83455;319,8069;23,3912;323,6543
Subject #265;5,542;Smell;Left;;Left;;23,70888;60,26554;91,85175;7,995098;31,91911;52,46087;17,42697;321,1195;22,85482;319,4861
Subject #265;5,642;Smell;Left;;None;Timeout;23,70888;60,26554;91,85175;8,274562;32,66736;53,36268;16,94054;322,138;22,24409;318,3789
Subject #265;5,743;Smell;Left;;None;;23,70888;60,26554;91,85175;8,549706;33,40288;54,27951;16,4141;322,8116;21,71595;319,3102
Subject #265;5,844;Smell;Left;;None;;23,70888;60,26554;91,85175;8,819221;34,13119;55,20788;15,92143;323,1842;21,26128;321,325
Subject #265;5,944;Smell;Left;;None;;23,70888;60,26554;91,85175;9,079741;34,85088;56,13331;15,48551;323,0536;20,77318;324,4005
Subject #265;6,044;Smell;Left;;None;;23,70888;60,26554;91,85175;9,333497;35,58186;57,06017;15,09461;322,2379;21,19249;328,7363
Subject #265;6,145;Smell;Left;;None;;23,70888;60,26554;91,85175;9,577372;36,32856;57,97438;14,76101;321,0403;21,62955;334,8861
Subject #265;6,246;Smell;Left;;None;;23,70888;60,26554;91,85175;9,813554;37,09863;58,8771;14,55917;319,7412;21,62862;338,5844
Subject #265;6,346;Smell;Left;;None;;23,70888;60,26554;91,85175;10,04156;37,8865;59,75872;14,44336;318,3522;21,33559;337,5543
Subject #265;6,447;Smell;Left;;None;;23,70888;60,26554;91,85175;10,26401;38,69931;60,62395;14,39275;316,8923;21,08817;334,8988
Subject #265;6,547;Smell;Left;;None;;23,70888;60,26554;91,85175;10,48006;39,53141;61,46675;14,36634;315,5359;20,85557;332,0775
Subject #265;6,647;Smell;Left;;None;;23,70888;60,26554;91,85175;10,69202;40,38376;62,29316;14,43996;314,4577;20,59772;329,968
Subject #265;6,748;Smell;Left;;None;;23,70888;60,26554;91,85175;10,90284;41,25038;63,10653;14,67535;313,7461;20,28189;328,8
Subject #265;6,848;Smell;Left;;None;;23,70888;60,26554;91,85175;11,11561;42,12486;63,90943;15,08097;313,292;20,51541;328,6119
Subject #265;6,949;Smell;Left;;None;;23,70888;60,26554;91,85175;11,33361;43,00477;64,70522;15,64686;313,0203;21,20473;329,4328
Subject #265;7,049;Smell;Left;;None;;23,70888;60,26554;91,85175;11,55904;43,8869;65,49495;16,29015;312,9066;22,22315;330,5088
Subject #265;7,151;Smell;Right;Task Started;None;;37,35793;104,3084;113,6114;11,79398;44,773;66,28543;16,94299;313,0986;23,28009;331,7364
Subject #265;7,251;Smell;Right;;None;;37,35793;104,3084;113,6114;12,03989;45,65273;67,07766;17,63086;313,6563;24,0764;333,7478
Subject #265;7,351;Smell;Right;;None;;37,35793;104,3084;113,6114;12,29794;46,51858;67,8735;18,40106;314,5245;24,42766;335,3832
Subject #265;7,452;Smell;Right;;None;;37,35793;104,3084;113,6114;12,57223;47,36957;68,68018;19,26333;315,7397;24,79937;335,0791
Subject #265;7,552;Smell;Right;;None;;37,35793;104,3084;113,6114;12,8657;48,20065;69,50199;20,11509;317,2743;24,95789;326,7585
Subject #265;7,653;Smell;Right;;None;;37,35793;104,3084;113,6114;13,17966;49,00778;70,34396;20,82766;319,1406;23,13203;317,0318
Subject #265;7,753;Smell;Right;;None;;37,35793;104,3084;113,6114;13,5114;49,77986;71,20587;21,2736;321,3468;23,00977;315,7776
Subject #265;7,854;Smell;Right;;None;;37,35793;104,3084;113,6114;13,8601;50,51697;72,09587;21,53656;323,6364;23,94325;316,6079
Subject #265;7,954;Smell;Right;;None;;37,35793;104,3084;113,6114;14,22273;51,21329;73,00828;21,88154;325,9305;24,50057;317,3763
Subject #265;8,055;Smell;Right;;None;;37,35793;104,3084;113,6114;14,60359;51,8712;73,94579;22,43329;328,2833;24,83172;318,8344
Subject #265;8,155;Smell;Right;;None;;37,35793;104,3084;113,6114;15,00537;52,48705;74,90359;23,18604;330,6218;25,25906;322,1031
Subject #265;8,256;Smell;Right;;None;;37,35793;104,3084;113,6114;15,42888;53,06076;75,87497;24,0241;332,6985;26,35214;326,0663
Subject #265;8,357;Smell;Right;;None;;37,35793;104,3084;113,6114;15,87652;53,59979;76,86199;24,84061;334,6268;27,50332;331,7951
