SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
8;32.434;Ring;visible;(42.8, 0.0, 331.6);-52722
8;32.502;Ring;visible;(57.3, 0.0, 330.7);-52810
8;32.601;Ring;visible;(59.8, 0.0, 332.3);-52858
8;32.671;Ring;visible;(51.6, 0.0, 335.0);-52946
8;32.736;Ring;visible;(48.7, 0.0, 336.8);-52994
8;32.873;Ring;visible;(43.7, 0.0, 340.3);-53082
8;32.902;Ring;visible;(52.9, 0.0, 339.5);-53130
8;32.951;Ring;success;;-51474
8;32.961;Ring;visible;(42.5, 0.0, 342.3);-53178
8;33.073;Ring;visible;(56.5, 0.0, 342.3);-53266
8;33.137;Ring;visible;(58.2, 0.0, 343.4);-53314
8;33.152;Ring;success;;-51664
8;33.205;Ring;visible;(60.0, 0.0, 344.5);-53364
8;33.264;Ring;success;;-51758
8;33.342;Ring;visible;(51.1, 0.0, 348.6);-53458
8;33.398;Ring;success;;-51858
8;33.408;Ring;visible;(45.5, 0.0, 350.9);-53506
8;33.475;Ring;visible;(63.1, 0.0, 349.4);-53600
8;34.146;Ring;timeout;;-50720
8;34.169;Ring;timeout;;-50768
8;34.192;Ring;timeout;;-50816
8;34.280;Ring;timeout;;-50864
8;34.370;Ring;timeout;;-50956
8;34.437;Ring;timeout;;-51004
8;34.459;Ring;timeout;;-51052
8;34.571;Ring;timeout;;-51142
8;34.637;Ring;timeout;;-51190
8;34.706;Ring;timeout;;-51240
8;34.794;Ring;timeout;;-51330
8;34.817;Ring;timeout;;-51378
8;34.839;Ring;timeout;;-51426
8;34.995;Ring;timeout;;-51566
8;35.040;Ring;timeout;;-51616
8;35.263;Ring;timeout;;-51810
8;35.397;Ring;timeout;;-51950
8;40.424;Ring;success;;-52388
8;40.503;Ring;visible;(61.7, 0.0, 403.1);-54082
8;40.514;Ring;success;;-52486
8;40.567;Ring;visible;(55.3, 0.0, 405.5);-54132
8;40.625;Ring;success;;-52582
8;40.636;Ring;visible;(58.1, 0.0, 406.4);-54228
8;40.699;Ring;visible;(54.2, 0.0, 408.3);-54278
8;40.834;Ring;visible;(62.5, 0.0, 409.8);-54370
8;40.900;Ring;visible;(68.5, 0.0, 410.2);-54418
8;40.967;Ring;visible;(64.5, 0.0, 412.1);-54466
8;41.071;Ring;success;;-52946
8;41.101;Ring;visible;(76.3, 0.0, 413.0);-54558
8;41.169;Ring;visible;(54.6, 0.0, 417.8);-54606
8;41.236;Ring;visible;(56.2, 0.0, 418.9);-54696
8;41.317;Ring;success;;-53130
8;41.370;Ring;visible;(64.8, 0.0, 420.3);-54746
8;41.437;Ring;visible;(56.5, 0.0, 422.9);-54836
8;41.473;Ring;success;;-53266
8;41.504;Ring;visible;(72.3, 0.0, 421.8);-54886
8;41.571;Ring;visible;(56.4, 0.0, 425.6);-54934
8;41.706;Ring;visible;(62.5, 0.0, 427.4);-55026
8;41.772;Ring;visible;(79.7, 0.0, 426.0);-55074
8;41.840;Ring;visible;(58.5, 0.0, 430.8);-55164
8;41.906;Ring;visible;(59.3, 0.0, 432.0);-55212
8;42.042;Ring;visible;(67.9, 0.0, 433.4);-55300
8;42.107;Ring;visible;(72.8, 0.0, 433.9);-55348
8;42.174;Ring;visible;(67.8, 0.0, 436.1);-55396
8;42.243;Ring;visible;(70.0, 0.0, 437.1);-55486
8;42.480;Ring;timeout;;-52534
8;42.682;Ring;timeout;;-52674
8;42.748;Ring;timeout;;-52722
8;42.815;Ring;timeout;;-52810
8;42.929;Ring;timeout;;-52858
8;43.039;Ring;timeout;;-52994
8;43.172;Ring;timeout;;-53082
8;43.285;Ring;timeout;;-53178
8;43.439;Ring;timeout;;-53314
8;43.507;Ring;timeout;;-53364
8;43.640;Ring;timeout;;-53458
8;43.708;Ring;timeout;;-53506
8;43.774;Ring;timeout;;-53600
8;44.511;Ring;success;;-54082
8;44.846;Ring;success;;-54370
8;44.981;Ring;success;;-54466
8;45.384;Ring;success;;-54746
8;46.053;Ring;success;;-55300
8;46.198;Ring;success;;-55396
8;46.254;Ring;success;;-55486
