SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #270;0,003;Heat;;;;FeedbackRequest successful;;;;0,5439531;0,008509769;3,11885;9,099051;359,7687;90,33997;83,90365
Subject #270;0,111;Heat;;;;;;;;0,6607203;0,01204892;3,846739;9,170923;359,677;43,74965;69,23309
Subject #270;0,212;Heat;;;;;;;;0,7774893;0,01650802;4,566439;9,24509;359,6171;47,16469;68,38745
Subject #270;0,314;Heat;;;;Task Started;;;;0,9059387;0,02210307;5,355646;9,22389;359,5927;72,49496;77,68568
Subject #270;0,415;Heat;;;;FeedbackRequest successful;;;;1,042646;0,0281797;6,197701;9,170044;359,5868;109,5387;76,76694
Subject #270;0,515;Heat;;;;;;;;1,186144;0,03492317;7,093454;9,001691;359,549;69,48969;75,69802
Subject #270;0,616;Heat;;;;;;;;1,337006;0,04326534;8,055525;8,828305;359,4532;53,40249;72,2687
Subject #270;0,716;Heat;;;;;;;;1,493623;0,05380912;9,074444;8,64634;359,3816;84,73816;78,50524
Subject #270;0,816;Heat;;;;;;;;1,6563;0,06551177;10,1532;8,510873;359,4088;92,51454;80,01325
Subject #270;0,917;Heat;;;;;;;;1,825735;0,07669157;11,29319;8,391947;359,4766;59,10516;78,57621
Subject #270;1,017;Heat;;;;;;;;2,003047;0,08782212;12,48246;8,606991;359,4442;52,32943;76,12296
Subject #270;1,118;Heat;;;;;;;;2,187516;0,1004984;13,67544;9,047506;359,3352;49,17883;69,95765
Subject #270;1,219;Heat;;;;;;;;2,383795;0,1154513;14,86743;10,00679;359,255;18,92868;43,37708
Subject #270;1,319;Heat;;;;;;;;2,611894;0,1306763;16,05124;12,1637;359,3523;13,34782;5,015836
Subject #270;1,420;Heat;;;;;;;;2,88628;0,1409992;17,22509;14,20993;359,7763;5,910967;351,9305
Subject #270;1,520;Heat;;;;;;;;3,192912;0,1381005;18,38802;15,4749;0,702282;7,732441;353,7654
Subject #270;1,621;Heat;;;;;;;;3,527632;0,1107948;19,55101;16,74807;2,051369;2,292389;14,64886
Subject #270;1,721;Heat;;;;;;;;3,884076;0,05674991;20,70068;17,81614;3,117076;7,965496;12,49335
Subject #270;1,822;Heat;;;;;;;;4,258927;-0,01415433;21,84456;18,40899;3,601677;13,57949;21,3854
Subject #270;1,922;Heat;;;;;;;;4,63939;-0,09307357;22,98738;18,29519;3,985903;10,66306;21,78373
Subject #270;2,023;Heat;;;;;;;;5,011188;-0,1843179;24,13288;17,40765;4,876043;10,26844;22,4359
Subject #270;2,123;Heat;;;;;;;;5,354612;-0,2989444;25,28219;15,50332;6,254439;8,780856;24,14936
Subject #270;2,224;Heat;;;;;;;;5,651997;-0,4453953;26,44353;12,85227;7,873531;9,32466;27,57639
Subject #270;2,324;Heat;;;;;;;;5,891402;-0,6255733;27,60947;10,07781;9,518075;7,171816;30,12808
Subject #270;2,425;Heat;;;;;;;;6,07721;-0,8400356;28,78238;7,792566;11,12884;2,280067;30,4493
Subject #270;2,525;Heat;;;;;;;;6,222649;-1,087451;29,95345;6,330768;12,73537;4,307889;30,21903
Subject #270;2,626;Heat;;;;;;;;6,34436;-1,368103;31,12035;5,609936;14,34579;10,71704;30,56158
Subject #270;2,726;Heat;;;;;;;;6,455081;-1,68117;32,27945;5,297089;15,91998;15,80127;32,22008
Subject #270;2,827;Heat;;;;;;;;6,558644;-2,026184;33,43243;4,838886;17,42209;25,16813;33,39458
Subject #270;2,928;Heat;;;;;;;;6,646546;-2,399783;34,57563;3,735778;18,81246;33,02655;33,52432
Subject #270;3,028;Heat;;;;;;;;6,706637;-2,801117;35,71199;2,084215;20,23242;39,81936;32,74313
Subject #270;3,129;Heat;Left;Task Started;Right;;-0,881547;-26,80707;112,6953;6,733167;-3,231713;36,8373;0,4819165;21,73789;43,66423;32,8884
Subject #270;3,229;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;6,731116;-3,683617;37,95909;359,2899;21,75635;41,22064;34,57073
Subject #270;3,330;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;6,710466;-4,111838;39,08262;358,5768;19,2631;29,28314;33,92687
Subject #270;3,430;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;6,678346;-4,471926;40,235;358,2114;14,69834;14,91242;27,49707
Subject #270;3,531;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;6,640655;-4,730573;41,41324;358,1593;9,479033;5,789498;19,50847
Subject #270;3,631;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;6,601966;-4,883387;42,60754;358,0525;4,66916;0,9099641;15,67157
Subject #270;3,733;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;6,555757;-4,94265;43,81781;357,4077;0,6516376;357,6885;15,74556
Subject #270;3,833;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;6,489931;-4,928658;45,01886;355,9884;357,9421;357,5895;14,20305
Subject #270;3,933;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;6,385487;-4,870126;46,21634;353,6389;356,4876;359,5964;13,99836
Subject #270;4,033;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;6,224407;-4,788555;47,40888;350,4814;355,7531;1,456971;13,96952
Subject #270;4,134;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;5,99178;-4,695665;48,58944;346,7754;355,4636;12,58296;10,77881
Subject #270;4,235;Heat;Left;;Right;;-0,881547;-26,80707;112,6953;5,683521;-4,600827;49,75423;343,2399;355,5965;33,20289;2,225942
Subject #270;4,335;Heat;Left;;Middle;Task Started;-0,881547;-26,80707;112,6953;5,310125;-4,509909;50,89321;340,2164;355,6922;46,41295;354,787
Subject #270;4,436;Heat;Left;;Middle;;-0,881547;-26,80707;112,6953;4,876005;-4,418364;52,01853;337,2112;355,6086;57,32708;355,2414
Subject #270;4,536;Heat;Left;;Middle;FeedbackRequest successful;-0,881547;-26,80707;112,6953;4,387331;-4,325239;53,11186;334,3473;355,4666;68,38107;357,3567
Subject #270;4,637;Heat;Left;;Middle;;-0,881547;-26,80707;112,6953;3,843157;-4,227012;54,18672;331,7204;355,1398;68,58122;357,9228
Subject #270;4,737;Heat;Left;;Middle;;-0,881547;-26,80707;112,6953;3,255568;-4,120959;55,23357;329,4651;354,7337;64,13416;357,5792
Subject #270;4,838;Heat;Left;;Middle;;-0,881547;-26,80707;112,6953;2,626159;-4,007124;56,26103;327,3106;354,4626;66,53031;358,8036
Subject #270;4,938;Heat;Left;;Middle;;-0,881547;-26,80707;112,6953;1,962657;-3,888521;57,25834;325,2071;354,1553;72,87505;359,8097
Subject #270;5,039;Heat;Left;;Middle;;-0,881547;-26,80707;112,6953;1,263765;-3,760053;58,23252;323,3373;353,4555;77,85616;0,9897812
Subject #270;5,139;Heat;Left;;Middle;;-0,881547;-26,80707;112,6953;0,5398191;-3,613359;59,18248;322,0099;352,4025;77,84081;1,360704
Subject #270;5,240;Heat;Left;;None;Timeout;-0,881547;-26,80707;112,6953;-0,2024265;-3,443989;60,12258;321,4846;351,437;77,13097;1,768992
Subject #270;5,340;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-0,9425396;-3,258285;61,05311;321,6051;350,7838;76,65654;2,405
Subject #270;5,441;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-1,678984;-3,060892;61,9875;321,9483;350,3475;76,83837;2,62224
Subject #270;5,541;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-2,411126;-2,85471;62,92679;322,166;349,9711;76,60814;2,746659
Subject #270;5,642;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-3,138656;-2,641701;63,86338;322,0934;349,6316;75,74168;2,926378
Subject #270;5,742;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-3,870519;-2,421673;64,79766;321,6399;349,3495;71,57917;3,594312
Subject #270;5,843;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-4,612084;-2,197855;65,72317;320,8106;349,3596;49,22882;8,344727
Subject #270;5,943;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-5,369292;-1,979864;66,63792;319,8572;350,0297;15,63131;14,21646
Subject #270;6,044;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-6,144834;-1,781538;67,54301;318,8118;351,2807;354,7062;19,61794
Subject #270;6,144;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-6,938899;-1,612419;68,43204;317,3967;352,7522;345,503;23,44629
Subject #270;6,246;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-7,762985;-1,475077;69,30257;315,4704;354,4082;345,1365;26,27173
Subject #270;6,357;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-8,714557;-1,367004;70,24109;313,8349;356,66;350,5983;29,36835
Subject #270;6,457;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-9,583676;-1,320607;71,07522;314,1224;359,3537;355,2941;31,72409
Subject #270;6,558;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-10,43683;-1,336971;71,92715;316,4241;2,626373;358,9942;33,58625
Subject #270;6,658;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-11,23663;-1,424912;72,82746;321,3606;6,12618;4,0907;35,55134
Subject #270;6,759;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-11,9315;-1,586707;73,80027;328,6848;9,683673;12,17321;36,70161
Subject #270;6,859;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-12,47773;-1,821674;74,8462;337,2174;13,17247;19,79099;37,27793
Subject #270;6,960;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-12,85755;-2,125417;75,94982;345,6093;16,18583;24,04227;38,5052
Subject #270;7,061;Heat;Left;;None;;-0,881547;-26,80707;112,6953;-13,08185;-2,482541;77,07956;352,2511;18,36508;24,51719;39,75604
Subject #270;7,161;Heat;Right;Task Started;None;;-12,39412;-30,78279;152,9268;-13,19328;-2,876842;78,21151;356,6774;20,01958;22,72523;38,28082
Subject #270;7,262;Heat;Right;;None;;-12,39412;-30,78279;152,9268;-13,2365;-3,304619;79,33857;359,2593;22,09051;21,37508;38,76222
Subject #270;7,373;Heat;Right;;None;;-12,39412;-30,78279;152,9268;-13,23172;-3,833922;80,56276;1,284557;25,03287;21,39456;40,2694
Subject #270;7,473;Heat;Right;;None;;-12,39412;-30,78279;152,9268;-13,19452;-4,36729;81,64302;2,902951;27,77301;23,06673;41,66252
Subject #270;7,574;Heat;Right;;None;;-12,39412;-30,78279;152,9268;-13,12439;-4,950684;82,69803;5,029565;30,17492;26,24674;42,58496
Subject #270;7,674;Heat;Right;;None;;-12,39412;-30,78279;152,9268;-13,01392;-5,570372;83,72489;7,623737;31,77503;28,31474;41,41772
Subject #270;7,775;Heat;Right;;None;;-12,39412;-30,78279;152,9268;-12,85633;-6,214186;84,73446;10,46911;32,69676;30,56655;40,07903
Subject #270;7,876;Heat;Right;;None;;-12,39412;-30,78279;152,9268;-12,64997;-6,874752;85,72565;13,39797;33,73454;33,81668;39,45936
Subject #270;7,976;Heat;Right;;None;;-12,39412;-30,78279;152,9268;-12,39783;-7,553853;86,68496;16,42076;35,35313;37,28498;39,93235
