SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #241;0,003;Heat;;;;FeedbackRequest successful;;;;0,6190696;0,001899719;3,609228;8,999991;0;7,652853;359,8568
Subject #241;0,133;Heat;;;;;;;;0,8116692;0,001899719;4,825255;8,999991;0;3,43587;359,8615
Subject #241;0,267;Heat;;;;;;;;1,042492;0,001899719;6,282613;8,999991;0;357,8944;0,1541714
Subject #241;0,380;Heat;;;;;;;;1,254569;0,001899719;7,621621;8,999991;0;353,6031;0,6585233
Subject #241;0,480;Heat;;;;FeedbackRequest successful;;;;1,442725;0,001899719;8,809588;8,999991;0;351,5636;0,6783597
Subject #241;0,581;Heat;;;;;;;;1,631691;0,001899719;10,00268;8,999991;0;351,5656;0,6505143
Subject #241;0,685;Heat;;;;Task Started;;;;1,821581;0,001899719;11,2016;8,999991;0;352,52;0,6374746
Subject #241;0,793;Heat;;;;;;;;2,031062;0,001899719;12,52421;8,999991;0;355,0286;0,3354908
Subject #241;0,894;Heat;;;;;;;;2,219939;0,001899719;13,71673;8,999991;0;356,793;359,801
Subject #241;0,994;Heat;;;;;;;;2,408535;0,001899719;14,90748;8,999991;0;357,193;359,4957
Subject #241;1,095;Heat;;;;;;;;2,597254;0,001899719;16,09901;8,999991;0;357,3356;359,4075
Subject #241;1,195;Heat;;;;;;;;2,785987;0,001899719;17,29062;8,999991;0;355,8769;0,3682
Subject #241;1,296;Heat;;;;;;;;2,975064;0,001899719;18,48441;8,999991;0;353,8806;0,6434112
Subject #241;1,397;Heat;;;;;;;;3,163607;0,001899719;19,67483;8,999991;0;353,1992;0,953274
Subject #241;1,497;Heat;;;;;;;;3,352086;0,001899719;20,86484;8,999991;0;354,3717;1,240196
Subject #241;1,598;Heat;;;;;;;;3,540811;0,001899719;22,05639;8,999991;0;357,9309;1,889208
Subject #241;1,698;Heat;;;;;;;;3,729527;0,001899719;23,2479;8,999991;0;2,219728;2,157312
Subject #241;1,799;Heat;;;;;;;;3,918245;0,001899719;24,43942;8,999991;0;6,629494;2,262469
Subject #241;1,899;Heat;;;;;;;;4,107108;0,001899719;25,63185;8,999991;0;10,33756;2,485075
Subject #241;2,000;Heat;;;;;;;;4,295882;0,001899719;26,82372;8,999991;0;12,90264;2,603904
Subject #241;2,100;Heat;;;;;;;;4,484792;0,001899719;28,01646;8,999991;0;14,09388;2,682107
Subject #241;2,201;Heat;;;;;;;;4,673272;0,001899719;29,20647;8,999991;0;14,19861;2,869826
Subject #241;2,301;Heat;;;;;;;;4,86234;0,001899719;30,4002;8,999991;0;14,18424;3,02426
Subject #241;2,403;Heat;;;;;;;;5,052046;0,001899719;31,59796;8,999991;0;14,9368;3,334858
Subject #241;2,503;Heat;;;;;;;;5,240377;0,001899719;32,78703;8,999991;0;15,97597;3,549058
