SubjectId;Timestamp;FeedbackType;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
3;0.005;Heat;8.023565;17.55681;57.24344;-0.0001153618;345.2302;2.893105;7.437591
3;0.110;Smell;8.023561;18.07308;59.2016;-0.0001153618;345.2302;14.28649;10.47701
3;0.220;Smell;8.023556;18.51927;60.89399;-0.0001153618;345.2302;22.66619;14.97625
3;0.332;Smell;8.023551;18.90906;62.37243;-0.0001153618;345.2302;20.48888;19.41459
3;0.445;Smell;8.023546;19.23893;63.6236;-0.0001153618;345.2302;12.11108;21.70889
3;0.557;Smell;8.023546;19.5022;64.62221;-0.0001153618;345.2302;357.7788;12.79545
3;0.667;Smell;8.023546;19.69902;65.36871;-0.0001153618;345.2302;358.176;11.98917
3;0.779;Smell;8.023546;19.83483;65.88383;-0.0001153618;345.2302;6.810718;12.61658
3;0.890;Smell;8.023546;19.90704;66.15775;-0.0001153618;345.2302;10.05917;13.86771
3;1.003;Smell;8.023546;19.91912;66.20353;-0.0001153618;345.2302;1.755644;16.33644
3;1.114;Smell;8.023546;19.91912;66.20353;-0.0001153618;345.2302;3.386646;13.24804
3;1.226;Smell;8.023546;19.91912;66.20353;-0.0001153618;345.2302;2.868531;13.68779
3;1.337;Smell;8.023546;19.91912;66.20353;-0.0001153618;345.2302;4.147626;14.21031
3;1.449;Smell;8.023546;19.91912;66.20353;-0.0001153618;345.2302;4.466446;14.98044
