SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #105,0.003,Heat,None,,None,,,0,359.9508,64.34972,42.55291
Subject #105,0.114,Audio,Right,,Right,,,0,359.9459,65.86946,38.06702
Subject #105,0.214,Audio,Right,,Right,,,0,359.9415,66.20907,39.24042
Subject #105,0.327,Audio,Right,,Right,,,0,359.9361,60.68884,39.5088
Subject #105,0.436,Audio,Right,,Right,,,0,359.9333,57.84176,41.4421
Subject #105,0.550,Audio,Right,,Right,,,0,359.9304,46.35514,40.63016
Subject #105,0.661,Audio,Right,,Right,,,0,359.927,34.11136,35.08667
Subject #105,0.763,Audio,Right,,Right,,,0,359.9234,30.72603,34.85564
Subject #105,0.883,Audio,Right,,Right,,,0,359.9189,23.9289,26.24343
Subject #105,0.996,Audio,Right,,Right,,,0,359.9129,18.41698,20.29967
Subject #105,1.106,Audio,Right,,Right,,,0,359.9049,13.62786,17.47789
Subject #105,1.213,Audio,Right,,Right,,,0,359.8988,10.29372,15.19183
Subject #105,1.330,Audio,Right,,Right,,,0,-0.002939709,8.212979,14.33882
Subject #105,1.446,Audio,Right,,Right,,,0,0.5921352,10.39161,13.85202
Subject #105,1.556,Audio,Right,,Right,,,0,1.392013,12.6504,12.54506
Subject #105,1.680,Audio,Right,,Right,,,0,1.886934,13.52889,12.21146
Subject #105,1.788,Audio,Right,,Right,,,0,1.995489,16.10609,14.08864
Subject #105,1.889,Audio,Right,,Right,,,0,2.158406,19.77788,17.69146
Subject #105,1.992,Audio,Right,,Right,,,0,2.657587,25.57016,21.16469
Subject #105,2.100,Audio,Right,,Right,,,0,3.674927,28.3318,20.74518
Subject #105,2.201,Audio,Right,,Right,,,0,4.929193,29.22817,19.17662
Subject #105,2.303,Audio,Right,,Right,,,0,5.858857,25.86393,13.59664
Subject #105,2.414,Audio,Right,,Right,,,0,6.437796,23.61977,12.06702
Subject #105,2.517,Audio,Right,,Right,,,0,6.610497,23.93411,13.12028
Subject #105,2.627,Audio,Right,,Right,,,0,5.982312,26.28152,14.61023
Subject #105,2.741,Audio,Right,,Right,,,0,4.189138,29.57007,20.38855
Subject #105,2.843,Audio,Right,,Right,,,0,1.740925,32.50723,24.35905
Subject #105,2.961,Audio,Right,,Right,,,0,358.5292,34.51951,31.05687
Subject #105,3.070,Audio,Right,,Right,,,0,355.0518,35.17825,28.48005
Subject #105,3.184,Audio,Right,,Right,,,0,350.5369,34.78818,22.87994
Subject #105,3.292,Audio,Right,,Right,,,0,346.0904,33.96704,18.723
Subject #105,3.411,Audio,Right,,Right,,,0,342.0163,30.84142,14.73448
Subject #105,3.530,Audio,Right,,Right,,,0,338.1684,25.18242,12.09299
Subject #105,3.642,Audio,Right,,Right,,,0,332.7248,20.90803,6.472036
Subject #105,3.743,Audio,Right,,Right,,,0,323.2123,19.08172,358.6974
Subject #105,3.865,Audio,Right,,Right,,,0,308.837,21.30099,343.8602
Subject #105,3.965,Audio,Right,,Right,,,0,296.7681,24.60436,331.9418
Subject #105,4.092,Audio,Right,,Right,,,0,281.6983,30.43703,317.6669
