SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
10;5.203;Ring;visible;(27.7, 0.0, 107.9);-72656
10;5.232;Ring;visible;(17.6, 0.0, 110.1);-72704
10;5.266;Ring;visible;(9.5, 0.0, 112.1);-72754
10;5.301;Ring;visible;(16.1, 0.0, 111.8);-72848
10;5.366;Ring;visible;(27.7, 0.0, 111.2);-72896
10;5.400;Ring;visible;(11.6, 0.0, 114.5);-72944
10;5.433;Ring;visible;(16.0, 0.0, 114.5);-72992
10;5.502;Ring;visible;(8.0, 0.0, 117.1);-73080
10;5.533;Ring;visible;(7.9, 0.0, 117.8);-73128
10;5.567;Ring;visible;(29.9, 0.0, 115.0);-73176
10;5.634;Ring;visible;(26.7, 0.0, 116.8);-73224
10;5.668;Ring;visible;(21.8, 0.0, 118.3);-73272
10;5.703;Ring;visible;(15.0, 0.0, 120.1);-73360
10;5.735;Ring;visible;(23.5, 0.0, 119.4);-73408
10;5.802;Ring;visible;(13.0, 0.0, 122.4);-73456
10;5.835;Ring;visible;(8.7, 0.0, 123.7);-73504
10;5.869;Ring;visible;(8.7, 0.0, 124.4);-73552
10;5.904;Ring;visible;(29.7, 0.0, 121.8);-73640
10;5.970;Ring;visible;(27.8, 0.0, 123.4);-73688
10;6.003;Ring;visible;(26.1, 0.0, 124.4);-73736
10;6.036;Ring;visible;(30.3, 0.0, 124.4);-73784
10;6.895;POV;visible;Left;-73872
10;7.028;POV;visible;Left;-74010
10;7.173;POV;visible;Middle;-74148
10;7.175;POV;visible;Right;-74246
10;7.475;POV;visible;Right;-74382
10;7.777;POV;visible;Middle;-74514
10;11.868;Ring;visible;(20.0, 0.0, 177.9);-74670
10;11.902;Ring;visible;(21.0, 0.0, 178.4);-74718
10;11.937;Ring;visible;(31.7, 0.0, 177.4);-74766
10;11.970;Ring;visible;(28.9, 0.0, 178.5);-74860
10;12.080;Ring;visible;(36.5, 0.0, 179.6);-74908
10;12.115;Ring;visible;(17.3, 0.0, 183.3);-74956
10;12.147;Ring;visible;(29.7, 0.0, 182.0);-75004
10;12.182;Ring;visible;(17.4, 0.0, 184.6);-75092
10;12.248;Ring;visible;(34.6, 0.0, 183.3);-75140
10;12.281;Ring;visible;(40.8, 0.0, 183.0);-75188
10;12.316;Ring;visible;(37.7, 0.0, 184.1);-75236
10;12.349;Ring;visible;(40.5, 0.0, 184.4);-75284
10;12.415;Ring;visible;(31.7, 0.0, 187.1);-75372
10;12.449;Ring;visible;(26.6, 0.0, 188.6);-75420
10;12.483;Ring;visible;(20.5, 0.0, 190.3);-75468
10;12.498;Ring;success;;-72704
10;12.574;Ring;visible;(20.6, 0.0, 192.1);-75518
10;12.578;Ring;success;;-72848
10;12.606;Ring;visible;(27.9, 0.0, 191.6);-75608
10;12.639;Ring;visible;(24.0, 0.0, 192.9);-75658
10;12.685;Ring;visible;(33.0, 0.0, 192.4);-75706
10;12.698;Ring;success;;-72992
10;12.774;Ring;visible;(27.5, 0.0, 195.0);-75756
10;12.807;Ring;visible;(39.0, 0.0, 193.9);-75846
10;12.841;Ring;visible;(19.5, 0.0, 197.7);-75894
10;12.944;Ring;success;;-73272
10;13.124;POV;timeout;;-73872
10;13.257;POV;timeout;;-74010
10;13.402;POV;timeout;;-74148
10;13.404;POV;timeout;;-74246
10;13.641;POV;visible;Left;-76116
10;13.704;POV;timeout;;-74382
10;13.809;POV;visible;Left;-76260
10;13.865;POV;visible;Middle;-76358
10;13.932;POV;visible;Right;-76456
10;14.005;POV;timeout;;-74514
10;14.122;POV;visible;Right;-76598
10;14.420;Ring;timeout;;-72656
10;14.498;Ring;timeout;;-72754
10;14.598;Ring;timeout;;-72896
10;14.620;Ring;timeout;;-72944
10;14.714;POV;visible;Middle;-76778
10;14.721;Ring;timeout;;-73080
10;14.765;Ring;timeout;;-73128
10;14.799;Ring;timeout;;-73176
10;14.866;Ring;timeout;;-73224
10;14.932;Ring;timeout;;-73360
10;14.966;Ring;timeout;;-73408
10;15.033;Ring;timeout;;-73456
10;15.066;Ring;timeout;;-73504
10;15.100;Ring;timeout;;-73552
10;15.134;Ring;timeout;;-73640
10;15.212;Ring;timeout;;-73688
10;15.224;Ring;timeout;;-73736
10;15.290;Ring;timeout;;-73784
10;20.704;Ring;visible;(50.9, 0.0, 244.7);-77090
