SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #328;0,003;Heat;;;;;;;;0,8364482;0,001899719;4,981705;8,999991;0;9,729981;0
Subject #328;0,118;Vibration;;;;;;;;1,034241;0,001899719;6,230522;8,999991;0;9,729981;0
Subject #328;0,218;Vibration;;;;;;;;1,220297;0,001899719;7,405234;8,999991;0;9,729981;0
Subject #328;0,329;Vibration;;;;;;;;1,444786;0,001899719;8,822604;8,999991;0;9,729981;0
Subject #328;0,430;Vibration;;;;;;;;1,665796;0,001899719;10,21801;8,999991;0;9,729981;0
Subject #328;0,531;Vibration;;;;;;;;1,901194;0,001899719;11,70425;8,999991;0;9,729981;0
Subject #328;0,633;Vibration;;;;;;;;2,157883;0,001899719;13,32493;8,999991;0;9,729981;0
Subject #328;0,743;Vibration;;;;;;;;2,450689;0,001899719;15,17363;8,999991;0;9,729981;0
Subject #328;0,845;Vibration;;;;;;;;2,738684;0,001899719;16,99196;8,999991;0;9,729981;0
Subject #328;0,956;Vibration;;;;;;;;3,071483;0,001899719;19,09318;8,999991;0;9,729981;0
Subject #328;1,056;Vibration;;;;;;;;3,384216;0,001899719;21,0677;8,999991;0;9,729981;0
Subject #328;1,157;Vibration;;;;;;;;3,701589;0,001899719;23,07152;8,999991;0;9,729981;0
Subject #328;1,258;Vibration;;;;;;;;4,015966;0,001899719;25,05642;8,999991;0;9,729981;0
Subject #328;1,359;Vibration;;;;;;;;4,331207;0,001899719;27,04677;8,999991;0;9,729981;0
Subject #328;1,466;Vibration;;;;;;;;4,6669;0,001899719;29,16626;8,999991;0;9,729981;0
Subject #328;1,570;Vibration;;;;;;;;4,991938;0,001899719;31,21846;8,999991;0;9,729981;0
Subject #328;1,670;Vibration;;;;;;;;5,306536;0,001899719;33,20476;8,999991;0;9,729981;0
Subject #328;1,771;Vibration;;;;;;;;5,621677;0,001899719;35,19449;8,999991;0;9,729981;0
Subject #328;1,872;Vibration;;;;;;;;5,936719;0,001899719;37,1836;8,999991;0;9,729981;0
Subject #328;1,983;Vibration;;;;;;;;6,285949;0,001899719;39,38855;8,999991;0;9,729981;0
Subject #328;2,085;Vibration;;;;;;;;6,603179;0,001899719;41,39146;8,999991;0;9,729981;0
Subject #328;2,185;Vibration;;;;;;;;6,91784;0,001899719;43,37815;8,999991;0;9,729981;0
Subject #328;2,286;Vibration;;;;;;;;7,232693;0,001899719;45,36606;8,999991;0;9,729981;0
Subject #328;2,394;Vibration;;;;;;;;7,572814;0,001899719;47,5135;8,999991;0;9,729981;0
Subject #328;2,498;Vibration;;;;;;;;7,896698;0,001899719;49,55842;8,999991;0;9,729981;0
Subject #328;2,598;Vibration;;;;;;;;8,210371;0,001899719;51,53889;8,999991;0;9,729981;0
Subject #328;2,699;Vibration;;;;;;;;8,525434;0,001899719;53,52812;8,999991;0;9,729981;0
Subject #328;2,800;Vibration;;;;;;;;8,839707;0,001899719;55,51237;8,999991;0;9,729981;0
Subject #328;2,904;Vibration;;;;;;;;9,165916;0,001899719;57,57197;8,999991;0;9,729981;0
Subject #328;3,012;Vibration;;;;;;;;9,504323;0,001899719;59,70859;8,999991;0;9,729981;0
Subject #328;3,112;Vibration;;;;;;;;9,818404;0,001899719;61,69162;8,999991;0;9,729981;0
Subject #328;3,213;Vibration;;;;;;;;10,13323;0,001899719;63,67937;8,999991;0;9,729981;0
Subject #328;3,313;Vibration;;;;;;;;10,44733;0,001899719;65,66251;8,999991;0;9,729981;0
Subject #328;3,414;Vibration;;;;;;;;10,76212;0,001899719;67,64999;8,999991;0;9,729981;0
Subject #328;3,515;Vibration;;;;;;;;11,07691;0,001899719;69,63751;8,999991;0;9,729981;0
Subject #328;3,615;Vibration;;;;;;;;11,39174;0,001899719;71,62527;8,999991;0;9,729981;0
Subject #328;3,716;Vibration;;;;;;;;11,70581;0,001899719;73,60821;8,999991;0;9,729981;0
Subject #328;3,816;Vibration;;;;;;;;12,02065;0,001899719;75,59608;8,999991;0;9,729981;0
Subject #328;3,917;Vibration;;;;;;;;12,33476;0,001899719;77,57927;8,999991;0;9,729981;0
