SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #310;0,022;Heat;;;;;;;;0,145675;0,001899719;0,6203297;8,999991;0;9,729981;0
Subject #310;0,122;Audio;;;;;;;;0,20349;0,001899719;0,9853597;8,999991;0;9,729981;0
Subject #310;25,940;Audio;;Task Spawned;;;;;;0,2038937;0,001899719;0,9879086;8,999991;0;9,729981;0
Subject #310;26,045;Audio;Left;Task Started;Right;Task Started;-7,035532;0,001899719;83,12911;0,2687824;0,001899719;1,3976;8,999991;0;9,729981;0
Subject #310;26,161;Audio;Left;;Right;;-7,035532;0,001899719;83,12911;0,3538786;0,001899719;1,934877;8,999991;0;9,729981;0
Subject #310;26,278;Audio;Left;;Right;;-7,035532;0,001899719;83,12911;0,4516798;0,001899719;2,55237;8,999991;0;9,729981;0
Subject #310;26,390;Audio;Left;;Right;;-7,035532;0,001899719;83,12911;0,5575365;0,001899719;3,220724;8,999991;0;9,729981;0
Subject #310;26,497;Audio;Left;;Right;;-7,035532;0,001899719;83,12911;0,6699801;0,001899719;3,930665;8,999991;0;9,729981;0
Subject #310;26,604;Audio;Left;;Right;;-7,035532;0,001899719;83,12911;0,7925643;0,001899719;4,704633;8,999991;0;9,729981;0
Subject #310;26,712;Audio;Left;;Right;;-7,035532;0,001899719;83,12911;0,9280657;0,001899719;5,560155;8,999991;0;9,729981;0
Subject #310;26,825;Audio;Left;;Right;;-7,035532;0,001899719;83,12911;1,080757;0,001899719;6,52421;8,999991;0;9,729981;0
