SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #296;0,011;Heat;;;;;;;0,03;-0,1100139;8,999991;0;9,729981;0
Subject #296;0,134;Audio;;;;;;;0,1404728;0,5874848;8,999991;0;9,729981;0
Subject #296;0,254;Audio;;Task Spawned;;;12,65522;79,60255;0,2409249;1,221715;8,999991;0;9,729981;0
Subject #296;0,357;Audio;;;;;12,65522;79,60255;0,338043;1,834895;8,999991;0;9,729981;0
Subject #296;0,462;Audio;;;;;12,65522;79,60255;0,4478602;2,528255;8,999991;0;9,729981;0
Subject #296;0,563;Audio;;;;;12,65522;79,60255;0,5627166;3,25343;8,999991;0;9,729981;0
Subject #296;0,672;Audio;;;;;12,65522;79,60255;0,6966391;4,098984;8,999991;356,1938;9,731595;356,1941
Subject #296;0,786;Audio;;;;;12,65522;79,60255;0,8477992;5,053372;8,999992;342,7178;9,764495;342,7193
Subject #296;0,889;Audio;;;;;12,65522;79,60255;0,9855452;5,923066;8,999991;332,1374;9,825694;332,1398
Subject #296;1,012;Audio;;;;;12,65522;79,60255;1,151662;6,97189;8,999991;330,9267;9,835208;330,9293
Subject #296;1,117;Audio;;;;;12,65522;79,60255;1,304307;7,935651;8,999991;330,9267;9,835208;330,9293
Subject #296;1,228;Audio;;;;;12,65522;79,60255;1,47456;9,010584;8,999992;330,1625;9,841522;330,1652
Subject #296;1,346;Audio;;;;;12,65522;79,60255;1,657508;10,16568;8,999992;318,2201;9,978871;318,2242
Subject #296;1,447;Audio;;;;;12,65522;79,60255;1,787418;10,98589;8,999996;306,1829;10,23638;306,1892
Subject #296;1,556;Audio;;;;;12,65522;79,60255;1,892882;11,65177;8,999997;293,0446;10,86429;293,0555
Subject #296;1,674;Audio;;;;;12,65522;79,60255;1,959338;12,07136;8,999994;281,702;12,59466;281,7244
Subject #296;1,790;Audio;;;;;12,65522;79,60255;2,001698;12,33881;8,999995;281,1653;12,76459;281,1888
Subject #296;1,904;Audio;;;;;12,65522;79,60255;2,043163;12,6006;8,999995;281,1653;12,76459;281,1888
Subject #296;2,021;Audio;;;;;12,65522;79,60255;2,082519;12,84909;9,000005;276,4058;15,51502;276,447
Subject #296;2,126;Audio;;;;;12,65522;79,60255;2,087613;12,88125;189;274,4906;179,7571;274,5494
Subject #296;2,241;Audio;;;;;12,65522;79,60255;2,067;12,75111;189;275,767;181,9331;275,9
Subject #296;2,345;Audio;;;;;12,65522;79,60255;2,047371;12,62717;186,9274;275,0439;179,3046;275,2935
Subject #296;2,458;Audio;;;;;12,65522;79,60255;2,068656;12,59238;35,6493;276,3789;41,87748;276,578
Subject #296;2,562;Audio;;;;;12,65522;79,60255;2,190673;12,80329;27,14599;288,7452;29,40348;288,8143
Subject #296;2,666;Audio;;;;;12,65522;79,60255;2,411741;13,25215;25,48933;299,515;26,96736;299,5594
Subject #296;2,785;Audio;;;;;12,65522;79,60255;2,71958;13,90014;25,39137;300,5162;26,82875;300,5241
Subject #296;2,896;Audio;;;;;12,65522;79,60255;3,009652;14,51127;25,39137;300,5162;26,82875;300,5241
Subject #296;3,008;Audio;;;;;12,65522;79,60255;3,304503;15,13247;25,39137;300,5162;26,82875;300,5241
Subject #296;3,121;Audio;;;;;12,65522;79,60255;3,599595;15,75417;25,39137;300,5162;26,82875;300,5241
Subject #296;3,234;Audio;;;;;12,65522;79,60255;3,893367;16,37309;25,39137;300,5162;26,82875;300,5241
Subject #296;3,338;Audio;;;;;12,65522;79,60255;4,181611;16,98037;25,39137;308,2094;26,57146;308,2153
Subject #296;3,454;Audio;;;;;12,65522;79,60255;4,59613;17,85369;25,39137;322,1553;26,31576;322,1589
Subject #296;3,575;Audio;;;;;12,65522;79,60255;5,11979;18,95694;25,39137;331,322;26,22341;331,3246
Subject #296;3,677;Audio;Middle;Task Started;Right;Task Started;;;5,577746;19,92177;25,39137;331,322;26,22341;331,3246
Subject #296;3,795;Audio;Middle;;Right;;;;6,109746;21,04259;25,39137;331,322;26,22341;331,3246
Subject #296;3,909;Audio;Middle;;Right;;;;6,625401;22,12898;25,39137;331,322;26,22341;331,3246
Subject #296;4,011;Audio;Middle;;Right;;;;7,085913;23,0992;25,39137;329,5555;26,23809;329,5583
Subject #296;4,126;Audio;Middle;;Right;;;;7,594747;24,17122;25,39137;329,5555;26,23809;329,5583
Subject #296;4,226;Audio;Middle;;Right;;;;8,04112;25,11164;25,39137;329,5555;26,23809;329,5583
Subject #296;4,343;Audio;Middle;;Right;;;;8,559214;26,20317;25,39137;329,5555;26,23809;329,5583
Subject #296;4,456;Audio;Middle;;Right;;;;9,060792;27,2599;25,39137;329,5555;26,23809;329,5583
Subject #296;4,572;Audio;Middle;;Right;;;;9,576428;28,34625;25,39137;329,5555;26,23809;329,5583
Subject #296;4,677;Audio;Middle;;Right;;;;10,04174;29,32657;25,39137;329,5555;26,23809;329,5583
Subject #296;4,791;Audio;Middle;;Right;;;;10,54776;30,39266;25,39137;329,5555;26,23809;329,5583
Subject #296;4,902;Audio;Middle;;Right;;;;11,04065;31,4311;25,39137;329,5555;26,23809;329,5583
Subject #296;5,015;Audio;Middle;;Right;;;;11,54133;32,48594;25,39137;329,5555;26,23809;329,5583
Subject #296;5,115;Audio;Middle;;Right;;;;11,98477;33,42019;25,39137;329,5555;26,23809;329,5583
Subject #296;5,232;Audio;Middle;;Right;;;;12,50144;34,50872;25,39137;329,5555;26,23809;329,5583
Subject #296;5,349;Audio;Middle;;Right;;;;13,02241;35,6063;25,39137;329,5555;26,23809;329,5583
Subject #296;5,465;Audio;Middle;;Right;;;;13,53565;36,68759;25,39137;329,5555;26,23809;329,5583
Subject #296;5,566;Audio;Middle;;Right;;;;13,98234;37,62868;25,39137;329,5555;26,23809;329,5583
Subject #296;5,666;Audio;Middle;;Right;;;;14,42999;38,5718;25,39137;329,5555;26,23809;329,5583
Subject #296;5,781;Audio;Middle;;Right;;;;14,93922;39,64466;25,39137;329,5555;26,23809;329,5583
Subject #296;5,896;Audio;Middle;;Right;;;;15,44793;40,71642;25,39137;329,5555;26,23809;329,5583
Subject #296;6,009;Audio;Middle;;Right;;;;15,95148;41,7773;25,39137;329,5555;26,23809;329,5583
Subject #296;6,120;Audio;Middle;;Right;;;;16,44118;42,80902;25,39137;329,5555;26,23809;329,5583
Subject #296;6,232;Audio;Middle;;Right;;;;16,94155;43,8632;25,39137;329,5555;26,23809;329,5583
