SubjectId;Timestamp;Round;FeedbackType;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
14;0.013;0;Practice;4.851494;0.001899719;30.33173;8.999991;0;8.999991;0
14;0.134;0;Practice;5.231158;0.001899719;32.72884;8.999991;0;8.999991;0
14;0.246;0;Practice;5.581345;0.001899719;34.93983;8.999991;0;8.999991;0
14;0.357;0;Practice;5.928919;0.001899719;37.13433;8.999991;0;8.999991;0
14;0.469;0;Practice;6.278672;0.001899719;39.34258;8.999991;0;8.999991;0
14;0.581;0;Practice;6.628626;0.001899719;41.55211;8.999991;0;8.999991;0
14;0.692;0;Practice;6.977878;0.001899719;43.7572;8.999991;0;8.999991;0
14;0.807;0;Practice;7.334671;0.001899719;46.00991;8.999991;0;8.999991;0
14;0.927;0;Practice;7.712183;0.001899719;48.39342;8.999991;0;8.999991;0
14;1.039;0;Practice;8.062973;0.001899719;50.60822;8.999991;0;8.999991;0
14;1.151;0;Practice;8.412733;0.001899719;52.81651;8.999991;0;8.999991;0
14;1.263;0;Practice;8.763763;0.001899719;55.03283;8.999991;0;8.999991;0
14;1.375;0;Practice;9.112196;0.001899719;57.23274;8.999991;0;8.999991;0
14;1.486;0;Practice;9.459503;0.001899719;59.42555;8.999991;0;8.999991;0
14;1.597;0;Practice;9.809632;0.001899719;61.63618;8.999991;0;8.999991;0
14;1.709;0;Practice;10.15979;0.001899719;63.84701;8.999991;0;8.999991;0
14;1.821;0;Practice;10.50818;0.001899719;66.04662;8.999991;0;8.999991;0
14;1.932;0;Practice;10.85783;0.001899719;68.25426;8.999991;0;8.999991;0
14;10.458;1;Audio;15.75866;0.001899719;99.19684;8.999991;0;8.999991;0
14;10.570;1;Audio;16.10819;0.001899719;101.4037;8.999991;0;8.999991;0
14;10.682;1;Audio;16.46101;0.001899719;103.6313;8.999991;0;8.999991;0
14;10.803;1;Audio;16.8402;0.001899719;106.0255;8.999991;0;8.999991;0
14;10.915;1;Audio;17.19058;0.001899719;108.2376;8.999991;0;8.999991;0
14;11.028;1;Audio;17.54108;0.001899719;110.4506;8.999991;0;8.999991;0
14;11.139;1;Audio;17.88953;0.001899719;112.6506;8.999991;0;8.999991;0
14;11.263;1;Audio;18.276;0.001899719;115.0907;8.999991;0;8.999991;0
14;11.396;1;Audio;18.69404;0.001899719;117.7302;8.999991;0;8.999991;0
14;11.508;1;Audio;19.04399;0.001899719;119.9396;8.999991;0;8.999991;0
14;11.642;1;Audio;19.46292;0.001899719;122.5847;8.999991;0;8.999991;0
14;11.756;1;Audio;19.82022;0.001899719;124.8406;8.999991;0;8.999991;0
14;11.876;1;Audio;20.1969;0.001899719;127.2188;8.999991;0;8.999991;0
14;11.990;1;Audio;20.55314;0.001899719;129.468;8.999991;0;8.999991;0
14;12.101;1;Audio;20.89943;0.001899719;131.6544;8.999991;0;8.999991;0
14;12.225;1;Audio;21.28667;0.001899719;134.0994;8.999991;0;8.999991;0
14;12.345;1;Audio;21.66315;0.001899719;136.4763;8.999991;0;8.999991;0
14;12.457;1;Audio;22.01303;0.001899719;138.6854;8.999991;0;8.999991;0
14;19.337;2;Smell;26.84609;0.001899719;169.2001;8.999991;0;8.999991;0
14;19.473;2;Smell;27.26864;0.001899719;171.868;8.999991;0;8.999991;0
14;19.582;2;Smell;27.61277;0.001899719;174.0408;8.999991;0;8.999991;0
14;19.694;2;Smell;27.96288;0.001899719;176.2513;8.999991;0;8.999991;0
14;19.830;2;Smell;28.38526;0.001899719;178.9181;8.999991;0;8.999991;0
14;19.965;2;Smell;28.80983;0.001899719;181.5987;8.999991;0;8.999991;0
14;20.098;2;Smell;29.22499;0.001899719;184.22;8.999991;0;8.999991;0
14;20.223;2;Smell;29.61659;0.001899719;186.6924;8.999991;0;8.999991;0
14;20.343;2;Smell;29.99231;0.001899719;189.0646;8.999991;0;8.999991;0
14;20.467;2;Smell;30.38034;0.001899719;191.5146;8.999991;0;8.999991;0
14;20.602;2;Smell;30.8028;0.001899719;194.1819;8.999991;0;8.999991;0
14;20.736;2;Smell;31.21977;0.001899719;196.8145;8.999991;0;8.999991;0
14;20.870;2;Smell;31.63839;0.001899719;199.4576;8.999991;0;8.999991;0
14;20.982;2;Smell;31.99;0.001899719;201.6776;8.999991;0;8.999991;0
14;21.103;2;Smell;32.36894;0.001899719;204.0701;8.999991;0;8.999991;0
14;21.226;2;Smell;32.75391;0.001899719;206.5007;8.999991;0;8.999991;0
14;21.350;2;Smell;33.14094;0.001899719;208.9442;8.999991;0;8.999991;0
14;21.483;2;Smell;33.55886;0.001899719;211.5829;8.999991;0;8.999991;0
14;21.620;2;Smell;33.98577;0.001899719;214.2783;8.999991;0;8.999991;0
14;21.762;2;Smell;34.43259;0.001899719;217.0994;8.999991;0;8.999991;0
14;21.897;2;Smell;34.853;0.001899719;219.7538;8.999991;0;8.999991;0
14;22.025;3;Heat;35.21093;0.001899719;222.0137;8.999991;0;8.999991;0
14;28.644;3;Heat;39.78848;0.001899719;250.9153;8.999991;0;8.999991;0
14;28.777;3;Heat;40.2055;0.001899719;253.5483;8.999991;0;8.999991;0
14;28.911;3;Heat;40.62533;0.001899719;256.199;8.999991;0;8.999991;0
14;29.045;3;Heat;41.0447;0.001899719;258.8469;8.999991;0;8.999991;0
14;29.179;3;Heat;41.46382;0.001899719;261.493;8.999991;0;8.999991;0
14;29.314;3;Heat;41.8847;0.001899719;264.1504;8.999991;0;8.999991;0
14;29.448;3;Heat;42.30405;0.001899719;266.7981;8.999991;0;8.999991;0
14;29.581;3;Heat;42.72168;0.001899719;269.4349;8.999991;0;8.999991;0
14;29.715;3;Heat;43.14061;0.001899719;272.0798;8.999991;0;8.999991;0
14;29.839;3;Heat;43.52892;0.001899719;274.5316;8.999991;0;8.999991;0
14;29.975;3;Heat;43.95248;0.001899719;277.2058;8.999991;0;8.999991;0
14;30.107;3;Heat;44.36547;0.001899719;279.8134;8.999991;0;8.999991;0
14;30.242;3;Heat;44.78789;0.001899719;282.4804;8.999991;0;8.999991;0
14;30.375;3;Heat;45.2043;0.001899719;285.1095;8.999991;0;8.999991;0
14;30.524;3;Heat;45.64587;0.001899719;287.8975;8.999991;0;8.999991;0
14;30.665;3;Heat;46.11172;0.001899719;290.8388;8.999991;0;8.999991;0
14;30.815;3;Heat;46.53664;0.001899719;293.5216;8.999991;0;8.999991;0
14;30.955;3;Heat;47.01853;0.001899719;296.5641;8.999991;0;8.999991;0
14;31.088;3;Heat;47.43629;0.001899719;299.2018;8.999991;0;8.999991;0
14;31.239;3;Heat;47.86397;0.001899719;301.9021;8.999991;0;8.999991;0
14;31.380;3;Heat;48.34962;0.001899719;304.9683;8.999991;0;8.999991;0
14;31.531;3;Heat;48.77155;0.001899719;307.6323;8.999991;0;8.999991;0
14;37.300;4;Vibration;53.57249;0.001899719;337.9439;8.999991;0;8.999991;0
14;37.432;4;Vibration;53.98602;0.001899719;340.5548;8.999991;0;8.999991;0
14;37.568;4;Vibration;54.40806;0.001899719;343.2195;8.999991;0;8.999991;0
14;37.702;4;Vibration;54.82829;0.001899719;345.8727;8.999991;0;8.999991;0
14;37.836;4;Vibration;55.24716;0.001899719;348.5174;8.999991;0;8.999991;0
14;37.970;4;Vibration;55.66763;0.001899719;351.1721;8.999991;0;8.999991;0
14;38.104;4;Vibration;56.08677;0.001899719;353.8184;8.999991;0;8.999991;0
14;38.237;4;Vibration;56.50291;0.001899719;356.4459;8.999991;0;8.999991;0
14;38.375;4;Vibration;56.93319;0.001899719;359.1626;8.999991;0;8.999991;0
14;38.506;4;Vibration;57.34561;0.001899719;361.7665;8.999991;0;8.999991;0
14;38.639;4;Vibration;57.76097;0.001899719;364.389;8.999991;0;8.999991;0
