SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #77,0.002,Heat,No Action,no event,0,0,133.0686,351.0567
Subject #77,0.103,Audio,No Action,no event,0,0,133.0759,351.0614
Subject #77,0.210,Audio,No Action,no event,0,0,133.0793,351.052
Subject #77,0.319,Audio,No Action,no event,0,0,133.074,351.0621
Subject #77,0.421,Audio,No Action,no event,0,0,133.0875,351.0622
Subject #77,0.532,Audio,No Action,no event,0,0,133.0727,351.0725
Subject #77,0.636,Audio,No Action,no event,0,0,133.073,351.0779
Subject #77,0.746,Audio,No Action,no event,0,0,133.0826,351.059
Subject #77,0.855,Audio,No Action,no event,0,0,133.0772,351.0673
Subject #77,0.958,Audio,No Action,no event,0,0,133.0752,351.0745
Subject #77,1.068,Audio,No Action,no event,0,0,133.0786,351.0822
Subject #77,1.180,Audio,No Action,no event,0,0,133.0809,351.0688
Subject #77,1.291,Audio,No Action,no event,0,0,133.0823,351.0801
Subject #77,1.396,Audio,No Action,no event,0,0,133.0755,351.0719
Subject #77,1.502,Audio,No Action,no event,0,0,133.0895,351.07
Subject #77,1.613,Audio,No Action,no event,0,0,133.0795,351.0656
Subject #77,1.716,Audio,No Action,no event,0,0,133.0808,351.0558
Subject #77,1.825,Audio,No Action,no event,0,0,133.0759,351.0555
Subject #77,1.926,Audio,No Action,no event,0,0,133.0829,351.0627
Subject #77,2.037,Audio,No Action,no event,0,0,133.0748,351.0607
Subject #77,2.137,Audio,No Action,no event,0,0,133.0896,351.0692
Subject #77,2.239,Audio,No Action,no event,0,0,133.0852,351.0598
Subject #77,2.339,Audio,No Action,no event,0,0,133.0732,351.0573
Subject #77,2.440,Audio,No Action,no event,0,0,133.0904,351.0683
Subject #77,2.551,Audio,No Action,no event,0,0,133.08,351.0642
Subject #77,2.652,Audio,No Action,no event,0,0,133.0891,351.0655
Subject #77,2.763,Audio,No Action,no event,0,0,133.0889,351.0641
Subject #77,2.864,Audio,No Action,no event,0,0,133.0856,351.0694
Subject #77,2.973,Audio,No Action,no event,0,0,133.0838,351.074
Subject #77,3.076,Audio,No Action,no event,0,0,133.0855,351.0719
Subject #77,3.177,Audio,No Action,no event,0,0,133.0885,351.0574
Subject #77,3.277,Audio,No Action,no event,0,0,133.0788,351.0648
Subject #77,3.378,Audio,No Action,no event,0,0,133.0826,351.0604
Subject #77,3.483,Audio,No Action,no event,0,0,133.0814,351.0742
Subject #77,3.591,Audio,No Action,no event,0,0,133.0838,351.0567
Subject #77,3.692,Audio,No Action,no event,0,0,133.0744,351.0608
Subject #77,3.803,Audio,No Action,no event,0,0,133.0694,351.0685
Subject #77,3.904,Audio,No Action,no event,0,0,133.0866,351.0627
Subject #77,4.004,Audio,No Action,no event,0,0,133.0789,351.06
Subject #77,4.111,Audio,No Action,no event,0,0,133.0717,351.0559
Subject #77,4.216,Audio,No Action,no event,0,0,133.0687,351.0565
Subject #77,4.317,Audio,No Action,no event,0,0,133.0711,351.0526
Subject #77,4.417,Audio,No Action,no event,0,0,133.0737,351.0494
Subject #77,4.518,Audio,No Action,no event,0,0,133.0756,351.0533
Subject #77,4.618,Audio,No Action,no event,0,0,133.0804,351.053
Subject #77,4.719,Audio,No Action,no event,0,0,133.074,351.0542
Subject #77,4.820,Audio,No Action,no event,0,0,133.0749,351.0557
Subject #77,4.931,Audio,No Action,no event,0,0,133.0705,351.0547
Subject #77,5.035,Audio,No Action,no event,0,0,133.0691,351.0734
Subject #77,5.144,Audio,No Action,no event,0,0,133.0785,351.0682
Subject #77,5.245,Audio,No Action,no event,0,0,133.0688,351.0667
Subject #77,5.346,Audio,No Action,no event,0,0,133.0742,351.0703
Subject #77,5.456,Audio,No Action,no event,0,0,133.0695,351.0709
Subject #77,5.558,Audio,No Action,no event,0,0,133.0807,351.0734
Subject #77,5.669,Audio,No Action,no event,0,0,133.0634,351.08
Subject #77,5.769,Audio,No Action,no event,0,0,133.0678,351.085
Subject #77,5.870,Audio,No Action,no event,0,0,133.0739,351.08
Subject #77,5.970,Audio,No Action,no event,0,0,133.0655,351.0755
Subject #77,6.070,Audio,No Action,no event,0,0,133.0728,351.0577
