SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
9;5.161;Ring;visible;(23.3, 0.0, 108.5);-60774
9;5.188;Ring;visible;(20.7, 0.0, 109.6);-60822
9;5.222;Ring;visible;(19.2, 0.0, 110.5);-60872
9;5.289;Ring;visible;(27.8, 0.0, 110.5);-60964
9;5.322;Ring;visible;(20.9, 0.0, 112.3);-61012
9;5.357;Ring;visible;(18.8, 0.0, 113.3);-61060
9;5.389;Ring;visible;(9.2, 0.0, 115.5);-61108
9;5.457;Ring;visible;(25.1, 0.0, 114.3);-61156
9;5.490;Ring;visible;(18.2, 0.0, 116.1);-61244
9;5.523;Ring;visible;(19.7, 0.0, 116.5);-61292
9;5.590;Ring;visible;(11.1, 0.0, 119.2);-61340
9;5.624;Ring;visible;(17.4, 0.0, 118.9);-61388
9;5.658;Ring;visible;(18.8, 0.0, 119.4);-61436
9;5.724;Ring;visible;(19.3, 0.0, 120.7);-61524
9;5.758;Ring;visible;(18.6, 0.0, 121.4);-61572
9;5.792;Ring;visible;(27.3, 0.0, 120.8);-61620
9;5.859;Ring;visible;(26.0, 0.0, 122.3);-61668
9;5.892;Ring;visible;(23.7, 0.0, 123.4);-61756
9;5.926;Ring;visible;(29.4, 0.0, 123.1);-61804
9;6.684;POV;visible;Left;-61892
9;7.097;POV;visible;Right;-62072
9;7.253;POV;visible;Left;-62170
9;7.264;POV;visible;Middle;-62268
9;7.375;POV;visible;Right;-62404
9;7.399;POV;visible;Middle;-62502
9;13.623;Ring;visible;(31.3, 0.0, 174.9);-62658
9;13.657;Ring;visible;(34.1, 0.0, 175.2);-62706
9;13.691;Ring;visible;(28.8, 0.0, 176.7);-62754
9;13.757;Ring;visible;(27.1, 0.0, 178.3);-62846
9;13.792;Ring;visible;(27.3, 0.0, 178.9);-62894
9;13.825;Ring;visible;(21.6, 0.0, 180.5);-62942
9;13.858;Ring;visible;(20.0, 0.0, 181.5);-62990
9;13.934;Ring;visible;(32.0, 0.0, 181.1);-63078
9;13.968;Ring;visible;(38.0, 0.0, 180.8);-63126
9;14.025;Ring;visible;(20.8, 0.0, 184.7);-63174
9;14.059;Ring;visible;(21.7, 0.0, 185.3);-63222
9;14.125;Ring;visible;(37.8, 0.0, 184.0);-63270
9;14.160;Ring;visible;(18.4, 0.0, 187.8);-63358
9;14.192;Ring;visible;(28.9, 0.0, 186.8);-63406
9;14.281;Ring;visible;(39.5, 0.0, 187.0);-63454
9;14.314;Ring;visible;(23.2, 0.0, 190.2);-63502
9;14.341;Ring;success;;-60872
9;14.353;Ring;visible;(19.5, 0.0, 191.6);-63590
9;14.448;Ring;visible;(31.8, 0.0, 191.6);-63640
9;14.453;Ring;success;;-61012
9;14.475;Ring;success;;-61060
9;14.486;Ring;visible;(41.6, 0.0, 190.7);-63690
9;14.516;Ring;visible;(27.1, 0.0, 193.7);-63738
9;14.573;Ring;visible;(27.5, 0.0, 194.8);-63830
9;14.620;Ring;success;;-61244
9;14.665;Ring;success;;-61292
9;14.765;Ring;success;;-61388
9;14.768;POV;timeout;;-61892
9;14.779;Ring;success;;-61436
9;14.855;Ring;success;;-61524
9;14.900;Ring;success;;-61572
9;15.149;POV;visible;Left;-63982
9;15.178;POV;timeout;;-62072
9;15.335;POV;timeout;;-62170
9;15.346;POV;timeout;;-62268
9;15.458;POV;timeout;;-62404
9;15.480;POV;timeout;;-62502
9;15.652;POV;visible;Right;-64230
9;15.730;POV;visible;Middle;-64328
9;15.820;POV;visible;Left;-64472
9;15.932;POV;visible;Middle;-64570
9;16.010;POV;visible;Right;-64708
9;16.208;Ring;timeout;;-60774
9;16.275;Ring;timeout;;-60822
9;16.374;Ring;timeout;;-60964
9;16.475;Ring;timeout;;-61108
9;16.542;Ring;timeout;;-61156
9;16.675;Ring;timeout;;-61340
9;16.878;Ring;timeout;;-61620
9;16.945;Ring;timeout;;-61668
9;16.978;Ring;timeout;;-61756
9;17.011;Ring;timeout;;-61804
9;23.208;Ring;visible;(43.7, 0.0, 244.7);-65098
9;23.254;Ring;visible;(40.3, 0.0, 246.1);-65146
9;23.310;Ring;visible;(45.9, 0.0, 246.4);-65242
9;23.364;Ring;visible;(29.3, 0.0, 250.1);-65290
9;23.454;Ring;visible;(30.4, 0.0, 251.8);-65338
9;23.523;Ring;visible;(40.5, 0.0, 251.6);-65428
9;23.554;Ring;visible;(28.9, 0.0, 254.0);-65476
9;23.588;Ring;visible;(41.8, 0.0, 252.7);-65524
9;23.711;Ring;visible;(39.2, 0.0, 255.6);-65572
9;23.749;Ring;success;;-62754
9;23.778;Ring;visible;(34.5, 0.0, 257.7);-65662
9;23.815;Ring;success;;-62846
9;23.845;Ring;visible;(49.3, 0.0, 256.7);-65712
9;23.860;Ring;success;;-62894
9;23.967;Ring;visible;(51.6, 0.0, 258.8);-65808
9;24.001;Ring;visible;(49.2, 0.0, 259.9);-65856
9;24.046;Ring;visible;(31.9, 0.0, 263.5);-65904
9;24.079;Ring;visible;(47.0, 0.0, 261.8);-65952
9;24.150;POV;timeout;;-63982
9;24.171;Ring;visible;(36.1, 0.0, 265.4);-66044
9;24.203;Ring;visible;(35.9, 0.0, 266.1);-66092
9;24.228;Ring;success;;-63406
9;24.238;Ring;visible;(30.5, 0.0, 267.6);-66140
9;24.303;Ring;visible;(34.2, 0.0, 268.4);-66190
9;24.415;Ring;visible;(35.4, 0.0, 270.4);-66282
9;24.483;Ring;visible;(54.5, 0.0, 268.8);-66330
9;24.508;Ring;success;;-63640
9;24.530;Ring;visible;(44.3, 0.0, 271.3);-66378
9;24.674;POV;timeout;;-64230
9;24.740;POV;timeout;;-64328
9;24.819;POV;timeout;;-64472
9;24.953;POV;timeout;;-64570
9;25.009;POV;timeout;;-64708
9;25.623;Ring;timeout;;-62658
9;25.668;Ring;timeout;;-62706
9;25.847;Ring;timeout;;-62942
9;25.870;Ring;timeout;;-62990
9;25.958;Ring;timeout;;-63078
9;25.981;Ring;timeout;;-63126
9;26.047;Ring;timeout;;-63174
9;26.070;Ring;timeout;;-63222
9;26.137;Ring;timeout;;-63270
9;26.170;Ring;timeout;;-63358
9;26.282;Ring;timeout;;-63454
9;26.315;Ring;timeout;;-63502
9;26.338;Ring;timeout;;-63590
9;26.483;Ring;timeout;;-63690
9;26.516;Ring;timeout;;-63738
9;26.585;Ring;timeout;;-63830
9;32.714;Ring;visible;(40.2, 0.0, 325.0);-66908
9;32.781;Ring;visible;(44.3, 0.0, 325.8);-66956
9;32.841;Ring;success;;-65146
9;32.851;Ring;visible;(59.5, 0.0, 324.8);-67052
9;32.916;Ring;visible;(63.6, 0.0, 325.4);-67102
9;33.049;Ring;visible;(46.0, 0.0, 330.9);-67190
9;33.108;Ring;success;;-65428
9;33.119;Ring;visible;(47.1, 0.0, 332.1);-67238
9;33.176;Ring;success;;-65524
9;33.187;Ring;visible;(50.5, 0.0, 333.0);-67288
9;33.288;Ring;success;;-65572
9;33.317;Ring;visible;(55.9, 0.0, 334.8);-67382
9;33.373;Ring;visible;(55.6, 0.0, 335.9);-67430
9;33.429;Ring;visible;(42.4, 0.0, 339.2);-67522
9;33.563;Ring;visible;(64.8, 0.0, 338.3);-67570
9;33.632;Ring;visible;(58.0, 0.0, 340.8);-67660
9;33.698;Ring;visible;(43.9, 0.0, 344.4);-67708
9;33.765;Ring;visible;(61.5, 0.0, 343.0);-67756
9;33.876;Ring;visible;(47.2, 0.0, 347.5);-67846
9;33.920;Ring;visible;(49.5, 0.0, 348.0);-67894
9;33.977;Ring;visible;(53.9, 0.0, 348.4);-67942
9;34.103;Ring;success;;-66378
9;34.113;Ring;visible;(47.7, 0.0, 352.2);-68032
9;34.178;Ring;visible;(49.0, 0.0, 353.3);-68082
9;34.247;Ring;visible;(52.2, 0.0, 354.2);-68172
9;34.729;Ring;timeout;;-65098
9;34.818;Ring;timeout;;-65242
9;34.862;Ring;timeout;;-65290
9;34.951;Ring;timeout;;-65338
9;35.064;Ring;timeout;;-65476
9;35.265;Ring;timeout;;-65662
9;35.333;Ring;timeout;;-65712
9;35.488;Ring;timeout;;-65808
9;35.511;Ring;timeout;;-65856
9;35.555;Ring;timeout;;-65904
9;35.599;Ring;timeout;;-65952
9;35.689;Ring;timeout;;-66044
9;35.712;Ring;timeout;;-66092
9;35.735;Ring;timeout;;-66140
9;35.801;Ring;timeout;;-66190
9;35.912;Ring;timeout;;-66282
9;35.979;Ring;timeout;;-66330
9;41.873;Ring;visible;(54.0, 0.0, 407.1);-68634
9;41.941;Ring;visible;(75.2, 0.0, 405.1);-68682
9;42.009;Ring;visible;(59.6, 0.0, 409.0);-68778
9;42.141;Ring;visible;(54.0, 0.0, 412.5);-68826
9;42.201;Ring;success;;-67288
9;42.214;Ring;visible;(58.7, 0.0, 413.2);-68916
9;42.276;Ring;visible;(67.5, 0.0, 413.1);-68966
9;42.335;Ring;success;;-67382
9;42.345;Ring;visible;(54.5, 0.0, 416.6);-69016
9;42.380;Ring;success;;-67430
9;42.476;Ring;visible;(69.3, 0.0, 416.9);-69110
9;42.544;Ring;visible;(67.9, 0.0, 418.5);-69158
9;42.611;Ring;visible;(73.4, 0.0, 418.9);-69206
9;42.678;Ring;visible;(72.7, 0.0, 420.4);-69296
9;42.823;Ring;visible;(78.7, 0.0, 422.2);-69344
9;42.880;Ring;visible;(69.7, 0.0, 425.0);-69434
9;42.946;Ring;visible;(62.3, 0.0, 427.5);-69482
9;43.003;Ring;success;;-67942
9;43.014;Ring;visible;(76.5, 0.0, 426.6);-69530
9;43.145;Ring;visible;(58.3, 0.0, 432.2);-69622
9;43.213;Ring;visible;(73.5, 0.0, 431.1);-69670
9;43.281;Ring;visible;(77.1, 0.0, 431.9);-69760
9;43.413;Ring;visible;(64.4, 0.0, 436.6);-69808
9;43.481;Ring;visible;(71.4, 0.0, 436.9);-69896
9;43.547;Ring;visible;(73.5, 0.0, 437.9);-69944
9;43.614;Ring;visible;(80.0, 0.0, 438.2);-69992
9;43.629;Ring;timeout;;-66908
9;43.696;Ring;timeout;;-66956
9;43.763;Ring;timeout;;-67052
9;43.830;Ring;timeout;;-67102
9;43.964;Ring;timeout;;-67190
9;44.031;Ring;timeout;;-67238
9;44.367;Ring;timeout;;-67522
9;44.478;Ring;timeout;;-67570
9;44.545;Ring;timeout;;-67660
9;44.612;Ring;timeout;;-67708
9;44.679;Ring;timeout;;-67756
9;44.813;Ring;timeout;;-67846
9;44.857;Ring;timeout;;-67894
9;45.038;Ring;timeout;;-68032
9;45.106;Ring;timeout;;-68082
9;45.171;Ring;timeout;;-68172
9;46.288;Ring;success;;-68966
9;46.557;Ring;success;;-69158
9;46.892;Ring;success;;-69434
9;47.495;Ring;success;;-69896
