SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;MainTaskXPos;MainTaskZPos;SecondaryTask;SecondaryTaskInfo;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #256;32.001;Audio;Left;;;;Left;;62.93489;367.0115;9.72998;0;9.72998;0
Subject #256;32.112;Audio;Left;;;;Left;;63.16074;368.3286;9.72998;0;9.72998;0
Subject #256;32.222;Audio;Left;;;;Left;;63.38488;369.6358;9.72998;0;9.72998;0
Subject #256;32.334;Audio;Left;;;;Left;;63.61187;370.9595;9.72998;0;9.72998;0
Subject #256;32.446;Audio;Left;;;;Left;;63.83681;372.2714;9.72998;0;9.72998;0
Subject #256;32.551;Audio;Left;;;;Left;;64.05085;373.5196;9.72998;0;9.72998;0
Subject #256;32.654;Audio;Left;;;;Left;;64.26033;374.7413;9.72998;0;9.72998;0
Subject #256;32.761;Audio;Left;;;;Left;;64.4767;376.0031;9.72998;0;9.72998;0
Subject #256;32.869;Audio;Left;;;;Left;;64.69692;377.2875;9.72998;0;9.72998;0
Subject #256;32.977;Audio;Left;;;;Left;;64.91378;378.5522;9.72998;0;9.72998;0
Subject #256;33.082;Audio;Left;;;;Left;;65.12902;379.8075;9.72998;0;9.72998;0
Subject #256;33.190;Audio;Left;;;;Left;;65.34628;381.0744;9.72998;0;9.72998;0
Subject #256;33.297;Audio;Left;;;;Left;;65.56382;382.3431;9.72998;0;9.72998;0
Subject #256;33.413;Audio;Left;;;;Left;;65.80009;383.721;9.72998;0;9.72998;0
Subject #256;33.524;Audio;Left;;;;Left;;66.02377;385.0255;9.72998;0;9.72998;0
Subject #256;33.631;Audio;Left;;;;Left;;66.24099;386.2924;9.72998;0;9.72998;0
Subject #256;33.754;Audio;None;Timeout;;;None;Timeout;66.49138;387.7526;9.72998;0;9.72998;0
Subject #256;33.863;Audio;None;;;;None;;66.7132;389.0462;9.72998;0;9.72998;0
Subject #256;33.980;Audio;None;;;;None;;66.94684;390.4089;9.72998;0;9.72998;0
Subject #256;34.087;Audio;None;;;;None;;67.16589;391.6864;9.72998;0;9.72998;0
Subject #256;34.199;Audio;None;;;;None;;67.39245;393.0076;9.72998;0;9.72998;0
Subject #256;34.309;Audio;None;;;;None;;67.61562;394.3091;9.72998;0;9.72998;0
Subject #256;34.416;Audio;None;;;;None;;67.83234;395.5729;9.72998;0;9.72998;0
Subject #256;34.532;Audio;None;;;;None;;68.06877;396.9517;9.72998;0;9.72998;0
Subject #256;34.639;Audio;None;;;;None;;68.28595;398.2182;9.72998;0;9.72998;0
Subject #256;34.747;Audio;None;;;;None;;68.50413;399.4905;9.72998;0;9.72998;0
Subject #256;34.855;Audio;None;;;;None;;68.72375;400.7713;9.72998;0;9.72998;0
Subject #256;34.965;Audio;None;;;;None;;68.9469;402.0727;9.72998;0;9.72998;0
Subject #256;35.083;Audio;None;;;;None;;69.18752;403.476;9.72998;0;9.72998;0
Subject #256;35.193;Audio;None;;;;None;;69.41016;404.7744;9.72998;0;9.72998;0
Subject #256;35.302;Audio;None;;;;None;;69.63038;406.0587;9.72998;0;9.72998;0
Subject #256;35.409;Audio;None;;;;None;;69.84692;407.3216;9.72998;0;9.72998;0
Subject #256;35.524;Audio;None;;;;None;;70.07957;408.6783;9.72998;0;9.72998;0
Subject #256;35.629;Audio;None;;;;None;;70.29297;409.9228;9.72998;0;9.72998;0
Subject #256;35.742;Audio;None;;;;None;;70.5209;411.252;9.72998;0;9.72998;0
Subject #256;35.851;Audio;None;;;;None;;70.74321;412.5485;9.72998;0;9.72998;0
Subject #256;35.971;Audio;None;;;;None;;70.97818;413.9188;9.72998;0;9.72998;0
Subject #256;36.100;Audio;None;;;;None;;71.24816;415.4934;9.72998;0;9.72998;0
Subject #256;36.224;Audio;None;;;;None;;71.50083;416.9669;9.72998;0;9.72998;0
Subject #256;36.350;Audio;None;;;;None;;71.75551;418.4522;9.72998;0;9.72998;0
Subject #256;36.477;Audio;None;;;;None;;72.01423;419.961;9.72998;0;9.72998;0
Subject #256;36.597;Audio;None;;;;None;;72.25661;421.3745;9.72998;0;9.72998;0
Subject #256;36.715;Audio;None;;;;None;;72.49503;422.765;9.72998;0;9.72998;0
Subject #256;36.835;Audio;None;;;;None;;72.73936;424.1898;9.72998;0;9.72998;0
Subject #256;36.943;Audio;None;;;;None;;72.95827;425.4666;9.72998;0;9.72998;0
Subject #256;37.054;Audio;None;;;;None;;73.1833;426.7788;9.72998;0;9.72998;0
Subject #256;37.162;Audio;None;;;;None;;73.40286;428.0593;9.72998;0;9.72998;0
Subject #256;37.276;Audio;None;;;;None;;73.63262;429.3992;9.72998;0;9.72998;0
Subject #256;37.389;Audio;None;;;;None;;73.86304;430.743;9.72998;0;9.72998;0
Subject #256;37.498;Audio;None;;;;None;;74.08385;432.0308;9.72998;0;9.72998;0
Subject #256;37.639;Audio;None;;;;None;;74.36836;433.6899;9.72998;0;9.72998;0
Subject #256;37.758;Audio;None;;;;None;;74.61201;435.1109;9.72998;0;9.72998;0
Subject #256;37.865;Audio;None;;;;None;;74.82865;436.3743;9.72998;0;9.72998;0
Subject #256;37.978;Audio;None;;;;None;;75.05726;437.7075;9.72998;0;9.72998;0
Subject #256;38.092;Audio;None;;;;None;;75.28889;439.0583;9.72998;0;9.72998;0
Subject #256;38.209;Audio;None;;;;None;;75.52585;440.4402;9.72998;0;9.72998;0
Subject #256;38.317;Audio;None;;;;None;;75.7428;441.7055;9.72998;0;9.72998;0
Subject #256;38.432;Audio;None;;;;None;;75.97832;443.0791;9.72998;0;9.72998;0
Subject #256;38.542;Audio;None;;;;None;;76.20035;444.3739;9.72998;0;9.72998;0
Subject #256;38.664;Audio;None;;;;None;;76.44809;445.8187;9.72998;0;9.72998;0
Subject #256;38.779;Audio;None;;;;None;;76.68157;447.1804;9.72998;0;9.72998;0
Subject #256;38.896;Audio;None;;;;None;;76.91888;448.5644;9.72998;0;9.72998;0
Subject #256;39.022;Audio;None;;;;None;;77.17418;450.0532;9.72998;0;9.72998;0
Subject #256;39.137;Audio;None;;;;None;;77.40759;451.4144;9.72998;0;9.72998;0
Subject #256;39.254;Audio;None;;;;None;;77.6461;452.8054;9.72998;0;9.72998;0
Subject #256;39.369;Audio;None;;;;None;;77.87846;454.1604;9.72998;0;9.72998;0
Subject #256;39.480;Audio;None;;;;None;;78.10456;455.479;9.72998;0;9.72998;0
Subject #256;39.603;Audio;None;;;;None;;78.35251;456.925;9.72998;0;9.72998;0
Subject #256;39.707;Audio;None;;;;None;;78.56521;458.1655;9.72998;0;9.72998;0
Subject #256;39.823;Audio;None;Task Spawned;92.24011;537.9156;None;Task Spawned;78.79966;459.5328;9.72998;0;9.72998;0
Subject #256;39.943;Audio;None;;92.24011;537.9156;None;;79.0426;460.9496;9.72998;0;9.72998;0
Subject #256;40.060;Audio;None;;92.24011;537.9156;None;;79.27991;462.3335;9.72998;0;9.72998;0
Subject #256;40.172;Audio;None;;92.24011;537.9156;None;;79.50653;463.6552;9.72998;0;9.72998;0
Subject #256;40.286;Audio;None;;92.24011;537.9156;None;;79.73885;465.0101;9.72998;0;9.72998;0
Subject #256;40.401;Audio;None;;92.24011;537.9156;None;;79.97123;466.3653;9.72998;0;9.72998;0
Subject #256;40.512;Audio;None;;92.24011;537.9156;None;;80.19671;467.6802;9.72998;0;9.72998;0
Subject #256;40.628;Audio;None;;92.24011;537.9156;None;;80.43236;469.0545;9.72998;0;9.72998;0
Subject #256;40.742;Audio;None;;92.24011;537.9156;None;;80.66258;470.3971;9.72998;0;9.72998;0
Subject #256;40.851;Audio;None;;92.24011;537.9156;None;;80.88395;471.6881;9.72998;0;9.72998;0
Subject #256;40.965;Audio;None;;92.24011;537.9156;None;;81.11549;473.0384;9.72998;0;9.72998;0
Subject #256;41.068;Audio;None;;92.24011;537.9156;None;;81.32456;474.2577;9.72998;0;9.72998;0
Subject #256;41.198;Audio;None;;92.24011;537.9156;None;;81.58678;475.7868;9.72998;0;9.72998;0
Subject #256;41.311;Audio;None;;92.24011;537.9156;None;;81.81783;477.1343;9.72998;0;9.72998;0
Subject #256;41.433;Audio;None;;92.24011;537.9156;None;;82.06535;478.5779;9.72998;0;9.72998;0
Subject #256;41.545;Audio;None;;92.24011;537.9156;None;;82.29163;479.8975;9.72998;0;9.72998;0
Subject #256;41.647;Audio;None;;92.24011;537.9156;None;;82.49882;481.1058;9.72998;0;9.72998;0
Subject #256;41.751;Audio;None;;92.24011;537.9156;None;;82.70999;482.3373;9.72998;0;9.72998;0
Subject #256;41.867;Audio;None;;92.24011;537.9156;None;;82.94552;483.7109;9.72998;0;9.72998;0
Subject #256;41.973;Audio;None;;92.24011;537.9156;None;;83.16051;484.9647;9.72998;0;9.72998;0
Subject #256;42.093;Audio;None;;92.24011;537.9156;None;;83.40415;486.3856;9.72998;0;9.72998;0
Subject #256;42.202;Audio;None;;92.24011;537.9156;None;;83.62434;487.6697;9.72998;0;9.72998;0
Subject #256;42.312;Audio;None;;92.24011;537.9156;None;;83.84704;488.9685;9.72998;0;9.72998;0
Subject #256;42.429;Audio;None;;92.24011;537.9156;None;;84.08516;490.3572;9.72998;0;9.72998;0
Subject #256;42.550;Audio;None;;92.24011;537.9156;None;;84.3304;491.7875;9.72998;0;9.72998;0
Subject #256;42.667;Audio;None;;92.24011;537.9156;None;;84.56836;493.1752;9.72998;0;9.72998;0
Subject #256;42.782;Audio;None;;92.24011;537.9156;None;;84.79903;494.5205;9.72998;0;9.72998;0
Subject #256;42.895;Audio;None;;92.24011;537.9156;None;;85.02889;495.8611;9.72998;0;9.72998;0
Subject #256;43.014;Audio;None;;92.24011;537.9156;None;;85.27111;497.2736;9.72998;0;9.72998;0
Subject #256;43.123;Audio;None;;92.24011;537.9156;None;;85.49187;498.561;9.72998;0;9.72998;0
Subject #256;43.232;Audio;None;;92.24011;537.9156;None;;85.71243;499.8473;9.72998;0;9.72998;0
Subject #256;43.341;Audio;None;;92.24011;537.9156;None;;85.9326;501.1313;9.72998;0;9.72998;0
Subject #256;43.452;Audio;None;;92.24011;537.9156;None;;86.15903;502.4518;9.72998;0;9.72998;0
Subject #256;43.581;Audio;None;;92.24011;537.9156;None;;86.42004;503.974;9.72998;0;9.72998;0
Subject #256;43.698;Audio;Left;Task Started;92.24011;537.9156;Left;Task Started;86.65732;505.3578;9.72998;0;9.72998;0
Subject #256;43.815;Audio;Left;;92.24011;537.9156;Left;;86.89545;506.7466;9.72998;0;9.72998;0
Subject #256;43.928;Audio;Left;;92.24011;537.9156;Left;;87.12552;508.0883;9.72998;0;9.72998;0
Subject #256;44.044;Audio;Left;;92.24011;537.9156;Left;;87.35919;509.4511;9.72998;0;9.72998;0
Subject #256;44.152;Audio;Left;;92.24011;537.9156;Left;;87.57994;510.7385;9.72998;0;9.72998;0
Subject #256;44.267;Audio;Left;;92.24011;537.9156;Left;;87.81156;512.0892;9.72998;0;9.72998;0
Subject #256;44.385;Audio;Left;;92.24011;537.9156;Left;;88.05112;513.4863;9.72998;0;9.72998;0
Subject #256;44.496;Audio;Left;;92.24011;537.9156;Left;;88.27679;514.8025;9.72998;0;9.72998;0
Subject #256;44.608;Audio;Left;;92.24011;537.9156;Left;;88.50335;516.1237;9.72998;0;9.72998;0
Subject #256;44.719;Audio;Left;;92.24011;537.9156;Left;;88.72894;517.4393;9.72998;0;9.72998;0
Subject #256;44.826;Audio;Left;;92.24011;537.9156;Left;;88.94532;518.7013;9.72998;0;9.72998;0
Subject #256;44.937;Audio;Left;;92.24011;537.9156;Left;;89.17026;520.0131;9.72998;0;9.72998;0
Subject #256;45.057;Audio;Left;;92.24011;537.9156;Left;;89.41262;521.4264;9.72998;0;9.72998;0
Subject #256;45.170;Audio;Left;;92.24011;537.9156;Left;;89.6426;522.7676;9.72998;0;9.72998;0
Subject #256;45.285;Audio;Left;;92.24011;537.9156;Left;;89.87756;524.1379;9.72998;0;9.72998;0
Subject #256;45.412;Audio;Left;;92.24011;537.9156;Left;;90.13427;525.6351;9.72998;0;9.72998;0
Subject #256;45.582;Audio;Left;;92.24011;537.9156;Left;;90.47734;527.6358;9.72998;0;9.72998;0
Subject #256;45.702;Audio;Left;;92.24011;537.9156;Left;;90.72095;529.0565;9.72998;0;9.72998;0
Subject #256;45.825;Audio;Left;;92.24011;537.9156;Left;;90.9711;530.5153;9.72998;0;9.72998;0
Subject #256;45.946;Audio;Left;;92.24011;537.9156;Left;;91.21839;531.9574;9.72998;0;9.72998;0
Subject #256;46.084;Audio;Left;;92.24011;537.9156;Left;;91.49616;533.5772;9.72998;0;9.72998;0
Subject #256;46.212;Audio;Left;;92.24011;537.9156;Left;;91.75613;535.0933;9.72998;0;9.72998;0
Subject #256;46.319;Audio;Left;;92.24011;537.9156;Left;;91.97392;536.3635;9.72998;0;9.72998;0
Subject #256;46.448;Audio;Left;;92.24011;537.9156;Left;;92.23581;537.8907;9.72998;0;9.72998;0
Subject #256;46.564;Audio;Left;;92.24011;537.9156;Left;;92.47068;539.2605;9.72998;0;9.72998;0
Subject #256;46.678;Audio;Left;;92.24011;537.9156;Left;;92.70203;540.6096;9.72998;0;9.72998;0
Subject #256;46.792;Audio;Left;;92.24011;537.9156;Left;;92.93145;541.9476;9.72998;0;9.72998;0
Subject #256;46.903;Audio;Left;;92.24011;537.9156;Left;;93.15733;543.2649;9.72998;0;9.72998;0
Subject #256;47.015;Audio;Left;;92.24011;537.9156;Left;;93.38483;544.5916;9.72998;0;9.72998;0
Subject #256;47.132;Audio;Left;;92.24011;537.9156;Left;;93.62253;545.9778;9.72998;0;9.72998;0
Subject #256;47.257;Audio;Left;;92.24011;537.9156;Left;;93.8746;547.4479;9.72998;0;9.72998;0
Subject #256;47.367;Audio;Left;;92.24011;537.9156;Left;;94.09925;548.7581;9.72998;0;9.72998;0
Subject #256;47.480;Audio;Left;;92.24011;537.9156;Left;;94.32723;550.0876;9.72998;0;9.72998;0
Subject #256;47.599;Audio;Left;;92.24011;537.9156;Left;;94.56866;551.4954;9.72998;0;9.72998;0
Subject #256;47.701;Audio;Left;;92.24011;537.9156;Left;;94.77506;552.6992;9.72998;0;9.72998;0
Subject #256;47.817;Audio;Left;;92.24011;537.9156;Left;;95.01056;554.0726;9.72998;0;9.72998;0
Subject #256;47.929;Audio;Left;;92.24011;537.9156;Left;;95.2382;555.4001;9.72998;0;9.72998;0
Subject #256;48.050;Audio;Left;;92.24011;537.9156;Left;;95.48444;556.8361;9.72998;0;9.72998;0
Subject #256;48.164;Audio;Left;;92.24011;537.9156;Left;;95.71526;558.1822;9.72998;0;9.72998;0
Subject #256;48.283;Audio;Left;;92.24011;537.9156;Left;;95.95513;559.5812;9.72998;0;9.72998;0
Subject #256;48.395;Audio;Left;;92.24011;537.9156;Left;;96.18289;560.9094;9.72998;0;9.72998;0
Subject #256;48.505;Audio;Left;;92.24011;537.9156;Left;;96.40711;562.2171;9.72998;0;9.72998;0
Subject #256;48.629;Audio;None;Timeout;;;None;Timeout;96.65746;563.6771;9.72998;0;9.72998;0
Subject #256;48.745;Audio;None;;;;None;;96.89496;565.0622;9.72998;0;9.72998;0
Subject #256;48.853;Audio;None;;;;None;;97.11298;566.3337;9.72998;0;9.72998;0
Subject #256;48.964;Audio;None;;;;None;;97.33687;567.6394;9.72998;0;9.72998;0
Subject #256;49.074;Audio;None;;;;None;;97.56085;568.9457;9.72998;0;9.72998;0
Subject #256;49.185;Audio;None;;;;None;;97.78494;570.2526;9.72998;0;9.72998;0
Subject #256;49.303;Audio;None;;;;None;;98.02525;571.6541;9.72998;0;9.72998;0
Subject #256;49.419;Audio;None;;;;None;;98.26039;573.0254;9.72998;0;9.72998;0
Subject #256;49.528;Audio;None;;;;None;;98.48177;574.3163;9.72998;0;9.72998;0
Subject #256;49.663;Audio;None;;;;None;;98.75523;575.9111;9.72998;0;9.72998;0
Subject #256;49.773;Audio;None;;;;None;;98.97821;577.2115;9.72998;0;9.72998;0
Subject #256;49.884;Audio;None;;;;None;;99.20442;578.5307;9.72998;0;9.72998;0
Subject #256;49.993;Audio;None;;;;None;;99.42433;579.8132;9.72998;0;9.72998;0
Subject #256;50.103;Audio;None;;;;None;;99.64671;581.11;9.72998;0;9.72998;0
Subject #256;50.216;Audio;None;;;;None;;99.876;582.4473;9.72998;0;9.72998;0
Subject #256;50.330;Audio;None;;;;None;;100.1078;583.7993;9.72998;0;9.72998;0
Subject #256;50.442;Audio;None;;;;None;;100.3344;585.1204;9.72998;0;9.72998;0
Subject #256;50.548;Audio;None;;;;None;;100.5512;586.3847;9.72998;0;9.72998;0
Subject #256;50.661;Audio;None;;;;None;;100.7776;587.7055;9.72998;0;9.72998;0
Subject #256;50.778;Audio;None;;;;None;;101.0167;589.0994;9.72998;0;9.72998;0
Subject #256;50.888;Audio;None;;;;None;;101.2406;590.4052;9.72998;0;9.72998;0
Subject #256;51.002;Audio;None;;;;None;;101.4701;591.7436;9.72998;0;9.72998;0
Subject #256;51.110;Audio;None;;;;None;;101.6898;593.0248;9.72998;0;9.72998;0
Subject #256;51.226;Audio;None;;;;None;;101.9253;594.3983;9.72998;0;9.72998;0
Subject #256;51.338;Audio;None;;;;None;;102.1534;595.7287;9.72998;0;9.72998;0
Subject #256;51.460;Audio;None;;;;None;;102.3992;597.1621;9.72998;0;9.72998;0
Subject #256;51.583;Audio;None;;;;None;;102.6484;598.6151;9.72998;0;9.72998;0
Subject #256;51.707;Audio;None;;;;None;;102.9008;600.0875;9.72998;0;9.72998;0
Subject #256;51.831;Audio;None;Task Spawned;116.5939;679.9437;None;Task Spawned;103.1527;601.556;9.72998;0;9.72998;0
Subject #256;51.944;Audio;None;;116.5939;679.9437;None;;103.3805;602.8848;9.72998;0;9.72998;0
Subject #256;52.058;Audio;None;;116.5939;679.9437;None;;103.6127;604.2388;9.72998;0;9.72998;0
Subject #256;52.167;Audio;None;;116.5939;679.9437;None;;103.8333;605.5256;9.72998;0;9.72998;0
Subject #256;52.279;Audio;None;;116.5939;679.9437;None;;104.0605;606.8503;9.72998;0;9.72998;0
Subject #256;52.391;Audio;None;;116.5939;679.9437;None;;104.2878;608.1758;9.72998;0;9.72998;0
Subject #256;52.506;Audio;None;;116.5939;679.9437;None;;104.5212;609.5373;9.72998;0;9.72998;0
Subject #256;52.617;Audio;None;;116.5939;679.9437;None;;104.7465;610.8512;9.72998;0;9.72998;0
Subject #256;52.730;Audio;None;;116.5939;679.9437;None;;104.9762;612.1906;9.72998;0;9.72998;0
Subject #256;52.842;Audio;None;;116.5939;679.9437;None;;105.2025;613.51;9.72998;0;9.72998;0
Subject #256;52.951;Audio;None;;116.5939;679.9437;None;;105.4233;614.7976;9.72998;0;9.72998;0
Subject #256;53.067;Audio;None;;116.5939;679.9437;None;;105.6603;616.1799;9.72998;0;9.72998;0
Subject #256;53.178;Audio;None;;116.5939;679.9437;None;;105.883;617.4785;9.72998;0;9.72998;0
Subject #256;53.291;Audio;None;;116.5939;679.9437;None;;106.1138;618.8243;9.72998;0;9.72998;0
Subject #256;53.397;Audio;None;;116.5939;679.9437;None;;106.3284;620.076;9.72998;0;9.72998;0
Subject #256;53.518;Audio;None;;116.5939;679.9437;None;;106.5728;621.5012;9.72998;0;9.72998;0
Subject #256;53.618;Audio;None;;116.5939;679.9437;None;;106.777;622.6923;9.72998;0;9.72998;0
Subject #256;53.728;Audio;None;;116.5939;679.9437;None;;106.9982;623.9822;9.72998;0;9.72998;0
Subject #256;53.836;Audio;None;;116.5939;679.9437;None;;107.2187;625.2683;9.72998;0;9.72998;0
Subject #256;53.943;Audio;None;;116.5939;679.9437;None;;107.4357;626.5339;9.72998;0;9.72998;0
Subject #256;54.052;Audio;None;;116.5939;679.9437;None;;107.656;627.8188;9.72998;0;9.72998;0
Subject #256;54.167;Audio;None;;116.5939;679.9437;None;;107.8896;629.1808;9.72998;0;9.72998;0
Subject #256;54.274;Audio;None;;116.5939;679.9437;None;;108.1071;630.4491;9.72998;0;9.72998;0
Subject #256;54.388;Audio;None;;116.5939;679.9437;None;;108.3373;631.7918;9.72998;0;9.72998;0
Subject #256;54.498;Audio;None;;116.5939;679.9437;None;;108.5594;633.0872;9.72998;0;9.72998;0
Subject #256;54.612;Audio;None;;116.5939;679.9437;None;;108.7931;634.4498;9.72998;0;9.72998;0
Subject #256;54.721;Audio;None;;116.5939;679.9437;None;;109.0127;635.7305;9.72998;0;9.72998;0
Subject #256;54.835;Audio;Left;Task Started;116.5939;679.9437;Left;Task Started;109.2432;637.0751;9.72998;0;9.72998;0
Subject #256;54.946;Audio;Left;;116.5939;679.9437;Left;;109.47;638.3973;9.72998;0;9.72998;0
Subject #256;55.054;Audio;Left;;116.5939;679.9437;Left;;109.6893;639.6765;9.72998;0;9.72998;0
Subject #256;55.166;Audio;Left;;116.5939;679.9437;Left;;109.9159;640.9978;9.72998;0;9.72998;0
Subject #256;55.278;Audio;Left;;116.5939;679.9437;Left;;110.1437;642.3266;9.72998;0;9.72998;0
Subject #256;55.394;Audio;Left;;116.5939;679.9437;Left;;110.3791;643.6991;9.72998;0;9.72998;0
Subject #256;55.510;Audio;Left;;116.5939;679.9437;Left;;110.6133;645.0654;9.72998;0;9.72998;0
Subject #256;55.614;Audio;Left;;116.5939;679.9437;Left;;110.8239;646.2935;9.72998;0;9.72998;0
Subject #256;55.724;Audio;Left;;116.5939;679.9437;Left;;111.0477;647.5989;9.72998;0;9.72998;0
Subject #256;55.834;Audio;Left;;116.5939;679.9437;Left;;111.2701;648.8958;9.72998;0;9.72998;0
Subject #256;55.945;Audio;Left;;116.5939;679.9437;Left;;111.4961;650.214;9.72998;0;9.72998;0
Subject #256;56.056;Audio;Left;;116.5939;679.9437;Left;;111.7209;651.5247;9.72998;0;9.72998;0
Subject #256;56.170;Audio;Left;;116.5939;679.9437;Left;;111.9517;652.8705;9.72998;0;9.72998;0
Subject #256;56.281;Audio;Left;;116.5939;679.9437;Left;;112.1778;654.1893;9.72998;0;9.72998;0
Subject #256;56.389;Audio;Left;;116.5939;679.9437;Left;;112.3971;655.4684;9.72998;0;9.72998;0
Subject #256;56.505;Audio;Left;;116.5939;679.9437;Left;;112.6309;656.8317;9.72998;0;9.72998;0
Subject #256;56.617;Audio;Left;;116.5939;679.9437;Left;;112.8571;658.1511;9.72998;0;9.72998;0
Subject #256;56.739;Audio;Left;;116.5939;679.9437;Left;;113.1054;659.5991;9.72998;0;9.72998;0
Subject #256;56.849;Audio;Left;;116.5939;679.9437;Left;;113.3292;660.9038;9.72998;0;9.72998;0
Subject #256;56.962;Audio;Left;;116.5939;679.9437;Left;;113.5574;662.2351;9.72998;0;9.72998;0
Subject #256;57.073;Audio;Left;;116.5939;679.9437;Left;;113.7841;663.5569;9.72998;0;9.72998;0
Subject #256;57.183;Audio;Left;;116.5939;679.9437;Left;;114.0075;664.8596;9.72998;0;9.72998;0
Subject #256;57.295;Audio;Left;;116.5939;679.9437;Left;;114.233;666.1746;9.72998;0;9.72998;0
Subject #256;57.403;Audio;Left;;116.5939;679.9437;Left;;114.452;667.4517;9.72998;0;9.72998;0
Subject #256;57.518;Audio;Left;;116.5939;679.9437;Left;;114.6855;668.8136;9.72998;0;9.72998;0
Subject #256;57.622;Audio;Left;;116.5939;679.9437;Left;;114.8957;670.0398;9.72998;0;9.72998;0
Subject #256;57.738;Audio;Left;;116.5939;679.9437;Left;;115.1315;671.4145;9.72998;0;9.72998;0
Subject #256;57.848;Audio;Left;;116.5939;679.9437;Left;;115.3545;672.7152;9.72998;0;9.72998;0
Subject #256;57.960;Audio;Left;;116.5939;679.9437;Left;;115.5816;674.0394;9.72998;0;9.72998;0
Subject #256;58.072;Audio;Left;;116.5939;679.9437;Left;;115.81;675.3716;9.72998;0;9.72998;0
Subject #256;58.182;Audio;Left;;116.5939;679.9437;Left;;116.0317;676.6643;9.72998;0;9.72998;0
Subject #256;58.300;Audio;Left;;116.5939;679.9437;Left;;116.2719;678.0653;9.72998;0;9.72998;0
Subject #256;58.411;Audio;Left;;116.5939;679.9437;Left;;116.4977;679.3824;9.72998;0;9.72998;0
Subject #256;58.526;Audio;Left;;116.5939;679.9437;Left;;116.7299;680.7361;9.72998;0;9.72998;0
Subject #256;58.635;Audio;Left;;116.5939;679.9437;Left;;116.9506;682.0236;9.72998;0;9.72998;0
Subject #256;58.745;Audio;Left;;116.5939;679.9437;Left;;117.1732;683.3219;9.72998;0;9.72998;0
Subject #256;58.858;Audio;Left;;116.5939;679.9437;Left;;117.4029;684.6613;9.72998;0;9.72998;0
Subject #256;58.970;Audio;Left;;116.5939;679.9437;Left;;117.6295;685.983;9.72998;0;9.72998;0
Subject #256;59.087;Audio;Left;;116.5939;679.9437;Left;;117.8674;687.37;9.72998;0;9.72998;0
Subject #256;59.197;Audio;Left;;116.5939;679.9437;Left;;118.0898;688.6671;9.72998;0;9.72998;0
Subject #256;59.318;Audio;Left;;116.5939;679.9437;Left;;118.3372;690.11;9.72998;0;9.72998;0
Subject #256;59.445;Audio;Left;;116.5939;679.9437;Left;;118.5936;691.6048;9.72998;0;9.72998;0
Subject #256;59.569;Audio;Left;;116.5939;679.9437;Left;;118.8454;693.0736;9.72998;0;9.72998;0
Subject #256;59.696;Audio;Left;;116.5939;679.9437;Left;;119.1035;694.5786;9.72998;0;9.72998;0
Subject #256;59.819;Audio;None;Timeout;;;None;Timeout;119.3522;696.029;9.72998;0;9.72998;0
Subject #256;59.935;Audio;None;;;;None;;119.5872;697.3994;9.72998;0;9.72998;0
Subject #256;60.043;Audio;None;;;;None;;119.8066;698.679;9.72998;0;9.72998;0
Subject #256;60.154;Audio;None;;;;None;;120.0321;699.9941;9.72998;0;9.72998;0
Subject #256;60.272;Audio;None;;;;None;;120.27;701.3817;9.72998;0;9.72998;0
Subject #256;60.398;Audio;None;;;;None;;120.5262;702.8759;9.72998;0;9.72998;0
Subject #256;60.512;Audio;None;;;;None;;120.7575;704.2248;9.72998;0;9.72998;0
Subject #256;60.626;Audio;None;;;;None;;120.9894;705.5768;9.72998;0;9.72998;0
Subject #256;60.742;Audio;None;;;;None;;121.2232;706.9406;9.72998;0;9.72998;0
Subject #256;60.857;Audio;None;;;;None;;121.4564;708.3008;9.72998;0;9.72998;0
Subject #256;60.982;Audio;None;;;;None;;121.7094;709.7757;9.72998;0;9.72998;0
Subject #256;61.100;Audio;None;;;;None;;121.9491;711.1739;9.72998;0;9.72998;0
