SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #104,0.003,Heat,None,,None,,,0.08717181,-0.005600454,12.26591,7.923906
Subject #104,0.107,Audio,Left,,Left,,,0.09196758,-0.005214215,5.613845,2.706673
Subject #104,0.208,Audio,Left,,Left,,,0.09957433,-0.003948213,2.546792,1.074653
Subject #104,0.308,Audio,Left,,Left,,,0.1040912,-0.001609325,359.8867,0.06154094
Subject #104,0.411,Audio,Left,,Left,,,0.1067412,7.309982E-10,0.4674365,3.113305
Subject #104,0.517,Audio,Left,,Left,,,0.1111507,0.0008046639,359.738,3.054882
Subject #104,0.624,Audio,Left,,Left,,,0.1164508,0.002939703,358.5552,4.432536
Subject #104,0.724,Audio,Left,,Left,,,0.1227486,0.003079178,6.954691,12.0348
Subject #104,0.825,Audio,Left,,Left,,,0.1305591,0.003690722,15.31641,20.27152
Subject #104,0.937,Audio,Left,,Left,,,359.8853,0.02822744,16.49369,22.14694
Subject #104,1.048,Audio,Left,,Left,,,359.2335,0.1815041,14.14896,23.985
Subject #104,1.149,Audio,Left,,Left,,,358.1837,0.420482,9.078755,22.69534
Subject #104,1.250,Audio,Left,,Left,,,356.6883,0.6283339,3.098302,21.03625
Subject #104,1.350,Audio,Left,,Left,,,354.8886,0.7722868,356.3553,19.27582
Subject #104,1.450,Audio,Left,,Left,,,352.9119,0.9030102,349.418,16.58332
Subject #104,1.551,Audio,Left,,Left,,,351.0259,1.057695,344.6589,14.82316
Subject #104,1.651,Audio,Left,,Left,,,349.4424,1.200631,342.2585,11.84305
Subject #104,1.752,Audio,Left,,Left,,,348.2755,1.212867,342.8249,8.035004
Subject #104,1.864,Audio,Left,,Left,,,347.7558,0.9316809,351.4418,7.510447
Subject #104,1.975,Audio,Left,,Left,,,348.1255,0.2715375,359.2454,6.341897
Subject #104,2.076,Audio,Left,,Left,,,349.232,359.4019,2.741423,6.523687
Subject #104,2.176,Audio,Left,,Left,,,351.1826,358.4041,5.91569,6.021652
Subject #104,2.277,Audio,Left,,Left,,,354.0499,357.5594,8.992596,6.946774
Subject #104,2.377,Audio,Left,,Left,,,357.9161,357.5423,11.73095,9.790629
Subject #104,2.478,Audio,Left,,Left,,,2.758788,359.0207,15.8085,13.99997
Subject #104,2.578,Audio,Left,,Left,,,7.95661,1.20396,23.29398,19.8171
Subject #104,2.688,Audio,Left,,Left,,,12.93959,2.454518,29.55889,20.56738
Subject #104,2.789,Audio,Left,,Left,,,16.18929,1.769869,34.37628,21.34549
Subject #104,2.889,Audio,Left,,Left,,,17.91471,359.9437,36.95843,20.50372
Subject #104,2.990,Audio,Left,,Left,,,18.07021,358.1862,36.30933,20.35659
Subject #104,3.090,Audio,Left,,Left,,,17.13232,357.4704,29.51894,16.91902
Subject #104,3.190,Audio,Left,,Left,,,15.1078,357.8789,18.45986,14.25881
Subject #104,3.291,Audio,Left,,Left,,,11.67352,358.6266,5.84989,12.65138
Subject #104,3.392,Audio,Left,,Left,,,7.212781,359.1008,349.5171,9.493054
Subject #104,3.492,Audio,Left,,Left,,,1.985601,359.3286,336.6838,6.84304
Subject #104,3.593,Audio,Left,,Left,,,356.475,359.4454,329.0679,7.273736
Subject #104,3.694,Audio,Left,,Left,,,350.8177,359.4829,326.2633,7.957738
Subject #104,3.794,Audio,Left,,Left,,,345.1639,359.4312,326.7035,8.063853
Subject #104,3.894,Audio,Left,,Left,,,339.9075,359.4125,328.2162,9.296759
Subject #104,3.995,Audio,Left,,Left,,,335.587,359.6472,331.4452,10.12768
Subject #104,4.095,Audio,Left,,Left,,,332.7387,0.3201764,333.7047,11.06303
Subject #104,4.196,Audio,Left,,Left,,,331.7288,1.339118,335.6789,12.1116
Subject #104,4.297,Audio,Left,,Left,,,332.5673,2.086258,338.5942,12.58069
Subject #104,4.397,Audio,Left,,Left,,,334.8266,2.015597,341.2289,13.2646
Subject #104,4.498,Audio,Left,,Left,,,337.9856,1.085806,344.9248,12.39815
Subject #104,4.599,Audio,Left,,Left,,,341.3683,359.7913,350.9413,9.683397
Subject #104,4.701,Audio,Left,,Left,,,344.603,358.6325,357.8079,5.924077
Subject #104,4.801,Audio,Left,,Left,,,347.2117,357.8317,2.087862,4.727128
Subject #104,4.903,Audio,Left,,Left,,,349.2422,357.2079,6.926485,8.831861
Subject #104,5.014,Audio,None,Timeout,None,Timeout,,350.4616,356.5486,10.109,8.795654
Subject #104,5.117,Audio,None,,None,,,350.8772,355.7593,12.48112,6.593024
Subject #104,5.226,Audio,None,,None,,,350.7021,354.7917,12.98754,2.992604
Subject #104,5.337,Audio,None,,None,,,350.0869,353.8936,9.518553,3.64458
Subject #104,5.438,Audio,None,,None,,,349.6585,353.1598,3.361255,2.4108
Subject #104,5.539,Audio,None,,None,,,349.4341,352.5018,356.9268,0.5549486
Subject #104,5.650,Audio,None,,None,,,349.5812,351.4938,351.3217,359.0255
Subject #104,5.750,Audio,None,,None,,,349.9031,350.1911,348.6536,357.5174
Subject #104,5.851,Audio,None,,None,,,350.2848,348.7468,350.123,356.8458
Subject #104,5.962,Audio,None,,None,,,350.8846,347.3763,352.7277,357.7637
Subject #104,6.063,Audio,None,,None,,,351.3398,346.44,354.1654,357.2544
Subject #104,6.165,Audio,None,,None,,,351.5635,345.6311,355.7912,359.1953
Subject #104,6.275,Audio,None,,None,,,351.3248,344.6169,0.1492177,10.26746
Subject #104,6.376,Audio,None,,None,,,350.6392,343.5272,2.410967,15.37427
Subject #104,6.477,Audio,None,,None,,,349.4241,342.3645,4.157385,17.19887
Subject #104,6.578,Audio,None,,None,,,347.8012,340.2964,5.087485,14.68805
Subject #104,6.690,Audio,None,,None,,,346.0551,336.2358,4.324347,9.293945
Subject #104,6.790,Audio,None,,None,,,344.9016,331.8518,3.679744,1.810107
Subject #104,6.900,Audio,None,,None,,,344.5169,327.9464,2.798231,353.8499
Subject #104,7.001,Audio,None,,None,,,343.9389,325.4753,3.142405,348.452
Subject #104,7.102,Audio,None,,None,,,342.6203,323.2669,2.993487,343.4243
Subject #104,7.213,Audio,None,,None,,,340.3082,320.4911,1.598691,336.0843
Subject #104,7.314,Audio,None,,None,,,336.8294,317.4989,0.7242618,332.0657
Subject #104,7.414,Audio,None,,None,,,334.002,314.6152,359.8984,328.4398
Subject #104,7.515,Audio,None,,None,,,332.987,312.0713,1.639798,325.9072
Subject #104,7.615,Audio,None,,None,,,332.7867,309.1447,2.680162,323.32
Subject #104,7.716,Audio,None,,None,,,333.7143,305.4037,4.361,319.2766
Subject #104,7.816,Audio,None,,None,,,339.5605,301.1526,8.764321,316.4706
Subject #104,7.917,Audio,None,,None,,,347.6534,297.2376,11.84837,313.9476
Subject #104,8.017,Audio,None,,None,,,357.3287,293.5427,12.00057,311.5924
Subject #104,8.118,Audio,None,,None,,,10.93384,290.6001,13.03847,309.5916
Subject #104,8.218,Audio,None,,None,,,22.84482,287.7868,15.1788,304.0334
Subject #104,8.319,Audio,None,,None,,,32.02549,285.2344,18.95111,296.848
Subject #104,8.419,Audio,None,,None,,,39.58611,283.4887,11.61499,291.9901
Subject #104,8.520,Audio,None,,None,,,48.96341,281.9955,344.9482,285.4824
Subject #104,8.620,Audio,None,,None,,,62.47311,281.8182,311.3125,283.6498
Subject #104,8.721,Audio,None,,None,,,74.48151,283.7123,317.2373,281.749
Subject #104,8.822,Audio,None,,None,,,81.04694,287.3492,13.59959,279.1643
Subject #104,8.933,Audio,None,,None,,,83.74358,292.5572,60.99822,288.8402
Subject #104,9.034,Audio,None,,None,,,84.99454,297.4252,66.22136,296.9353
Subject #104,9.135,Audio,None,,None,,,86.28049,301.699,70.1131,300.5661
Subject #104,9.246,Audio,None,,None,,,87.82752,305.3374,70.58688,300.3444
Subject #104,9.350,Audio,None,,None,,,88.86437,307.7513,69.97662,297.6266
Subject #104,9.458,Audio,None,,None,,,89.60452,309.2865,68.36953,294.4833
Subject #104,9.559,Audio,None,,None,,,90.12093,309.7196,86.87306,294.7528
Subject #104,9.659,Audio,None,,None,,,90.34332,309.3248,75.76703,296.8648
Subject #104,9.761,Audio,None,,None,,,90.14291,308.3391,67.09991,296.1638
Subject #104,9.871,Audio,None,,None,,,89.63461,306.9243,84.80582,294.3488
Subject #104,9.972,Audio,Left,,Left,,,89.29742,305.5751,91.5099,293.9957
Subject #104,10.073,Audio,Left,,Left,,,89.19193,304.327,97.51643,294.3486
Subject #104,10.184,Audio,Left,,Left,,,88.93803,303.3432,101.0251,294.5691
Subject #104,10.285,Audio,Left,,Left,,,88.24496,302.9694,105.6223,291.4117
Subject #104,10.386,Audio,Left,,Left,,,87.19824,303.0605,105.4589,290.0352
Subject #104,10.497,Audio,Left,,Left,,,85.94417,303.615,96.33117,293.1924
