SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #89,0.003,Heat,No Action,no event,356.6671,325.357,359.6097,333.1301
Subject #89,0.114,Audio,No Action,no event,356.5836,322.5198,-0.003649616,331.0076
Subject #89,0.219,Audio,No Action,no event,356.5468,321.2882,1.201252,330.7275
Subject #89,0.332,Audio,No Action,no event,356.6263,320.7577,1.622604,331.3553
Subject #89,0.437,Audio,No Action,no event,356.8911,320.852,1.698694,332.302
Subject #89,0.545,Audio,No Action,no event,357.341,321.0752,2.506839,333.9388
Subject #89,0.651,Audio,No Action,no event,357.8773,321.4767,3.018229,335.1187
Subject #89,0.764,Audio,No Action,no event,358.4031,322.3345,3.452314,336.5751
Subject #89,0.880,Audio,No Action,no event,358.9167,323.2725,3.369704,337.9737
Subject #89,0.990,Audio,No Action,no event,359.3669,324.0994,3.565039,338.7431
Subject #89,1.091,Audio,No Action,no event,359.6979,324.8141,3.888604,339.4601
Subject #89,1.201,Audio,No Action,no event,0.007530325,325.4892,4.138939,340.2339
Subject #89,1.304,Audio,No Action,no event,0.3278826,326.0641,4.448101,340.835
Subject #89,1.414,Audio,No Action,no event,0.7118683,326.6441,4.891891,341.5864
Subject #89,1.524,Audio,No Action,no event,1.014216,327.0837,5.094616,342.0543
Subject #89,1.635,Audio,No Action,no event,1.014216,327.0837,4.7641,342.0837
Subject #89,1.736,Audio,No Action,no event,1.014216,327.0837,4.688153,342.2599
Subject #89,1.837,Audio,No Action,no event,1.014216,327.0837,4.722927,342.5572
Subject #89,1.937,Audio,No Action,no event,1.014216,327.0837,4.71714,342.7495
Subject #89,2.038,Audio,No Action,no event,1.014216,327.0837,4.745255,343.203
Subject #89,2.139,Audio,No Action,no event,1.014216,327.0837,4.982907,344.6582
Subject #89,2.239,Audio,No Action,no event,1.014216,327.0837,4.688314,349.2961
Subject #89,2.340,Audio,No Action,no event,1.014216,327.0837,2.857473,356.9263
Subject #89,2.441,Audio,No Action,no event,1.014216,327.0837,4.934899,356.5128
Subject #89,2.553,Audio,No Action,no event,1.014216,327.0837,9.987846,342.5432
Subject #89,2.664,Audio,No Action,no event,1.014216,327.0837,10.42645,331.8018
Subject #89,2.777,Audio,No Action,no event,1.014216,327.0837,6.503909,334.1673
Subject #89,2.877,Audio,No Action,no event,1.014216,327.0837,7.043391,337.5825
Subject #89,2.989,Audio,No Action,no event,1.014216,327.0837,16.87697,348.0683
Subject #89,3.093,Audio,No Action,no event,1.014216,327.0837,26.2458,357.4016
Subject #89,3.202,Audio,No Action,no event,1.014216,327.0837,37.83604,0.6804693
Subject #89,3.313,Audio,No Action,no event,1.014216,327.0837,47.902,7.255167
Subject #89,3.426,Audio,No Action,no event,1.014216,327.0837,52.81359,15.77963
Subject #89,3.538,Audio,No Action,no event,1.014216,327.0837,54.60611,21.8294
Subject #89,3.650,Audio,No Action,no event,1.014216,327.0837,57.83009,27.39296
Subject #89,3.761,Audio,No Action,no event,1.014216,327.0837,57.73119,31.14366
Subject #89,3.873,Audio,No Action,no event,1.014216,327.0837,59.07905,35.76333
Subject #89,3.975,Audio,No Action,no event,1.014216,327.0837,61.35894,37.29428
Subject #89,4.087,Audio,No Action,no event,1.014216,327.0837,63.60673,36.73397
Subject #89,4.206,Audio,No Action,no event,1.014216,327.0837,67.36826,37.81684
Subject #89,4.306,Audio,No Action,no event,1.014216,327.0837,67.19016,36.85995
Subject #89,4.409,Audio,No Action,no event,1.014216,327.0837,62.001,26.7578
Subject #89,4.530,Audio,No Action,no event,1.014216,327.0837,73.66313,39.04807
Subject #89,4.642,Audio,No Action,no event,1.014216,327.0837,74.96327,48.88065
Subject #89,4.743,Audio,No Action,no event,1.014216,327.0837,82.0474,52.08685
Subject #89,4.846,Audio,No Action,no event,1.014216,327.0837,88.69432,55.20329
Subject #89,4.974,Audio,No Action,no event,1.014216,327.0837,97.2391,63.01987
Subject #89,5.078,Audio,No Action,no event,1.014216,327.0837,114.5591,70.36822
Subject #89,5.181,Audio,No Action,no event,1.014216,327.0837,112.0458,74.23905
Subject #89,5.283,Audio,No Action,no event,1.014216,327.0837,103.8036,73.19046
Subject #89,5.386,Audio,No Action,no event,1.014216,327.0837,102.2798,73.15434
Subject #89,5.487,Audio,No Action,no event,1.014216,327.0837,90.49105,74.48483
Subject #89,5.596,Audio,No Action,no event,1.014216,327.0837,82.26033,68.86896
