SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;MainTaskXPos;MainTaskZPos;SecondaryTask;SecondaryTaskInfo;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #258;5,705;Audio;Right;;;;Right;;10,62727;61,96002;9,72998;0;9,72998;0
Subject #258;5,813;Audio;Right;;;;Right;;10,84595;63,23538;9,72998;0;9,72998;0
Subject #258;5,915;Audio;Right;;;;Right;;11,05382;64,44764;9,72998;0;9,72998;0
Subject #258;6,019;Audio;Right;;;;Right;;11,2636;65,67103;9,72998;0;9,72998;0
Subject #258;6,128;Audio;Right;;;;Right;;11,48491;66,96169;9,72998;0;9,72998;0
Subject #258;6,229;Audio;Right;;;;Right;;11,68935;68,15397;9,72998;0;9,72998;0
Subject #258;6,334;Audio;Right;;;;Right;;11,90377;69,40441;9,72998;0;9,72998;0
Subject #258;6,439;Audio;Right;;;;Right;;12,11518;70,63733;9,72998;0;9,72998;0
Subject #258;6,541;Audio;Right;;;;Right;;12,32139;71,83988;9,72998;0;9,72998;0
Subject #258;6,650;Audio;Right;;;;Right;;12,54523;73,14531;9,72998;0;9,72998;0
Subject #258;6,755;Audio;Right;;;;Right;;12,75664;74,3782;9,72998;0;9,72998;0
Subject #258;6,860;Audio;Right;;;;Right;;12,96986;75,6217;9,72998;0;9,72998;0
Subject #258;6,965;Audio;Right;;;;Right;;13,18219;76,85995;9,72998;0;9,72998;0
Subject #258;7,069;Audio;Right;;;;Right;;13,39388;78,09447;9,72998;0;9,72998;0
Subject #258;7,174;Audio;Right;;;;Right;;13,60603;79,33171;9,72998;0;9,72998;0
Subject #258;7,275;Audio;Right;;;;Right;;13,81077;80,52578;9,72998;0;9,72998;0
Subject #258;7,377;Audio;Right;;;;Right;;14,01749;81,73128;9,72998;0;9,72998;0
Subject #258;7,487;Audio;Right;;;;Right;;14,23878;83,02182;9,72998;0;9,72998;0
Subject #258;7,596;Audio;Right;;;;Right;;14,46211;84,32428;9,72998;0;9,72998;0
Subject #258;7,701;Audio;Right;;;;Right;;14,67494;85,56547;9,72998;0;9,72998;0
Subject #258;7,801;Audio;Right;;;;Right;;14,87786;86,74885;9,72998;0;9,72998;0
Subject #258;7,907;Audio;Right;;;;Right;;15,09355;88,00674;9,72998;0;9,72998;0
Subject #258;8,013;Audio;Right;;;;Right;;15,30791;89,25685;9,72998;0;9,72998;0
Subject #258;8,116;Audio;Right;;;;Right;;15,51672;90,47462;9,72998;0;9,72998;0
Subject #258;8,220;Audio;Right;;;;Right;;15,72731;91,70276;9,72998;0;9,72998;0
Subject #258;8,328;Audio;Right;;;;Right;;15,94813;92,99059;9,72998;0;9,72998;0
Subject #258;8,434;Audio;Right;;;;Right;;16,16282;94,24259;9,72998;0;9,72998;0
Subject #258;8,538;Audio;None;Timeout;;;None;Timeout;16,37221;95,46375;9,72998;0;9,72998;0
Subject #258;8,643;Audio;None;;;;None;;16,58564;96,70848;9,72998;0;9,72998;0
Subject #258;8,755;Audio;None;;;;None;;16,81341;98,03677;9,72998;0;9,72998;0
Subject #258;8,862;Audio;None;;;;None;;17,03043;99,30237;9,72998;0;9,72998;0
Subject #258;8,969;Audio;None;;;;None;;17,2472;100,5665;9,72998;0;9,72998;0
Subject #258;9,078;Audio;None;;;;None;;17,46711;101,849;9,72998;0;9,72998;0
Subject #258;9,180;Audio;None;;;;None;;17,67309;103,0503;9,72998;0;9,72998;0
Subject #258;9,287;Audio;None;;;;None;;17,89192;104,3265;9,72998;0;9,72998;0
Subject #258;9,391;Audio;None;;;;None;;18,10345;105,56;9,72998;0;9,72998;0
Subject #258;9,496;Audio;None;;;;None;;18,31659;106,8031;9,72998;0;9,72998;0
Subject #258;9,600;Audio;None;;;;None;;18,525;108,0185;9,72998;0;9,72998;0
Subject #258;9,703;Audio;None;;;;None;;18,73524;109,2446;9,72998;0;9,72998;0
Subject #258;9,806;Audio;None;;;;None;;18,94374;110,4606;9,72998;0;9,72998;0
Subject #258;9,914;Audio;None;;;;None;;19,16261;111,737;9,72998;0;9,72998;0
Subject #258;10,016;Audio;None;;;;None;;19,37057;112,9498;9,72998;0;9,72998;0
Subject #258;10,119;Audio;None;;;;None;;19,57797;114,1593;9,72998;0;9,72998;0
Subject #258;10,222;Audio;None;;;;None;;19,7868;115,3772;9,72998;0;9,72998;0
Subject #258;10,324;Audio;None;;;;None;;19,99518;116,5924;9,72998;0;9,72998;0
Subject #258;10,428;Audio;None;;;;None;;20,20684;117,8268;9,72998;0;9,72998;0
Subject #258;10,531;Audio;None;;;;None;;20,41539;119,043;9,72998;0;9,72998;0
Subject #258;10,631;Audio;None;;;;None;;20,61833;120,2265;9,72998;0;9,72998;0
Subject #258;10,735;Audio;None;;;;None;;20,82788;121,4486;9,72998;0;9,72998;0
Subject #258;10,837;Audio;None;;;;None;;21,03483;122,6555;9,72998;0;9,72998;0
Subject #258;10,940;Audio;None;;;;None;;21,24281;123,8684;9,72998;0;9,72998;0
Subject #258;11,046;Audio;None;;;;None;;21,45853;125,1264;9,72998;0;9,72998;0
Subject #258;11,151;Audio;None;;;;None;;21,67274;126,3756;9,72998;0;9,72998;0
Subject #258;11,259;Audio;None;;;;None;;21,88992;127,6423;9,72998;0;9,72998;0
Subject #258;11,361;Audio;None;;;;None;;22,09718;128,851;9,72998;0;9,72998;0
Subject #258;11,469;Audio;None;;;;None;;22,31726;130,1344;9,72998;0;9,72998;0
Subject #258;11,572;Audio;None;;;;None;;22,52514;131,3467;9,72998;0;9,72998;0
Subject #258;11,679;Audio;None;;;;None;;22,74197;132,6113;9,72998;0;9,72998;0
Subject #258;11,783;Audio;None;;;;None;;22,95331;133,8438;9,72998;0;9,72998;0
Subject #258;11,884;Audio;None;;;;None;;23,15831;135,0393;9,72998;0;9,72998;0
Subject #258;11,986;Audio;None;;;;None;;23,3656;136,2481;9,72998;0;9,72998;0
Subject #258;12,092;Audio;None;;;;None;;23,58112;137,505;9,72998;0;9,72998;0
Subject #258;12,196;Audio;None;;;;None;;23,79265;138,7386;9,72998;0;9,72998;0
Subject #258;12,298;Audio;None;;;;None;;23,99713;139,9312;9,72998;0;9,72998;0
Subject #258;12,409;Audio;None;;;;None;;24,22267;141,2465;9,72998;0;9,72998;0
Subject #258;12,514;Audio;None;;;;None;;24,43666;142,4944;9,72998;0;9,72998;0
Subject #258;12,618;Audio;None;;;;None;;24,64583;143,7142;9,72998;0;9,72998;0
Subject #258;12,725;Audio;None;;;;None;;24,86431;144,9884;9,72998;0;9,72998;0
Subject #258;12,826;Audio;None;;;;None;;25,06956;146,1853;9,72998;0;9,72998;0
Subject #258;12,932;Audio;None;;;;None;;25,28517;147,4428;9,72998;0;9,72998;0
Subject #258;13,033;Audio;None;;;;None;;25,4887;148,6297;9,72998;0;9,72998;0
Subject #258;13,136;Audio;None;;;;None;;25,69743;149,847;9,72998;0;9,72998;0
Subject #258;13,244;Audio;None;;;;None;;25,91619;151,1227;9,72998;0;9,72998;0
Subject #258;13,345;Audio;None;;;;None;;26,12122;152,3185;9,72998;0;9,72998;0
Subject #258;13,449;Audio;None;;;;None;;26,33136;153,544;9,72998;0;9,72998;0
Subject #258;13,549;Audio;None;;;;None;;26,53539;154,7339;9,72998;0;9,72998;0
Subject #258;13,653;Audio;None;;;;None;;26,74669;155,9661;9,72998;0;9,72998;0
Subject #258;13,756;Audio;None;;;;None;;26,95567;157,1848;9,72998;0;9,72998;0
Subject #258;13,861;Audio;None;;;;None;;27,16718;158,4184;9,72998;0;9,72998;0
Subject #258;13,968;Audio;None;;;;None;;27,38542;159,6911;9,72998;0;9,72998;0
Subject #258;14,072;Audio;None;;;;None;;27,59649;160,922;9,72998;0;9,72998;0
Subject #258;14,175;Audio;None;;;;None;;27,80611;162,1445;9,72998;0;9,72998;0
Subject #258;14,282;Audio;None;;;;None;;28,0217;163,4018;9,72998;0;9,72998;0
Subject #258;14,389;Audio;None;;;;None;;28,24032;164,6767;9,72998;0;9,72998;0
Subject #258;14,491;Audio;None;;;;None;;28,44561;165,8739;9,72998;0;9,72998;0
Subject #258;14,593;Audio;None;;;;None;;28,65348;167,0863;9,72998;0;9,72998;0
Subject #258;14,703;Audio;None;;;;None;;28,87448;168,3751;9,72998;0;9,72998;0
Subject #258;14,808;Audio;None;;;;None;;29,08995;169,6317;9,72998;0;9,72998;0
Subject #258;14,912;Audio;None;;;;None;;29,29987;170,8559;9,72998;0;9,72998;0
Subject #258;15,020;Audio;None;;;;None;;29,51802;172,1281;9,72998;0;9,72998;0
Subject #258;15,129;Audio;None;;;;None;;29,74091;173,428;9,72998;0;9,72998;0
Subject #258;15,235;Audio;None;;;;None;;29,95443;174,6732;9,72998;0;9,72998;0
Subject #258;15,341;Audio;None;;;;None;;30,16972;175,9287;9,72998;0;9,72998;0
Subject #258;15,449;Audio;None;;;;None;;30,38874;177,206;9,72998;0;9,72998;0
Subject #258;15,549;Audio;None;;;;None;;30,59173;178,3898;9,72998;0;9,72998;0
Subject #258;15,657;Audio;None;;;;None;;30,81083;179,6676;9,72998;0;9,72998;0
Subject #258;15,761;Audio;None;;;;None;;31,02055;180,8907;9,72998;0;9,72998;0
Subject #258;15,862;Audio;None;;;;None;;31,22538;182,0852;9,72998;0;9,72998;0
Subject #258;15,967;Audio;None;;;;None;;31,43888;183,3303;9,72998;0;9,72998;0
Subject #258;16,068;Audio;None;;;;None;;31,6445;184,5294;9,72998;0;9,72998;0
Subject #258;16,172;Audio;None;;;;None;;31,85458;185,7546;9,72998;0;9,72998;0
Subject #258;16,278;Audio;None;;;;None;;32,069;187,0051;9,72998;0;9,72998;0
Subject #258;16,379;Audio;None;;;;None;;32,27397;188,2004;9,72998;0;9,72998;0
Subject #258;16,487;Audio;None;;;;None;;32,49325;189,4793;9,72998;0;9,72998;0
Subject #258;16,600;Audio;None;;;;None;;32,72262;190,817;9,72998;0;9,72998;0
Subject #258;16,702;Audio;None;;;;None;;32,92917;192,0216;9,72998;0;9,72998;0
Subject #258;16,802;Audio;None;;;;None;;33,13225;193,2059;9,72998;0;9,72998;0
Subject #258;16,908;Audio;None;;;;None;;33,34713;194,459;9,72998;0;9,72998;0
Subject #258;17,010;Audio;None;;;;None;;33,55527;195,6728;9,72998;0;9,72998;0
Subject #258;17,122;Audio;Middle;Task Started;;;Middle;Task Started;33,78118;196,9903;9,72998;0;9,72998;0
Subject #258;17,222;Audio;Middle;;;;Middle;;33,98458;198,1765;9,72998;0;9,72998;0
Subject #258;17,332;Audio;Middle;;;;Middle;;34,20735;199,4756;9,72998;0;9,72998;0
Subject #258;17,433;Audio;Middle;;;;Middle;;34,41317;200,6759;9,72998;0;9,72998;0
Subject #258;17,539;Audio;Middle;;;;Middle;;34,62596;201,9169;9,72998;0;9,72998;0
Subject #258;17,645;Audio;Middle;;;;Middle;;34,84123;203,1724;9,72998;0;9,72998;0
Subject #258;17,749;Audio;Middle;;;;Middle;;35,05366;204,4112;9,72998;0;9,72998;0
Subject #258;17,857;Audio;Middle;;;;Middle;;35,27159;205,6822;9,72998;0;9,72998;0
Subject #258;17,964;Audio;Middle;;;;Middle;;35,49;206,9559;9,72998;0;9,72998;0
Subject #258;18,077;Audio;Middle;;;;Middle;;35,71791;208,285;9,72998;0;9,72998;0
Subject #258;18,180;Audio;Middle;;;;Middle;;35,92607;209,499;9,72998;0;9,72998;0
Subject #258;18,286;Audio;Middle;;;;Middle;;36,14144;210,7551;9,72998;0;9,72998;0
Subject #258;18,394;Audio;Middle;;;;Middle;;36,36216;212,0423;9,72998;0;9,72998;0
Subject #258;18,498;Audio;Middle;;;;Middle;;36,57159;213,2637;9,72998;0;9,72998;0
Subject #258;18,601;Audio;Middle;;;;Middle;;36,7813;214,4866;9,72998;0;9,72998;0
Subject #258;18,710;Audio;Middle;;;;Middle;;37,00249;215,7766;9,72998;0;9,72998;0
Subject #258;18,812;Audio;Middle;;;;Middle;;37,20962;216,9844;9,72998;0;9,72998;0
Subject #258;18,917;Audio;Middle;;;;Middle;;37,42159;218,2206;9,72998;0;9,72998;0
Subject #258;19,019;Audio;Middle;;;;Middle;;37,62797;219,4243;9,72998;0;9,72998;0
Subject #258;19,120;Audio;Middle;;;;Middle;;37,83265;220,618;9,72998;0;9,72998;0
Subject #258;19,228;Audio;Middle;;;;Middle;;38,05275;221,9016;9,72998;0;9,72998;0
Subject #258;19,330;Audio;Middle;;;;Middle;;38,2595;223,1073;9,72998;0;9,72998;0
Subject #258;19,430;Audio;Middle;;;;Middle;;38,46284;224,2932;9,72998;0;9,72998;0
Subject #258;19,533;Audio;Middle;;;;Middle;;38,6708;225,506;9,72998;0;9,72998;0
Subject #258;19,640;Audio;Middle;;;;Middle;;38,88796;226,7724;9,72998;0;9,72998;0
Subject #258;19,747;Audio;Middle;;;;Middle;;39,10255;228,0239;9,72998;0;9,72998;0
Subject #258;19,860;Audio;Middle;;;;Middle;;39,33506;229,3799;9,72998;0;9,72998;0
Subject #258;19,961;Audio;Middle;;;;Middle;;39,53922;230,5705;9,72998;0;9,72998;0
Subject #258;20,067;Audio;Middle;;;;Middle;;39,75343;231,8197;9,72998;0;9,72998;0
Subject #258;20,168;Audio;Middle;;;;Middle;;39,95949;233,0215;9,72998;0;9,72998;0
Subject #258;20,278;Audio;Middle;;;;Middle;;40,18186;234,3183;9,72998;0;9,72998;0
Subject #258;20,384;Audio;Middle;;;;Middle;;40,39667;235,571;9,72998;0;9,72998;0
Subject #258;20,488;Audio;Middle;;;;Middle;;40,60767;236,8016;9,72998;0;9,72998;0
Subject #258;20,594;Audio;Middle;;;;Middle;;40,82261;238,0551;9,72998;0;9,72998;0
Subject #258;20,699;Audio;Middle;;;;Middle;;41,03619;239,3006;9,72998;0;9,72998;0
Subject #258;20,800;Audio;Middle;;;;Middle;;41,24049;240,4921;9,72998;0;9,72998;0
Subject #258;20,908;Audio;Middle;;;;Middle;;41,45992;241,7718;9,72998;0;9,72998;0
Subject #258;21,011;Audio;Middle;;;;Middle;;41,67002;242,997;9,72998;0;9,72998;0
Subject #258;21,114;Audio;Middle;;;;Middle;;41,87849;244,2128;9,72998;0;9,72998;0
Subject #258;21,214;Audio;Middle;;;;Middle;;42,08163;245,3975;9,72998;0;9,72998;0
Subject #258;21,322;Audio;Middle;;;;Middle;;42,30008;246,6715;9,72998;0;9,72998;0
Subject #258;21,424;Audio;Middle;;;;Middle;;42,50711;247,8788;9,72998;0;9,72998;0
Subject #258;21,533;Audio;Middle;;;;Middle;;42,72527;249,1511;9,72998;0;9,72998;0
Subject #258;21,636;Audio;Middle;;;;Middle;;42,9362;250,3812;9,72998;0;9,72998;0
Subject #258;21,736;Audio;Middle;;;;Middle;;43,13984;251,5688;9,72998;0;9,72998;0
Subject #258;21,840;Audio;Middle;;;;Middle;;43,34919;252,7896;9,72998;0;9,72998;0
Subject #258;21,948;Audio;Middle;;;;Middle;;43,56919;254,0727;9,72998;0;9,72998;0
Subject #258;22,050;Audio;Middle;;;;Middle;;43,77718;255,2857;9,72998;0;9,72998;0
Subject #258;22,165;Audio;None;Timeout;;;None;Timeout;44,00793;256,6314;9,72998;0;9,72998;0
Subject #258;22,266;Audio;None;;;;None;;44,21298;257,8272;9,72998;0;9,72998;0
Subject #258;22,371;Audio;None;;;;None;;44,42697;259,0752;9,72998;0;9,72998;0
Subject #258;22,481;Audio;None;;;;None;;44,64989;260,3753;9,72998;0;9,72998;0
Subject #258;22,587;Audio;None;;;;None;;44,86472;261,6281;9,72998;0;9,72998;0
Subject #258;22,691;Audio;None;;;;None;;45,07627;262,8618;9,72998;0;9,72998;0
Subject #258;22,794;Audio;None;;;;None;;45,28479;264,0779;9,72998;0;9,72998;0
Subject #258;22,899;Audio;None;;;;None;;45,49744;265,3181;9,72998;0;9,72998;0
Subject #258;23,003;Audio;None;;;;None;;45,70816;266,5469;9,72998;0;9,72998;0
Subject #258;23,109;Audio;None;;;;None;;45,92453;267,8088;9,72998;0;9,72998;0
Subject #258;23,215;Audio;None;;;;None;;46,13869;269,0577;9,72998;0;9,72998;0
Subject #258;23,317;Audio;None;;;;None;;46,34623;270,2681;9,72998;0;9,72998;0
Subject #258;23,423;Audio;None;;;;None;;46,55957;271,5122;9,72998;0;9,72998;0
Subject #258;23,531;Audio;None;;;;None;;46,78035;272,7998;9,72998;0;9,72998;0
Subject #258;23,640;Audio;None;;;;None;;46,9999;274,0802;9,72998;0;9,72998;0
Subject #258;23,750;Audio;None;;;;None;;47,22506;275,3933;9,72998;0;9,72998;0
Subject #258;23,860;Audio;None;;;;None;;47,44602;276,682;9,72998;0;9,72998;0
Subject #258;23,962;Audio;None;;;;None;;47,65265;277,887;9,72998;0;9,72998;0
Subject #258;24,065;Audio;None;;;;None;;47,86309;279,1143;9,72998;0;9,72998;0
Subject #258;24,166;Audio;None;;;;None;;48,06665;280,3013;9,72998;0;9,72998;0
Subject #258;24,269;Audio;None;;;;None;;48,27663;281,5259;9,72998;0;9,72998;0
Subject #258;24,373;Audio;None;;;;None;;48,48826;282,7601;9,72998;0;9,72998;0
Subject #258;25,235;Audio;None;;;;None;;49,19922;286,9063;9,72998;0;9,72998;0
Subject #258;25,342;Audio;None;;;;None;;49,42588;288,2281;9,72998;0;9,72998;0
Subject #258;25,447;Audio;None;;;;None;;49,63977;289,4756;9,72998;0;9,72998;0
Subject #258;25,548;Audio;None;;;;None;;49,84444;290,6692;9,72998;0;9,72998;0
Subject #258;25,649;Audio;None;;;;None;;50,04849;291,8592;9,72998;0;9,72998;0
Subject #258;25,755;Audio;None;;;;None;;50,26273;293,1086;9,72998;0;9,72998;0
Subject #258;25,864;Audio;None;;;;None;;50,48322;294,3945;9,72998;0;9,72998;0
Subject #258;25,969;Audio;None;;;;None;;50,69799;295,647;9,72998;0;9,72998;0
Subject #258;26,082;Audio;None;;;;None;;50,92741;296,9849;9,72998;0;9,72998;0
Subject #258;26,194;Audio;None;;;;None;;51,15229;298,2964;9,72998;0;9,72998;0
Subject #258;26,298;Audio;None;;;;None;;51,36173;299,5179;9,72998;0;9,72998;0
Subject #258;26,409;Audio;None;;;;None;;51,5902;300,8502;9,72998;0;9,72998;0
Subject #258;26,518;Audio;None;;;;None;;51,8118;302,1426;9,72998;0;9,72998;0
Subject #258;26,619;Audio;None;;;;None;;52,01604;303,3337;9,72998;0;9,72998;0
Subject #258;26,727;Audio;None;;;;None;;52,2358;304,6153;9,72998;0;9,72998;0
Subject #258;26,836;Audio;None;;;;None;;52,45752;305,9084;9,72998;0;9,72998;0
Subject #258;26,944;Audio;None;;;;None;;52,67441;307,1732;9,72998;0;9,72998;0
Subject #258;27,046;Audio;None;;;;None;;52,88174;308,3824;9,72998;0;9,72998;0
Subject #258;27,149;Audio;None;;;;None;;53,09104;309,603;9,72998;0;9,72998;0
Subject #258;27,259;Audio;None;;;;None;;53,3147;310,9073;9,72998;0;9,72998;0
Subject #258;27,362;Audio;None;;;;None;;53,52276;312,1207;9,72998;0;9,72998;0
Subject #258;27,470;Audio;None;;;;None;;53,74156;313,3967;9,72998;0;9,72998;0
Subject #258;27,574;Audio;None;;;;None;;53,95435;314,6376;9,72998;0;9,72998;0
Subject #258;27,687;Audio;None;;;;None;;54,18188;315,9646;9,72998;0;9,72998;0
Subject #258;27,788;Audio;None;;;;None;;54,38666;317,1588;9,72998;0;9,72998;0
Subject #258;27,894;Audio;None;;;;None;;54,6024;318,417;9,72998;0;9,72998;0
Subject #258;28,004;Audio;None;;;;None;;54,82464;319,713;9,72998;0;9,72998;0
Subject #258;28,114;Audio;None;;;;None;;55,04935;321,0235;9,72998;0;9,72998;0
Subject #258;28,222;Audio;None;;;;None;;55,26767;322,2967;9,72998;0;9,72998;0
Subject #258;28,325;Audio;None;;;;None;;55,47445;323,5026;9,72998;0;9,72998;0
Subject #258;28,434;Audio;None;;;;None;;55,6982;324,8075;9,72998;0;9,72998;0
Subject #258;28,539;Audio;None;;;;None;;55,91;326,0426;9,72998;0;9,72998;0
Subject #258;28,649;Audio;None;;;;None;;56,13353;327,3462;9,72998;0;9,72998;0
Subject #258;28,754;Audio;None;;;;None;;56,34615;328,5862;9,72998;0;9,72998;0
Subject #258;28,864;Audio;None;;;;None;;56,56848;329,8828;9,72998;0;9,72998;0
Subject #258;28,969;Audio;None;;;;None;;56,78207;331,1284;9,72998;0;9,72998;0
Subject #258;29,077;Audio;None;;;;None;;57,00051;332,4023;9,72998;0;9,72998;0
