SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #305;0,012;Heat;;;;;;;;0,045006;0,001899719;-0,01526967;8,999991;0;9,729981;0
Subject #305;0,119;Audio;;;;;;;;0,06632142;0,001899719;0,1193107;8,999991;0;9,729981;0
Subject #305;0,220;Audio;;Task Spawned;;;32,33483;0,001899719;76,00569;0,09875964;0,001899719;0,3241177;8,999991;0;9,729981;0
Subject #305;0,322;Audio;;;;;32,33483;0,001899719;76,00569;0,1419401;0,001899719;0,5967488;8,999991;0;9,729981;0
Subject #305;0,439;Audio;;;;;32,33483;0,001899719;76,00569;0,2032515;0,001899719;0,9838541;8,999991;0;9,729981;0
Subject #305;0,556;Audio;;;;;32,33483;0,001899719;76,00569;0,2778118;0,001899719;1,45461;8,999991;0;9,729981;0
Subject #305;0,672;Audio;;;;;32,33483;0,001899719;76,00569;0,3646977;0,001899719;2,003186;8,999991;0;9,729981;0
Subject #305;0,785;Audio;;;;;32,33483;0,001899719;76,00569;0,4607083;0,001899719;2,609373;8,999991;0;9,729981;0
Subject #305;0,903;Audio;;;;;32,33483;0,001899719;76,00569;0,574838;0,001899719;3,329961;8,999991;0;9,729981;0
Subject #305;1,028;Audio;;;;;32,33483;0,001899719;76,00569;0,7078785;0,001899719;4,169947;8,999991;0;9,729981;0
Subject #305;1,152;Audio;;;;;32,33483;0,001899719;76,00569;0,8557481;0,001899719;5,103559;8,999991;0;9,729981;0
Subject #305;1,267;Audio;;;;;32,33483;0,001899719;76,00569;1,005886;0,001899719;6,051491;8,999991;0;9,729981;0
Subject #305;1,374;Audio;;;;;32,33483;0,001899719;76,00569;1,156055;0,001899719;6,999628;8,999991;0;9,729981;0
Subject #305;1,496;Audio;;;;;32,33483;0,001899719;76,00569;1,341165;0,001899719;8,168367;8,999991;0;9,729981;0
Subject #305;1,615;Audio;;;;;32,33483;0,001899719;76,00569;1,534572;0,001899719;9,389491;8,999991;0;9,729981;0
Subject #305;1,716;Audio;;;;;32,33483;0,001899719;76,00569;1,709451;0,001899719;10,49363;8,999991;0;9,729981;0
Subject #305;1,829;Audio;;;;;32,33483;0,001899719;76,00569;1,916895;0,001899719;11,80338;8,999991;0;9,729981;0
Subject #305;1,932;Audio;;;;;32,33483;0,001899719;76,00569;2,110649;0,001899719;13,0267;8,999991;0;9,729981;0
Subject #305;2,043;Audio;;;;;32,33483;0,001899719;76,00569;2,318447;0,001899719;14,33868;8,999991;0;9,729981;0
Subject #305;2,150;Audio;;;;;32,33483;0,001899719;76,00569;2,518985;0,001899719;15,60483;8,999991;0;9,729981;0
Subject #305;2,250;Audio;;;;;32,33483;0,001899719;76,00569;2,70703;0,001899719;16,79211;8,999991;0;9,729981;0
Subject #305;2,368;Audio;;;;;32,33483;0,001899719;76,00569;2,928532;0,001899719;18,19061;8,999991;0;9,729981;0
Subject #305;2,482;Audio;;;;;32,33483;0,001899719;76,00569;3,142346;0,001899719;19,54058;8,999991;0;9,729981;0
Subject #305;2,601;Audio;;;;;32,33483;0,001899719;76,00569;3,366176;0,001899719;20,95379;8,999991;0;9,729981;0
Subject #305;2,722;Audio;;;;;32,33483;0,001899719;76,00569;3,593014;0,001899719;22,38599;8,999991;0;9,729981;0
Subject #305;2,822;Audio;;;;;32,33483;0,001899719;76,00569;3,781754;0,001899719;23,57765;8,999991;0;9,729981;0
Subject #305;2,924;Audio;;;;;32,33483;0,001899719;76,00569;3,972244;0,001899719;24,78036;8,999991;0;9,729981;0
Subject #305;16,900;Audio;;;;;32,33483;0,001899719;76,00569;4,152707;0,001899719;25,91976;8,999991;0;9,729981;0
Subject #305;17,005;Audio;Right;Task Started;Right;Task Started;;;;4,349123;0,001899719;27,15988;8,999991;0;9,729981;0
Subject #305;17,116;Audio;Right;;Right;;;;;4,556301;0,001899719;28,46796;8,999991;0;9,729981;0
Subject #305;17,220;Audio;Right;;Right;;;;;4,75273;0,001899719;29,70816;8,999991;0;9,729981;0
Subject #305;17,329;Audio;Right;;Right;;;;;4,955797;0,001899719;30,99028;8,999991;0;9,729981;0
Subject #305;17,433;Audio;Right;;Right;;;;;5,152108;0,001899719;32,22974;8,999991;0;9,729981;0
Subject #305;17,536;Audio;Right;;Right;;;;;5,345042;0,001899719;33,44788;8,999991;0;9,729981;0
Subject #305;17,642;Audio;Right;;Right;;;;;5,545246;0,001899719;34,71192;8,999991;0;9,729981;0
Subject #305;17,753;Audio;Right;;Right;;;;;5,752877;0,001899719;36,02284;8,999991;0;9,729981;0
Subject #305;17,856;Audio;Right;;Right;;;;;5,947233;0,001899719;37,24996;8,999991;0;9,729981;0
