SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #97,0.003,Heat,None,,None,,,47.64529,324.221,101.0954,60.20349
Subject #97,0.109,Audio,Middle,,Middle,,,56.97255,320.7225,125.1982,63.2112
Subject #97,0.212,Audio,Middle,,Middle,,,66.43397,318.203,146.7927,77.02784
Subject #97,0.326,Audio,Middle,,Middle,,,77.6607,316.3926,155.6253,78.51252
Subject #97,0.435,Audio,Middle,,Middle,,,88.92634,315.7402,162.5428,56.41669
Subject #97,0.537,Audio,Middle,,Middle,,,99.45246,316.1406,164.5336,53.34378
Subject #97,0.655,Audio,Middle,,Middle,,,111.3628,317.4134,158.2483,57.54291
Subject #97,0.759,Audio,Middle,,Middle,,,122.0684,318.2232,124.1265,51.03427
Subject #97,0.863,Audio,Middle,,Middle,,,132.3837,320.0064,90.8031,54.6223
Subject #97,0.968,Audio,Middle,,Middle,,,142.0166,322.6461,59.62211,49.59108
Subject #97,1.071,Audio,Middle,,Middle,,,150.8839,326.0052,47.20225,56.75949
Subject #97,1.173,Audio,Middle,,Middle,,,158.929,329.9019,73.89967,63.16595
Subject #97,1.288,Audio,Middle,,Middle,,,167.1413,334.7797,91.20728,42.0961
Subject #97,1.406,Audio,Middle,,Middle,,,174.9365,340.2662,91.5572,13.11362
Subject #97,1.508,Audio,Middle,,Middle,,,181.2868,345.3124,94.02684,14.8365
Subject #97,1.612,Audio,Middle,,Middle,,,187.3704,350.5526,105.4466,7.03966
Subject #97,1.719,Audio,Middle,,Middle,,,193.4525,356.0677,114.1801,348.2018
Subject #97,1.822,Audio,Middle,,Middle,,,199.2508,1.44942,124.7955,350.9189
Subject #97,1.926,Audio,Middle,,Middle,,,205.1187,6.859627,124.9312,350.3847
Subject #97,2.032,Audio,Middle,,Middle,,,211.261,12.32925,138.6165,3.156042
Subject #97,2.134,Audio,Middle,,Middle,,,217.4088,17.46222,141.6341,1.450026
Subject #97,2.239,Audio,Middle,,Middle,,,224.0461,22.49619,150.0298,1.939008
Subject #97,2.344,Audio,Middle,,Middle,,,231.1917,27.25989,155.7701,0.7398974
Subject #97,2.447,Audio,Middle,,Middle,,,238.8503,31.58478,168.6637,0.7975413
Subject #97,2.556,Audio,Middle,,Middle,,,247.6414,35.587,179.5686,1.372856
Subject #97,2.660,Audio,Middle,,Middle,,,256.7973,38.75515,182.3014,5.559934
Subject #97,2.769,Audio,Middle,,Middle,,,267.1801,41.24753,194.2053,13.32598
