SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #42,0.012,Heat,No Action,no event,0,0,0,0
Subject #42,0.120,Heat,No Action,no event,0,0,0,0
Subject #42,0.227,Heat,No Action,no event,0,0,0,0
Subject #42,0.331,Heat,No Action,no event,0,0,0,0
Subject #42,0.437,Heat,No Action,no event,0,0,0,0
Subject #42,0.544,Heat,No Action,no event,0,0,0,0
Subject #42,0.645,Heat,No Action,no event,0,0,0,0
Subject #42,0.749,Heat,No Action,no event,0,0,0,0
Subject #42,0.867,Heat,No Action,no event,0,0,0,0
Subject #42,0.976,Heat,No Action,no event,0,0,0,0
Subject #42,1.108,Heat,No Action,no event,0,0,0,0
Subject #42,1.232,Heat,No Action,no event,0,0,0,0
Subject #42,1.343,Heat,No Action,no event,0,0,0,0
Subject #42,1.464,Heat,No Action,no event,0,0,0,0
Subject #42,1.567,Heat,No Action,no event,0,0,0,0
Subject #42,1.675,Heat,No Action,no event,0,0,0,0
Subject #42,1.787,Heat,No Action,no event,0,0,0,0
Subject #42,1.899,Heat,No Action,no event,0,0,0,0
Subject #42,2.020,Heat,No Action,no event,0,0,0,0
Subject #42,2.134,Heat,No Action,no event,0,0,0,0
Subject #42,2.254,Heat,No Action,no event,0,0,0,0
Subject #42,2.356,Heat,No Action,no event,0,0,0,0
Subject #42,2.459,Heat,No Action,no event,0,0,0,0
Subject #42,2.578,Heat,No Action,no event,0,0,0,0
Subject #42,2.679,Heat,No Action,no event,0,0,0,0
Subject #42,2.798,Heat,No Action,no event,0,0,0,0
Subject #42,2.898,Heat,No Action,no event,0,0,0,0
Subject #42,3.019,Heat,No Action,no event,0,0,0,0
Subject #42,3.125,Heat,No Action,no event,0,0,0,0
Subject #42,3.226,Heat,No Action,no event,0,0,0,0
Subject #42,3.330,Heat,No Action,no event,0,0,0,0
Subject #42,3.431,Heat,No Action,no event,0,0,0,0
Subject #42,3.548,Heat,No Action,no event,0,0,0,0
Subject #42,3.666,Heat,No Action,no event,0,0,0,0
Subject #42,3.767,Heat,No Action,no event,0,0,0,0
Subject #42,3.887,Heat,No Action,no event,0,0,0,0
Subject #42,4.006,Heat,No Action,no event,0,0,0,0
Subject #42,4.123,Heat,No Action,no event,0,0,0,0
Subject #42,4.223,Heat,No Action,no event,0,0,0,0
Subject #42,4.325,Heat,No Action,no event,0,0,0,0
Subject #42,4.441,Heat,No Action,no event,0,0,0,0
Subject #42,4.555,Heat,No Action,no event,0,0,0,0
Subject #42,4.675,Heat,No Action,no event,0,0,0,0
Subject #42,4.788,Heat,No Action,no event,0,0,0,0
Subject #42,4.896,Heat,No Action,no event,0,0,0,0
Subject #42,5.014,Heat,No Action,no event,0,0,0,0
Subject #42,5.150,Heat,No Action,no event,0,0,0,0
Subject #42,5.268,Heat,No Action,no event,0,0,0,0
Subject #42,5.374,Heat,No Action,no event,0,0,0,0
Subject #42,5.476,Heat,No Action,no event,0,0,0,0
Subject #42,5.613,Heat,No Action,no event,0,0,0,0
Subject #42,5.724,Heat,No Action,no event,0,0,0,0
Subject #42,5.831,Heat,No Action,no event,0,0,0,0
Subject #42,5.949,Heat,No Action,no event,0,0,0,0
Subject #42,6.075,Heat,No Action,no event,0,0,0,0
Subject #42,6.196,Heat,No Action,no event,0,0,0,0
Subject #42,6.300,Heat,No Action,no event,0,0,0,0
Subject #42,6.404,Heat,No Action,no event,0,0,0,0
Subject #42,6.508,Heat,No Action,no event,0,0,0,0
Subject #42,6.611,Heat,No Action,no event,0,0,0,0
Subject #42,6.740,Heat,No Action,no event,0,0,0,0
Subject #42,6.854,Heat,No Action,no event,0,0,0,0
Subject #42,6.961,Heat,No Action,no event,0,0,0,0
Subject #42,7.074,Heat,No Action,no event,0,0,0,0
Subject #42,7.196,Heat,No Action,no event,0,0,0,0
Subject #42,7.325,Heat,No Action,no event,0,0,0,0
Subject #42,7.457,Heat,No Action,no event,0,0,0,0
Subject #42,7.587,Heat,No Action,no event,0,0,0,0
Subject #42,7.715,Heat,No Action,no event,0,0,0,0
Subject #42,7.823,Heat,No Action,no event,0,0,0,0
Subject #42,7.930,Heat,No Action,no event,0,0,0,0
Subject #42,8.060,Heat,No Action,no event,0,0,0,0
Subject #42,8.164,Heat,No Action,no event,0,0,0,0
Subject #42,8.269,Heat,No Action,no event,0,0,0,0
Subject #42,8.393,Heat,No Action,no event,0,0,0,0
Subject #42,8.518,Heat,No Action,no event,0,0,0,0
Subject #42,8.628,Heat,No Action,no event,0,0,0,0
Subject #42,8.739,Heat,No Action,no event,0,0,0,0
Subject #42,8.868,Heat,No Action,no event,0,0,0,0
Subject #42,8.970,Heat,No Action,no event,0,0,0,0
Subject #42,9.082,Heat,No Action,no event,0,0,0,0
