SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #278;0,013;Heat;;;;;;;0,02623157;-0,1338069;189;292,3251;187,0789;292,3364
Subject #278;0,150;Audio;;Task Spawned;;;12,55176;-48,89984;0,01148971;-0,2268835;189;310,4595;187,8751;310,4649
Subject #278;0,269;Audio;;;;;12,55176;-48,89984;-0,02067912;-0,4299896;189;324,8083;188,1068;324,8116
Subject #278;0,389;Audio;;;;;12,55176;-48,89984;-0,07096462;-0,7474802;189;339,1325;188,2188;339,1343
Subject #278;0,501;Audio;;;;;12,55176;-48,89984;-0,1347787;-1,150387;189;352,5493;188,2638;352,5499
Subject #278;0,603;Audio;;;;;12,55176;-48,89984;-0,2053327;-1,595847;189;4,826129;188,2674;4,825737
Subject #278;0,717;Audio;;;;;12,55176;-48,89984;-0,2940002;-2,155673;189;18,47221;188,2304;18,47066
Subject #278;0,841;Audio;;;;;12,55176;-48,89984;-0,3957652;-2,798192;189;31,97024;188,1395;31,96734
Subject #278;0,947;Audio;;;;;12,55176;-48,89984;-0,4864556;-3,370789;189;33,69248;188,1255;33,75445
Subject #278;1,052;Audio;;;;;12,55176;-48,89984;-0,5836945;-3,978615;189,6226;36,91912;188,7197;37,03152
Subject #278;1,172;Audio;;;;;12,55176;-48,89984;-0,7139849;-4,656711;193,1264;50,78869;191,9917;50,92968
Subject #278;1,290;Audio;;;;;12,55176;-48,89984;-0,8596407;-5,188698;199,6839;64,53213;198,0493;64,7385
Subject #278;1,406;Audio;;;;;12,55176;-48,89984;-1,011438;-5,517903;218,2356;77,15908;215,4518;77,56155
Subject #278;1,527;Audio;;;;;12,55176;-48,89984;-1,168501;-5,600647;302,0164;81,76577;304,5812;82,40482
Subject #278;1,636;Audio;;;;;12,55176;-48,89984;-1,300253;-5,406449;341,5673;71,55173;343,7126;71,83244
Subject #278;1,754;Audio;;;;;12,55176;-48,89984;-1,418296;-4,885573;352,2391;58,12912;353,5876;58,29743
Subject #278;1,861;Audio;;;;;12,55176;-48,89984;-1,495786;-4,125562;356,6422;45,45876;357,6682;45,5862
Subject #278;1,966;Audio;;;;;12,55176;-48,89984;-1,53864;-3,20205;357,7773;40,77285;358,7334;40,87031
Subject #278;2,069;Audio;;;;;12,55176;-48,89984;-1,574708;-2,272747;357,7773;40,77286;358,7408;40,75323
Subject #278;2,182;Audio;;;;;12,55176;-48,89984;-1,614574;-1,245602;357,7773;40,77286;358,7412;40,76884
Subject #278;2,290;Audio;;;;;12,55176;-48,89984;-1,65257;-0,2666106;357,7773;40,77286;358,7412;40,76884
Subject #278;2,392;Audio;;;;;12,55176;-48,89984;-1,688705;0,6644039;357,7773;40,77286;358,7412;40,76884
Subject #278;2,507;Audio;;;;;12,55176;-48,89984;-1,729345;1,711498;357,7773;40,19407;358,733;40,19014
Subject #278;2,625;Audio;;;;;12,55176;-48,89984;-1,773542;2,850234;357,7773;28,77103;358,6101;28,76848
Subject #278;2,743;Audio;;;;;12,55176;-48,89984;-1,823851;4,146455;357,7773;14,65578;358,5319;14,65456
Subject #278;2,846;Audio;;;;;12,55176;-48,89984;-1,870851;5,357416;357,7773;4,050645;358,5092;4,050316
Subject #278;2,962;Audio;;;;;12,55176;-48,89984;-1,92478;6,746902;357,7773;2,764827;358,5082;2,764603
Subject #278;3,075;Audio;;;;;12,55176;-48,89984;-1,977448;8,103892;357,7773;2,764827;358,5082;2,764603
Subject #278;3,190;Audio;;;;;12,55176;-48,89984;-2,031119;9,486753;357,7773;2,764827;358,5082;2,764603
Subject #278;3,292;Audio;;;;;12,55176;-48,89984;-2,036574;10,69891;5,12105;2,764829;5,85189;2,764604
Subject #278;3,407;Audio;;;;;12,55176;-48,89984;-1,775727;12,05452;18,97445;2,764829;19,70529;2,764604
Subject #278;3,523;Audio;;;;;12,55176;-48,89984;-1,196726;13,31044;32,8522;2,764829;33,58304;2,764604
Subject #278;3,636;Audio;;;;;12,55176;-48,89984;-0,3593338;14,37426;46,43414;2,764829;47,16499;2,764605
Subject #278;3,741;Audio;;;;;12,55176;-48,89984;0,6100652;15,17313;54,1365;2,76483;54,86734;2,764605
Subject #278;3,845;Audio;;;;;12,55176;-48,89984;1,620752;15,90377;54,1365;0,7982019;54,86656;0,798137
Subject #278;3,959;Audio;;;;;12,55176;-48,89984;2,729541;16,70532;54,13651;348,193;54,88227;348,194
Subject #278;4,067;Audio;Right;Task Started;Middle;Task Started;;;3,730298;17,42878;54,13651;335,2802;54,94013;335,2824
Subject #278;4,173;Audio;Right;;Middle;;;;4,626058;18,07633;54,13651;322,5163;55,05641;322,5198
Subject #278;4,292;Audio;Right;;Middle;;;;5,461008;18,67992;54,13651;308,2992;55,31425;308,3051
Subject #278;4,402;Audio;Right;;Middle;;;;6,063339;19,11535;54,1365;300,9057;55,55753;300,9135
Subject #278;4,519;Audio;Right;;Middle;;;;6,645863;19,53646;54,1365;300,9057;55,55754;300,9135
Subject #278;4,636;Audio;Right;;Middle;;;;7,231578;19,95988;54,1365;300,9057;55,55754;300,9135
Subject #278;4,754;Audio;Right;;Middle;;;;7,821;20,38598;54,1365;300,9057;55,55754;300,9135
Subject #278;4,873;Audio;Right;;Middle;;;;8,417249;20,81701;54,1365;300,9057;55,55754;300,9135
Subject #278;4,992;Audio;Right;;Middle;;;;9,009587;21,24522;54,1365;300,9057;55,55754;300,9135
Subject #278;5,094;Audio;Right;;Middle;;;;9,520656;21,61467;54,1365;300,9057;55,55754;300,9135
Subject #278;5,195;Audio;Right;;Middle;;;;10,02392;21,97849;54,1365;300,9057;55,55754;300,9135
Subject #278;5,298;Audio;Right;;Middle;;;;10,50672;22,3275;54,13647;293,3167;55,9802;293,3275
Subject #278;5,415;Audio;Right;;Middle;;;;10,84678;22,57334;54,13644;279,3157;58,63702;279,3439
Subject #278;5,516;Audio;Right;;Middle;;;;10,94725;22,64597;54,13644;274,3465;63,67962;274,4072
Subject #278;5,635;Audio;Right;;Middle;;;;11,03554;22,70979;54,13644;274,3465;63,67962;274,4072
Subject #278;5,753;Audio;Right;;Middle;;;;11,12214;22,7724;54,13643;274,3465;63,67964;274,4072
Subject #278;5,858;Audio;Right;;Middle;;;;11,19935;22,82821;54,13643;274,3465;63,67964;274,4072
Subject #278;5,975;Audio;Right;;Middle;;;;11,28626;22,89104;54,13643;274,3465;63,67964;274,4072
