SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #378;0,003;Heat;;;;;;;;0,7319751;0,001899719;4,322087;8,999991;0;77,06079;356,8984
Subject #378;0,125;Heat;;;;;;;;0,9029622;0,001899719;5,401658;8,999991;0;78,39788;2,727499
Subject #378;0,237;Heat;;;;;;;;1,035305;0,001899719;6,237237;8,999991;0;77,30603;7,642416
Subject #378;0,347;Heat;;;;;;;;1,147773;0,001899719;6,947336;8,999991;0;74,8861;7,793538
Subject #378;0,447;Heat;;;;;;;;1,233653;0,001899719;7,489562;8,999991;0;72,83498;6,560659
Subject #378;0,552;Heat;;;;;;;;1,308197;0,001899719;7,960212;8,999991;0;71,35295;5,795116
Subject #378;0,663;Heat;;;;;;;;1,369599;0,001899719;8,347887;8,999991;0;69,04321;6,475623
Subject #378;0,763;Heat;;;;;;;;1,409086;0,001899719;8,597201;8,999991;0;66,62334;6,673758
Subject #378;0,868;Heat;;;;;;;;1,43442;0,001899719;8,757153;8,999991;0;64,57541;6,895016
Subject #378;0,973;Heat;;;;;;;;1,443763;0,001899719;8,81614;8,999991;0;62,82252;6,130674
Subject #378;1,079;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;64,69515;5,727253
Subject #378;1,180;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;65,04899;4,917784
Subject #378;1,280;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;63,91439;5,266412
Subject #378;1,383;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;63,16715;6,309859
Subject #378;1,493;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;62,95061;6,236762
Subject #378;1,602;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;63,19296;6,098387
Subject #378;1,704;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;64,10703;6,170757
Subject #378;1,804;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;64,27971;6,406726
Subject #378;1,905;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;64,24948;6,165252
Subject #378;2,006;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;62,66438;6,149689
Subject #378;2,107;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;59,44653;6,256333
Subject #378;2,218;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;56,11188;6,598372
Subject #378;2,330;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;53,69019;7,256369
Subject #378;2,430;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;51,70266;7,447729
Subject #378;2,533;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;51,18955;7,801781
Subject #378;2,645;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;53,96664;7,539937
Subject #378;2,746;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;59,7827;7,642552
Subject #378;2,857;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;68,53102;8,509885
Subject #378;2,957;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;76,74606;9,820451
Subject #378;3,057;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;85,78591;12,32044
Subject #378;3,160;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;98,35137;17,74758
Subject #378;3,276;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;117,4893;22,51861
Subject #378;3,382;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;133,5607;26,45649
Subject #378;3,483;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;147,4562;30,29122
Subject #378;3,583;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;155,7222;31,15172
Subject #378;3,684;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;161,5651;31,79389
Subject #378;3,784;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;166,096;32,24403
Subject #378;3,885;Heat;;;;;;;;1,443697;0,001899719;8,815725;8,999991;0;170,7879;29,34036
