SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,MainTaskXPos,MainTaskZPos,SecondaryTask,SecondaryTaskInfo,EventInfo,PlayerXPos,PlayerZPos,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #250,46.066,Audio,None,,,,None,,,163.5759,398.8926,21.91155,0,21.14833,0
Subject #250,46.174,Audio,None,,,,None,,,164.061,400.0986,21.91155,0,21.14833,0
Subject #250,46.275,Audio,None,,,,None,,,164.5086,401.2114,21.91155,0,21.14833,0
Subject #250,46.386,Audio,None,,,,None,,,165.0098,402.4575,21.91155,0,21.14833,0
Subject #250,46.488,Audio,None,,,,None,,,165.4635,403.5854,21.91155,0,21.14833,0
Subject #250,46.596,Audio,None,,,,None,,,165.9491,404.7926,21.91155,0,21.14833,0
Subject #250,46.713,Audio,None,,,,None,,,166.4753,406.1008,21.91155,0,21.14833,0
Subject #250,46.814,Audio,None,,,,None,,,166.9252,407.2192,21.91155,0,21.14833,0
Subject #250,46.916,Audio,None,,,,None,,,167.3839,408.3596,21.91155,0,21.14833,0
Subject #250,47.025,Audio,None,,,,None,,,167.8713,409.5715,21.91155,0,21.14833,0
Subject #250,47.134,Audio,None,,,,None,,,168.3608,410.7884,21.91155,0,21.14833,0
Subject #250,47.250,Audio,None,,,,None,,,168.8757,412.0685,21.91155,0,21.14833,0
Subject #250,47.361,Audio,None,,,,None,,,169.3757,413.3116,21.91155,0,21.14833,0
Subject #250,47.470,Audio,None,,,,None,,,169.8636,414.5244,21.91155,0,21.14833,0
Subject #250,47.585,Audio,None,,,,None,,,170.3764,415.7995,21.91155,0,21.14833,0
Subject #250,47.694,Audio,None,,,,None,,,170.8683,417.0225,21.91155,0,21.14833,0
Subject #250,47.796,Audio,None,,,,None,,,171.3243,418.156,21.91155,0,21.14833,0
Subject #250,47.900,Audio,None,,,,None,,,171.7907,419.3157,21.91155,0,21.14833,0
Subject #250,48.011,Audio,None,,,,None,,,172.2874,420.5505,21.91155,0,21.14833,0
Subject #250,48.125,Audio,None,,,,None,,,172.7973,421.818,21.91155,0,21.14833,0
Subject #250,48.232,Audio,None,,,,None,,,173.2735,423.0019,21.91155,0,21.14833,0
Subject #250,48.334,Audio,None,,,,None,,,173.7333,424.1449,21.91155,0,21.14833,0
Subject #250,48.438,Audio,None,,,,None,,,174.1987,425.3021,21.91155,0,21.14833,0
Subject #250,48.549,Audio,None,,,,None,,,174.6803,426.4994,21.91155,0,21.14833,0
Subject #250,48.776,Audio,None,,,,None,,,175.7048,429.0465,21.91155,0,21.14833,0
Subject #250,48.891,Audio,None,,,,None,,,176.2246,430.3387,21.91155,0,21.14833,0
Subject #250,48.993,Audio,None,,,,None,,,176.6839,431.4805,21.91155,0,21.14833,0
Subject #250,49.096,Audio,None,,,,None,,,177.1417,432.6188,21.91155,0,21.14833,0
Subject #250,49.202,Audio,None,,,,None,,,177.621,433.8103,21.91155,0,21.14833,0
Subject #250,49.308,Audio,None,,,,None,,,178.0942,434.9868,21.91155,0,21.14833,0
Subject #250,49.416,Audio,None,,,,None,,,178.5771,436.1874,21.91155,0,21.14833,0
Subject #250,49.525,Audio,None,,,,None,,,179.0631,437.3956,21.91155,0,21.14833,0
Subject #250,49.627,Audio,None,,,,None,,,179.5222,438.5371,21.91155,0,21.14833,0
Subject #250,49.740,Audio,None,,,,None,,,180.0284,439.7953,21.91155,0,21.14833,0
Subject #250,49.852,Audio,None,,,,None,,,180.5321,441.0477,21.91155,0,21.14833,0
Subject #250,49.961,Audio,None,,,,None,,,181.0203,442.2614,21.91155,0,21.14833,0
Subject #250,50.070,Audio,None,,,,None,,,181.5039,443.4637,21.91155,0,21.14833,0
Subject #250,50.182,Audio,None,,,,None,,,182.0087,444.7187,21.91155,0,21.14833,0
Subject #250,50.292,Audio,None,,,,None,,,182.4997,445.9394,21.91155,0,21.14833,0
Subject #250,50.393,Audio,None,,,,None,,,182.9507,447.0606,21.91155,0,21.14833,0
Subject #250,50.494,Audio,None,,,,None,,,183.4037,448.1868,21.91155,0,21.14833,0
Subject #250,50.630,Audio,None,,,,None,,,184.0126,449.7007,21.91155,0,21.14833,0
Subject #250,50.731,Audio,None,,,,None,,,184.4645,450.8241,21.91155,0,21.14833,0
Subject #250,50.881,Audio,None,,,,None,,,185.1365,452.4947,21.91155,0,21.14833,0
Subject #250,50.981,Audio,None,,,,None,,,185.5856,453.6112,21.91155,0,21.14833,0
Subject #250,51.081,Audio,None,,,,None,,,186.0353,454.7291,21.91155,0,21.14833,0
Subject #250,51.184,Audio,None,,,,None,,,186.4957,455.8739,21.91155,0,21.14833,0
Subject #250,51.297,Audio,None,,,,None,,,187.001,457.13,21.91155,0,21.14833,0
Subject #250,51.405,Audio,None,,,,None,,,187.4832,458.3287,21.91155,0,21.14833,0
Subject #250,51.507,Audio,None,,,,None,,,187.9409,459.4667,21.91155,0,21.14833,0
Subject #250,51.615,Audio,None,,,,None,,,188.4264,460.6738,21.91155,0,21.14833,0
Subject #250,51.727,Audio,None,,,,None,,,188.9243,461.9115,21.91155,0,21.14833,0
Subject #250,51.836,Audio,None,,,,None,,,189.4112,463.1219,21.91155,0,21.14833,0
Subject #250,51.950,Audio,None,,,,None,,,189.924,464.3968,21.91155,0,21.14833,0
Subject #250,52.059,Audio,None,,,,None,,,190.4128,465.6122,21.91155,0,21.14833,0
Subject #250,52.167,Audio,None,,,,None,,,190.8951,466.8112,21.91155,0,21.14833,0
Subject #250,52.267,Audio,None,,,,None,,,191.3437,467.9265,21.91155,0,21.14833,0
Subject #250,52.377,Audio,None,,,,None,,,191.8397,469.1597,21.91155,0,21.14833,0
Subject #250,52.481,Audio,None,,,,None,,,192.3018,470.3086,21.91155,0,21.14833,0
Subject #250,52.591,Audio,Middle,Task Started,,,Middle,Task Started,,192.7932,471.5302,21.91155,0,21.14833,0
Subject #250,52.707,Audio,Middle,,,,Middle,,,193.3144,472.826,21.91155,0,21.14833,0
Subject #250,52.822,Audio,Middle,,,,Middle,,,193.83,474.1078,21.91155,0,21.14833,0
Subject #250,52.940,Audio,Middle,,,,Middle,,,194.3559,475.4154,21.91155,0,21.14833,0
Subject #250,53.048,Audio,Middle,,,,Middle,,,194.8431,476.6266,21.91155,0,21.14833,0
Subject #250,53.157,Audio,Middle,,,,Middle,,,195.3311,477.8396,21.91155,0,21.14833,0
Subject #250,53.262,Audio,Middle,,,,Middle,,,195.8016,479.0094,21.91155,0,21.14833,0
Subject #250,53.368,Audio,Middle,,,,Middle,,,196.2766,480.1902,21.91155,0,21.14833,0
Subject #250,53.483,Audio,Middle,,,,Middle,,,196.7885,481.463,21.91155,0,21.14833,0
Subject #250,53.587,Audio,Middle,,,,Middle,,,197.2557,482.6245,21.91155,0,21.14833,0
Subject #250,53.709,Audio,Middle,,,,Middle,,,197.8035,483.9865,21.91155,0,21.14833,0
Subject #250,53.818,Audio,Middle,,,,Middle,,,198.2923,485.2018,21.91155,0,21.14833,0
Subject #250,53.933,Audio,Middle,,,,Middle,,,198.8061,486.479,21.91155,0,21.14833,0
Subject #250,54.039,Audio,Middle,,,,Middle,,,199.2799,487.657,21.91155,0,21.14833,0
Subject #250,54.149,Audio,Middle,,,,Middle,,,199.7727,488.8821,21.91155,0,21.14833,0
Subject #250,54.268,Audio,Middle,,,,Middle,,,200.3071,490.2107,21.91155,0,21.14833,0
Subject #250,54.372,Audio,Middle,,,,Middle,,,200.7668,491.3537,21.91155,0,21.14833,0
Subject #250,54.486,Audio,Middle,,,,Middle,,,201.2815,492.6331,21.91155,0,21.14833,0
Subject #250,54.596,Audio,Middle,,,,Middle,,,201.7735,493.8562,21.91155,0,21.14833,0
Subject #250,54.698,Audio,Middle,,,,Middle,,,202.2285,494.9874,21.91155,0,21.14833,0
Subject #250,54.803,Audio,Middle,,,,Middle,,,202.7011,496.1625,21.91155,0,21.14833,0
Subject #250,54.922,Audio,Middle,,,,Middle,,,203.2326,497.4837,21.91155,0,21.14833,0
Subject #250,55.038,Audio,Middle,,,,Middle,,,203.7545,498.7813,21.91155,0,21.14833,0
Subject #250,55.154,Audio,Middle,,,,Middle,,,204.2577,500.0322,21.91155,0,21.14833,0
Subject #250,55.266,Audio,Middle,,,,Middle,,,204.7751,501.3186,21.91155,0,21.14833,0
Subject #250,55.374,Audio,None,Success,,,None,Success,,205.2403,502.4753,21.91155,0,21.14833,0
Subject #250,55.477,Audio,None,,,,None,,,205.7164,503.6591,21.91155,0,21.14833,0
Subject #250,55.578,Audio,None,,,,None,,,206.1691,504.7845,21.91155,0,21.16931,359.3975
Subject #250,55.711,Audio,None,,,,None,,,206.765,506.266,21.91155,0,21.2577,357.7865
Subject #250,55.813,Audio,None,,,,None,,,207.2254,507.4106,21.91155,0,21.31926,356.9857
Subject #250,55.932,Audio,None,,,,None,,,207.7563,508.7304,21.91155,0,21.49268,355.2553
Subject #250,56.049,Audio,None,,,,None,,,208.2773,510.0257,21.91155,0,22.77816,348.2967
Subject #250,56.197,Audio,None,,,,None,,,208.8789,511.5211,21.91155,0,29.31753,333.9118
Subject #250,56.310,Audio,None,,,,None,,,209.4514,512.9446,21.91155,0,32.34145,330.1872
Subject #250,56.417,Audio,None,,,,None,,,209.9276,514.1283,21.91155,0,33.44436,329.0445
Subject #250,56.546,Audio,None,,,,None,,,210.4929,515.5337,21.91155,0,33.96986,328.5332
Subject #250,56.648,Audio,None,,,,None,,,210.9646,516.7065,21.91155,0,33.96986,328.5332
Subject #250,56.753,Audio,None,,,,None,,,211.4314,517.8672,21.91155,0,33.87632,328.6227
Subject #250,56.864,Audio,None,,,,None,,,211.9287,519.1034,21.91155,0,33.87632,328.6227
Subject #250,56.965,Audio,None,,,,None,,,212.3826,520.2319,21.91155,0,33.87632,328.6227
Subject #250,57.069,Audio,None,,,,None,,,212.8481,521.389,21.91155,0,33.87632,328.6227
Subject #250,57.171,Audio,None,,,,None,,,213.3028,522.5195,21.91155,0,33.87632,328.6227
Subject #250,57.283,Audio,None,,,,None,,,213.8077,523.7748,21.91155,0,33.87632,328.6227
Subject #250,57.386,Audio,None,,,,None,,,214.2684,524.9202,21.91155,0,33.87632,328.6227
Subject #250,57.501,Audio,None,Timeout,,,None,Timeout,,214.7833,526.2003,21.91155,0,33.87632,328.6227
Subject #250,57.602,Audio,None,,,,None,,,215.2328,527.3178,21.91155,0,33.87632,328.6227
Subject #250,57.708,Audio,None,,,,None,,,215.7082,528.4996,21.91155,0,33.77612,328.7193
Subject #250,57.816,Audio,None,,,,None,,,216.1909,529.6998,21.91155,0,33.77612,328.7193
Subject #250,57.926,Audio,None,,,,None,,,216.684,530.9258,21.91155,0,33.77612,328.7193
Subject #250,58.037,Audio,None,,,,None,,,217.1868,532.1757,21.91155,0,33.77612,328.7193
Subject #250,58.146,Audio,None,,,,None,,,217.6611,533.3549,21.91155,0,33.77612,328.7193
Subject #250,58.261,Audio,None,,,,None,,,218.1881,534.6651,21.91155,0,33.77612,328.7193
Subject #250,58.369,Audio,None,,,,None,,,218.6702,535.8636,21.91155,0,33.77612,328.7193
Subject #250,58.480,Audio,None,,,,None,,,219.1688,537.103,21.91155,0,33.77612,328.7193
Subject #250,58.583,Audio,None,,,,None,,,219.6267,538.2414,21.91155,0,33.77612,328.7193
Subject #250,58.689,Audio,None,,,,None,,,220.1045,539.4293,21.91155,0,33.77612,328.7193
Subject #250,58.805,Audio,None,,,,None,,,220.6236,540.7198,21.91155,0,33.77612,328.7193
Subject #250,58.911,Audio,None,,,,None,,,221.0976,541.8981,21.91155,0,33.77612,328.7193
Subject #250,59.026,Audio,None,,,,None,,,221.6142,543.1825,21.91155,0,33.77612,328.7193
Subject #250,59.135,Audio,None,,,,None,,,222.1014,544.3937,21.91155,0,33.77612,328.7193
Subject #250,59.249,Audio,None,,,,None,,,222.6105,545.6594,21.91155,0,33.77612,328.7193
Subject #250,59.356,Audio,None,,,,None,,,223.0889,546.8487,21.91155,0,33.77612,328.7193
Subject #250,59.467,Audio,None,,,,None,,,223.5889,548.0916,21.91155,0,33.77612,328.7193
Subject #250,59.583,Audio,None,,,,None,,,224.1069,549.3796,21.91155,0,33.77612,328.7193
Subject #250,59.697,Audio,None,,,,None,,,224.6064,550.6212,21.91155,0,33.77612,328.7193
Subject #250,59.799,Audio,None,,,,None,,,225.0775,551.7925,21.91155,0,33.77612,328.7193
Subject #250,59.900,Audio,None,,,,None,,,225.5265,552.9088,21.91155,0,33.77612,328.7193
Subject #250,60.009,Audio,None,,,,None,,,226.0134,554.1193,21.91155,0,21.14833,0
Subject #250,60.123,Audio,None,,,,None,,,226.5253,555.3919,21.91155,0,21.14833,0
Subject #250,60.227,Audio,None,,,,None,,,226.9855,556.536,21.91155,0,21.14833,0
Subject #250,60.341,Audio,None,,,,None,,,227.501,557.8177,21.91155,0,21.14833,0
Subject #250,60.484,Audio,None,,,,None,,,228.1386,559.4029,21.91155,0,21.14833,0
Subject #250,60.591,Audio,None,,,,None,,,228.6207,560.6014,21.91155,0,21.14833,0
Subject #250,60.704,Audio,None,,,,None,,,229.1255,561.8565,21.91155,0,21.14833,0
Subject #250,60.813,Audio,None,,,,None,,,229.615,563.0733,21.91155,0,21.14833,0
Subject #250,60.922,Audio,None,,,,None,,,230.1034,564.2876,21.91155,0,21.14833,0
Subject #250,61.044,Audio,None,,,,None,,,230.6493,565.6449,21.91155,0,21.14833,0
Subject #250,61.152,Audio,None,,,,None,,,231.1301,566.8401,21.91155,0,21.14833,0
Subject #250,61.252,Audio,None,,,,None,,,231.5809,567.9611,21.91155,0,21.14833,0
Subject #250,61.366,Audio,None,,,,None,,,232.089,569.2242,21.91155,0,21.14833,0
Subject #250,61.467,Audio,None,,,,None,,,232.545,570.358,21.91155,0,21.14833,0
Subject #250,61.570,Audio,None,,,,None,,,233.0022,571.4948,21.91155,0,21.14833,0
Subject #250,61.674,Audio,None,,,,None,,,233.4609,572.6351,21.91155,0,21.14833,0
Subject #250,61.787,Audio,None,,,,None,,,233.9741,573.9108,21.91155,0,21.14833,0
Subject #250,61.895,Audio,None,,,,None,,,234.4606,575.1204,21.91155,0,21.14833,0
Subject #250,61.999,Audio,None,,,,None,,,234.926,576.2774,21.91155,0,21.14833,0
Subject #250,62.113,Audio,None,,,,None,,,235.4382,577.5509,21.91155,0,21.14833,0
Subject #250,62.222,Audio,None,,,,None,,,235.9235,578.7573,21.91155,0,21.14833,0
Subject #250,62.333,Audio,None,,,,None,,,236.4213,579.9949,21.91155,0,21.14833,0
Subject #250,62.447,Audio,None,,,,None,,,236.9323,581.2651,21.91155,0,21.14833,0
Subject #250,62.556,Audio,None,,,,None,,,237.42,582.4777,21.91155,0,21.14833,0
Subject #250,62.666,Audio,None,,,,None,,,237.9135,583.7046,21.91155,0,21.14833,0
Subject #250,62.768,Audio,None,,,,None,,,238.369,584.837,21.91155,0,21.14833,0
Subject #250,62.869,Audio,None,,,,None,,,238.8204,585.9594,21.91155,0,21.14833,0
Subject #250,62.980,Audio,None,,,,None,,,239.32,587.2016,21.91155,0,21.14833,0
Subject #250,63.093,Audio,None,,,,None,,,239.8228,588.4515,21.91155,0,21.14833,0
Subject #250,63.218,Audio,None,,,,None,,,240.3838,589.8463,21.91155,0,21.14833,0
Subject #250,63.320,Audio,None,,,,None,,,240.8437,590.9897,21.91155,0,21.14833,0
Subject #250,63.426,Audio,None,,,,None,,,241.3161,592.164,21.91155,0,21.14833,0
Subject #250,63.526,Audio,None,,,,None,,,241.7655,593.2814,21.91155,0,21.14833,0
Subject #250,63.642,Audio,None,,,,None,,,242.2847,594.5723,21.91155,0,21.14833,0
Subject #250,63.754,Audio,None,,,,None,,,242.7825,595.8096,21.91155,0,21.14833,0
Subject #250,63.859,Audio,None,,,,None,,,243.2551,596.9846,21.91155,0,21.14833,0
Subject #250,63.963,Audio,None,,,,None,,,243.7196,598.1395,21.91155,0,21.14833,0
Subject #250,64.077,Audio,None,,,,None,,,244.2309,599.4107,21.91155,0,21.14833,0
Subject #250,64.182,Audio,None,,,,None,,,244.7015,600.5806,21.91155,0,21.14833,0
Subject #250,64.285,Audio,None,,,,None,,,245.164,601.7304,21.91155,0,21.14833,0
Subject #250,64.398,Audio,None,,,,None,,,245.6703,602.9891,21.91155,0,21.14833,0
Subject #250,64.517,Audio,None,,,,None,,,246.2,604.306,21.91155,0,21.14833,0
Subject #250,64.624,Audio,None,,,,None,,,246.6788,605.4966,21.91155,0,21.14833,0
Subject #250,64.738,Audio,None,,,,None,,,247.1937,606.7767,21.91155,0,21.14833,0
Subject #250,64.845,Audio,None,,,,None,,,247.67,607.9607,21.91155,0,21.14833,0
Subject #250,64.946,Audio,None,,,,None,,,248.1231,609.0873,21.91155,0,21.14833,0
Subject #250,65.049,Audio,None,,,,None,,,248.5849,610.2355,21.91155,0,21.14833,0
Subject #250,65.158,Audio,Right,Task Started,,,Right,Task Started,,249.0749,611.4535,21.91155,0,21.14833,0
Subject #250,65.260,Audio,Right,,,,Right,,,249.5312,612.5881,21.91155,0,21.14833,0
Subject #250,65.375,Audio,Right,,,,Right,,,250.0435,613.8619,21.91155,0,21.14833,0
Subject #250,65.486,Audio,Right,,,,Right,,,250.5394,615.0945,21.91155,0,21.14833,0
Subject #250,65.592,Audio,Right,,,,Right,,,251.0137,616.2737,21.91155,0,21.14833,0
Subject #250,65.709,Audio,Right,,,,Right,,,251.5378,617.5767,21.91155,0,21.14833,0
Subject #250,65.822,Audio,Right,,,,Right,,,252.0448,618.8373,21.91155,0,21.14833,0
Subject #250,65.923,Audio,Right,,,,Right,,,252.4964,619.9599,21.91155,0,21.14833,0
Subject #250,66.029,Audio,Right,,,,Right,,,252.9742,621.1479,21.91155,0,21.14833,0
Subject #250,66.135,Audio,Right,,,,Right,,,253.448,622.3259,21.91155,0,21.14833,0
Subject #250,66.245,Audio,Right,,,,Right,,,253.9416,623.5529,21.91155,0,21.14833,0
Subject #250,66.347,Audio,Right,,,,Right,,,254.3943,624.6786,21.91155,0,21.14833,0
Subject #250,66.455,Audio,Right,,,,Right,,,254.8795,625.8848,21.91155,0,21.14833,0
Subject #250,66.558,Audio,Right,,,,Right,,,255.3411,627.0322,21.91155,0,21.14833,0
Subject #250,66.667,Audio,Right,,,,Right,,,255.828,628.2426,21.91155,0,21.14833,0
Subject #250,66.773,Audio,Right,,,,Right,,,256.3028,629.4233,21.91155,0,21.14833,0
Subject #250,66.875,Audio,Right,,,,Right,,,256.7583,630.5557,21.91155,0,21.14833,0
Subject #250,66.987,Audio,Right,,,,Right,,,257.2633,631.8111,21.91155,0,21.14833,0
Subject #250,67.087,Audio,Right,,,,Right,,,257.7115,632.9253,21.91155,0,21.14833,0
Subject #250,67.204,Audio,Right,,,,Right,,,258.2319,634.2192,21.91155,0,21.14833,0
Subject #250,67.306,Audio,Right,,,,Right,,,258.6902,635.3586,21.91155,0,21.14833,0
Subject #250,67.407,Audio,Right,,,,Right,,,259.1434,636.4853,21.91155,0,21.14833,0
Subject #250,67.521,Audio,Right,,,,Right,,,259.6541,637.7551,21.91155,0,21.14833,0
Subject #250,67.624,Audio,Right,,,,Right,,,260.1158,638.903,21.91155,0,21.14833,0
Subject #250,67.739,Audio,Right,,,,Right,,,260.6314,640.1846,21.91155,0,21.14833,0
Subject #250,67.848,Audio,Right,,,,Right,,,261.1195,641.3981,21.91155,0,21.14833,0
Subject #250,67.949,Audio,Right,,,,Right,,,261.571,642.5204,21.91155,0,21.14833,0
Subject #250,68.063,Audio,Right,,,,Right,,,262.0781,643.7811,21.91155,0,21.14833,0
Subject #250,68.174,Audio,Right,,,,Right,,,262.5787,645.0257,21.91155,0,21.14833,0
Subject #250,68.289,Audio,Right,,,,Right,,,263.093,646.3044,21.91155,0,21.14833,0
Subject #250,68.407,Audio,Right,,,,Right,,,263.6196,647.6135,21.91155,0,21.14833,0
Subject #250,68.520,Audio,Right,,,,Right,,,264.1284,648.8786,21.91155,0,21.14833,0
Subject #250,68.630,Audio,Right,,,,Right,,,264.6216,650.1047,21.91155,0,21.14833,0
Subject #250,68.742,Audio,Right,,,,Right,,,265.1202,651.3443,21.91155,0,21.14833,0
Subject #250,68.858,Audio,Right,,,,Right,,,265.639,652.6341,21.91155,0,21.14833,0
Subject #250,68.961,Audio,Right,,,,Right,,,266.1006,653.7817,21.91155,0,21.14833,0
Subject #250,69.073,Audio,Right,,,,Right,,,266.6041,655.0334,21.91155,0,21.14833,0
Subject #250,69.186,Audio,Right,,,,Right,,,267.1114,656.2946,21.91155,0,21.14833,0
Subject #250,69.302,Audio,Right,,,,Right,,,267.6272,657.5771,21.91155,0,21.14833,0
Subject #250,69.412,Audio,Right,,,,Right,,,268.1201,658.8025,21.91155,0,21.14833,0
Subject #250,69.520,Audio,Right,,,,Right,,,268.6061,660.0109,21.91155,0,21.14833,0
Subject #250,69.659,Audio,Right,,,,Right,,,269.2235,661.5457,21.91155,0,21.14833,0
Subject #250,69.761,Audio,Right,,,,Right,,,269.6832,662.6886,21.91155,0,21.14833,0
Subject #250,69.874,Audio,Right,,,,Right,,,270.1907,663.9502,21.91155,0,21.14833,0
Subject #250,69.977,Audio,Right,,,,Right,,,270.6522,665.0976,21.91155,0,21.14833,0
Subject #250,70.080,Audio,None,Timeout,,,None,Timeout,,271.1128,666.2427,21.91155,0,21.14833,0
Subject #250,70.193,Audio,None,,,,None,,,271.6171,667.4965,21.91155,0,21.14833,0
Subject #250,70.306,Audio,None,,,,None,,,272.1247,668.7582,21.91155,0,21.14833,0
Subject #250,70.420,Audio,None,,,,None,,,272.6359,670.0294,21.91155,0,21.14833,0
Subject #250,70.533,Audio,None,,,,None,,,273.1407,671.2843,21.91155,0,21.14833,0
Subject #250,70.633,Audio,None,,,,None,,,273.5904,672.4024,21.91155,0,21.14833,0
Subject #250,70.751,Audio,None,,,,None,,,274.107,673.6869,21.91155,0,21.14833,0
Subject #250,70.864,Audio,None,,,,None,,,274.6153,674.9505,21.91155,0,21.14833,0
Subject #250,70.978,Audio,None,,,,None,,,275.1378,676.2496,21.91155,0,21.14833,0
Subject #250,71.094,Audio,None,,,,None,,,275.6519,677.5276,21.91155,0,21.14833,0
Subject #250,71.210,Audio,None,,,,None,,,276.1751,678.8284,21.91155,0,21.14833,0
Subject #250,71.317,Audio,None,,,,None,,,276.6556,680.023,21.91155,0,21.14833,0
Subject #250,71.431,Audio,None,,,,None,,,277.1645,681.288,21.91155,0,21.14833,0
Subject #250,71.535,Audio,None,,,,None,,,277.6275,682.4392,21.91155,0,21.14833,0
Subject #250,71.635,Audio,None,,,,None,,,278.0784,683.5604,21.91155,0,21.14833,0
Subject #250,71.747,Audio,None,,,,None,,,278.5759,684.7973,21.91155,0,21.14833,0
Subject #250,71.850,Audio,None,,,,None,,,279.0388,685.9483,21.91155,0,21.14833,0
Subject #250,71.950,Audio,None,,,,None,,,279.487,687.0624,21.91155,0,21.14833,0
Subject #250,72.057,Audio,None,,,,None,,,279.9686,688.2598,21.91155,0,21.14833,0
Subject #250,72.185,Audio,None,,,,None,,,280.5408,689.6823,21.91155,0,21.14833,0
Subject #250,72.290,Audio,None,,,,None,,,281.0113,690.8519,21.91155,0,21.14833,0
Subject #250,72.399,Audio,None,,,,None,,,281.5009,692.0693,21.91155,0,21.14833,0
Subject #250,72.504,Audio,None,,,,None,,,281.9699,693.2352,21.91155,0,21.14833,0
Subject #250,72.607,Audio,None,,,,None,,,282.4313,694.3821,21.91155,0,21.14833,0
Subject #250,72.710,Audio,None,,,,None,,,282.8892,695.5206,21.91155,0,21.14833,0
Subject #250,72.823,Audio,None,,,,None,,,283.3988,696.7874,21.91155,0,21.14833,0
Subject #250,72.939,Audio,None,,,,None,,,283.9006,698.035,21.91155,0,21.14833,0
Subject #250,73.041,Audio,None,,,,None,,,284.3737,699.2113,21.91155,0,21.14833,0
Subject #250,73.146,Audio,None,,,,None,,,284.844,700.3803,21.91155,0,21.14833,0
Subject #250,73.257,Audio,None,,,,None,,,285.3391,701.611,21.91155,0,21.14833,0
Subject #250,73.370,Audio,None,,,,None,,,285.8353,702.8448,21.91155,0,21.14833,0
Subject #250,73.481,Audio,None,,,,None,,,286.3434,704.108,21.91155,0,21.14833,0
Subject #250,73.588,Audio,None,,,,None,,,286.8208,705.2948,21.91155,0,21.14833,0
Subject #250,73.696,Audio,None,,,,None,,,287.3065,706.5024,21.91155,0,21.14833,0
Subject #250,73.809,Audio,None,,,,None,,,287.8097,707.7534,21.91155,0,21.14833,0
Subject #250,73.921,Audio,None,,,,None,,,288.3138,709.0065,21.91155,0,21.14833,0
Subject #250,74.021,Audio,None,,,,None,,,288.7624,710.1216,21.91155,0,21.14833,0
Subject #250,74.124,Audio,None,,,,None,,,289.2219,711.264,21.91155,0,21.14833,0
Subject #250,74.238,Audio,None,,,,None,,,289.734,712.537,21.91155,0,21.14833,0
Subject #250,74.352,Audio,None,,,,None,,,290.2447,713.8068,21.91155,0,21.14833,0
Subject #250,74.466,Audio,None,,,,None,,,290.7527,715.0698,21.91155,0,21.14833,0
Subject #250,74.568,Audio,None,,,,None,,,291.2114,716.2101,21.91155,0,21.14833,0
Subject #250,74.670,Audio,None,,,,None,,,291.668,717.3455,21.91155,0,21.14833,0
Subject #250,74.782,Audio,None,,,,None,,,292.1687,718.5903,21.91155,0,21.14833,0
Subject #250,74.883,Audio,None,,,,None,,,292.6216,719.7162,21.91155,0,21.14833,0
Subject #250,74.996,Audio,None,,,,None,,,293.1267,720.972,21.91155,0,21.14833,0
Subject #250,75.107,Audio,None,,,,None,,,293.6237,722.2078,21.91155,0,21.14833,0
Subject #250,75.223,Audio,None,,,,None,,,294.1455,723.5048,21.91155,0,21.14833,0
Subject #250,75.325,Audio,None,,,,None,,,294.5986,724.6315,21.91155,0,21.14833,0
Subject #250,75.436,Audio,None,,,,None,,,295.0986,725.8745,21.91155,0,21.14833,0
Subject #250,75.551,Audio,None,,,,None,,,295.6135,727.1546,21.91155,0,21.14833,0
Subject #250,75.654,Audio,None,,,,None,,,296.0723,728.2953,21.91155,0,21.14833,0
Subject #250,75.768,Audio,None,,,,None,,,296.5844,729.5683,21.91155,0,21.14833,0
Subject #250,75.869,Audio,None,,,,None,,,297.0354,730.6895,21.91155,0,21.14833,0
Subject #250,75.972,Audio,None,,,,None,,,297.4987,731.8414,21.91155,0,21.14833,0
Subject #250,76.087,Audio,None,,,,None,,,298.0142,733.123,21.91155,0,21.14833,0
Subject #250,76.204,Audio,None,,,,None,,,298.5381,734.4255,21.91155,0,21.14833,0
Subject #250,76.308,Audio,None,,,,None,,,299.003,735.5813,21.91155,0,21.14833,0
Subject #250,76.428,Audio,None,,,,None,,,299.5387,736.913,21.91155,0,21.14833,0
Subject #250,76.538,Audio,None,,,,None,,,300.0319,738.139,21.91155,0,21.14833,0
Subject #250,76.639,Audio,None,,,,None,,,300.475,739.2406,21.91155,0,21.14833,0
Subject #250,76.751,Audio,None,,,,None,,,300.988,740.516,21.91155,0,21.14833,0
Subject #250,76.853,Audio,None,,,,None,,,301.4339,741.6246,21.91155,0,21.14833,0
Subject #250,76.971,Audio,None,,,,None,,,301.9709,742.9596,21.91155,0,21.14833,0
Subject #250,77.085,Audio,None,,,,None,,,302.4845,744.2364,21.91155,0,21.14833,0
Subject #250,77.201,Audio,None,,,,None,,,303.0031,745.5258,21.91155,0,21.14833,0
Subject #250,77.303,Audio,Right,Task Started,,,Right,Task Started,,303.4569,746.6541,21.91155,0,21.14833,0
Subject #250,77.405,Audio,Right,,,,Right,,,303.9154,747.7942,21.91155,0,21.14833,0
Subject #250,77.511,Audio,Right,,,,Right,,,304.3909,748.9762,21.91155,0,21.14833,0
Subject #250,77.618,Audio,Right,,,,Right,,,304.8689,750.1646,21.91155,0,21.14833,0
