SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #25,0.012,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,0.138,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,0.255,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,0.361,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,0.477,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,0.614,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,0.730,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,0.835,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,0.945,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,1.047,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,1.175,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,1.317,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,1.432,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,1.561,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,1.690,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,1.818,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,1.920,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,2.039,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,2.150,Heat,No Action,no event,0,319.1796,0,319.1796
Subject #25,2.271,Heat,No Action,no event,0,313.998,0,313.998
Subject #25,2.384,Heat,No Action,no event,0,300.3065,0,300.3065
Subject #25,2.497,Heat,No Action,no event,0,286.8475,0,286.8475
Subject #25,2.599,Heat,No Action,no event,0,274.3754,0,274.3754
Subject #25,2.702,Heat,No Action,no event,180,277.9962,180,277.9962
Subject #25,2.803,Heat,POV,Action Started,180,284.3057,180,284.3057
Subject #25,2.910,Heat,POV,no event,180,284.3057,180,284.3057
Subject #25,3.034,Heat,POV,no event,180,284.3057,180,284.3057
Subject #25,3.157,Heat,POV,no event,180,284.3057,180,284.3057
Subject #25,3.281,Heat,POV,no event,180,284.3057,180,284.3057
Subject #25,3.388,Heat,POV,no event,180,284.3057,180,284.3057
Subject #25,3.501,Heat,POV,no event,180,284.3057,180,284.3057
Subject #25,3.608,Heat,POV,no event,211.3811,286.6307,211.3811,286.6307
Subject #25,3.731,Heat,POV,no event,238.3117,295.894,238.3117,295.894
Subject #25,3.855,Heat,POV,no event,252.5775,310.4202,252.5775,310.4202
Subject #25,3.974,Heat,POV,no event,259.3752,324.1317,259.3752,324.1317
Subject #25,4.115,Heat,POV,no event,264.7178,340.1495,264.7178,340.1495
Subject #25,4.240,Heat,POV,no event,266.8818,347.9583,266.8818,347.9583
Subject #25,4.360,Heat,POV,no event,266.8818,347.9583,266.8818,347.9583
Subject #25,4.497,Heat,POV,no event,266.8818,347.9583,266.8818,347.9583
Subject #25,4.620,Heat,POV,no event,266.8818,347.9583,266.8818,347.9583
Subject #25,4.730,Heat,POV,no event,269.2133,356.9179,269.2133,356.9179
Subject #25,4.861,Heat,POV,no event,273.24,12.49696,273.24,12.49696
Subject #25,4.989,Heat,POV,no event,275.28,19.84299,275.28,19.84299
Subject #25,5.116,Heat,POV,no event,275.28,19.84299,275.28,19.84299
Subject #25,5.230,Heat,POV,no event,275.28,19.84299,275.28,19.84299
Subject #25,5.356,Heat,POV,no event,275.28,19.84299,275.28,19.84299
Subject #25,5.480,Heat,POV,no event,275.28,19.84299,275.28,19.84299
Subject #25,5.603,Heat,POV,no event,275.28,19.84299,275.28,19.84299
Subject #25,5.710,Heat,POV,no event,275.28,19.84299,275.28,19.84299
Subject #25,5.839,Heat,POV,no event,275.28,19.84299,275.28,19.84299
Subject #25,5.977,Heat,POV,no event,277.9855,28.58088,277.9855,28.58088
Subject #25,6.080,Heat,POV,no event,280.7886,36.28069,280.7886,36.28069
Subject #25,6.191,Heat,POV,no event,280.7886,36.28069,280.7886,36.28069
Subject #25,6.295,Heat,POV,no event,280.7886,36.28069,280.7886,36.28069
Subject #25,6.408,Heat,POV,no event,280.7886,36.28069,280.7886,36.28069
Subject #25,6.513,Heat,POV,no event,277.9394,28.44261,277.9394,28.44261
Subject #25,6.616,Heat,POV,no event,274.2372,16.15846,274.2372,16.15846
Subject #25,6.719,Heat,POV,no event,271.0013,3.920356,271.0013,3.920356
Subject #25,6.833,Heat,POV,no event,270.0613,0.2404319,270.0613,0.2404319
Subject #25,6.936,Heat,POV,no event,270.0613,0.2404319,270.0613,0.2404319
Subject #25,7.041,Heat,POV,no event,270.0613,0.2404319,270.0613,0.2404319
Subject #25,7.159,Heat,POV,no event,270.0613,0.2404319,270.0613,0.2404319
Subject #25,7.267,Heat,POV,no event,267.942,351.984,267.942,351.984
Subject #25,7.378,Heat,POV,no event,264.3313,338.8261,264.3313,338.8261
Subject #25,7.497,Heat,POV,no event,259.6915,324.9411,259.6915,324.9411
Subject #25,7.627,Heat,POV,no event,241.8822,319.2403,241.8822,319.2403
Subject #25,7.742,Heat,POV,no event,229.0613,309.1607,229.0613,309.1607
Subject #25,7.870,Heat,POV,no event,209.051,299.3747,209.051,299.3747
Subject #25,8.000,Heat,POV,no event,174.7377,294.764,174.7377,294.764
Subject #25,8.125,Heat,POV,no event,142.4381,298.4503,142.4381,298.4503
Subject #25,8.245,Heat,POV,no event,121.2424,307.3672,121.2424,307.3672
Subject #25,8.378,Heat,POV,no event,111.2924,315.2513,111.2924,315.2513
Subject #25,8.492,Heat,POV,no event,111.2924,315.2513,111.2924,315.2513
Subject #25,8.606,Heat,POV,no event,108.8235,317.7826,108.8235,317.7826
Subject #25,8.728,Heat,POV,no event,99.51691,330.0175,99.51691,330.0175
Subject #25,8.845,Heat,POV,no event,93.94675,343.4411,93.94675,343.4411
Subject #25,8.957,Heat,POV,no event,88.55555,357.0395,88.55555,357.0395
Subject #25,9.061,Heat,POV,no event,80.58778,7.982425,80.58778,7.982425
Subject #25,9.169,Heat,POV,no event,74.24065,16.3638,74.24065,16.3638
Subject #25,9.290,Heat,POV,no event,73.69624,17.04793,73.69624,17.04793
Subject #25,9.399,Heat,POV,no event,73.80831,16.73041,73.80831,16.73041
Subject #25,9.503,Heat,POV,no event,68.35077,23.07782,68.35077,23.07782
Subject #25,9.617,Heat,POV,no event,57.68425,33.22789,57.68425,33.22789
Subject #25,9.740,Heat,POV,no event,43.52666,42.70181,43.52666,42.70181
Subject #25,9.840,Heat,POV,no event,34.95583,46.63039,34.95583,46.63039
Subject #25,9.957,Heat,POV,no event,34.95583,46.63039,34.95583,46.63039
Subject #25,10.092,Heat,POV,no event,38.79415,50.81819,38.79415,50.81819
Subject #25,10.194,Heat,POV,no event,52.22001,60.50242,52.22001,60.50242
Subject #25,10.303,Heat,POV,no event,75.41568,67.87919,75.41568,67.87919
Subject #25,10.428,Heat,POV,no event,79.95321,68.59904,79.95321,68.59904
Subject #25,10.534,Heat,POV,no event,81.24255,67.30096,81.24255,67.30096
Subject #25,10.647,Heat,POV,no event,88.51661,55.64162,88.51661,55.64162
Subject #25,10.772,Heat,POV,no event,93.04044,41.11435,93.04044,41.11435
Subject #25,10.889,Heat,POV,no event,95.79212,27.06965,95.79212,27.06965
Subject #25,11.008,Heat,POV,no event,97.90982,13.05154,97.90982,13.05154
Subject #25,11.140,Heat,POV,no event,100.0148,357.3626,100.0148,357.3626
Subject #25,11.257,Heat,POV,no event,101.966,343.1119,101.966,343.1119
Subject #25,11.370,Heat,POV,no event,104.0343,330.0503,104.0343,330.0503
Subject #25,11.483,Heat,POV,no event,106.8616,316.5433,106.8616,316.5433
Subject #25,11.588,Heat,POV,no event,109.449,307.8824,109.449,307.8824
Subject #25,11.702,Heat,POV,no event,109.449,307.8824,109.449,307.8824
Subject #25,11.831,Heat,POV,no event,114.9807,296.5882,114.9807,296.5882
Subject #25,11.952,Heat,POV,no event,133.31,283.42,133.31,283.42
Subject #25,12.068,Heat,POV,no event,209.7423,278.0115,209.7423,278.0115
Subject #25,12.186,Heat,POV,no event,256.3638,288.4785,256.3638,288.4785
Subject #25,12.316,Heat,POV,no event,268.1496,303.51,268.1496,303.51
Subject #25,12.430,Heat,POV,no event,272.501,316.6647,272.501,316.6647
Subject #25,12.531,Heat,POV,no event,275.0548,328.6946,275.0548,328.6946
Subject #25,12.640,Heat,POV,no event,275.7271,332.5426,275.7271,332.5426
Subject #25,12.759,Heat,No Action,Action TimeOut,275.7271,332.5426,275.7271,332.5426
Subject #25,12.882,Heat,No Action,no event,275.7271,332.5426,275.7271,332.5426
Subject #25,12.997,Heat,No Action,no event,275.7271,332.5426,275.7271,332.5426
Subject #25,13.121,Heat,No Action,no event,275.7271,332.5426,275.7271,332.5426
Subject #25,13.227,Heat,No Action,no event,275.7271,332.5426,275.7271,332.5426
Subject #25,13.353,Heat,No Action,no event,274.9651,328.2036,274.9651,328.2036
Subject #25,13.461,Heat,No Action,no event,272.1054,315.1346,272.1054,315.1346
Subject #25,13.568,Heat,No Action,no event,268.1444,303.4983,268.1444,303.4983
Subject #25,13.694,Heat,No Action,no event,267.1422,301.3675,267.1422,301.3675
Subject #25,13.814,Heat,No Action,no event,267.1422,301.3675,267.1422,301.3675
Subject #25,13.925,Heat,No Action,no event,267.1422,301.3675,267.1422,301.3675
