SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #303;0,013;Heat;;;;;;;;0,05043814;0,001899719;0,01902752;8,999991;0;9,729981;0
Subject #303;0,158;Audio;;Task Spawned;;;-7,166001;0,001899719;82,30537;0,08815195;0,001899719;0,2571433;8,999991;0;9,729981;0
Subject #303;0,267;Audio;;;;;-7,166001;0,001899719;82,30537;0,1316872;0,001899719;0,5320146;8,999991;0;9,729981;0
Subject #303;0,382;Audio;;;;;-7,166001;0,001899719;82,30537;0,1895709;0,001899719;0,8974779;8,999991;0;9,729981;0
Subject #303;0,496;Audio;;;;;-7,166001;0,001899719;82,30537;0,2591469;0,001899719;1,336764;8,999991;0;9,729981;0
Subject #303;0,607;Audio;;;;;-7,166001;0,001899719;82,30537;0,3386366;0,001899719;1,838643;8,999991;0;9,729981;0
Subject #303;0,722;Audio;;;;;-7,166001;0,001899719;82,30537;0,4326502;0,001899719;2,432222;8,999991;0;9,729981;0
Subject #303;0,833;Audio;;;;;-7,166001;0,001899719;82,30537;0,5366043;0,001899719;3,088563;8,999991;0;9,729981;0
Subject #303;0,936;Audio;;;;;-7,166001;0,001899719;82,30537;0,6408097;0,001899719;3,74649;8,999991;0;9,729981;0
Subject #303;1,065;Audio;;;;;-7,166001;0,001899719;82,30537;0,7878842;0,001899719;4,675083;8,999991;0;9,729981;0
Subject #303;1,192;Audio;;;;;-7,166001;0,001899719;82,30537;0,9479635;0,001899719;5,685784;8,999991;0;9,729981;0
Subject #303;1,305;Audio;;;;;-7,166001;0,001899719;82,30537;1,101767;0,001899719;6,656863;8,999991;0;9,729981;0
Subject #303;1,428;Audio;;;;;-7,166001;0,001899719;82,30537;1,283288;0,001899719;7,802938;8,999991;0;9,729981;0
Subject #303;1,540;Audio;;;;;-7,166001;0,001899719;82,30537;1,462745;0,001899719;8,935993;8,999991;0;9,729981;0
Subject #303;1,645;Audio;;;;;-7,166001;0,001899719;82,30537;1,640157;0,001899719;10,05612;8,999991;0;9,729981;0
Subject #303;1,755;Audio;;;;;-7,166001;0,001899719;82,30537;1,836824;0,001899719;11,29783;8,999991;0;9,729981;0
Subject #303;1,862;Audio;;;;;-7,166001;0,001899719;82,30537;2,037618;0,001899719;12,5656;8,999991;0;9,729981;0
Subject #303;1,973;Audio;;;;;-7,166001;0,001899719;82,30537;2,245701;0,001899719;13,87938;8,999991;0;9,729981;0
Subject #303;2,089;Audio;;;;;-7,166001;0,001899719;82,30537;2,463053;0,001899719;15,25169;8,999991;0;9,729981;0
Subject #303;2,204;Audio;;;;;-7,166001;0,001899719;82,30537;2,680371;0,001899719;16,62379;8,999991;0;9,729981;0
Subject #303;2,317;Audio;;;;;-7,166001;0,001899719;82,30537;2,891617;0,001899719;17,95754;8,999991;0;9,729981;0
Subject #303;2,428;Audio;;;;;-7,166001;0,001899719;82,30537;3,100341;0,001899719;19,27537;8,999991;0;9,729981;0
Subject #303;2,540;Audio;;;;;-7,166001;0,001899719;82,30537;3,309839;0,001899719;20,59809;8,999991;0;9,729981;0
Subject #303;2,656;Audio;;;;;-7,166001;0,001899719;82,30537;3,528021;0,001899719;21,97565;8,999991;0;9,729981;0
Subject #303;2,768;Audio;;;;;-7,166001;0,001899719;82,30537;3,73753;0,001899719;23,29843;8,999991;0;9,729981;0
Subject #303;2,881;Audio;;;;;-7,166001;0,001899719;82,30537;3,950058;0,001899719;24,64028;8,999991;0;9,729981;0
Subject #303;2,990;Audio;;;;;-7,166001;0,001899719;82,30537;4,155582;0,001899719;25,93791;8,999991;0;9,729981;0
Subject #303;3,107;Audio;;;;;-7,166001;0,001899719;82,30537;4,37398;0,001899719;27,31682;8,999991;0;9,729981;0
Subject #303;3,220;Audio;;;;;-7,166001;0,001899719;82,30537;4,585928;0,001899719;28,65501;8,999991;0;9,729981;0
Subject #303;3,336;Audio;;;;;-7,166001;0,001899719;82,30537;4,803495;0,001899719;30,02868;8,999991;0;9,729981;0
Subject #303;3,450;Audio;;;;;-7,166001;0,001899719;82,30537;5,018072;0,001899719;31,38346;8,999991;0;9,729981;0
Subject #303;3,562;Audio;;;;;-7,166001;0,001899719;82,30537;5,228843;0,001899719;32,71421;8,999991;0;9,729981;0
Subject #303;3,677;Audio;Left;Task Started;Left;Task Started;-7,166001;0,001899719;82,30537;5,445102;0,001899719;34,07962;8,999991;0;9,729981;0
Subject #303;3,796;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;5,666814;0,001899719;35,47946;8,999991;0;9,729981;0
Subject #303;3,909;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;5,879062;0,001899719;36,81954;8,999991;0;9,729981;0
Subject #303;4,020;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;6,088583;0,001899719;38,14241;8,999991;0;9,729981;0
Subject #303;4,142;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;6,317858;0,001899719;39,59;8,999991;0;9,729981;0
Subject #303;4,254;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;6,528155;0,001899719;40,91776;8,999991;0;9,729981;0
Subject #303;4,368;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;6,741325;0,001899719;42,26366;8,999991;0;9,729981;0
Subject #303;4,484;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;6,958715;0,001899719;43,63622;8,999991;0;9,729981;0
Subject #303;4,596;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;7,169003;0,001899719;44,96392;8,999991;0;9,729981;0
Subject #303;4,706;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;7,377157;0,001899719;46,27816;8,999991;0;9,729981;0
Subject #303;4,820;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;7,591236;0,001899719;47,6298;8,999991;0;9,729981;0
Subject #303;4,936;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;7,806055;0,001899719;48,98611;8,999991;0;9,729981;0
Subject #303;5,054;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;8,029366;0,001899719;50,39604;8,999991;0;9,729981;0
Subject #303;5,174;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;8,254564;0,001899719;51,81789;8,999991;0;9,729981;0
Subject #303;5,275;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;8,44333;0,001899719;53,00971;8,999991;0;9,729981;0
Subject #303;5,394;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;8,668467;0,001899719;54,43117;8,999991;0;9,729981;0
Subject #303;5,507;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;8,880283;0,001899719;55,76853;8,999991;0;9,729981;0
Subject #303;5,620;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;9,092933;0,001899719;57,11115;8,999991;0;9,729981;0
Subject #303;5,734;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;9,306587;0,001899719;58,46011;8,999991;0;9,729981;0
Subject #303;5,852;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;9,5258;0,001899719;59,84417;8,999991;0;9,729981;0
Subject #303;5,963;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;9,736549;0,001899719;61,1748;8,999991;0;9,729981;0
Subject #303;6,077;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;9,949172;0,001899719;62,51724;8,999991;0;9,729981;0
Subject #303;6,178;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;10,13937;0,001899719;63,71813;8,999991;0;9,729981;0
Subject #303;6,293;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;10,35655;0,001899719;65,08933;8,999991;0;9,729981;0
Subject #303;6,409;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;10,57295;0,001899719;66,45564;8,999991;0;9,729981;0
Subject #303;6,522;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;10,78541;0,001899719;67,79702;8,999991;0;9,729981;0
Subject #303;6,638;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;11,00205;0,001899719;69,16485;8,999991;0;9,729981;0
Subject #303;6,749;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;11,2122;0,001899719;70,49167;8,999991;0;9,729981;0
Subject #303;6,865;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;11,42952;0,001899719;71,86382;8,999991;0;9,729981;0
Subject #303;6,983;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;11,6497;0,001899719;73,25398;8,999991;0;9,729981;0
Subject #303;7,095;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;11,85999;0,001899719;74,5817;8,999991;0;9,729981;0
Subject #303;7,214;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;12,08496;0,001899719;76,00211;8,999991;0;9,729981;0
Subject #303;7,332;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;12,30546;0,001899719;77,39427;8,999991;0;9,729981;0
Subject #303;7,451;Audio;Left;;Left;;-7,166001;0,001899719;82,30537;12,52758;0,001899719;78,7967;8,999991;0;9,729981;0
