SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #99,0.002,Heat,None,,None,,,112.6107,27.86908,243.4428,12.03215
Subject #99,0.112,Audio,Right,,Right,,,112.7218,27.97002,240.6061,9.653865
Subject #99,0.212,Audio,Right,,Right,,,112.9072,28.16987,233.8575,350.0712
Subject #99,0.316,Audio,Right,,Right,,,113.2407,28.54778,233.3722,347.077
Subject #99,0.435,Audio,Right,,Right,,,113.9113,29.3088,231.4499,346.8649
Subject #99,0.538,Audio,Right,,Right,,,114.7795,30.27958,226.1109,348.2628
Subject #99,0.658,Audio,Right,,Right,,,116.1771,31.79801,219.3318,350.3179
Subject #99,0.761,Audio,Right,,Right,,,117.6987,33.38313,213.7635,351.7058
Subject #99,0.870,Audio,Right,,Right,,,121.7579,34.53193,207.1705,356.6718
Subject #99,0.972,Audio,Right,,Right,,,137.0455,30.02556,207.8479,355.3076
Subject #99,1.078,Audio,Right,,Right,,,151.2467,23.52583,211.0304,355.8253
Subject #99,1.184,Audio,Right,,Right,,,163.9296,15.81821,218.2198,354.6539
Subject #99,1.289,Audio,Right,,Right,,,175.4906,7.595779,217.2214,351.2971
Subject #99,1.396,Audio,Right,,Right,,,186.9856,358.9696,222.2004,348.5475
Subject #99,1.498,Audio,Right,,Right,,,189.1204,359.9919,229.9376,341.2794
Subject #99,1.608,Audio,Right,,Right,,,191.1355,0.9598517,226.5732,339.6919
Subject #99,1.710,Audio,Right,,Right,,,192.7073,1.711613,232.3293,338.8311
Subject #99,1.814,Audio,Right,,Right,,,194.0899,2.368647,238.3653,336.7571
Subject #99,1.921,Audio,Right,,Right,,,195.2416,2.912849,263.2211,336.1277
Subject #99,2.024,Audio,Right,,Right,,,196.1633,3.348201,253.7921,335.4816
Subject #99,2.129,Audio,Right,,Right,,,196.9735,3.724135,250.4534,339.2839
Subject #99,2.235,Audio,Right,,Right,,,197.723,4.065869,249.893,342.2733
Subject #99,2.342,Audio,Right,,Right,,,198.495,4.418593,246.2169,346.6177
Subject #99,2.457,Audio,Right,,Right,,,199.4199,4.841718,244.3105,351.9614
Subject #99,2.559,Audio,Right,,Right,,,200.3762,5.277719,241.3696,355.4124
Subject #99,2.665,Audio,Right,,Right,,,201.5316,5.809085,238.7742,359.1324
Subject #99,2.770,Audio,Right,,Right,,,202.8822,6.431753,242.3302,0.9980385
Subject #99,2.875,Audio,Right,,Right,,,204.4072,7.129208,245.9578,359.5408
Subject #99,2.993,Audio,Right,,Right,,,206.3585,8.00998,249.8082,358.4684
Subject #99,3.095,Audio,Right,,Right,,,208.2041,8.828321,248.3878,1.274875
Subject #99,3.201,Audio,Right,,Right,,,210.2264,9.710915,249.5868,3.820611
Subject #99,3.305,Audio,Right,,Right,,,212.2931,10.59433,252.5165,5.683297
Subject #99,3.407,Audio,Right,,Right,,,214.3267,11.44295,255.7603,4.744857
Subject #99,3.511,Audio,Right,,Right,,,216.3768,12.27489,256.2215,4.854373
Subject #99,3.618,Audio,Right,,Right,,,218.3931,13.07012,257.3589,5.77547
Subject #99,3.722,Audio,Right,,Right,,,220.2653,13.79264,258.3037,5.82199
Subject #99,3.841,Audio,Right,,Right,,,222.2726,14.54354,263.0477,4.958309
Subject #99,3.943,Audio,Right,,Right,,,223.861,15.12234,267.1166,3.039328
Subject #99,4.046,Audio,Right,,Right,,,225.3667,15.65904,274.8414,358.516
Subject #99,4.165,Audio,Right,,Right,,,226.9746,16.21886,285.6249,352.7574
Subject #99,4.270,Audio,Right,,Right,,,228.3322,16.68526,287.9438,352.3291
Subject #99,4.389,Audio,Right,,Right,,,229.8474,17.2008,292.5392,352.0118
Subject #99,4.491,Audio,Right,,Right,,,231.183,17.6512,295.0402,352.735
Subject #99,4.596,Audio,Right,,Right,,,232.6042,18.12282,296.813,354.4539
Subject #99,4.702,Audio,Right,,Right,,,234.1447,18.61914,297.2972,356.268
Subject #99,4.808,Audio,Right,,Right,,,235.783,19.13108,298.2053,356.852
Subject #99,4.925,Audio,Right,,Right,,,237.7162,19.71825,300.708,355.5499
Subject #99,5.033,Audio,None,Timeout,None,Timeout,,239.6133,20.27646,304.5875,353.288
Subject #99,5.141,Audio,None,,None,,,241.5655,20.82712,311.0867,349.2854
Subject #99,5.248,Audio,None,,None,,,243.5812,21.36775,317.0659,343.1297
Subject #99,5.352,Audio,None,,None,,,245.5475,21.8681,322.4821,338.0786
Subject #99,5.460,Audio,None,,None,,,247.5603,22.33865,328.2734,333.3825
Subject #99,5.562,Audio,None,,None,,,249.4051,22.73506,330.8515,331.9983
Subject #99,5.665,Audio,None,,None,,,251.227,23.09537,325.1678,334.6339
Subject #99,5.773,Audio,None,,None,,,253.0855,23.4379,317.1724,347.0588
Subject #99,5.876,Audio,None,,None,,,254.8244,23.7344,314.1349,2.187529
Subject #99,5.985,Audio,None,,None,,,256.6279,24.01676,321.0585,9.158693
Subject #99,6.087,Audio,None,,None,,,258.3065,24.25892,328.0183,11.64147
Subject #99,6.192,Audio,None,,None,,,260.0395,24.4861,336.6353,14.51112
Subject #99,6.309,Audio,None,,None,,,262.0105,24.71775,348.0468,12.82206
Subject #99,6.412,Audio,None,,None,,,263.7578,24.90007,354.1353,12.01099
Subject #99,6.516,Audio,None,,None,,,265.5695,25.06705,359.7693,11.60219
Subject #99,6.623,Audio,None,,None,,,267.4596,25.213,6.771337,7.525129
Subject #99,6.724,Audio,None,,None,,,269.2859,25.33343,11.82397,4.05485
Subject #99,6.829,Audio,None,,None,,,271.171,25.43658,15.69271,0.8423814
Subject #99,6.936,Audio,None,,None,,,273.1034,25.51685,14.76694,352.9078
Subject #99,7.040,Audio,None,,None,,,274.9827,25.57026,14.66155,345.0052
Subject #99,7.149,Audio,None,,None,,,276.9253,25.59695,11.15025,333.51
Subject #99,7.252,Audio,None,,None,,,278.7504,25.60168,12.39626,332.0209
Subject #99,7.359,Audio,None,,None,,,280.6258,25.58288,12.58081,328.5146
Subject #99,7.463,Audio,None,,None,,,282.4395,25.5393,10.10134,331.1331
Subject #99,7.566,Audio,None,,None,,,284.2298,25.47577,14.34608,337.491
Subject #99,7.669,Audio,None,,None,,,286.0331,25.3885,16.59023,358.0797
Subject #99,7.775,Audio,None,,None,,,287.8793,25.27368,15.14757,357.7946
Subject #99,7.878,Audio,None,,None,,,289.6872,25.13829,10.40316,353.4764
Subject #99,7.986,Audio,None,,None,,,291.5777,24.97446,8.192828,351.1107
Subject #99,8.094,Audio,None,,None,,,293.4943,24.78477,9.6912,350.3053
