SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #354;0,003;Heat;;;;;;;;0,8301597;0,001899719;4,942001;8,999991;0;1,244377;82,69873
Subject #354;0,122;Smell;;;;Task Started;;;;1,034633;0,001899719;6,232997;8,999991;0;1,28654;82,70065
Subject #354;0,223;Smell;;;;;;;;1,221611;0,001899719;7,41353;8,999991;0;1,305315;82,69303
Subject #354;0,334;Smell;;;;;;;;1,445901;0,001899719;8,829642;8,999991;0;1,294322;82,69011
Subject #354;0,437;Smell;;;;;;;;1,671746;0,001899719;10,25558;8,999991;0;1,290505;82,69086
Subject #354;0,538;Smell;;;;;;;;1,908017;0,001899719;11,74733;8,999991;0;1,345274;82,69529
Subject #354;0,649;Smell;;;;;;;;2,186628;0,001899719;13,50642;8,999991;0;1,324722;82,68694
Subject #354;0,750;Smell;;;;;;;;2,456141;0,001899719;15,20805;8,999991;0;1,333222;82,68826
Subject #354;0,851;Smell;;;;;;;;2,744758;0,001899719;17,03032;8,999991;0;1,37341;82,69859
Subject #354;0,962;Smell;;;;;;;;3,076604;0,001899719;19,12551;8,999991;0;1,410926;82,68546
Subject #354;1,062;Smell;;;;;;;;3,390162;0,001899719;21,10524;8,999991;0;1,311704;82,68638
Subject #354;1,163;Smell;;;;;;;;3,706039;0,001899719;23,09961;8,999991;0;1,430203;82,69131
Subject #354;1,264;Smell;;;;;;;;4,021156;0,001899719;25,08918;8,999991;0;1,412594;82,69717
Subject #354;1,375;Smell;;;;;;;;4,36901;0,001899719;27,28545;8,999991;0;1,392701;82,68225
Subject #354;1,476;Smell;;;;;;;;4,684193;0,001899719;29,27544;8,999991;0;1,435192;82,68745
Subject #354;1,576;Smell;;;;;;;;4,997421;0,001899719;31,25309;8,999991;0;1,411589;82,69202
Subject #354;1,676;Smell;;;;;;;;5,311846;0,001899719;33,23829;8,999991;0;1,47076;82,69518
Subject #354;1,777;Smell;;;;;;;;5,627893;0,001899719;35,23373;8,999991;0;1,370101;82,695
Subject #354;1,889;Smell;;;;;;;;5,975989;0,001899719;37,43153;8,999991;0;1,499508;82,69199
Subject #354;1,991;Smell;;;;;;;;6,294125;0,001899719;39,44016;8,999991;0;1,509285;82,68869
Subject #354;2,092;Smell;;;;;;;;6,611991;0,001899719;41,44708;8,999991;0;1,399977;82,69645
Subject #354;2,203;Smell;;;;;;;;6,957943;0,001899719;43,63135;8,999991;0;1,477833;82,70451
Subject #354;2,303;Smell;;;;;;;;7,273049;0,001899719;45,62085;8,999991;0;1,420255;82,70314
Subject #354;2,404;Smell;;;;;;;;7,587569;0,001899719;47,60665;8,999991;0;1,387545;82,69755
Subject #354;2,504;Smell;;;;;;;;7,902446;0,001899719;49,59471;8,999991;0;1,455068;82,69823
