SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #265;0,012;Heat;;;;;;;0,08153124;0,4586657;9,72998;0;9,72998;0
Subject #265;0,116;Audio;;;;;;;0,15881;0,909345;9,72998;0;9,72998;0
Subject #265;0,217;Audio;;;;;;;0,2367316;1,363773;9,72998;0;9,72998;0
Subject #265;0,317;Audio;;;;;;;0,3249511;1,878258;9,72998;0;9,72998;0
Subject #265;0,420;Audio;;;;;;;0,4262829;2,469211;9,72998;0;9,72998;0
Subject #265;0,524;Audio;;;;;;;0,5393676;3,128705;9,72998;0;9,72998;0
Subject #265;0,630;Audio;;;;;;;0,6654252;3,863857;9,72998;0;9,72998;0
Subject #265;0,731;Audio;;;;;;;0,7960662;4,625737;9,72998;0;9,72998;0
Subject #265;0,834;Audio;;;;;;;0,9409239;5,470527;9,72998;0;9,72998;0
Subject #265;0,938;Audio;;;;;;;1,09796;6,386343;9,72998;0;9,72998;0
Subject #265;1,042;Audio;;;;;;;1,266851;7,371288;9,72998;0;9,72998;0
Subject #265;1,144;Audio;;;;;;;1,441995;8,392708;9,72998;0;9,72998;0
Subject #265;1,248;Audio;;;;;;;1,630301;9,490881;9,72998;0;9,72998;0
Subject #265;1,350;Audio;;;;;;;1,825666;10,63022;9,72998;0;9,72998;0
Subject #265;1,456;Audio;;;;;;;2,041358;11,88811;9,72998;0;9,72998;0
Subject #265;1,559;Audio;;;;;;;2,250201;13,10606;9,72998;0;9,72998;0
Subject #265;1,663;Audio;;;;;;;2,460574;14,33293;9,72998;0;9,72998;0
Subject #265;1,767;Audio;;;;;;;2,67118;15,56115;9,72998;0;9,72998;0
Subject #265;1,871;Audio;;;;;;;2,882699;16,79469;9,72998;0;9,72998;0
Subject #265;1,979;Audio;;;;;;;3,102268;18,0752;9,72998;0;9,72998;0
Subject #265;2,080;Audio;;;;;;;3,306365;19,26546;9,72998;0;9,72998;0
Subject #265;2,185;Audio;;;;;;;3,520135;20,51214;9,72998;0;9,72998;0
Subject #265;2,292;Audio;;;;;;;3,734819;21,76414;9,72998;0;9,72998;0
Subject #265;2,397;Audio;;;;;;;3,949465;23,01592;9,72998;0;9,72998;0
Subject #265;2,503;Audio;;;;;;;4,163292;24,26293;9,72998;0;9,72998;0
Subject #265;2,606;Audio;;;;;;;4,373556;25,48915;9,72998;0;9,72998;0
Subject #265;2,710;Audio;;;;;;;4,584523;26,71948;9,72998;0;9,72998;0
Subject #265;2,814;Audio;;;;;;;4,794683;27,94511;9,72998;0;9,72998;0
Subject #265;2,915;Audio;;;;;;;4,998753;29,13521;9,72998;0;9,72998;0
Subject #265;3,019;Audio;;;;;;;5,210382;30,36941;9,72998;0;9,72998;0
Subject #265;3,121;Audio;;;;;;;5,417256;31,57587;9,72998;0;9,72998;0
Subject #265;3,227;Audio;;;;;;;5,632296;32,82994;9,72998;0;9,72998;0
Subject #265;3,330;Audio;;;;;;;5,841769;34,05155;9,72998;0;9,72998;0
Subject #265;3,434;Audio;;;;;;;6,05155;35,27497;9,72998;0;9,72998;0
Subject #265;3,539;Audio;;;Right;Task Started;;;6,264528;36,51702;9,72998;0;9,72998;0
Subject #265;3,642;Audio;;;Right;;;;6,47499;37,74441;9,72998;0;9,72998;0
Subject #265;3,749;Audio;;;Right;;;;6,69032;39,00018;9,72998;0;9,72998;0
Subject #265;3,852;Audio;;;Right;;;;6,89982;40,22195;9,72998;0;9,72998;0
Subject #265;3,953;Audio;;;Right;;;;7,10486;41,41772;9,72998;0;9,72998;0
Subject #265;4,059;Audio;;;Right;;;;7,319587;42,66999;9,72998;0;9,72998;0
Subject #265;4,164;Audio;;;Right;;;;7,532391;43,91103;9,72998;0;9,72998;0
Subject #265;4,269;Audio;;;Right;;;;7,745647;45,15471;9,72998;0;9,72998;0
Subject #265;4,375;Audio;;;Right;;;;7,960468;46,40752;9,72998;0;9,72998;0
Subject #265;4,481;Audio;;;Right;;;;8,175463;47,66133;9,72998;0;9,72998;0
Subject #265;4,588;Audio;;;Right;;;;8,392118;48,92484;9,72998;0;9,72998;0
Subject #265;4,695;Audio;;;Right;;;;8,608463;50,18655;9,72998;0;9,72998;0
Subject #265;4,800;Audio;;;Right;;;;8,823879;51,44283;9,72998;0;9,72998;0
Subject #265;4,906;Audio;;;Right;;;;9,037601;52,68924;9,72998;0;9,72998;0
Subject #265;5,006;Audio;;;Right;;;;9,241023;53,87556;9,72998;0;9,72998;0
Subject #265;5,115;Audio;;;Right;;;;9,460358;55,15469;9,72998;0;9,72998;0
Subject #265;5,220;Audio;;;Right;;;;9,674961;56,40622;9,72998;0;9,72998;0
Subject #265;5,327;Audio;;;Right;;;;9,891176;57,66717;9,72998;0;9,72998;0
Subject #265;5,433;Audio;;;Right;;;;10,10669;58,92402;9,72998;0;9,72998;0
Subject #265;5,537;Audio;;;Right;;;;10,31841;60,15873;9,72998;0;9,72998;0
Subject #265;5,643;Audio;;;Right;;;;10,53291;61,40966;9,72998;0;9,72998;0
Subject #265;5,744;Audio;;;Right;;;;10,73652;62,59708;9,72998;0;9,72998;0
Subject #265;5,850;Audio;;;Right;;;;10,95134;63,84988;9,72998;0;9,72998;0
Subject #265;5,954;Audio;;;Right;;;;11,16206;65,07877;9,72998;0;9,72998;0
Subject #265;6,060;Audio;;;Right;;;;11,3781;66,3387;9,72998;0;9,72998;0
Subject #265;6,163;Audio;;;Right;;;;11,58706;67,55731;9,72998;0;9,72998;0
Subject #265;6,270;Audio;;;Right;;;;11,80256;68,81413;9,72998;0;9,72998;0
Subject #265;6,372;Audio;;;Right;;;;12,01116;70,03069;9,72998;0;9,72998;0
Subject #265;6,476;Audio;;;Right;;;;12,22213;71,26099;9,72998;0;9,72998;0
Subject #265;6,581;Audio;;;Right;;;;12,43542;72,5049;9,72998;0;9,72998;0
Subject #265;6,683;Audio;;;Right;;;;12,64267;73,71355;9,72998;0;9,72998;0
Subject #265;6,785;Audio;;;Right;;;;12,84851;74,91403;9,72998;0;9,72998;0
Subject #265;6,886;Audio;;;Right;;;;13,0527;76,1048;9,72998;0;9,72998;0
Subject #265;6,986;Audio;;;Right;;;;13,25729;77,29793;9,72998;0;9,72998;0
Subject #265;7,089;Audio;;;Right;;;;13,46469;78,50748;9,72998;0;9,72998;0
Subject #265;7,192;Audio;;;Right;;;;13,67257;79,71982;9,72998;0;9,72998;0
Subject #265;7,292;Audio;;;Right;;;;13,877;80,91201;9,72998;0;9,72998;0
Subject #265;7,398;Audio;;;Right;;;;14,09248;82,16868;9,72998;0;9,72998;0
Subject #265;7,499;Audio;;;Right;;;;14,29693;83,36102;9,72998;0;9,72998;0
Subject #265;7,600;Audio;;;Right;;;;14,50124;84,55253;9,72998;0;9,72998;0
Subject #265;7,702;Audio;;;Right;;;;14,70794;85,75794;9,72998;0;9,72998;0
Subject #265;7,802;Audio;;;Right;;;;14,91132;86,94405;9,72998;0;9,72998;0
Subject #265;7,902;Audio;;;Right;;;;15,11435;88,12807;9,72998;0;9,72998;0
Subject #265;8,003;Audio;;;Right;;;;15,31907;89,32198;9,72998;0;9,72998;0
Subject #265;8,103;Audio;;;Right;;;;15,52206;90,50577;9,72998;0;9,72998;0
Subject #265;8,212;Audio;;;Right;;;;15,74101;91,7827;9,72998;0;9,72998;0
Subject #265;8,318;Audio;;;Right;;;;15,95749;93,04517;9,72998;0;9,72998;0
Subject #265;8,419;Audio;;;Right;;;;16,16224;94,23921;9,72998;0;9,72998;0
Subject #265;8,525;Audio;;;;Timeout;;;16,3772;95,49287;9,72998;0;9,72998;0
Subject #265;8,625;Audio;;;;;;;16,58094;96,68104;9,72998;0;9,72998;0
Subject #265;8,729;Audio;;;;;;;16,79149;97,90891;9,72998;0;9,72998;0
Subject #265;8,835;Audio;;;;;;;17,00688;99,16508;9,72998;0;9,72998;0
Subject #265;8,938;Audio;;;;;;;17,2156;100,3823;9,72998;0;9,72998;0
Subject #265;9,042;Audio;;;;;;;17,42631;101,6111;9,72998;0;9,72998;0
Subject #265;9,144;Audio;;;;;;;17,63324;102,8179;9,72998;0;9,72998;0
Subject #265;9,248;Audio;;;;;;;17,84293;104,0408;9,72998;0;9,72998;0
Subject #265;9,349;Audio;;;;;;;18,04756;105,2341;9,72998;0;9,72998;0
Subject #265;9,452;Audio;;;;;;;18,25625;106,4512;9,72998;0;9,72998;0
Subject #265;9,555;Audio;;;;;;;18,4662;107,6756;9,72998;0;9,72998;0
Subject #265;9,657;Audio;;;;;;;18,67397;108,8873;9,72998;0;9,72998;0
Subject #265;9,763;Audio;;;;;;;18,8887;110,1396;9,72998;0;9,72998;0
Subject #265;9,869;Audio;;;;;;;19,10197;111,3834;9,72998;0;9,72998;0
Subject #265;9,972;Audio;;;;;;;19,31203;112,6084;9,72998;0;9,72998;0
Subject #265;10,078;Audio;;;;;;;19,52644;113,8588;9,72998;0;9,72998;0
Subject #265;10,185;Audio;;;;;;;19,7444;115,1299;9,72998;0;9,72998;0
Subject #265;10,293;Audio;;;;;;;19,96256;116,4022;9,72998;0;9,72998;0
Subject #265;10,397;Audio;;;;;;;20,17339;117,6318;9,72998;0;9,72998;0
Subject #265;10,502;Audio;;;;;;;20,38736;118,8796;9,72998;0;9,72998;0
Subject #265;10,608;Audio;;;;;;;20,60127;120,1271;9,72998;0;9,72998;0
Subject #265;10,715;Audio;;;;;;;20,81828;121,3926;9,72998;0;9,72998;0
Subject #265;10,821;Audio;;;;;;;21,03334;122,6469;9,72998;0;9,72998;0
Subject #265;10,924;Audio;;;;;;;21,24284;123,8687;9,72998;0;9,72998;0
Subject #265;11,025;Audio;;;;;;;21,44722;125,0606;9,72998;0;9,72998;0
Subject #265;11,128;Audio;;;;;;;21,65584;126,2772;9,72998;0;9,72998;0
Subject #265;11,235;Audio;;;;;;;21,87227;127,5394;9,72998;0;9,72998;0
Subject #265;11,335;Audio;;;;;;;22,0757;128,7258;9,72998;0;9,72998;0
Subject #265;11,440;Audio;;;;;;;22,28918;129,9707;9,72998;0;9,72998;0
Subject #265;11,541;Audio;;;;;;;22,49372;131,1635;9,72998;0;9,72998;0
Subject #265;11,641;Audio;;;;;;;22,69713;132,3498;9,72998;0;9,72998;0
Subject #265;11,742;Audio;;;;;;;22,90228;133,5462;9,72998;0;9,72998;0
