SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #299;0,012;Heat;;;;;;;0,04465633;-0,01747742;8,999991;0;9,729981;0
Subject #299;0,165;Audio;;Task Spawned;;;12,5787;79,11942;0,07963595;0,2033754;8,999991;0;9,729981;0
Subject #299;0,277;Audio;;;;;12,5787;79,11942;0,1214393;0,4673117;8,999991;0;9,729981;0
Subject #299;0,377;Audio;;;;;12,5787;79,11942;0,1692118;0,7689356;8,999991;0;9,729981;0
Subject #299;0,493;Audio;;;;;12,5787;79,11942;0,235726;1,188891;8,999991;0;9,729981;0
Subject #299;0,608;Audio;;;;;12,5787;79,11942;0,3146325;1,687087;8,999991;0;9,729981;0
Subject #299;0,708;Audio;;;;;12,5787;79,11942;0,3935601;2,185417;8,999991;0;9,729981;0
Subject #299;0,820;Audio;;;;;12,5787;79,11942;0,4927298;2,81155;8,999991;0;9,729981;0
Subject #299;0,938;Audio;;;;;12,5787;79,11942;0,6092723;3,547371;8,999991;0;9,729981;0
Subject #299;1,043;Audio;;;;;12,5787;79,11942;0,7248679;4,277214;8,999991;352,0793;9,737013;352,08
Subject #299;1,160;Audio;;;;;12,5787;79,11942;0,8602787;5,132164;8,999991;338,1085;9,786703;338,1104
Subject #299;1,268;Audio;;;;;12,5787;79,11942;0,9861042;5,926596;8,999991;325,858;9,881975;325,8611
Subject #299;1,388;Audio;;;;;12,5787;79,11942;1,122298;6,78649;8,999991;323,489;9,908203;323,4924
Subject #299;1,497;Audio;;;;;12,5787;79,11942;1,256184;7,631814;8,999991;323,489;9,908203;323,4924
Subject #299;1,613;Audio;;;;;12,5787;79,11942;1,406413;8,580326;8,999991;318,8756;9,969028;318,8797
