SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
4;99.738;Ring;timeout;;-139622
4;101.346;Ring;success;;-142774
4;101.703;POV;success;;-143938
4;101.743;Ring;visible;(-982.5, 56.0, 975.4);-145388
4;104.488;Ring;visible;(-1026.6, 52.7, 942.7);-146942
4;105.770;Ring;success;;-145388
4;106.700;Ring;visible;(-1065.5, 50.4, 921.4);-148238
4;108.518;Ring;success;;-146942
4;108.760;POV;visible;Left;-149444
4;110.750;Ring;success;;-148238
4;112.046;POV;success;;-149444
4;112.083;Ring;visible;(-1154.6, 44.4, 863.1);-151392
4;115.078;Ring;visible;(-1205.5, 41.2, 832.3);-153098
4;116.135;Ring;success;;-151392
4;119.010;Ring;visible;(-1277.4, 37.7, 802.1);-155270
4;119.109;Ring;success;;-153098
4;121.069;POV;visible;Middle;-156468
4;122.747;POV;success;;-156468
4;123.039;Ring;success;;-155270
4;123.119;Ring;visible;(-1355.7, 34.5, 778.4);-157752
4;126.025;Ring;visible;(-1409.7, 31.8, 755.7);-159380
4;127.126;Ring;success;;-157752
4;129.621;Ring;visible;(-1479.3, 29.2, 737.2);-161356
4;130.075;Ring;success;;-159380
4;131.680;POV;visible;Right;-162536
4;133.583;POV;success;;-162536
4;133.673;Ring;success;;-161356
4;133.735;Ring;visible;(-1554.9, 25.5, 706.2);-163774
4;136.905;Ring;visible;(-1612.9, 22.7, 682.8);-165544
4;137.783;Ring;success;;-163774
4;140.255;Ring;visible;(-1676.3, 20.0, 662.5);-167442
4;140.933;Ring;success;;-165544
4;142.320;POV;visible;Right;-168632
4;144.260;POV;success;;-168632
4;144.283;Ring;success;;-167442
4;144.366;Ring;visible;(-1757.8, 17.8, 652.0);-169896
4;147.270;Ring;visible;(-1815.7, 16.5, 648.5);-171510
4;148.394;Ring;success;;-169896
4;149.549;Ring;visible;(-1860.5, 15.0, 638.9);-172834
4;151.276;Ring;success;;-171510
4;152.966;Ring;visible;(-1927.8, 13.1, 629.4);-174696
4;153.577;Ring;success;;-172834
4;155.025;POV;visible;Left;-175904
4;156.973;Ring;success;;-174696
4;157.262;POV;success;;-175904
4;169.187;Ring;visible;(-2097.8, 7.9, 601.3);-181108
4;172.626;Ring;visible;(-2165.5, 6.7, 601.1);-183010
4;173.259;Ring;success;;-181108
4;175.152;Ring;visible;(-2215.8, 5.5, 596.5);-184454
4;176.655;Ring;success;;-183010
4;177.209;POV;visible;Right;-185588
4;179.157;Ring;success;;-184454
4;179.265;Ring;visible;(-2297.0, 3.1, 583.9);-186774
4;182.173;POV;timeout;;-185588
4;182.881;Ring;visible;(-2368.4, 1.0, 573.5);-188738
4;183.289;Ring;success;;-186774
4;186.030;Ring;visible;(-2431.5, -0.4, 569.5);-190472
4;186.886;Ring;success;;-188738
4;188.089;POV;visible;Right;-191588
4;190.081;Ring;success;;-190472
4;190.144;Ring;visible;(-2513.2, -2.2, 564.3);-192812
4;191.669;POV;success;;-191588
4;192.241;Ring;visible;(-2555.1, -2.6, 569.0);-194032
4;194.169;Ring;success;;-192812
4;195.658;Ring;visible;(-2621.8, -3.0, 579.3);-195916
4;196.293;Ring;success;;-194032
4;197.959;Ring;visible;(-2665.2, -2.3, 598.7);-197084
4;199.665;Ring;success;;-195916
4;200.021;POV;visible;Middle;-198204
4;202.055;Ring;success;;-197084
4;202.072;Ring;visible;(-2735.0, -0.5, 639.1);-199404
4;203.060;POV;success;;-198204
4;206.024;Ring;visible;(-2801.7, 1.5, 681.3);-201544
4;206.100;Ring;success;;-199404
4;208.370;Ring;visible;(-2839.7, 2.9, 709.5);-202834
4;210.053;Ring;success;;-201544
4;210.448;Ring;visible;(-2877.5, 3.6, 727.0);-204060
4;212.421;Ring;success;;-202834
4;212.507;POV;visible;Middle;-205184
4;214.498;Ring;success;;-204060
4;214.744;POV;success;;-205184
4;214.782;Ring;visible;(-2961.1, 3.8, 749.1);-206476
4;218.277;Ring;visible;(-3025.5, 4.6, 774.9);-208290
4;218.854;Ring;success;;-206476
4;220.970;Ring;visible;(-3077.4, 4.8, 790.1);-209734
4;222.318;Ring;success;;-208290
4;223.029;POV;visible;Left;-210894
4;225.043;Ring;success;;-209734
4;225.691;POV;success;;-210894
4;225.729;Ring;visible;(-3160.2, 6.8, 835.7);-212442
4;229.013;Ring;visible;(-3224.6, 6.6, 848.6);-214178
4;229.779;Ring;success;;-212442
4;231.269;Ring;visible;(-3269.4, 5.9, 849.0);-215400
4;233.085;Ring;success;;-214178
4;235.045;Ring;visible;(-3344.1, 4.9, 854.1);-217448
4;235.320;Ring;success;;-215400
4;237.104;POV;visible;Left;-218590
4;239.074;Ring;success;;-217448
4;241.820;POV;success;;-218590
4;251.957;Ring;visible;(-3518.2, 6.6, 916.4);-223760
4;255.016;Ring;visible;(-3575.6, 7.1, 937.0);-225440
4;255.984;Ring;success;;-223760
4;257.362;Ring;visible;(-3623.8, 6.4, 939.2);-226738
4;259.045;Ring;success;;-225440
4;259.425;POV;visible;Left;-227926
4;261.457;Ring;success;;-226738
4;262.194;POV;success;;-227926
4;262.232;Ring;visible;(-3719.4, 4.7, 939.0);-229548
4;265.807;Ring;visible;(-3790.8, 3.2, 936.3);-231432
4;266.238;Ring;success;;-229548
4;269.135;Ring;visible;(-3855.6, 0.7, 917.6);-233260
4;269.835;Ring;success;;-231432
4;273.089;Ring;visible;(-3934.2, -1.2, 911.7);-235428
4;273.186;Ring;success;;-233260
4;275.127;POV;visible;Right;-236606
4;277.140;Ring;success;;-235428
4;277.944;POV;success;;-236606
4;277.982;Ring;visible;(-4030.3, -4.2, 894.0);-238244
4;280.597;Ring;visible;(-4075.6, -6.8, 870.5);-239700
4;282.077;Ring;success;;-238244
4;284.104;Ring;visible;(-4135.5, -10.6, 834.1);-241686
4;284.624;Ring;success;;-239700
4;286.162;POV;visible;Left;-242884
4;288.132;Ring;success;;-241686
4;288.218;Ring;visible;(-4208.2, -14.8, 796.2);-244124
4;290.498;POV;success;;-242884
4;291.364;Ring;visible;(-4250.9, -19.2, 747.3);-245880
4;294.022;Ring;visible;(-4276.2, -23.2, 700.8);-247378
4;295.437;Ring;success;;-245880
4;296.083;POV;visible;Middle;-248568
4;296.197;Ring;timeout;;-244124
4;298.094;Ring;success;;-247378
4;298.135;Ring;visible;(-4312.5, -29.3, 628.3);-249770
4;299.749;POV;success;;-248568
4;300.858;Ring;visible;(-4343.4, -33.3, 583.0);-251348
4;302.161;Ring;success;;-249770
4;304.188;Ring;visible;(-4385.6, -37.8, 532.7);-253218
4;304.909;Ring;success;;-251348
4;306.444;Ring;visible;(-4421.1, -40.6, 504.7);-254534
4;308.215;Ring;success;;-253218
4;308.504;POV;visible;Middle;-255642
4;310.516;Ring;success;;-254534
4;310.553;Ring;visible;(-4483.3, -45.6, 452.3);-256874
4;312.080;POV;success;;-255642
4;312.676;Ring;visible;(-4518.4, -48.1, 428.6);-258122
4;314.604;Ring;success;;-256874
4;315.736;Ring;visible;(-4572.8, -51.1, 400.7);-259824
4;316.727;Ring;success;;-258122
4;317.796;POV;visible;Right;-261040
4;319.810;Ring;success;;-259824
4;320.726;POV;success;;-261040
