SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #285;0,011;Heat;;;;;;;0,04346268;-0,02501382;8,999991;317,5406;9,989421;317,5448
Subject #285;0,110;Audio;;;;;;;0,05935318;0,07531492;8,999991;317,5406;9,989421;317,5448
Subject #285;0,230;Audio;;Task Spawned;;;29,04594;55,24043;0,08958524;0,2661929;8,999991;317,5406;9,989421;317,5448
Subject #285;0,331;Audio;;;;;29,04594;55,24043;0,1231363;0,4780258;8,999991;317,5406;9,989421;317,5448
Subject #285;0,447;Audio;;;;;29,04594;55,24043;0,1702006;0,7751786;8,999991;317,5406;9,989421;317,5448
Subject #285;0,547;Audio;;;;;29,04594;55,24043;0,2185312;1,080326;8,999993;319,1491;9,96502;319,1531
Subject #285;0,664;Audio;;;;;29,04594;55,24043;0,2904022;1,534102;8,999995;331,9308;9,827279;331,9333
Subject #285;0,777;Audio;;;;;29,04594;55,24043;0,379994;2,099763;8,999995;345,4147;9,754292;345,4159
Subject #285;0,891;Audio;;;;;29,04594;55,24043;0,4891953;2,789233;8,999997;359,1154;9,730074;359,1154
Subject #285;0,992;Audio;;;;;29,04594;55,24043;0,5969857;3,469795;8,999996;9,196037;9,73949;9,195283
Subject #285;1,098;Audio;;;;;29,04594;55,24043;0,718261;4,235497;8,999997;10,4604;9,742322;10,45954
Subject #285;1,215;Audio;;;;;29,04594;55,24043;0,865523;5,165273;8,999997;10,4604;9,742322;10,45954
Subject #285;1,317;Audio;;;;;29,04594;55,24043;1,00302;6,033393;8,999997;10,4604;9,742322;10,45954
Subject #285;1,420;Audio;;;;;29,04594;55,24043;1,150919;6,96719;8,999997;10,4604;9,742322;10,45954
Subject #285;1,526;Audio;;;;;29,04594;55,24043;1,315281;8,004935;8,999998;8,624023;9,738337;8,623319
Subject #285;1,645;Audio;;;;;29,04594;55,24043;1,514079;9,260092;8,999999;355,5244;9,732222;355,5247
Subject #285;1,760;Audio;;;;;29,04594;55,24043;1,716913;10,54074;8,999998;350,8923;9,739308;350,8931
Subject #285;1,875;Audio;;;;;29,04594;55,24043;1,929461;11,88271;8,999998;350,8923;9,739308;350,8931
Subject #285;1,986;Audio;;;;;29,04594;55,24043;2,135555;13,18394;8,999998;350,8923;9,739308;350,8931
Subject #285;2,086;Audio;;;;;29,04594;55,24043;2,321503;14,35797;8,999998;350,8923;9,739308;350,8931
Subject #285;2,207;Audio;;;;;29,04594;55,24043;2,544621;15,76669;8,999998;350,8923;9,739308;350,8931
Subject #285;2,326;Audio;;;;;29,04594;55,24043;2,766448;17,16724;8,999998;350,8923;9,739308;350,8931
Subject #285;2,430;Audio;;;;;29,04594;55,24043;2,958219;18,37804;8,999998;345,387;9,754388;345,3882
Subject #285;2,548;Audio;;;;;29,04594;55,24043;3,164557;19,6808;8,999998;331,737;9,828782;331,7395
Subject #285;2,666;Audio;;;;;29,04594;55,24043;3,35555;20,88669;8,999997;328,7991;9,853415;328,8019
Subject #285;2,779;Audio;;;;;29,04594;55,24043;3,536711;22,03049;8,999997;328,7991;9,853415;328,8019
Subject #285;2,894;Audio;;;;;29,04594;55,24043;3,721788;23,19902;8,999997;328,7991;9,853415;328,8019
Subject #285;3,005;Audio;;;;;29,04594;55,24043;3,899835;24,32317;8,999997;328,7991;9,853415;328,8019
Subject #285;3,122;Audio;;;;;29,04594;55,24043;4,08901;25,51758;8,999997;328,7991;9,853415;328,8019
Subject #285;3,238;Audio;;;;;29,04594;55,24043;4,274477;26,68857;8,999997;328,2064;9,858839;328,2093
Subject #285;3,356;Audio;;;;;29,04594;55,24043;4,453256;27,81733;8,999999;316,8472;10,00058;316,8516
Subject #285;3,469;Audio;;;;;29,04594;55,24043;4,592758;28,6981;8,999997;303,2764;10,33028;303,2835
Subject #285;3,607;Audio;Right;Task Started;Left;Task Started;;;4,71999;29,50142;8,999999;298,4191;10,53357;298,4277
Subject #285;3,735;Audio;Right;;Left;;;;4,83606;30,23426;8,999999;298,4191;10,53357;298,4277
Subject #285;3,841;Audio;Right;;Left;;;;4,931607;30,83751;8,999999;298,4191;10,53357;298,4277
Subject #285;3,956;Audio;Right;;Left;;;;5,033628;31,48165;8,999999;298,4191;10,53357;298,4277
