SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #122,0.003,Heat,None,,None,,,9.742523,0,35.67738,27.12622
Subject #122,0.112,Audio,None,,None,,,9.740936,0,39.84103,28.17381
Subject #122,0.212,Audio,None,,None,,,9.741935,0,40.66924,30.5718
Subject #122,0.312,Audio,None,,None,,,9.748029,0,37.14062,29.30714
Subject #122,0.412,Audio,None,,None,,,9.755281,0,34.02824,20.35275
Subject #122,0.513,Audio,None,,None,,,9.757383,0,42.33638,10.73406
Subject #122,0.613,Audio,None,,None,,,9.759596,0,56.85078,353.9445
Subject #122,0.714,Audio,None,,None,,,9.75966,0,67.44846,345.2228
Subject #122,0.814,Audio,None,,None,,,9.75438,0,78.16776,353.0566
Subject #122,0.915,Audio,None,,None,,,9.750024,0,89.45177,6.370993
Subject #122,1.016,Audio,None,,None,,,9.753909,0,95.75119,3.489476
Subject #122,1.116,Audio,None,,None,,,9.756227,0,101.5664,3.793007
Subject #122,1.217,Audio,None,,None,,,9.760927,0,105.3803,6.947519
Subject #122,1.317,Audio,None,,None,,,9.7645,0,103.2878,5.856696
Subject #122,1.418,Audio,None,,None,,,9.767152,0,102.7087,3.753053
Subject #122,1.518,Audio,None,,None,,,9.769663,0,102.6587,4.706172
Subject #122,1.619,Audio,None,,None,,,9.769245,0,101.3962,6.015719
Subject #122,1.719,Audio,None,,None,,,9.765844,0,100.6021,6.403015
Subject #122,1.820,Audio,None,,None,,,9.76722,0,96.09094,5.983011
Subject #122,1.921,Audio,None,,None,,,9.775114,0,80.71417,2.811344
Subject #122,2.021,Audio,None,,None,,,9.779307,0,64.48361,359.5551
Subject #122,2.122,Audio,None,,None,,,9.779072,0,57.50513,357.778
Subject #122,2.222,Audio,None,,None,,,9.77845,0,55.59581,356.1144
Subject #122,2.322,Audio,None,,None,,,9.777344,0,56.44041,355.8118
Subject #122,2.423,Audio,None,,None,,,9.783256,0,57.20592,355.0611
Subject #122,2.523,Audio,None,,None,,,9.793835,0,52.03063,352.5106
Subject #122,2.624,Audio,None,,None,,,9.802967,0,50.58461,348.3314
Subject #122,2.725,Audio,None,,None,,,9.811185,0,44.25992,346.0872
Subject #122,2.825,Audio,None,,None,,,9.817396,0,30.56211,347.2032
Subject #122,2.926,Audio,None,,None,,,9.819553,0,21.40545,350.7604
Subject #122,3.026,Audio,None,,None,,,9.824608,0,17.19584,352.8604
Subject #122,3.127,Audio,None,,None,,,9.830883,0,12.25522,352.741
Subject #122,3.227,Audio,None,,None,,,9.834435,0,356.0576,355.4792
Subject #122,3.328,Audio,None,,None,,,9.836935,0,346.7197,0.5918557
Subject #122,3.428,Audio,None,,None,,,9.841635,0,338.9924,3.680278
Subject #122,3.529,Audio,Right,,Right,,,9.844348,0,330.872,358.2366
Subject #122,3.629,Audio,Right,,Right,,,9.848232,0,325.8566,354.5961
Subject #122,3.730,Audio,Right,,Right,,,9.853318,0,327.3557,355.6603
Subject #122,3.830,Audio,Right,,Right,,,9.858317,0,327.4531,357.8895
Subject #122,3.931,Audio,Right,,Right,,,9.863154,0,328.192,359.0408
Subject #122,4.031,Audio,Right,,Right,,,9.870342,0,328.7928,357.9344
Subject #122,4.132,Audio,Right,,Right,,,9.876556,0,329.9138,357.3264
Subject #122,4.232,Audio,Right,,Right,,,9.882091,0,330.8968,357.2391
Subject #122,4.333,Audio,Right,,Right,,,9.888205,0,331.24,357.4222
Subject #122,4.433,Audio,Right,,Right,,,9.896766,0,331.7273,357.128
Subject #122,4.534,Audio,Right,,Right,,,9.903716,0,332.426,356.6634
Subject #122,4.635,Audio,Right,,Right,,,9.908267,0,333.6221,356.1926
Subject #122,4.735,Audio,Right,,Right,,,9.914499,0,333.6944,356.222
Subject #122,4.835,Audio,Right,,Right,,,9.922073,0,334.4378,356.4743
Subject #122,4.936,Audio,Right,,Right,,,9.924661,0,338.766,357.0528
Subject #122,5.037,Audio,Right,,Right,,,9.926881,0,345.2078,356.7238
Subject #122,5.137,Audio,Right,,Right,,,9.925786,0,348.8217,354.0248
Subject #122,5.238,Audio,Right,,Right,,,9.925701,0,350.3673,353.8263
Subject #122,5.338,Audio,Right,,Right,,,9.929145,0,350.5676,353.9666
Subject #122,5.439,Audio,Right,,Right,,,9.930497,0,358.0794,353.1831
Subject #122,5.539,Audio,Right,,Right,,,9.930756,0,19.68832,350.1656
Subject #122,5.640,Audio,Right,,Right,,,9.933092,0,42.00487,345.9595
Subject #122,5.740,Audio,Right,,Right,,,9.936697,0,62.85758,350.6726
Subject #122,5.841,Audio,Right,,Right,,,9.940603,0,72.75446,353.558
Subject #122,5.942,Audio,Right,,Right,,,9.944602,0,80.28394,356.6329
Subject #122,6.042,Audio,Right,,Right,,,9.943721,0,82.59583,359.4396
Subject #122,6.143,Audio,Right,,Right,,,9.942831,0,80.96401,357.4049
Subject #122,6.243,Audio,Right,,Right,,,9.944287,0,81.91563,358.0107
Subject #122,6.344,Audio,Right,,Right,,,9.94431,0,81.75335,357.6109
Subject #122,6.444,Audio,Right,,Right,,,9.944932,0,81.66602,357.3753
