SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
2;9.119;POV;visible;Middle;-203960
2;9.187;POV;visible;Middle;-204058
2;13.187;Ring;visible;(47.1, -3.9, 241.1);-206312
2;14.085;POV;timeout;;-203960
2;14.087;POV;timeout;;-204058
2;15.550;Ring;visible;(77.2, -3.4, 277.4);-207658
2;17.282;Ring;success;;-206312
2;18.031;Ring;visible;(121.3, -1.9, 302.4);-209046
2;18.096;POV;visible;Middle;-209130
2;18.101;POV;visible;Middle;-209228
2;19.648;Ring;success;;-207658
2;20.429;POV;success;;-209228
2;22.163;Ring;visible;(183.7, -0.3, 353.2);-211594
2;22.171;Ring;success;;-209046
2;23.066;POV;timeout;;-209130
2;24.241;Ring;visible;(214.6, 0.5, 380.7);-212780
2;26.194;Ring;success;;-211594
2;27.995;Ring;visible;(272.1, 2.0, 428.7);-214800
2;28.060;POV;visible;Left;-214886
2;28.065;POV;visible;Left;-214984
2;28.272;Ring;success;;-212780
2;32.002;Ring;success;;-214800
2;33.029;POV;timeout;;-214886
2;33.032;POV;timeout;;-214984
