SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #277;0,014;Heat;;;;;;;0,03768338;-0,06150293;8,999991;0;9,729981;0
Subject #277;0,117;Audio;;;;;;;0,05290371;0,03459453;8,999991;0;9,729981;0
Subject #277;0,228;Audio;;Task Spawned;;;32,32141;75,92097;0,08369861;0,229026;8,999991;0;9,729981;0
Subject #277;0,340;Audio;;;;;32,32141;75,92097;0,1268879;0,501713;8,999991;357,5344;9,730658;357,5346
Subject #277;0,458;Audio;;;;;32,32141;75,92097;0,1851076;0,8692975;8,999991;344,1333;9,758891;344,1346
Subject #277;0,562;Audio;;;;;32,32141;75,92097;0,243224;1,23623;8,99999;332,2685;9,824697;332,2709
Subject #277;0,667;Audio;;;;;32,32141;75,92097;0,3069115;1,638338;8,999991;329,5478;9,846782;329,5506
Subject #277;0,769;Audio;;;;;32,32141;75,92097;0,3768971;2,08021;8,999991;329,5478;9,846782;329,5506
Subject #277;0,869;Audio;;;;;32,32141;75,92097;0,4555178;2,576602;8,999991;336,7973;9,794214;336,7993
Subject #277;0,984;Audio;;;;;32,32141;75,92097;0,5638289;3,260453;8,999993;350,549;9,740026;350,5498
Subject #277;1,086;Audio;;;;;32,32141;75,92097;0,6753612;3,96464;8,999994;1,033426;9,730103;1,033342
Subject #277;1,198;Audio;;;;;32,32141;75,92097;0,7743025;4,802257;0,05583647;2,13605;0,7863339;2,135877
Subject #277;1,307;Audio;;;;;32,32141;75,92097;0,6907932;5,705251;346,8926;2,13605;347,6231;2,135876
Subject #277;1,423;Audio;;;;;32,32141;75,92097;0,3582098;6,685938;332,985;2,13605;333,7155;2,135876
Subject #277;1,543;Audio;;;;;32,32141;75,92097;-0,247206;7,680441;325,8552;357,7549;326,5857;357,755
Subject #277;1,648;Audio;;;;;32,32141;75,92097;-0,8135945;8,585079;333,5645;348,6959;334,3089;348,6968
Subject #277;1,750;Audio;;;;;32,32141;75,92097;-1,216553;9,610112;345,8828;348,3095;346,6282;348,3105
Subject #277;1,869;Audio;;;;;32,32141;75,92097;-1,407225;10,95141;0,1804542;348,3095;0,9259057;348,3105
Subject #277;1,989;Audio;;;;;32,32141;75,92097;-1,258624;12,34894;13,01067;348,3095;13,75612;348,3105
Subject #277;2,108;Audio;;;;;32,32141;75,92097;-0,9192964;13,70331;14,37849;348,3095;15,12394;348,3105
Subject #277;2,211;Audio;;;;;32,32141;75,92097;-0,6188297;14,87538;14,37849;349,9936;15,11976;349,9944
Subject #277;2,329;Audio;;;;;32,32141;75,92097;-0,2684406;16,24218;14,37849;2,406065;15,10913;2,40587
Subject #277;2,430;Audio;;;;;32,32141;75,92097;0,03050902;17,40833;14,37849;5,25794;15,11157;5,257512
Subject #277;2,548;Audio;;;;;32,32141;75,92097;0,3801545;18,77224;14,37849;5,25794;15,11157;5,257512
Subject #277;2,667;Audio;;;;;32,32141;75,92097;0,7334433;20,15035;14,37849;5,25794;15,11157;5,257512
Subject #277;2,788;Audio;;;;;32,32141;75,92097;1,095322;21,56198;14,37849;5,25794;15,11157;5,257512
Subject #277;2,891;Audio;;;;;32,32141;75,92097;1,397243;22,73972;14,3785;2,128917;15,10899;2,128744
Subject #277;3,011;Audio;;;;;32,32141;75,92097;1,756062;24,1394;14,3785;348,6844;15,12295;348,6854
Subject #277;3,129;Audio;;;;;32,32141;75,92097;2,0967;25,46817;14,37849;346,0597;15,13064;346,0609
Subject #277;3,231;Audio;;;;;32,32141;75,92097;2,392633;26,62256;13,76217;346,0597;14,51431;346,0609
Subject #277;3,349;Audio;;;;;32,32141;75,92097;2,626572;27,97897;2,245738;346,0597;2,997878;346,0609
Subject #277;3,468;Audio;;;;;32,32141;75,92097;2,604859;29,35691;357,4417;346,0597;358,1938;346,0609
Subject #277;3,604;Audio;Right;Task Started;Right;Task Started;;;2,535009;30,92023;357,4417;346,0597;358,1938;346,0609
Subject #277;3,726;Audio;Right;;Right;;;;2,47058;32,36223;357,4417;346,0597;358,1938;346,0609
Subject #277;3,831;Audio;Right;;Right;;;;2,434433;33,58517;2,429534;346,0597;3,181674;346,0609
Subject #277;3,942;Audio;Right;;Right;;;;2,59793;34,87078;12,17687;346,0597;12,92901;346,0609
Subject #277;4,045;Audio;Right;;Right;;;;2,855056;36,03718;12,49056;346,0597;13,2427;346,0609
Subject #277;4,147;Audio;Right;;Right;;;;3,112493;37,1993;12,49056;346,0597;13,2427;346,0609
Subject #277;4,268;Audio;Right;;Right;;;;3,415594;38,56757;12,49056;346,0597;13,2427;346,0609
Subject #277;4,370;Audio;Right;;Right;;;;3,713924;39,7187;19,95765;346,0597;20,70979;346,0609
Subject #277;4,470;Audio;Right;;Right;;;;4,201553;40,77604;31,97619;346,0597;32,72833;346,0609
Subject #277;4,575;Audio;Right;;Right;;;;4,901048;41,77993;36,75632;346,0597;37,50846;346,0609
Subject #277;4,677;Audio;Right;;Right;;;;5,620512;42,74319;36,75632;353,5643;37,49094;353,5648
Subject #277;4,795;Audio;Right;;Right;;;;6,463646;43,87202;36,75632;7,688936;37,49294;7,688309
Subject #277;4,900;Audio;Right;;Right;;;;7,204691;44,86417;36,75632;12,46104;37,50393;12,46001
Subject #277;5,001;Audio;Right;;Right;;;;7,911382;45,81033;36,75632;12,46104;37,50393;12,46001
Subject #277;5,102;Audio;Right;;Right;;;;8,622688;46,76266;36,75632;12,46104;37,50393;12,46001
Subject #277;5,219;Audio;Right;;Right;;;;9,440615;47,85775;36,75632;12,46104;37,50393;12,46001
Subject #277;5,321;Audio;Right;;Right;;;;10,14816;48,80504;36,75632;12,46104;37,50393;12,46001
Subject #277;5,442;Audio;Right;;Right;;;;11,0027;49,94914;36,75632;12,46104;37,50393;12,46001
Subject #277;5,559;Audio;Right;;Right;;;;11,82587;51,05125;36,75632;12,46104;37,50393;12,46001
Subject #277;5,676;Audio;Right;;Right;;;;12,64197;52,14389;36,75632;12,46104;37,50393;12,46001
Subject #277;5,777;Audio;Right;;Right;;;;13,35798;53,09792;38,51506;12,46104;39,26266;12,46001
Subject #277;5,903;Audio;Right;;Right;;;;14,37035;54,15533;51,43333;12,46104;52,18094;12,46001
Subject #277;6,012;Audio;Right;;Right;;;;15,42243;54,89027;62,22635;12,46103;62,97394;12,46001
Subject #277;6,115;Audio;Right;;Right;;;;16,52519;55,3553;73,96578;12,46104;74,71339;12,46001
Subject #277;6,220;Audio;Right;;Right;;;;17,71135;55,67033;75,41413;17,80863;76,18085;17,80713
Subject #277;6,341;Audio;Right;;Right;;;;18,98995;56,00304;75,41413;32,28984;76,27765;32,28689
Subject #277;6,446;Audio;Right;;Right;;;;20,02602;56,27532;73,4614;32,28983;74,32491;32,28689
Subject #277;6,550;Audio;Right;;Right;;;;21,0069;56,64589;62,13673;32,28984;63,00024;32,2869
Subject #277;6,652;Audio;Right;;Right;;;;21,87899;57,20741;49,89963;29,25167;50,73629;29,24906
Subject #277;6,785;Audio;Right;;Right;;;;22,88116;58,2741;33,90713;13,701;34,6585;13,69986
Subject #277;6,896;Audio;Right;;Right;;;;23,52674;59,40704;26,03995;9,018279;26,77907;9,017539
Subject #277;7,001;Audio;Right;;Right;;;;24,07187;60,52277;26,03995;9,018279;26,77907;9,017539
Subject #277;7,101;Audio;Right;;Right;;;;24,59568;61,59483;26,03995;9,018279;26,77907;9,017539
Subject #277;7,219;Audio;Right;;Right;;;;25,20772;62,84748;26,03995;9,018279;26,77907;9,017539
Subject #277;7,338;Audio;Right;;Right;;;;25,82478;64,1104;26,03995;5,231556;26,77299;5,231131
Subject #277;7,452;Audio;Right;;Right;;;;26,42469;65,33823;26,03995;355,6568;26,77204;355,6572
Subject #277;7,563;Audio;Right;;Right;;;;27,00907;66,53426;26,03995;355,4519;26,77224;355,4522
Subject #277;7,677;Audio;Right;;Right;;;;27,60764;67,75935;26,03995;355,4519;26,77224;355,4522
Subject #277;7,785;Audio;Right;;Right;;;;28,17674;68,92413;26,03995;355,4519;26,77224;355,4523
Subject #277;7,901;Audio;Right;;Right;;;;28,78378;70,16653;26,03995;355,4519;26,77224;355,4523
Subject #277;8,020;Audio;Right;;Right;;;;29,4086;71,44535;26,03995;355,4519;26,77224;355,4523
Subject #277;8,129;Audio;Right;;Right;;;;29,98431;72,62364;26,03995;355,4519;26,77224;355,4523
Subject #277;8,244;Audio;Right;;Right;;;;30,58595;73,85501;26,03995;355,4519;26,77224;355,4523
Subject #277;8,348;Audio;Right;;Right;;;;31,13259;74,97379;26,03995;355,4519;26,77224;355,4523
Subject #277;8,462;Audio;;Success;Right;;;;31,72475;76,19426;23,60945;355,4519;24,34175;355,4523
Subject #277;8,576;Audio;;;;Timeout;;;32,16442;77,48699;10,71731;355,4519;11,4496;355,4523
Subject #277;8,682;Audio;;;;;;;32,28874;78,75143;357,9464;355,4519;358,6787;355,4523
Subject #277;8,789;Audio;;;;;;;32,12844;80,02132;345,0793;355,4519;345,8116;355,4523
Subject #277;8,892;Audio;;;;;;;31,75121;81,19713;340,2926;355,4519;341,0249;355,4523
Subject #277;8,995;Audio;;;;;;;31,34096;82,35027;342,0035;355,4519;342,7358;355,4523
Subject #277;9,113;Audio;;;;;;;31,01781;83,71877;354,9121;355,4519;355,6444;355,4523
Subject #277;9,224;Audio;;;;;;;31,0236;85,04732;7,616557;355,4519;8,348852;355,4523
Subject #277;9,339;Audio;;;;;;;31,24632;86,4056;10,07513;355,4519;10,80743;355,4523
Subject #277;9,458;Audio;;;;;;;31,49567;87,80894;10,07513;355,4519;10,80743;355,4523
Subject #277;9,561;Audio;;;;;;;31,71008;89,01564;10,07513;355,4519;10,80743;355,4523
Subject #277;9,664;Audio;;;;;;;31,92553;90,22825;10,74305;355,4519;11,47534;355,4523
Subject #277;9,768;Audio;;;;;;;32,2238;91,43519;21,04748;355,4519;21,77978;355,4523
Subject #277;9,870;Audio;;;;;;;32,75583;92,52921;32,69524;355,4519;33,42754;355,4523
Subject #277;9,980;Audio;;;;;;;33,50146;93,61173;35,41214;355,4519;36,14444;355,4523
Subject #277;10,089;Audio;;;;;;;34,25789;94,67565;35,41214;355,4519;36,14444;355,4523
Subject #277;10,198;Audio;;;;;;;35,0165;95,74265;35,41214;355,4519;36,14444;355,4523
Subject #277;10,317;Audio;;;;;;;35,83995;96,90084;35,41214;355,4519;36,14444;355,4523
Subject #277;10,433;Audio;;;;;;;36,6468;98,03568;35,41214;355,4519;36,14444;355,4523
Subject #277;10,546;Audio;;;;;;;37,42703;99,13308;35,41214;355,4519;36,14444;355,4523
Subject #277;10,660;Audio;;;;;;;38,21528;100,2418;35,41214;355,4519;36,14444;355,4523
Subject #277;10,761;Audio;;;;;;;38,91808;101,2303;35,41214;355,4519;36,14444;355,4523
Subject #277;10,878;Audio;;;;;;;39,73185;102,3748;35,41214;355,4519;36,14444;355,4523
Subject #277;10,995;Audio;;;;;;;40,53804;103,5088;35,41214;355,4519;36,14444;355,4523
Subject #277;11,114;Audio;;;;;;;41,36408;104,6706;35,41214;355,4519;36,14444;355,4523
Subject #277;11,231;Audio;;;;;;;42,17374;105,8094;35,41213;345,8486;36,16497;345,8498
Subject #277;11,331;Audio;;;;;;;42,83038;106,7329;35,41213;333,8462;36,22538;333,8485
Subject #277;11,448;Audio;;;;;;;43,53489;107,7238;35,41213;329,0219;36,26355;329,0247
Subject #277;11,549;Audio;;;;;;;44,13761;108,5716;35,41213;329,0219;36,26355;329,0247
Subject #277;11,657;Audio;;Task Spawned;;;100,4162;153,2125;44,77877;109,4734;35,41213;329,0219;36,26355;329,0247
