SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #371;0,003;Heat;;;;;;;;1,695168;0,001899719;4,69298;29,69353;0;70,47868;51,39607
Subject #371;0,125;Smell;;;;Task Started;;;;2,381297;0,001899719;5,84089;33,30233;0;72,82778;50,59032
Subject #371;0,236;Smell;;;;;;;;3,155385;0,001899719;6,915257;38,30797;0;68,44518;48,98739
Subject #371;0,347;Smell;;;;;;;;4,081534;0,001899719;8,033223;40,78459;0;62,62027;63,30124
Subject #371;0,459;Smell;;;;;;;;5,117385;0,001899719;9,215553;41,60033;0;44,88079;48,06924
Subject #371;0,559;Smell;;;;;;;;6,133399;0,001899719;10,35508;41,71112;0;44,28873;35,2534
Subject #371;0,660;Smell;;;;;;;;7,212675;0,001899719;11,57929;40,93379;0;51,53079;37,54739
Subject #371;0,760;Smell;;;;;;;;8,334399;0,001899719;12,89672;39,68084;0;43,87761;46,98519
Subject #371;0,861;Smell;;;;;;;;9,487722;0,001899719;14,32353;37,98904;0;28,62659;55,7619
Subject #371;0,962;Smell;;;;;;;;10,66071;0,001899719;15,87613;35,9142;0;24,54262;52,44561
Subject #371;1,073;Smell;;;;;;;;11,93726;0,001899719;17,68214;34,74485;0;21,05725;50,25077
Subject #371;1,174;Smell;;;;;;;;13,08862;0,001899719;19,33445;35,42002;0;22,34254;41,29591
Subject #371;1,274;Smell;;;;;;;;14,27022;0,001899719;20,95658;36,81956;0;21,20737;35,98888
Subject #371;1,376;Smell;;;;;;;;15,50032;0,001899719;22,57734;37,66623;0;24,51295;44,26091
Subject #371;1,487;Smell;;;;;;;;16,88861;0,001899719;24,32169;39,73636;0;29,40258;48,20693
Subject #371;1,587;Smell;;;;;;;;18,19063;0,001899719;25,847;41,25574;0;28,5831;53,2649
Subject #371;1,699;Smell;;;;;;;;19,67389;0,001899719;27,5045;42,48649;0;21,43055;56,29539
Subject #371;1,799;Smell;;;;;;;;21,04785;0,001899719;28,97391;43,81756;0;16,227;53,88699
Subject #371;1,900;Smell;;;;;;;;22,45814;0,001899719;30,41279;45,42956;0;8,415674;55,36835
Subject #371;2,000;Smell;;;;;;;;23,91457;0,001899719;31,78498;48,37555;0;12,59698;55,35217
Subject #371;2,101;Smell;;;;;;;;25,45069;0,001899719;33,08916;51,2636;0;36,26872;56,53802
Subject #371;2,201;Smell;;;;;;;;27,04663;0,001899719;34,31149;54,2014;0;57,92932;51,31731
Subject #371;2,302;Smell;;;;;;;;28,6995;0,001899719;35,449;56,93154;0;62,54807;49,79616
Subject #371;2,403;Smell;;;;;;;;30,42307;0,001899719;36,52186;59,65333;0;58,98909;51,23114
Subject #371;2,504;Smell;;;;;;;;32,1741;0,001899719;37,49829;62,22538;0;46,56405;47,74862
Subject #371;2,615;Smell;;;;;;;;34,16022;0,001899719;38,5045;64,18726;0;35,16219;47,53071
Subject #371;2,715;Smell;;;;;;;;35,97912;0,001899719;39,35509;65,79419;0;38,08484;47,73841
Subject #371;2,815;Smell;;;;;;;;37,81742;0,001899719;40,1582;67,09092;0;51,89759;48,125
Subject #371;2,916;Smell;;;;;;;;39,68277;0,001899719;40,92789;68,16903;0;69,70692;47,86263
Subject #371;3,017;Smell;;;;;;;;41,54879;0,001899719;41,66093;68,97243;0;82,12425;46,20455
Subject #371;3,117;Smell;;;;;;;;43,42966;0,001899719;42,38046;69,0556;0;92,10007;49,3974
Subject #371;3,218;Smell;;;;;;;;45,30241;0,001899719;43,10695;68,28808;0;105,2935;54,7417
Subject #371;3,319;Smell;;;;;;;;47,18016;0,001899719;43,87591;67,11228;0;101,2746;63,22459
Subject #371;3,419;Smell;;;;;;;;49,02126;0,001899719;44,66187;66,64583;0;87,2883;65,14265
Subject #371;3,519;Smell;;;;;;;;50,85699;0,001899719;45,46521;65,89912;0;75,65502;59,96127
Subject #371;3,620;Smell;;;;;;;;52,68504;0,001899719;46,30287;64,70142;0;66,98428;52,12437
Subject #371;3,720;Smell;;;;;;;;54,49312;0,001899719;47,1766;63,59606;0;62,03207;45,04101
Subject #371;3,821;Smell;;;;;;;;56,29834;0,001899719;48,0869;63,0136;0;60,36646;44,53487
Subject #371;3,922;Smell;;;;;;;;58,08459;0,001899719;48,99394;63,18807;0;58,09135;47,37983
Subject #371;4,022;Smell;;;;;;;;59,88216;0,001899719;49,89432;63,71871;0;56,13229;51,17882
Subject #371;4,123;Smell;Middle;Task Started;Right;;131,5004;0,001899719;88,09625;61,69492;0,001899719;50,77637;64,58206;0;59,39523;52,77723
Subject #371;4,224;Smell;Middle;;Right;;131,5004;0,001899719;88,09625;63,53378;0,001899719;51,62503;66,06339;0;65,09026;53,23513
Subject #371;4,335;Smell;Middle;;Right;;131,5004;0,001899719;88,09625;65,56436;0,001899719;52,50859;66,85226;0;67,05503;53,81302
