SubjectId;Timestamp;Round;FeedbackType;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
20;0.021;0;Practice;4.793155;0.001899719;29.9634;8.999991;0;8.999991;0
20;0.136;0;Practice;5.156429;0.001899719;32.25702;8.999991;0;8.999991;0
20;0.258;0;Practice;5.536534;0.001899719;34.6569;8.999991;0;8.999991;0
20;0.369;0;Practice;5.883593;0.001899719;36.84814;8.999991;0;8.999991;0
20;0.481;0;Practice;6.2341;0.001899719;39.06117;8.999991;0;8.999991;0
20;0.594;0;Practice;6.586905;0.001899719;41.28869;8.999991;0;8.999991;0
20;0.705;0;Practice;6.934663;0.001899719;43.48436;8.999991;0;8.999991;0
20;0.817;0;Practice;7.284609;0.001899719;45.69383;8.999991;0;8.999991;0
20;0.932;0;Practice;7.644801;0.001899719;47.96799;8.999991;0;8.999991;0
20;1.051;0;Practice;8.01868;0.001899719;50.32857;8.999991;0;8.999991;0
20;1.163;0;Practice;8.367187;0.001899719;52.52896;8.999991;0;8.999991;0
20;1.275;0;Practice;8.720268;0.001899719;54.75823;8.999991;0;8.999991;0
20;1.397;0;Practice;9.101616;0.001899719;57.16596;8.999991;0;8.999991;0
20;1.521;0;Practice;9.48721;0.001899719;59.6005;8.999991;0;8.999991;0
20;1.632;0;Practice;9.836144;0.001899719;61.80358;8.999991;0;8.999991;0
20;1.743;0;Practice;10.1844;0.001899719;64.0024;8.999991;0;8.999991;0
20;1.855;0;Practice;10.5351;0.001899719;66.21663;8.999991;0;8.999991;0
20;1.968;0;Practice;10.88737;0.001899719;68.44074;8.999991;0;8.999991;0
20;2.086;1;Audio;15.91016;0.001899719;100.1535;8.999991;0;8.999991;0
20;2.202;1;Audio;16.27301;0.001899719;102.4445;8.999991;0;8.999991;0
20;2.312;1;Audio;16.61815;0.001899719;104.6236;8.999991;0;8.999991;0
20;2.425;1;Audio;16.96954;0.001899719;106.8422;8.999991;0;8.999991;0
20;2.540;1;Audio;17.33007;0.001899719;109.1185;8.999991;0;8.999991;0
20;2.660;1;Audio;17.70466;0.001899719;111.4835;8.999991;0;8.999991;0
20;2.777;1;Audio;18.07178;0.001899719;113.8015;8.999991;0;8.999991;0
20;2.894;1;Audio;18.43839;0.001899719;116.1161;8.999991;0;8.999991;0
20;3.009;1;Audio;18.79839;0.001899719;118.3891;8.999991;0;8.999991;0
20;3.141;1;Audio;19.20922;0.001899719;120.9829;8.999991;0;8.999991;0
20;3.263;1;Audio;19.59178;0.001899719;123.3984;8.999991;0;8.999991;0
20;3.387;1;Audio;19.97859;0.001899719;125.8406;8.999991;0;8.999991;0
20;3.524;1;Audio;20.40668;0.001899719;128.5434;8.999991;0;8.999991;0
20;3.644;1;Audio;20.78443;0.001899719;130.9284;8.999991;0;8.999991;0
20;3.765;1;Audio;21.16281;0.001899719;133.3175;8.999991;0;8.999991;0
20;3.877;1;Audio;21.51222;0.001899719;135.5236;8.999991;0;8.999991;0
20;3.989;1;Audio;21.86331;0.001899719;137.7403;8.999991;0;8.999991;0
20;4.101;1;Audio;22.21401;0.001899719;139.9544;8.999991;0;8.999991;0
20;4.223;2;Smell;22.59552;0.001899719;142.3633;8.999991;0;8.999991;0
20;4.232;2;Smell;27.28498;0.001899719;171.9715;8.999991;0;8.999991;0
20;4.370;2;Smell;27.71859;0.001899719;174.7092;8.999991;0;8.999991;0
20;4.504;2;Smell;28.13707;0.001899719;177.3513;8.999991;0;8.999991;0
20;4.615;2;Smell;28.48627;0.001899719;179.5561;8.999991;0;8.999991;0
20;4.737;2;Smell;28.86636;0.001899719;181.9559;8.999991;0;8.999991;0
20;4.864;2;Smell;29.26307;0.001899719;184.4607;8.999991;0;8.999991;0
20;4.984;2;Smell;29.64016;0.001899719;186.8415;8.999991;0;8.999991;0
20;5.116;2;Smell;30.05377;0.001899719;189.4529;8.999991;0;8.999991;0
20;5.251;2;Smell;30.47505;0.001899719;192.1128;8.999991;0;8.999991;0
20;5.386;2;Smell;30.89579;0.001899719;194.7692;8.999991;0;8.999991;0
20;5.522;2;Smell;31.32257;0.001899719;197.4638;8.999991;0;8.999991;0
20;5.657;2;Smell;31.74391;0.001899719;200.1241;8.999991;0;8.999991;0
20;5.787;2;Smell;32.15195;0.001899719;202.7004;8.999991;0;8.999991;0
20;5.910;2;Smell;32.53503;0.001899719;205.119;8.999991;0;8.999991;0
20;6.032;2;Smell;32.91875;0.001899719;207.5417;8.999991;0;8.999991;0
20;6.144;2;Smell;33.26865;0.001899719;209.7509;8.999991;0;8.999991;0
20;6.256;2;Smell;33.61777;0.001899719;211.9552;8.999991;0;8.999991;0
20;6.368;2;Smell;33.96808;0.001899719;214.1669;8.999991;0;8.999991;0
20;6.491;2;Smell;34.35316;0.001899719;216.5982;8.999991;0;8.999991;0
20;6.603;2;Smell;34.70531;0.001899719;218.8217;8.999991;0;8.999991;0
20;6.737;2;Smell;35.12265;0.001899719;221.4566;8.999991;0;8.999991;0
20;6.873;2;Smell;35.55024;0.001899719;224.1562;8.999991;0;8.999991;0
