SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
13;9.097;POV;visible;Left;-408344
13;9.104;POV;visible;Left;-408442
13;11.152;Ring;visible;(-0.1, 20.7, 208.2);-410358
13;11.972;POV;success;;-408344
13;11.975;POV;success;;-408442
13;13.720;Ring;visible;(54.1, 22.4, 246.6);-411796
13;16.759;Ring;visible;(112.6, 22.9, 275.0);-413324
13;19.141;Ring;timeout;;-410358
13;19.416;Ring;visible;(162.4, 22.8, 294.1);-414736
13;21.470;POV;visible;Middle;-415808
13;21.474;POV;visible;Middle;-415906
13;21.688;Ring;timeout;;-411796
13;23.534;Ring;visible;(251.4, 16.6, 264.7);-417140
13;24.749;Ring;timeout;;-413324
13;25.107;POV;success;;-415808
13;25.110;POV;success;;-415906
13;25.917;Ring;visible;(294.3, 12.2, 236.0);-418442
13;27.407;Ring;timeout;;-414736
13;29.655;Ring;visible;(333.4, 3.4, 159.8);-420386
13;31.495;Ring;timeout;;-417140
13;32.017;Ring;visible;(326.3, -2.0, 100.9);-421646
13;33.908;Ring;timeout;;-418442
13;34.070;POV;visible;Left;-422754
13;34.075;POV;visible;Left;-422852
13;36.127;Ring;visible;(316.3, -9.7, 17.6);-423974
13;37.616;Ring;timeout;;-420386
13;39.068;POV;timeout;;-422754
13;39.070;POV;timeout;;-422852
13;39.367;Ring;visible;(266.5, -13.2, -38.4);-425728
13;40.007;Ring;timeout;;-421646
13;42.247;Ring;visible;(183.0, -9.6, -33.7);-427354
13;44.118;Ring;timeout;;-423974
13;45.846;Ring;visible;(113.2, -1.2, 25.4);-430282
13;47.356;Ring;timeout;;-425728
13;47.897;POV;visible;Middle;-431988
13;47.902;POV;visible;Middle;-432086
13;49.955;Ring;visible;(183.9, -16.3, -102.8);-433806
13;50.217;Ring;timeout;;-427354
13;52.875;POV;timeout;;-431988
13;52.878;POV;timeout;;-432086
13;53.397;Ring;visible;(84.1, -13.7, -115.0);-436646
13;53.813;Ring;timeout;;-430282
13;57.239;Ring;visible;(30.8, -2.8, -22.6);-439816
13;57.946;Ring;timeout;;-433806
13;60.797;Ring;visible;(65.1, 3.9, 60.1);-442742
13;61.386;Ring;timeout;;-436646
13;62.844;POV;visible;Right;-444498
13;62.849;POV;visible;Right;-444596
13;64.901;Ring;visible;(197.2, -2.9, 41.1);-446624
13;65.228;Ring;timeout;;-439816
