SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
470;11,434;POV;started;Left;-480502
470;15,465;Ring;started;(25,8, 0,0, 189,0);-480652
470;15,473;Ring;started;(25,8, 0,0, 189,0);-480652
470;16,418;POV;Timeout;Left;-480502
470;19,240;Ring;started;(3,0, 0,0, 260,2);-480922
470;19,248;Ring;started;(3,0, 0,0, 260,2);-480922
470;19,557;Ring;Success;Left;-480652
470;22,446;Ring;started;(35,1, 0,0, 322,3);-481252
470;22,456;Ring;started;(35,1, 0,0, 322,3);-481252
470;24,992;Ring;started;(33,1, 0,0, 369,0);-481430
470;25,001;Ring;started;(33,1, 0,0, 369,0);-481430
470;25,030;POV;started;Right;-481522
470;26,695;Ring;Success;Right;-481252
470;27,242;Ring;Timeout;Middle;-480922
470;29,082;Ring;started;(85,4, 0,0, 422,0);-481828
470;29,091;Ring;started;(85,4, 0,0, 422,0);-481828
470;29,331;Ring;Success;Right;-481430
470;30,035;POV;Timeout;Right;-481522
470;32,019;Ring;started;(54,0, 0,0, 500,3);-482040
470;32,040;Ring;started;(54,0, 0,0, 500,3);-482040
470;34,244;Ring;started;(77,5, 0,0, 539,5);-482170
470;34,264;Ring;started;(77,5, 0,0, 539,5);-482170
470;37,072;Ring;Timeout;Middle;-481828
470;38,241;Ring;started;(123,7, 0,0, 596,6);-482404
470;38,262;Ring;started;(123,7, 0,0, 596,6);-482404
470;38,309;POV;started;Left;-482452
470;39,999;Ring;Timeout;Left;-482040
470;42,232;Ring;Timeout;Right;-482170
470;42,373;Ring;started;(154,0, 0,0, 673,4);-482750
470;42,395;Ring;started;(154,0, 0,0, 673,4);-482750
470;43,282;POV;Timeout;Left;-482452
470;45,523;Ring;started;(178,9, 0,0, 731,4);-482892
470;45,544;Ring;started;(178,9, 0,0, 731,4);-482892
470;46,230;Ring;Timeout;Left;-482404
470;46,410;Ring;Success;Right;-482750
470;49,188;Ring;started;(205,3, 0,0, 797,4);-483142
470;49,209;Ring;started;(205,3, 0,0, 797,4);-483142
470;49,255;POV;started;Right;-483190
470;49,648;Ring;Success;Right;-482892
470;53,290;Ring;Success;Middle;-483142
470;53,321;Ring;started;(246,4, 0,0, 866,7);-483460
470;53,341;Ring;started;(246,4, 0,0, 866,7);-483460
470;54,228;POV;Timeout;Right;-483190
470;56,382;Ring;started;(262,7, 0,0, 927,2);-483606
470;56,401;Ring;started;(262,7, 0,0, 927,2);-483606
470;59,085;Ring;started;(311,7, 0,0, 959,4);-483724
470;59,107;Ring;started;(311,7, 0,0, 959,4);-483724
470;59,153;POV;started;Middle;-483814
470;61,311;Ring;Timeout;Right;-483460
470;63,216;Ring;started;(313,8, 0,0, 1051,2);-484074
470;63,238;Ring;started;(313,8, 0,0, 1051,2);-484074
470;63,835;POV;Success;Middle;-483814
470;64,371;Ring;Timeout;Middle;-483606
470;66,504;Ring;started;(351,4, 0,0, 1106,9);-484304
470;66,523;Ring;started;(351,4, 0,0, 1106,9);-484304
470;67,075;Ring;Timeout;Middle;-483724
