SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #208,0.011,Heat,None,,None,,,9.72998,0,9.72998,0
Subject #208,0.110,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,0.218,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,0.326,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,0.427,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,0.528,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,0.630,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,0.731,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,0.837,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,0.941,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.046,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.146,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.250,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.356,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.464,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.567,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.677,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.782,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.884,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,1.990,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,2.091,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,2.195,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,2.298,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,2.404,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,2.507,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,2.607,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,2.712,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,2.817,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,2.918,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,3.026,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,3.128,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,3.236,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,3.337,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,3.441,Audio,None,,None,,,9.72998,0,9.72998,0
Subject #208,3.547,Audio,Right,,Right,,,9.72998,0,9.72998,0
Subject #208,3.655,Audio,Right,,Right,,,9.72998,0,9.72998,0
Subject #208,3.756,Audio,Right,,Right,,,9.72998,0,9.72998,0
Subject #208,3.863,Audio,Right,,Right,,,9.72998,0,9.72998,0
Subject #208,3.963,Audio,Right,,Right,,,9.72998,0,9.72998,0
