SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #137,0.014,Heat,None,,None,,,0,0,0,0
Subject #137,0.117,Audio,Right,,Right,,,0,0,0,0
Subject #137,0.234,Audio,Right,,Right,,,0,0,0,0
Subject #137,0.339,Audio,Right,,Right,,,0,0,0,0
Subject #137,0.451,Audio,Right,,Right,,,0,0,0,0
Subject #137,0.557,Audio,Right,,Right,,,0,0,0,0
Subject #137,0.669,Audio,Right,,Right,,,0,0,0,0
Subject #137,0.783,Audio,Right,,Right,,,0,0,0,0
Subject #137,0.895,Audio,Right,,Right,,,0,0,0,0
Subject #137,0.996,Audio,Right,,Right,,,0,0,0,0
Subject #137,1.098,Audio,Right,,Right,,,0,0,0,0
Subject #137,1.208,Audio,Right,,Right,,,0,0,0,0
Subject #137,1.309,Audio,Right,,Right,,,0,0,0,0
Subject #137,1.416,Audio,Right,,Right,,,0,0,0,0
Subject #137,1.521,Audio,Right,,Right,,,0,0,0,0
Subject #137,1.626,Audio,Right,,Right,,,0,0,0,0
Subject #137,1.731,Audio,Right,,Right,,,0,0,0,0
Subject #137,1.839,Audio,Right,,Right,,,0,0,0,0
Subject #137,1.952,Audio,Right,,Right,,,0,0,0,0
Subject #137,2.067,Audio,Right,,Right,,,0,0,0,0
Subject #137,2.168,Audio,Right,,Right,,,0,0,0,0
Subject #137,2.271,Audio,Right,,Right,,,0,0,0,0
Subject #137,2.385,Audio,Right,,Right,,,0,0,0,0
Subject #137,2.532,Audio,Right,,Right,,,0,0,0,0
Subject #137,2.643,Audio,Right,,Right,,,0,0,0,0
Subject #137,2.759,Audio,Right,,Right,,,0,0,0,0
Subject #137,2.861,Audio,Right,,Right,,,0,0,0,0
Subject #137,2.969,Audio,Right,,Right,,,0,0,0,0
Subject #137,3.083,Audio,Right,,Right,,,0,0,0,0
Subject #137,3.192,Audio,Right,,Right,,,4.539349,0,4.539349,0
Subject #137,3.307,Audio,Right,,Right,,,18.07683,0,18.07683,0
Subject #137,3.416,Audio,Right,,Right,,,31.27628,0,31.27628,0
Subject #137,3.527,Audio,Right,,Right,,,44.5742,0,44.5742,0
Subject #137,3.628,Audio,Right,,Right,,,56.62598,0,56.62598,0
Subject #137,3.732,Audio,Right,,Right,,,61.59745,0,61.59745,0
Subject #137,3.845,Audio,Right,,Right,,,61.59745,0,61.59745,0
Subject #137,3.960,Audio,Right,,Right,,,61.59745,0,61.59745,0
Subject #137,4.073,Audio,Right,,Right,,,61.59745,0,61.59745,0
Subject #137,4.181,Audio,Right,,Right,,,58.56889,0,58.56889,0
Subject #137,4.294,Audio,Right,,Right,,,45.64792,0,45.64792,0
Subject #137,4.394,Audio,Right,,Right,,,33.96266,0,33.96266,0
Subject #137,4.510,Audio,Right,,Right,,,30.77938,0,30.77938,0
Subject #137,4.621,Audio,Right,,Right,,,33.31452,0,33.31452,0
Subject #137,4.735,Audio,Right,,Right,,,46.27041,0,46.27041,0
Subject #137,4.844,Audio,Right,,Right,,,59.2901,0,59.2901,0
Subject #137,4.965,Audio,None,Timeout,None,Timeout,,56.62486,0,56.62486,0
Subject #137,5.086,Audio,None,,None,,,42.23985,0,42.23985,0
Subject #137,5.200,Audio,None,,None,,,28.4489,0,28.4489,0
Subject #137,5.317,Audio,None,,None,,,14.50362,0,14.50362,0
Subject #137,5.431,Audio,None,,None,,,0.7789762,0,0.7789762,0
Subject #137,5.536,Audio,None,,None,,,348.2307,0,348.2307,0
Subject #137,5.647,Audio,None,,None,,,335.7092,0,335.7092,0
Subject #137,5.763,Audio,None,,None,,,333.5012,0,333.5012,0
Subject #137,5.910,Audio,None,,None,,,333.5012,0,333.5012,0
Subject #137,6.018,Audio,None,,None,,,335.1847,0,335.1847,0
Subject #137,6.121,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,6.232,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,6.333,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,6.440,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,6.554,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,6.708,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,6.810,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,6.915,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,7.027,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,7.143,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,7.244,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,7.349,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,7.465,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,7.570,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,7.683,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,7.794,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,7.906,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,8.006,Audio,None,,None,,,340.4601,0,340.4601,0
Subject #137,8.108,Audio,None,,None,,,339.3522,0,339.3522,0
Subject #137,8.219,Audio,None,,None,,,327.9427,0,327.9427,0
Subject #137,8.333,Audio,None,,None,,,317.7483,0,317.7483,0
Subject #137,8.446,Audio,None,,None,,,317.459,0,317.459,0
Subject #137,8.560,Audio,None,,None,,,317.459,0,317.459,0
Subject #137,8.664,Audio,None,,None,,,321.4808,0,321.4808,0
Subject #137,8.765,Audio,None,,None,,,331.1188,0,331.1188,0
Subject #137,8.865,Audio,None,,None,,,331.9665,0,331.9665,0
Subject #137,8.981,Audio,None,,None,,,331.9665,0,331.9665,0
Subject #137,9.084,Audio,Left,,Left,,,331.9665,0,331.9665,0
Subject #137,9.198,Audio,Left,,Left,,,331.9665,0,331.9665,0
