SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #73,0.003,Heat,No Action,no event,0,0,133.081,351.0721
Subject #73,0.109,Audio,No Action,no event,0,0,133.0705,351.0815
Subject #73,0.209,Audio,No Action,no event,0,0,133.0665,351.0773
Subject #73,0.310,Audio,No Action,no event,0,0,133.0645,351.0678
Subject #73,0.410,Audio,No Action,no event,0,0,133.0709,351.0784
Subject #73,0.511,Audio,No Action,no event,0,0,133.071,351.087
Subject #73,0.612,Audio,No Action,no event,0,0,133.0679,351.0863
Subject #73,0.712,Audio,No Action,no event,0,0,133.0652,351.0829
Subject #73,0.813,Audio,No Action,no event,0,0,133.0675,351.0732
Subject #73,0.913,Audio,No Action,no event,0,0,133.0807,351.075
Subject #73,1.014,Audio,No Action,no event,0,0,133.0706,351.0797
Subject #73,1.114,Audio,No Action,no event,0,0,133.0674,351.06
Subject #73,1.215,Audio,No Action,no event,0,0,133.069,351.0635
Subject #73,1.316,Audio,No Action,no event,0,0,133.0642,351.0589
Subject #73,1.416,Audio,No Action,no event,0,0,133.0612,351.0742
Subject #73,1.516,Audio,No Action,no event,0,0,133.0701,351.0636
Subject #73,1.617,Audio,No Action,no event,0,0,133.0664,351.0623
Subject #73,1.717,Audio,No Action,no event,0,0,133.0701,351.0729
Subject #73,1.818,Audio,No Action,no event,0,0,133.0752,351.0693
Subject #73,1.919,Audio,No Action,no event,0,0,133.0737,351.0691
Subject #73,2.020,Audio,No Action,no event,0,0,133.0719,351.0655
Subject #73,2.130,Audio,No Action,no event,0,0,133.0764,351.0711
Subject #73,2.232,Audio,No Action,no event,0,0,133.0754,351.0721
Subject #73,2.343,Audio,No Action,no event,0,0,133.0668,351.0872
Subject #73,2.444,Audio,No Action,no event,0,0,133.0668,351.0816
Subject #73,2.555,Audio,No Action,no event,0,0,133.0639,351.0757
Subject #73,2.656,Audio,No Action,no event,0,0,133.0676,351.0619
Subject #73,2.756,Audio,No Action,no event,0,0,133.0656,351.0686
Subject #73,2.856,Audio,No Action,no event,0,0,133.0674,351.0756
Subject #73,2.957,Audio,No Action,no event,0,0,133.063,351.0577
Subject #73,3.058,Audio,No Action,no event,0,0,133.0753,351.0713
Subject #73,3.158,Audio,No Action,no event,0,0,133.0814,351.0662
Subject #73,3.259,Audio,No Action,no event,0,0,133.0745,351.0667
Subject #73,3.359,Audio,No Action,no event,0,0,133.0718,351.0708
Subject #73,3.460,Audio,No Action,no event,0,0,133.0732,351.0694
Subject #73,3.571,Audio,No Action,no event,0,0,133.0644,351.0748
Subject #73,3.672,Audio,No Action,no event,0,0,133.0731,351.071
Subject #73,3.773,Audio,No Action,no event,0,0,133.0789,351.0796
Subject #73,3.873,Audio,No Action,no event,0,0,133.0658,351.0811
Subject #73,3.974,Audio,No Action,no event,0,0,133.0685,351.0771
Subject #73,4.074,Audio,No Action,no event,0,0,133.071,351.0735
Subject #73,4.175,Audio,No Action,no event,0,0,133.0844,351.0814
Subject #73,4.275,Audio,No Action,no event,0,0,133.0728,351.0786
Subject #73,4.376,Audio,No Action,no event,0,0,133.0798,351.0771
Subject #73,4.476,Audio,No Action,no event,0,0,133.0784,351.0784
Subject #73,4.577,Audio,No Action,no event,0,0,133.0858,351.0802
Subject #73,4.678,Audio,No Action,no event,0,0,133.0789,351.0719
Subject #73,4.778,Audio,No Action,no event,0,0,133.0731,351.07
Subject #73,4.878,Audio,No Action,no event,0,0,133.077,351.0612
Subject #73,4.980,Audio,No Action,no event,0,0,133.0827,351.0709
Subject #73,5.091,Audio,No Action,no event,0,0,133.077,351.0682
Subject #73,5.191,Audio,No Action,no event,0,0,133.0733,351.0661
Subject #73,5.291,Audio,No Action,no event,0,0,133.077,351.0567
Subject #73,5.392,Audio,No Action,no event,0,0,133.0706,351.065
Subject #73,5.493,Audio,No Action,no event,0,0,133.0727,351.0674
Subject #73,5.593,Audio,No Action,no event,0,0,133.066,351.0738
Subject #73,5.694,Audio,No Action,no event,0,0,133.0674,351.0628
Subject #73,5.794,Audio,No Action,no event,0,0,133.0627,351.0631
Subject #73,5.895,Audio,No Action,no event,0,0,133.0602,351.0739
Subject #73,5.995,Audio,No Action,no event,0,0,133.0644,351.066
Subject #73,6.096,Audio,No Action,no event,0,0,133.0688,351.0665
Subject #73,6.197,Audio,No Action,no event,0,0,133.0702,351.0702
Subject #73,6.297,Audio,No Action,no event,0,0,133.0607,351.061
Subject #73,6.397,Audio,No Action,no event,0,0,133.0723,351.0698
Subject #73,6.498,Audio,No Action,no event,0,0,133.0677,351.0705
Subject #73,6.598,Audio,No Action,no event,0,0,133.0678,351.0634
Subject #73,6.699,Audio,No Action,no event,0,0,133.0738,351.061
Subject #73,6.800,Audio,No Action,no event,0,0,133.0735,351.0674
Subject #73,6.900,Audio,No Action,no event,0,0,133.0778,351.0643
Subject #73,7.000,Audio,No Action,no event,0,0,133.0755,351.065
Subject #73,7.102,Audio,No Action,no event,0,0,133.0669,351.0486
Subject #73,7.213,Audio,No Action,no event,0,0,133.0695,351.0591
Subject #73,7.313,Audio,No Action,no event,0,0,133.0805,351.0784
Subject #73,7.415,Audio,No Action,no event,0,0,133.088,351.0819
Subject #73,7.525,Audio,No Action,no event,0,0,133.0731,351.0622
Subject #73,7.626,Audio,No Action,no event,0,0,133.0697,351.0648
Subject #73,7.727,Audio,No Action,no event,0,0,133.0729,351.0658
Subject #73,7.828,Audio,No Action,no event,0,0,133.0748,351.0569
Subject #73,7.928,Audio,No Action,no event,0,0,133.0704,351.0594
Subject #73,8.028,Audio,No Action,no event,0,0,133.0694,351.0631
Subject #73,8.143,Audio,No Action,no event,0,0,133.0666,351.0789
Subject #73,8.252,Audio,No Action,no event,0,0,133.0765,351.0739
Subject #73,8.352,Audio,No Action,no event,0,0,133.0771,351.0775
Subject #73,8.453,Audio,No Action,no event,0,0,133.0694,351.0741
Subject #73,8.553,Audio,No Action,no event,0,0,133.067,351.0713
Subject #73,8.654,Audio,No Action,no event,0,0,133.0778,351.0641
Subject #73,8.755,Audio,No Action,no event,0,0,133.0759,351.0659
Subject #73,8.855,Audio,No Action,no event,0,0,133.0804,351.079
Subject #73,8.955,Audio,No Action,no event,0,0,133.0735,351.0645
Subject #73,9.056,Audio,No Action,no event,0,0,133.0786,351.073
Subject #73,9.156,Audio,No Action,no event,0,0,133.0779,351.0731
Subject #73,9.257,Audio,No Action,no event,0,0,133.0797,351.0653
Subject #73,9.358,Audio,No Action,no event,0,0,133.0773,351.0631
Subject #73,9.458,Audio,No Action,no event,0,0,133.0829,351.0711
Subject #73,9.559,Audio,No Action,no event,0,0,133.0787,351.0755
Subject #73,9.659,Audio,No Action,no event,0,0,133.0796,351.0805
Subject #73,9.760,Audio,No Action,no event,0,0,133.0865,351.0811
Subject #73,9.860,Audio,No Action,no event,0,0,133.0786,351.0711
Subject #73,9.961,Audio,No Action,no event,0,0,133.0872,351.0671
Subject #73,10.061,Audio,No Action,no event,0,0,133.0915,351.0828
Subject #73,10.162,Audio,No Action,no event,0,0,133.0942,351.0644
Subject #73,10.262,Audio,No Action,no event,0,0,133.0869,351.0705
Subject #73,10.363,Audio,No Action,no event,0,0,133.0791,351.0698
Subject #73,10.463,Audio,No Action,no event,0,0,133.0808,351.0813
Subject #73,10.564,Audio,No Action,no event,0,0,133.0857,351.0743
Subject #73,10.664,Audio,No Action,no event,0,0,133.0759,351.0822
Subject #73,10.765,Audio,No Action,no event,0,0,133.0834,351.0727
Subject #73,10.865,Audio,No Action,no event,0,0,133.0868,351.0763
Subject #73,10.966,Audio,No Action,no event,0,0,133.0845,351.0753
Subject #73,11.066,Audio,No Action,no event,0,0,133.0842,351.0825
Subject #73,11.167,Audio,No Action,no event,0,0,133.0772,351.0712
Subject #73,11.268,Audio,No Action,no event,0,0,133.0882,351.0717
Subject #73,11.368,Audio,No Action,no event,0,0,133.0812,351.0803
Subject #73,11.469,Audio,No Action,no event,0,0,133.0782,351.0779
Subject #73,11.569,Audio,No Action,no event,0,0,133.0795,351.0683
Subject #73,11.669,Audio,No Action,no event,0,0,133.0709,351.0784
Subject #73,11.770,Audio,No Action,no event,0,0,133.0674,351.0743
Subject #73,11.871,Audio,No Action,no event,0,0,133.058,351.0662
Subject #73,12.005,Audio,No Action,no event,0,0,133.059,351.0709
Subject #73,12.106,Audio,No Action,no event,0,0,133.0555,351.0753
Subject #73,12.206,Audio,No Action,no event,0,0,133.0569,351.0709
Subject #73,12.317,Audio,No Action,no event,0,0,133.0701,351.0595
Subject #73,12.418,Audio,No Action,no event,0,0,133.0679,351.0772
Subject #73,12.519,Audio,No Action,no event,0,0,133.0648,351.0733
Subject #73,12.620,Audio,No Action,no event,0,0,133.0706,351.0671
Subject #73,12.721,Audio,No Action,no event,0,0,133.0626,351.0629
Subject #73,12.822,Audio,No Action,no event,0,0,133.0701,351.0648
Subject #73,12.932,Audio,No Action,no event,0,0,133.0707,351.0556
Subject #73,13.033,Audio,No Action,no event,0,0,133.0648,351.0493
Subject #73,13.133,Audio,No Action,no event,0,0,133.0643,351.0488
Subject #73,13.234,Audio,No Action,no event,0,0,133.0558,351.0364
Subject #73,13.334,Audio,No Action,no event,0,0,133.0627,351.0494
Subject #73,13.445,Audio,No Action,no event,0,0,133.0592,351.0531
Subject #73,13.546,Audio,No Action,no event,0,0,133.0647,351.0754
Subject #73,13.654,Audio,No Action,no event,0,0,133.0716,351.0673
Subject #73,13.769,Audio,No Action,no event,0,0,133.071,351.0707
Subject #73,13.883,Audio,No Action,no event,0,0,133.0735,351.0541
Subject #73,13.993,Audio,No Action,no event,0,0,133.0712,351.0574
Subject #73,14.099,Audio,No Action,no event,0,0,133.0634,351.0549
Subject #73,14.210,Audio,No Action,no event,0,0,133.0747,351.0537
