SubjectId;Timestamp;FeedbackType;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
6;0.004;Heat;0.8822892;0.001899719;5.271134;8.999991;0;129.61;352.131
6;0.111;Heat;1.051896;0.001899719;6.341987;8.999991;0;129.6082;352.1388
6;0.211;Heat;1.185697;0.001899719;7.186779;8.999991;0;129.6124;352.1375
6;0.313;Heat;1.304503;0.001899719;7.936888;8.999991;0;129.6117;352.1386
6;0.414;Heat;1.405754;0.001899719;8.576163;8.999991;0;129.6142;352.1385
6;0.514;Heat;1.490663;0.001899719;9.112259;8.999991;0;129.6184;352.1387
6;0.615;Heat;1.55884;0.001899719;9.542706;8.999991;0;129.6094;352.1492
6;0.715;Heat;1.610725;0.001899719;9.8703;8.999991;0;129.6098;352.1443
6;0.816;Heat;1.64612;0.001899719;10.09377;8.999991;0;129.6138;352.1357
6;0.917;Heat;1.665213;0.001899719;10.21432;8.999991;0;129.6009;352.1362
6;1.018;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6161;352.139
6;1.118;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6196;352.1462
6;1.218;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6197;352.1428
6;1.319;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6178;352.1495
6;1.419;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6127;352.1397
6;1.521;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6124;352.14
6;1.631;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6137;352.1292
6;1.733;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6163;352.1279
6;1.843;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6155;352.1424
6;1.945;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6189;352.1315
6;2.055;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.616;352.124
6;2.157;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.612;352.1371
6;2.268;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6158;352.1385
6;2.368;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6105;352.1397
6;2.469;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6073;352.1349
6;2.570;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6116;352.1364
6;2.681;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.624;352.1324
6;2.781;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6192;352.1354
6;2.882;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6169;352.1335
6;2.983;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6089;352.1358
6;3.083;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6141;352.1262
6;3.184;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6239;352.1423
6;3.284;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6131;352.1315
6;3.385;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6162;352.1404
6;3.485;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6185;352.1356
6;3.586;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6153;352.1443
6;3.686;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6122;352.1474
6;3.787;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6054;352.1415
6;3.888;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6119;352.1295
6;3.988;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6095;352.1289
6;4.088;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6152;352.1404
6;4.189;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6013;352.1444
6;4.289;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.6;352.1457
6;4.392;Heat;1.668552;0.001899719;10.2354;8.999991;0;129.595;352.1462
