SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #44,0.016,Heat,No Action,no event,0,0,0,0
Subject #44,0.121,Smell,No Action,no event,0,0,0,0
Subject #44,0.232,Smell,No Action,no event,0,0,0,0
Subject #44,0.341,Smell,No Action,no event,0,0,0,0
Subject #44,0.457,Smell,No Action,no event,0,0,0,0
Subject #44,0.568,Smell,No Action,no event,0,0,0,0
Subject #44,0.683,Smell,No Action,no event,0,0,0,0
Subject #44,0.830,Smell,No Action,no event,0,0,0,0
Subject #44,0.943,Smell,No Action,no event,0,0,0,0
Subject #44,1.072,Smell,No Action,no event,0,0,0,0
Subject #44,1.175,Smell,No Action,no event,0,0,0,0
Subject #44,1.281,Smell,No Action,no event,0,0,0,0
Subject #44,1.399,Smell,No Action,no event,0,0,0,0
Subject #44,1.523,Smell,No Action,no event,0,0,0,0
Subject #44,1.627,Smell,No Action,no event,0,0,0,0
Subject #44,1.729,Smell,No Action,no event,0,0,0,0
Subject #44,1.839,Smell,No Action,no event,0,0,0,0
Subject #44,1.941,Smell,No Action,no event,0,0,0,0
Subject #44,2.041,Smell,No Action,no event,0,0,0,0
Subject #44,2.146,Smell,No Action,no event,0,0,0,0
Subject #44,2.257,Smell,No Action,no event,0,0,0,0
Subject #44,2.376,Smell,No Action,no event,0,0,0,0
Subject #44,2.485,Smell,No Action,no event,0,0,0,0
Subject #44,2.595,Smell,No Action,no event,0,0,0,0
Subject #44,2.712,Smell,No Action,no event,0,0,0,0
Subject #44,2.832,Smell,No Action,no event,0,0,0,0
Subject #44,2.949,Smell,No Action,no event,0,0,0,0
Subject #44,3.054,Smell,No Action,no event,0,0,0,0
Subject #44,3.166,Smell,No Action,no event,0,0,0,0
Subject #44,3.275,Smell,No Action,no event,0,0,0,0
Subject #44,3.400,Smell,No Action,no event,0,0,0,0
Subject #44,3.512,Smell,No Action,no event,0,0,0,0
Subject #44,3.619,Smell,No Action,no event,0,0,0,0
Subject #44,3.732,Smell,No Action,no event,0,0,0,0
Subject #44,3.844,Smell,No Action,no event,0,0,0,0
Subject #44,3.948,Smell,No Action,no event,0,0,0,0
Subject #44,4.057,Smell,No Action,no event,0,0,0,0
Subject #44,4.163,Smell,No Action,no event,0,0,0,0
Subject #44,4.282,Smell,No Action,no event,0,0,0,0
Subject #44,4.393,Smell,No Action,no event,0,0,0,0
Subject #44,4.495,Smell,No Action,no event,0,0,0,0
Subject #44,4.603,Smell,No Action,no event,0,0,0,0
Subject #44,4.710,Smell,No Action,no event,0,0,0,0
Subject #44,4.812,Smell,No Action,no event,0,0,0,0
Subject #44,4.922,Smell,No Action,no event,0,0,0,0
Subject #44,5.030,Smell,No Action,no event,0,0,0,0
Subject #44,5.151,Smell,No Action,no event,0,0,0,0
Subject #44,5.257,Smell,No Action,no event,0,0,0,0
Subject #44,5.373,Smell,No Action,no event,0,0,0,0
Subject #44,5.474,Smell,No Action,no event,0,0,0,0
Subject #44,5.586,Smell,No Action,no event,0,0,0,0
Subject #44,5.694,Smell,No Action,no event,0,0,0,0
Subject #44,5.796,Smell,No Action,no event,0,0,0,0
Subject #44,5.917,Smell,No Action,no event,0,0,0,0
Subject #44,6.024,Smell,No Action,no event,0,0,0,0
Subject #44,6.125,Smell,No Action,no event,0,0,0,0
Subject #44,6.228,Smell,No Action,no event,0,0,0,0
Subject #44,6.328,Smell,No Action,no event,0,0,0,0
Subject #44,6.432,Smell,No Action,no event,0,0,0,0
Subject #44,6.552,Smell,No Action,no event,0,0,0,0
Subject #44,6.668,Smell,No Action,no event,0,0,0,0
Subject #44,6.779,Smell,No Action,no event,0,0,0,0
Subject #44,6.883,Smell,No Action,no event,0,0,0,0
Subject #44,6.992,Smell,No Action,no event,0,0,0,0
Subject #44,7.107,Smell,No Action,no event,0,0,0,0
Subject #44,7.210,Smell,No Action,no event,0,0,0,0
Subject #44,7.327,Smell,No Action,no event,0,0,0,0
Subject #44,7.444,Smell,No Action,no event,0,0,0,0
Subject #44,7.547,Smell,No Action,no event,0,0,0,0
Subject #44,7.657,Smell,No Action,no event,0,0,0,0
Subject #44,7.780,Smell,No Action,no event,0,0,0,0
Subject #44,7.884,Smell,No Action,no event,0,0,0,0
Subject #44,7.995,Smell,No Action,no event,0,0,0,0
Subject #44,8.123,Smell,No Action,no event,0,0,0,0
Subject #44,8.232,Smell,No Action,no event,0,0,0,0
Subject #44,8.349,Smell,No Action,no event,0,0,0,0
Subject #44,8.473,Smell,No Action,no event,0,0,0,0
Subject #44,8.577,Smell,No Action,no event,0,0,0,0
Subject #44,8.692,Smell,No Action,no event,0,0,0,0
Subject #44,8.797,Smell,No Action,no event,0,0,0,0
Subject #44,8.929,Smell,No Action,no event,0,0,0,0
Subject #44,9.049,Smell,No Action,no event,0,0,0,0
Subject #44,9.155,Smell,No Action,no event,0,0,0,0
Subject #44,9.285,Smell,No Action,no event,0,0,0,0
Subject #44,9.413,Smell,No Action,no event,0,0,0,0
Subject #44,9.535,Smell,No Action,no event,0,0,0,0
Subject #44,9.656,Smell,No Action,no event,0,0,0,0
Subject #44,9.769,Smell,No Action,no event,0,0,0,0
Subject #44,9.892,Smell,No Action,no event,0,0,0,0
Subject #44,9.993,Smell,No Action,no event,0,0,0,0
Subject #44,10.104,Smell,No Action,no event,0,0,0,0
Subject #44,10.210,Smell,No Action,no event,0,0,0,0
Subject #44,10.310,Smell,No Action,no event,0,0,0,0
Subject #44,10.413,Smell,No Action,no event,0,0,0,0
Subject #44,10.530,Smell,No Action,no event,0,0,0,0
Subject #44,10.645,Smell,No Action,no event,0,0,0,0
Subject #44,10.746,Smell,No Action,no event,0,0,0,0
Subject #44,10.876,Smell,No Action,no event,0,0,0,0
Subject #44,11.008,Smell,No Action,no event,0,0,0,0
Subject #44,11.113,Smell,No Action,no event,0,0,0,0
Subject #44,11.229,Smell,No Action,no event,0,0,0,0
Subject #44,11.334,Smell,No Action,no event,0,0,0,0
Subject #44,11.446,Smell,No Action,no event,0,0,0,0
Subject #44,11.549,Smell,No Action,no event,0,0,0,0
Subject #44,11.660,Smell,No Action,no event,0,0,0,0
Subject #44,11.769,Smell,No Action,no event,0,0,0,0
Subject #44,11.892,Smell,No Action,no event,0,0,0,0
Subject #44,12.002,Smell,No Action,no event,0,0,0,0
Subject #44,12.105,Smell,No Action,no event,0,0,0,0
Subject #44,12.205,Smell,No Action,no event,0,0,0,0
Subject #44,12.311,Smell,No Action,no event,0,0,0,0
Subject #44,12.429,Smell,No Action,no event,0,0,0,0
Subject #44,12.547,Smell,No Action,no event,0,0,0,0
Subject #44,12.655,Smell,No Action,no event,0,0,0,0
Subject #44,12.763,Smell,No Action,no event,0,0,0,0
Subject #44,12.868,Smell,No Action,no event,0,0,0,0
Subject #44,12.973,Smell,No Action,no event,0,0,0,0
Subject #44,13.124,Smell,No Action,no event,0,0,0,0
Subject #44,13.231,Smell,No Action,no event,0,0,0,0
