SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #275;0,003;Heat;;;;FeedbackRequest successful;;;;0,5411155;0,07421207;3,117042;8,999999;357,7125;0,7975444;15,40042
Subject #275;0,111;Heat;;;;;;;;0,655973;0,1029163;3,842224;9,000001;357,8364;9,005199;17,91009
Subject #275;0,212;Heat;;;;;;;;0,7696791;0,1297694;4,560136;9,000001;357,9203;19,8507;21,57431
Subject #275;0,313;Heat;;;;Task Started;;;;0,8945016;0,1585777;5,348234;9,000002;357,948;30,93205;27,79888
Subject #275;0,414;Heat;;;;FeedbackRequest successful;;;;1,027471;0,1881021;6,187769;9,000002;358,1285;36,21898;34,75914
Subject #275;0,514;Heat;;;;;;;;1,16952;0,2168721;7,084634;9,000002;358,108;34,57194;37,47096
Subject #275;0,615;Heat;;;;;;;;1,321453;0,2573952;8,043896;9,000008;356,5967;30,63771;35,88012
Subject #275;0,716;Heat;;;;;;;;1,482038;0,346082;9,05779;9,00001;352,8283;29,83097;30,08576
Subject #275;0,816;Heat;;;;;;;;1,650609;0,5235341;10,12211;9,00001;347,9188;29,75569;21,26369
Subject #275;0,917;Heat;;;;;;;;1,825454;0,8048999;11,22603;9,00001;343,5906;29,19263;13,41193
Subject #275;1,017;Heat;;;;;;;;2,004359;1,172802;12,35559;9,000011;340,6577;28,93293;6,004848
Subject #275;1,118;Heat;;;;;;;;2,182138;1,59056;13,47804;9,000012;338,9482;29,05254;0,2416749
Subject #275;1,218;Heat;;;;;;;;2,357438;2,032705;14,58484;9,000013;337,949;29,83332;0,7538399
Subject #275;1,319;Heat;;;;;;;;2,531973;2,493041;15,68682;9,000015;337,0617;27,7268;7,540411
Subject #275;1,420;Heat;;;;;;;;2,706067;2,977789;16,786;9,000015;335,5686;21,22591;12,68192
Subject #275;1,531;Heat;;;;;;;;2,89404;3,549368;17,97281;9,000019;333,2601;14,92759;12,4221
Subject #275;1,631;Heat;;;;;;;;3,060995;4,109014;19,02692;9,000023;331,2148;11,06996;9,915878
Subject #275;1,732;Heat;;;;;;;;3,224598;4,710691;20,05986;9,000024;328,1052;9,645382;4,959534
Subject #275;1,833;Heat;;;;;;;;3,379542;5,399306;21,03814;9,000027;320,6876;9,982755;355,7166
Subject #275;1,933;Heat;;;;;;;;3,515167;6,236177;21,89444;9,000031;309,747;11,24013;341,4596
Subject #275;2,034;Heat;;;;;;;;3,621565;7,22947;22,56621;9,000036;297,7025;13,78757;325,7213
Subject #275;2,134;Heat;;;;;;;;3,693216;8,34389;23,01859;9,000047;285,7001;17,78687;312,3453
Subject #275;2,235;Heat;;;;;;;;3,728433;9,524013;23,24094;9,000075;275,1349;23,37306;300,9891
Subject #275;2,335;Heat;;;;;;;;3,733757;10,73083;23,27456;188,9999;271,9935;28,46414;293,8535
Subject #275;2,436;Heat;;;;;;;;3,722087;11,93542;23,20088;189;274,6946;28,84296;291,4899
Subject #275;2,536;Heat;;;;;;;;3,707007;13,13675;23,10567;189;274,0239;24,63514;292,2356
Subject #275;2,637;Heat;;;;;;;;3,696437;14,34151;23,03893;189;272,1644;19,4608;292,1792
Subject #275;2,737;Heat;;;;;;;;3,691838;15,54821;23,00989;188,9998;270,5159;13,51797;291,3004
Subject #275;2,838;Heat;;;;;;;;3,691833;16,75411;23,00986;9,000434;270,5389;11,88203;288,8502
Subject #275;2,939;Heat;;;;;;;;3,694816;17,96163;23,02869;9,000236;271,3876;14,777;286,925
Subject #275;3,039;Heat;;;;;;;;3,700986;19,16493;23,06764;9,000137;272,5745;22,76999;285,7331
Subject #275;3,141;Heat;Right;Task Started;Left;;3,814047;99,51076;23,57654;3,71169;20,37148;23,13523;9,00011;274,1227;37,88027;285,3244
Subject #275;3,251;Heat;Right;;Left;;3,814047;99,51076;23,57654;3,729639;21,70664;23,24855;9,00008;275,8303;56,62659;286,0425
Subject #275;3,352;Heat;Right;;Left;;3,814047;99,51076;23,57654;3,750713;22,9043;23,38161;9,000077;277,1105;60,58305;287,2158
Subject #275;3,453;Heat;Right;;Left;;3,814047;99,51076;23,57654;3,775816;24,105;23,5401;9,000076;278,2215;55,22766;287,1421
Subject #275;3,553;Heat;Right;;Left;;3,814047;99,51076;23,57654;3,804117;25,29305;23,71879;9,000075;279,1696;50,24167;286,5683
Subject #275;3,653;Heat;Right;;Left;;3,814047;99,51076;23,57654;3,835318;26,48288;23,91578;9,000071;279,9039;45,27919;286,0959
Subject #275;3,754;Heat;Right;;Left;;3,814047;99,51076;23,57654;3,868601;27,67209;24,12592;9,000076;280,4035;43,37608;286,1469
Subject #275;3,855;Heat;Right;;Left;;3,814047;99,51076;23,57654;3,90317;28,85728;24,34417;9,000077;280,7296;42,71756;286,7538
Subject #275;3,955;Heat;Right;;Left;;3,814047;99,51076;23,57654;3,938575;30,04242;24,5677;9,000075;280,8814;44,04453;286,8145
Subject #275;4,055;Heat;Right;;Left;;3,814047;99,51076;23,57654;3,974203;31,22642;24,79265;9,000068;280,8673;46,49525;286,18
Subject #275;4,156;Heat;Right;;Left;;3,814047;99,51076;23,57654;4,009626;32,41151;25,0163;9,000067;280,744;53,69799;284,0304
Subject #275;4,257;Heat;Right;;Left;;3,814047;99,51076;23,57654;4,044624;33,59688;25,23726;9,000069;280,6266;73,85728;280,7249
Subject #275;4,357;Heat;Right;;Left;Task Started;3,814047;99,51076;23,57654;4,079321;34,78321;25,45633;9,000076;280,5433;87,411;279,9052
Subject #275;4,458;Heat;Right;;Left;;3,814047;99,51076;23,57654;4,113722;35,9705;25,67352;9,000077;280,418;78,94726;280,1087
Subject #275;4,558;Heat;Right;;Left;FeedbackRequest successful;3,814047;99,51076;23,57654;4,147527;37,15518;25,88696;9,000074;280,2274;74,20367;280,0341
Subject #275;4,659;Heat;Right;;None;Success;3,814047;99,51076;23,57654;4,180743;38,34279;26,09667;9,000073;280,0308;70,9829;279,8953
Subject #275;4,760;Heat;Right;;None;;3,814047;99,51076;23,57654;4,213545;39,53622;26,30377;9,000079;279,8905;68,95949;279,8761
Subject #275;4,860;Heat;Right;;None;;3,814047;99,51076;23,57654;4,245652;40,71976;26,50648;9,000085;279,772;68,355;280,0592
Subject #275;4,960;Heat;Right;;None;;3,814047;99,51076;23,57654;4,277484;41,90808;26,70746;9,000093;279,6465;67,40168;279,8288
Subject #275;5,061;Heat;Right;;None;;3,814047;99,51076;23,57654;4,308936;43,09822;26,90603;9,000092;279,512;62,15937;279,5104
Subject #275;5,161;Heat;Right;;None;;3,814047;99,51076;23,57654;4,339833;44,28696;27,10111;9,000099;279,3106;53,52589;279,2548
Subject #275;5,262;Heat;Right;;None;;3,814047;99,51076;23,57654;4,36986;45,48054;27,2907;9,000109;278,8504;45,45805;279,0962
