SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #88,0.003,Heat,No Action,no event,57.56578,10.21689,41.94043,16.97125
Subject #88,0.123,Audio,No Action,no event,61.88313,6.272973,42.36682,10.08272
Subject #88,0.237,Audio,No Action,no event,63.40726,2.092137,42.22338,4.345334
Subject #88,0.357,Audio,No Action,no event,64.30904,358.1763,41.80991,358.7971
Subject #88,0.468,Audio,No Action,no event,65.59991,354.7289,45.52474,356.0582
Subject #88,0.586,Audio,No Action,no event,68.90285,349.7231,51.60493,352.623
Subject #88,0.686,Audio,No Action,no event,73.95735,346.2308,58.30262,350.0871
Subject #88,0.803,Audio,No Action,no event,81.18288,343.3955,66.42076,348.1914
Subject #88,0.915,Audio,No Action,no event,88.61288,341.0211,72.77982,346.363
Subject #88,1.016,Audio,No Action,no event,94.81803,339.4214,77.92327,344.3779
Subject #88,1.133,Audio,No Action,no event,100.701,338.4943,81.14889,343.0402
Subject #88,1.241,Audio,No Action,no event,104.4859,338.7369,82.74112,342.305
Subject #88,1.352,Audio,No Action,no event,106.8459,339.5679,83.23756,342.7522
Subject #88,1.462,Audio,No Action,no event,107.8047,340.2278,81.77829,343.0698
Subject #88,1.572,Audio,No Action,no event,108.0255,340.4086,80.06393,343.1198
Subject #88,1.673,Audio,No Action,no event,108.0255,340.4086,79.11071,343.2462
Subject #88,1.774,Audio,No Action,no event,108.0255,340.4086,78.4821,343.0302
Subject #88,1.885,Audio,No Action,no event,108.0255,340.4086,78.48333,343.1215
Subject #88,1.986,Audio,No Action,no event,108.0255,340.4086,78.35422,343.1927
Subject #88,2.086,Audio,No Action,no event,108.0255,340.4086,77.93729,343.4626
Subject #88,2.192,Audio,No Action,no event,108.0255,340.4086,77.67941,343.8143
Subject #88,2.298,Audio,No Action,no event,108.0255,340.4086,76.85037,346.3846
Subject #88,2.399,Audio,No Action,no event,108.0255,340.4086,73.41376,354.0058
Subject #88,2.499,Audio,No Action,no event,108.0255,340.4086,70.94008,358.7425
Subject #88,2.600,Audio,No Action,no event,108.0255,340.4086,69.19929,359.6589
Subject #88,2.701,Audio,No Action,no event,108.0255,340.4086,68.75539,356.7571
Subject #88,2.802,Audio,No Action,no event,108.0255,340.4086,70.77506,350.0221
Subject #88,2.913,Audio,No Action,no event,108.0255,340.4086,74.04729,344.7444
Subject #88,3.014,Audio,No Action,no event,108.0255,340.4086,78.67204,342.5657
Subject #88,3.114,Audio,No Action,no event,108.0255,340.4086,79.7779,342.7251
Subject #88,3.214,Audio,No Action,no event,108.0255,340.4086,78.05351,342.8049
Subject #88,3.316,Audio,No Action,no event,108.0255,340.4086,73.62118,342.0755
Subject #88,3.426,Audio,No Action,no event,108.0255,340.4086,68.60779,342.5083
Subject #88,3.527,Audio,No Action,no event,108.0255,340.4086,65.28266,346.1934
Subject #88,3.639,Audio,No Action,no event,108.0255,340.4086,63.20606,350.1391
Subject #88,3.739,Audio,No Action,no event,108.0255,340.4086,62.16489,356.8148
Subject #88,3.840,Audio,No Action,no event,108.0255,340.4086,67.01062,2.601851
Subject #88,3.941,Audio,No Action,no event,108.0255,340.4086,71.22751,8.307485
Subject #88,4.041,Audio,No Action,no event,108.0255,340.4086,72.45506,13.17404
Subject #88,4.142,Audio,No Action,no event,108.0255,340.4086,71.47368,13.62881
Subject #88,4.242,Audio,No Action,no event,108.0255,340.4086,70.96831,11.63511
Subject #88,4.343,Audio,No Action,no event,108.0255,340.4086,70.41693,9.644589
Subject #88,4.443,Audio,No Action,no event,108.0255,340.4086,71.08715,10.88936
Subject #88,4.544,Audio,No Action,no event,108.0255,340.4086,69.79755,19.76729
Subject #88,4.644,Audio,No Action,no event,108.0255,340.4086,66.5911,26.09459
Subject #88,4.745,Audio,No Action,no event,108.0255,340.4086,64.0121,31.95872
Subject #88,4.846,Audio,No Action,no event,108.0255,340.4086,59.98587,37.78365
Subject #88,4.946,Audio,No Action,no event,108.0255,340.4086,58.14684,37.95813
Subject #88,5.051,Audio,No Action,no event,108.0255,340.4086,60.03292,33.38929
Subject #88,5.162,Audio,No Action,no event,108.0255,340.4086,61.3618,25.01442
Subject #88,5.270,Audio,No Action,no event,108.0255,340.4086,62.89741,22.97996
Subject #88,5.370,Audio,No Action,no event,108.0255,340.4086,64.86581,18.10874
Subject #88,5.471,Audio,No Action,no event,108.0255,340.4086,66.94177,11.15818
Subject #88,5.572,Audio,No Action,no event,108.0255,340.4086,68.91357,4.383812
Subject #88,5.683,Audio,No Action,no event,108.0255,340.4086,70.95325,359.9445
Subject #88,5.784,Audio,No Action,no event,108.0255,340.4086,72.72836,359.2016
Subject #88,5.888,Audio,No Action,no event,108.0255,340.4086,74.54621,356.68
Subject #88,6.001,Audio,No Action,no event,108.0255,340.4086,74.88733,353.9332
Subject #88,6.113,Audio,No Action,no event,108.0255,340.4086,75.94171,348.5483
Subject #88,6.224,Audio,No Action,no event,108.0255,340.4086,77.30769,344.841
Subject #88,6.331,Audio,No Action,no event,108.0255,340.4086,77.27821,345.929
Subject #88,6.431,Audio,No Action,no event,108.0255,340.4086,78.23715,344.8813
Subject #88,6.532,Audio,No Action,no event,108.0255,340.4086,79.30565,343.5476
Subject #88,6.632,Audio,No Action,no event,108.0255,340.4086,79.69054,343.4377
Subject #88,6.733,Audio,No Action,no event,108.0255,340.4086,79.50224,341.7971
Subject #88,6.834,Audio,No Action,no event,108.0255,340.4086,81.53751,334.2332
Subject #88,6.934,Audio,No Action,no event,108.0255,340.4086,85.84531,327.1257
Subject #88,7.035,Audio,No Action,no event,108.0255,340.4086,87.33125,324.8373
Subject #88,7.135,Audio,No Action,no event,108.0255,340.4086,85.291,327.4092
Subject #88,7.237,Audio,No Action,no event,108.0255,340.4086,82.41439,332.739
Subject #88,7.347,Audio,No Action,no event,108.0255,340.4086,83.14165,331.5284
Subject #88,7.448,Audio,No Action,no event,108.0255,340.4086,86.17812,328.1537
Subject #88,7.551,Audio,No Action,no event,108.0255,340.4086,89.03864,325.8966
Subject #88,7.660,Audio,No Action,no event,108.0255,340.4086,88.76213,327.0878
Subject #88,7.761,Audio,No Action,no event,108.0255,340.4086,91.56907,323.7897
Subject #88,7.864,Audio,No Action,no event,108.0255,340.4086,89.44904,319.9203
Subject #88,7.973,Audio,No Action,no event,108.0255,340.4086,85.17636,316.489
Subject #88,8.073,Audio,No Action,no event,108.0255,340.4086,79.71302,317.8646
Subject #88,8.174,Audio,No Action,no event,108.0255,340.4086,76.34697,326.1261
Subject #88,8.280,Audio,No Action,no event,108.0255,340.4086,78.82236,343.7348
Subject #88,8.390,Audio,No Action,no event,108.0255,340.4086,78.38873,358.7395
Subject #88,8.498,Audio,No Action,no event,108.0255,340.4086,78.74786,359.9651
Subject #88,8.598,Audio,No Action,no event,108.0255,340.4086,78.47261,358.471
Subject #88,8.699,Audio,No Action,no event,108.0255,340.4086,79.70124,357.0915
Subject #88,8.800,Audio,No Action,no event,108.0255,340.4086,83.03333,0.9204127
Subject #88,8.902,Audio,No Action,no event,108.0255,340.4086,90.03835,6.960689
Subject #88,9.002,Audio,No Action,no event,108.0255,340.4086,92.58021,11.97146
Subject #88,9.103,Audio,No Action,no event,108.0255,340.4086,94.30352,13.29823
Subject #88,9.216,Audio,No Action,no event,108.0255,340.4086,97.23362,13.98833
Subject #88,9.317,Audio,No Action,no event,108.0255,340.4086,100.8787,18.7265
Subject #88,9.425,Audio,No Action,no event,108.0255,340.4086,111.25,27.42097
Subject #88,9.530,Audio,No Action,no event,108.0255,340.4086,116.2605,32.03189
Subject #88,9.630,Audio,No Action,no event,108.0255,340.4086,115.937,33.98191
Subject #88,9.734,Audio,No Action,no event,108.0255,340.4086,118.678,36.31377
Subject #88,9.843,Audio,No Action,no event,108.0255,340.4086,120.1085,43.49339
Subject #88,9.949,Audio,No Action,no event,108.0255,340.4086,123.7313,53.91531
Subject #88,10.060,Audio,No Action,no event,108.0255,340.4086,125.4692,62.26144
Subject #88,10.172,Audio,No Action,no event,108.0255,340.4086,121.1896,66.49129
Subject #88,10.282,Audio,No Action,no event,108.0255,340.4086,119.9967,68.27236
Subject #88,10.388,Audio,No Action,no event,108.0255,340.4086,125.0572,67.31129
Subject #88,10.498,Audio,No Action,no event,108.0255,340.4086,129.7116,68.15126
Subject #88,10.600,Audio,No Action,no event,108.0255,340.4086,130.1797,72.37836
Subject #88,10.715,Audio,No Action,no event,108.0255,340.4086,105.4321,77.62215
Subject #88,10.818,Audio,No Action,no event,108.0255,340.4086,47.54074,81.32561
Subject #88,10.919,Audio,No Action,no event,108.0255,340.4086,349.3633,84.75511
Subject #88,11.036,Audio,No Action,no event,108.0255,340.4086,210.1698,75.65976
Subject #88,11.141,Audio,No Action,no event,108.0255,340.4086,219.8799,67.91702
Subject #88,11.247,Audio,No Action,no event,108.0255,340.4086,221.5833,63.00382
Subject #88,11.354,Audio,No Action,no event,108.0255,340.4086,202.8311,65.32143
Subject #88,11.455,Audio,No Action,no event,108.0255,340.4086,215.4505,60.46262
Subject #88,11.560,Audio,No Action,no event,108.0255,340.4086,234.7848,57.64884
Subject #88,11.660,Audio,No Action,no event,108.0255,340.4086,243.8572,55.58428
Subject #88,11.772,Audio,No Action,no event,108.0255,340.4086,251.3766,54.2332
Subject #88,11.873,Audio,No Action,no event,108.0255,340.4086,256.9556,52.58498
Subject #88,11.974,Audio,No Action,no event,108.0255,340.4086,254.8485,53.39801
Subject #88,12.096,Audio,No Action,no event,108.0255,340.4086,250.4521,52.87336
Subject #88,12.197,Audio,No Action,no event,108.0255,340.4086,252.4047,55.55775
Subject #88,12.298,Audio,No Action,no event,108.0255,340.4086,257.2673,58.93227
Subject #88,12.404,Audio,No Action,no event,108.0255,340.4086,255.2914,51.55993
Subject #88,12.510,Audio,No Action,no event,108.0255,340.4086,254.035,50.16567
Subject #88,12.621,Audio,No Action,no event,108.0255,340.4086,253.2935,50.33888
Subject #88,12.733,Audio,No Action,no event,108.0255,340.4086,252.5469,50.51533
Subject #88,12.833,Audio,No Action,no event,108.0255,340.4086,251.099,49.99103
Subject #88,12.934,Audio,No Action,no event,108.0255,340.4086,251.3336,53.07071
Subject #88,13.046,Audio,No Action,no event,108.0255,340.4086,248.4845,57.56542
Subject #88,13.151,Audio,No Action,no event,108.0255,340.4086,227.2061,59.74853
Subject #88,13.266,Audio,No Action,no event,108.0255,340.4086,192.135,52.51905
Subject #88,13.371,Audio,No Action,no event,108.0255,340.4086,173.2676,34.39768
Subject #88,13.481,Audio,No Action,no event,108.0255,340.4086,154.0064,30.6818
Subject #88,13.587,Audio,No Action,no event,108.0255,340.4086,150.7957,19.21
Subject #88,13.692,Audio,No Action,no event,108.0255,340.4086,133.9348,23.35912
Subject #88,13.798,Audio,No Action,no event,108.0255,340.4086,130.6164,21.75108
Subject #88,13.905,Audio,No Action,no event,108.0255,340.4086,118.378,23.55659
Subject #88,14.008,Audio,No Action,no event,108.0255,340.4086,96.84518,27.56602
Subject #88,14.116,Audio,No Action,no event,108.0255,340.4086,69.15594,30.72973
Subject #88,14.222,Audio,No Action,no event,108.0255,340.4086,50.81962,32.75008
Subject #88,14.341,Audio,No Action,no event,108.0255,340.4086,44.14089,37.76753
Subject #88,14.445,Audio,No Action,no event,116.3604,346.3618,78.80905,37.9169
Subject #88,14.565,Audio,No Action,no event,128.4066,355.7231,82.2836,47.77835
Subject #88,14.678,Audio,No Action,no event,139.5728,4.537963,81.44175,55.75058
Subject #88,14.779,Audio,No Action,no event,149.9547,12.16313,91.4002,69.03675
Subject #88,14.881,Audio,No Action,no event,161.2056,19.33071,204.0649,55.94402
Subject #88,14.981,Audio,No Action,no event,173.4004,25.58946,229.9384,59.23433
Subject #88,15.081,Audio,No Action,no event,186.8074,30.64833,243.4606,63.60392
Subject #88,15.183,Audio,No Action,no event,201.8845,34.23709,249.7702,74.14199
Subject #88,15.305,Audio,No Action,no event,220.9694,35.90057,88.99282,84.71188
Subject #88,15.406,Audio,No Action,no event,237.0228,34.92731,250.5263,77.7534
Subject #88,15.515,Audio,No Action,no event,253.4555,32.29203,233.9662,72.34589
