SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #280;0,012;Heat;;;;;;;0,03006493;-0,109604;8,99978;270,4618;66,68878;270,8636
Subject #280;0,125;Audio;;;;;;;0,03019973;-0,1087528;8,99978;270,4618;66,68878;270,8636
Subject #280;0,229;Audio;;Task Spawned;;;19,88482;-2,600646;0,0304388;-0,1072434;8,99978;270,4618;66,68878;270,8636
Subject #280;0,351;Audio;;;;;19,88482;-2,600646;0,03082903;-0,1047795;8,99978;270,4618;66,68878;270,8636
Subject #280;0,454;Audio;;;;;19,88482;-2,600646;0,03137286;-0,1013459;8,99977;272,1922;27,4211;272,3105
Subject #280;0,572;Audio;;;;;19,88482;-2,600646;0,04052652;-0,0435505;8,999782;285,1314;11,79425;285,1486
Subject #280;0,673;Audio;;;;;19,88482;-2,600646;0,06520295;0,1122542;8,999784;297,2764;10,59234;297,2854
Subject #280;0,792;Audio;;;;;19,88482;-2,600646;0,1181547;0,4465861;8,999784;311,5107;10,10115;311,5159
Subject #280;0,895;Audio;;;;;19,88482;-2,600646;0,1864943;0,8780764;8,999784;323,8492;9,903808;323,8525
Subject #280;1,001;Audio;;;;;19,88482;-2,600646;0,2784012;1,458368;8,999784;336,6286;9,795014;336,6306
Subject #280;1,109;Audio;;;;;19,88482;-2,600646;0,3918565;2,174713;8,999785;348,9587;9,743541;348,9596
Subject #280;1,215;Audio;;;;;19,88482;-2,600646;0,5198105;2,982603;8,999785;351,6996;9,7375;351,7003
Subject #280;1,331;Audio;;;;;19,88482;-2,600646;0,6703058;3,932816;8,999784;347,7478;9,746788;347,7488
Subject #280;1,438;Audio;;;;;19,88482;-2,600646;0,8154938;4,849518;8,999787;335,1119;9,804501;335,114
Subject #280;1,551;Audio;;;;;19,88482;-2,600646;0,9639621;5,786933;8,999786;321,5571;9,931782;321,5608
Subject #280;1,658;Audio;;;;;19,88482;-2,600646;1,089217;6,577784;8,999787;308,8027;10,16462;308,8085
Subject #280;1,775;Audio;;;;;19,88482;-2,600646;1,200868;7,282734;8,999789;294,6119;10,75214;294,6221
Subject #280;1,877;Audio;;;;;19,88482;-2,600646;1,264617;7,68524;8,999785;283,2169;12,18944;283,2366
Subject #280;1,983;Audio;;;;;19,88482;-2,600646;1,297757;7,894481;8,999772;273,0868;22,31186;273,1718
Subject #280;2,101;Audio;;;;;19,88482;-2,600646;1,302078;7,921765;8,999522;270,3438;73,73041;270,8067
Subject #280;2,210;Audio;;;;;19,88482;-2,600646;1,301381;7,917358;188,9995;273,5008;177,2132;273,5759
Subject #280;2,331;Audio;;;;;19,88482;-2,600646;1,264866;7,686803;188,9995;287,7085;186,6009;287,7231
Subject #280;2,450;Audio;;;;;19,88482;-2,600646;1,175997;7,125672;188,9995;302,0645;187,6246;302,0719
Subject #280;2,562;Audio;;;;;19,88482;-2,600646;1,048297;6,319362;188,9995;315,4604;187,9754;315,4649
Subject #280;2,676;Audio;;;;;19,88482;-2,600646;0,8809482;5,262703;188,9995;329,2216;188,1499;329,2243
Subject #280;2,780;Audio;;;;;19,88482;-2,600646;0,709035;4,177226;188,9995;333,9967;188,1878;334,0201
Subject #280;2,898;Audio;;;;;19,88482;-2,600646;0,5111246;2,927598;188,9995;333,9967;188,2067;334,1533
