SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
7;4.026;Ring;visible;(23.2, 0.0, 108.4);-37208
7;4.062;Ring;visible;(8.0, 0.0, 111.6);-37256
7;4.120;Ring;visible;(8.7, 0.0, 112.7);-37304
7;4.187;Ring;visible;(7.7, 0.0, 114.2);-37396
7;4.219;Ring;visible;(15.4, 0.0, 113.6);-37444
7;4.252;Ring;visible;(14.7, 0.0, 114.4);-37492
7;4.285;Ring;visible;(15.9, 0.0, 114.9);-37540
7;4.353;Ring;visible;(13.9, 0.0, 116.6);-37588
7;4.400;Ring;visible;(23.3, 0.0, 116.0);-37676
7;4.431;Ring;visible;(20.9, 0.0, 117.1);-37724
7;4.502;Ring;visible;(18.7, 0.0, 118.8);-37772
7;4.533;Ring;visible;(10.5, 0.0, 120.7);-37820
7;4.567;Ring;visible;(30.1, 0.0, 118.3);-37868
7;4.598;Ring;visible;(16.6, 0.0, 121.1);-37916
7;4.666;Ring;visible;(17.2, 0.0, 122.4);-38004
7;4.700;Ring;visible;(23.4, 0.0, 122.1);-38052
7;4.735;Ring;visible;(25.7, 0.0, 122.4);-38100
7;4.826;Ring;visible;(17.9, 0.0, 125.5);-38188
7;4.856;Ring;visible;(30.3, 0.0, 124.2);-38236
7;4.889;Ring;visible;(11.8, 0.0, 127.8);-38284
7;4.923;Ring;visible;(21.5, 0.0, 126.9);-38332
7;5.566;POV;visible;Right;-38420
7;5.732;POV;visible;Right;-38558
7;5.888;POV;visible;Left;-38696
7;6.057;POV;visible;Left;-38834
7;6.604;POV;visible;Middle;-38970
7;6.793;POV;visible;Middle;-39102
7;10.787;Ring;visible;(16.5, 0.0, 179.7);-39258
7;10.821;Ring;visible;(30.4, 0.0, 178.2);-39306
7;10.854;Ring;visible;(31.1, 0.0, 178.8);-39354
7;10.921;Ring;visible;(31.2, 0.0, 180.1);-39448
7;10.954;Ring;visible;(23.9, 0.0, 181.9);-39496
7;10.988;Ring;visible;(18.6, 0.0, 183.5);-39544
7;11.021;Ring;visible;(22.3, 0.0, 183.5);-39592
7;11.090;Ring;visible;(36.0, 0.0, 182.8);-39680
7;11.122;Ring;visible;(27.7, 0.0, 184.7);-39728
7;11.156;Ring;visible;(23.7, 0.0, 186.1);-39776
7;11.189;Ring;visible;(38.4, 0.0, 184.4);-39824
7;11.258;Ring;visible;(30.6, 0.0, 187.0);-39872
7;11.290;Ring;visible;(35.0, 0.0, 187.0);-39960
7;11.335;Ring;visible;(24.3, 0.0, 189.6);-40008
7;11.413;Ring;visible;(18.4, 0.0, 192.1);-40056
7;11.447;Ring;visible;(32.0, 0.0, 190.6);-40104
7;11.506;Ring;visible;(31.1, 0.0, 192.0);-40192
7;11.540;Ring;success;;-37444
7;11.571;Ring;visible;(36.2, 0.0, 192.4);-40242
7;11.606;Ring;success;;-37540
7;11.670;Ring;visible;(25.5, 0.0, 196.2);-40292
7;11.716;Ring;visible;(42.8, 0.0, 194.4);-40382
7;11.729;Ring;success;;-37724
7;11.759;Ring;visible;(22.5, 0.0, 198.5);-40430
7;11.819;Ring;success;;-37772
7;11.829;Ring;visible;(35.3, 0.0, 197.8);-40480
7;11.833;POV;timeout;;-38420
7;11.895;Ring;success;;-37916
7;11.952;Ring;success;;-38004
7;11.985;POV;timeout;;-38558
