SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #9,0.011,Heat,No Action,no event,0,0,0,0
Subject #9,0.151,Smell,No Action,no event,0,0,0,0
Subject #9,0.256,Smell,No Action,no event,0,0,0,0
Subject #9,0.381,Smell,No Action,no event,0,0,0,0
Subject #9,0.513,Smell,No Action,no event,0,0,0,0
Subject #9,0.636,Smell,No Action,no event,0,0,0,0
Subject #9,0.754,Smell,No Action,no event,0,0,0,0
Subject #9,0.866,Smell,No Action,no event,0,0,0,0
Subject #9,0.979,Smell,No Action,no event,0,0,0,0
Subject #9,1.116,Smell,No Action,no event,0,0,0,0
Subject #9,21.573,Smell,No Action,no event,0,0,240,0
Subject #9,21.682,Smell,No Action,no event,0,0,240,0
Subject #9,21.800,Smell,No Action,no event,0,0,240,0
Subject #9,22.021,Smell,No Action,no event,0,0,240,0
Subject #9,22.125,Smell,No Action,no event,0,0,240,0
Subject #9,22.242,Smell,No Action,no event,0,0,240,0
Subject #9,22.372,Smell,No Action,no event,0,0,240,0
Subject #9,22.475,Smell,No Action,no event,0,0,240,0
Subject #9,22.593,Smell,No Action,no event,0,0,240,0
Subject #9,22.695,Smell,No Action,no event,0,0,240,0
Subject #9,22.795,Smell,No Action,no event,0,0,240,0
Subject #9,22.916,Smell,No Action,no event,0,0,240,0
Subject #9,23.051,Smell,No Action,no event,0,0,240,0
Subject #9,23.160,Smell,No Action,no event,0,0,240,0
Subject #9,23.279,Smell,No Action,no event,0,0,240,0
Subject #9,23.383,Smell,No Action,no event,0,0,240,0
Subject #9,23.601,Smell,No Action,no event,0,0,240,0
Subject #9,23.797,Smell,No Action,no event,0,0,240,0
Subject #9,23.991,Smell,No Action,no event,0,0,240,0
Subject #9,24.141,Smell,No Action,no event,0,0,240,0
Subject #9,24.256,Smell,No Action,no event,0,0,240,0
Subject #9,24.364,Smell,No Action,no event,0,0,240,0
Subject #9,24.483,Smell,No Action,no event,0,0,240,0
Subject #9,24.590,Smell,No Action,no event,0,0,240,0
Subject #9,24.773,Smell,POV,Action Started,0,0,240,0
