SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #150,0.003,Heat,None,,None,,,9.780026,0,36.18972,344.9186
Subject #150,0.112,Audio,None,,None,,,9.8014,0,40.85614,353.6319
Subject #150,0.212,Audio,None,,None,,,9.822504,0,46.10428,358.114
Subject #150,0.312,Audio,None,,None,,,9.827663,0,49.30724,5.275766
Subject #150,0.413,Audio,None,,None,,,9.859784,0,45.80049,7.033397
Subject #150,0.514,Audio,None,,None,,,9.897251,0,43.10831,4.583835
Subject #150,0.614,Audio,None,,None,,,9.930627,0,44.36107,3.675734
Subject #150,0.714,Audio,None,,None,,,9.966664,0,47.50929,1.843823
Subject #150,0.815,Audio,None,,None,,,9.990127,0,51.93012,2.899781
Subject #150,0.916,Audio,None,,None,,,10.02419,0,56.42259,3.356578
Subject #150,1.016,Audio,None,,None,,,10.0558,0,61.05209,2.893595
Subject #150,1.116,Audio,None,,None,,,10.08015,0,64.18326,3.588106
Subject #150,1.217,Audio,None,,None,,,10.11858,0,64.32464,6.784482
Subject #150,1.318,Audio,None,,None,,,10.1507,0,62.93282,8.330914
Subject #150,1.419,Audio,None,,None,,,10.16399,0,55.06577,8.17964
Subject #150,1.519,Audio,None,,None,,,9.889435,0,41.54169,8.455318
Subject #150,1.619,Audio,None,,None,,,8.184485,0,26.45827,7.16442
Subject #150,1.720,Audio,None,,None,,,5.951001,0,12.62606,4.841196
Subject #150,1.820,Audio,None,,None,,,5.632751,0,5.289892,4.065108
Subject #150,1.931,Audio,None,,None,,,7.862171,0,6.378253,7.744903
Subject #150,2.032,Audio,None,,None,,,14.10987,0,15.49596,8.912877
Subject #150,2.132,Audio,None,,None,,,25.06212,0,32.78511,9.670711
Subject #150,2.233,Audio,None,,None,,,37.13503,0,53.31544,10.42576
Subject #150,2.334,Audio,None,,None,,,49.20895,0,72.73395,10.55346
Subject #150,2.435,Audio,None,,None,,,60.26357,0,86.69519,13.49671
Subject #150,2.535,Audio,None,,None,,,68.52939,0,93.64004,15.33931
Subject #150,2.635,Audio,None,,None,,,73.26986,0,95.57997,23.6468
Subject #150,2.736,Audio,None,,None,,,74.889,0,90.85577,28.83418
Subject #150,2.836,Audio,None,,None,,,74.889,0,84.40409,31.16696
Subject #150,2.937,Audio,None,,None,,,74.889,0,79.28461,30.98895
Subject #150,3.038,Audio,None,,None,,,74.889,0,79.22601,31.19277
Subject #150,3.138,Audio,None,,None,,,74.889,0,83.77859,29.3712
Subject #150,3.238,Audio,None,,None,,,74.889,0,89.87849,27.80181
Subject #150,3.339,Audio,None,,None,,,74.889,0,93.93814,25.19632
Subject #150,3.442,Audio,Right,,Right,,,74.889,0,95.479,23.55972
Subject #150,3.551,Audio,Right,,Right,,,74.83876,0,94.26034,21.85785
Subject #150,3.652,Audio,Right,,Right,,,74.35902,0,91.15379,19.17904
Subject #150,3.753,Audio,Right,,Right,,,73.28857,0,86.02865,5.936982
Subject #150,3.853,Audio,Right,,Right,,,71.61907,0,83.26913,4.761459
Subject #150,3.954,Audio,Right,,Right,,,69.18274,0,81.05852,4.477117
Subject #150,4.054,Audio,Right,,Right,,,65.90967,0,76.78358,5.91143
Subject #150,4.155,Audio,Right,,Right,,,61.98438,0,71.4371,5.927057
Subject #150,4.255,Audio,Right,,Right,,,58.13385,0,65.8874,6.319788
Subject #150,4.356,Audio,Right,,Right,,,54.77648,0,61.18872,6.951253
Subject #150,4.457,Audio,Right,,Right,,,52.08077,0,58.59563,7.147657
Subject #150,4.568,Audio,Right,,Right,,,49.81283,0,57.91352,6.610302
Subject #150,4.669,Audio,Right,,Right,,,48.21338,0,59.14658,5.482089
Subject #150,4.770,Audio,Right,,Right,,,46.90352,0,61.95497,4.285435
Subject #150,4.870,Audio,Right,,Right,,,45.73563,0,68.47903,2.491989
Subject #150,4.970,Audio,Right,,Right,,,44.53038,0,81.87382,358.587
Subject #150,5.071,Audio,Right,,Right,,,43.15155,0,100.5567,354.3362
Subject #150,5.171,Audio,Right,,Right,,,41.52726,0,114.0395,352.8513
Subject #150,5.272,Audio,Right,,Right,,,39.78667,0,115.8095,352.66
Subject #150,5.373,Audio,Right,,Right,,,38.21169,0,113.0671,352.6242
Subject #150,5.473,Audio,Right,,Right,,,37.09086,0,110.727,352.6616
Subject #150,5.574,Audio,Right,,Right,,,36.37741,0,109.3747,352.7982
Subject #150,5.674,Audio,Right,,Right,,,35.70074,0,108.3394,353.0781
Subject #150,5.775,Audio,Right,,Right,,,34.90767,0,106.8618,353.3647
Subject #150,5.875,Audio,Right,,Right,,,34.14034,0,105.8172,353.5329
Subject #150,5.976,Audio,Right,,Right,,,33.43644,0,104.5857,353.2784
Subject #150,6.076,Audio,Right,,Right,,,32.74661,0,103.1777,353.2452
Subject #150,6.177,Audio,Right,,Right,,,32.09412,0,102.6941,353.3449
Subject #150,6.277,Audio,Right,,Right,,,31.54751,0,101.9382,353.3821
Subject #150,6.378,Audio,Right,,Right,,,31.08101,0,101.1141,353.2872
Subject #150,6.479,Audio,Right,,Right,,,30.65048,0,100.3181,353.4651
Subject #150,6.579,Audio,Right,,Right,,,30.2457,0,99.48627,353.6715
Subject #150,6.680,Audio,None,Success,None,Success,,29.81395,0,98.89276,353.7444
Subject #150,6.791,Audio,None,,None,,,29.30012,0,98.38087,353.9233
Subject #150,6.891,Audio,None,,None,,,28.85729,0,97.98727,354.0125
Subject #150,6.992,Audio,None,,None,,,28.47544,0,97.28577,353.8265
Subject #150,7.093,Audio,None,,None,,,28.13323,0,95.6115,353.8865
Subject #150,7.193,Audio,None,,None,,,27.86167,0,90.01619,353.4449
Subject #150,7.294,Audio,None,,None,,,27.79958,0,75.3662,354.6398
Subject #150,7.394,Audio,None,,None,,,28.16549,0,55.81452,356.3437
Subject #150,7.495,Audio,None,,None,,,29.16044,0,38.67236,357.7225
Subject #150,7.596,Audio,None,,None,,,30.45971,0,25.8503,0.6232165
Subject #150,7.696,Audio,None,,None,,,31.88898,0,18.27793,2.299687
Subject #150,7.797,Audio,None,,None,,,33.18275,0,17.91314,2.578975
Subject #150,7.897,Audio,None,,None,,,34.0975,0,22.38477,5.720507
Subject #150,7.997,Audio,None,,None,,,34.51726,0,28.37354,10.09719
Subject #150,8.098,Audio,None,,None,,,34.33974,0,34.8732,16.49398
Subject #150,8.198,Audio,None,,None,,,33.94911,0,38.17806,21.48988
Subject #150,8.299,Audio,None,,None,,,33.77336,0,40.84068,24.18014
Subject #150,8.399,Audio,None,,None,,,34.33645,0,43.5756,28.12415
Subject #150,8.500,Audio,None,,None,,,36.17271,0,46.8591,34.29094
Subject #150,8.601,Audio,None,,None,,,38.41569,0,50.65451,37.44816
Subject #150,8.701,Audio,None,,None,,,39.9393,0,53.21469,36.81762
Subject #150,8.802,Audio,None,,None,,,40.18976,0,51.92773,34.78631
Subject #150,8.902,Audio,None,,None,,,38.85892,0,48.19775,31.88057
Subject #150,9.003,Audio,None,,None,,,35.74199,0,42.76694,29.97357
Subject #150,9.103,Audio,None,,None,,,31.21071,0,36.00246,27.12232
Subject #150,9.204,Audio,None,,None,,,26.32704,0,29.01656,23.19038
Subject #150,9.305,Audio,None,,None,,,22.11929,0,24.08543,19.56333
Subject #150,9.405,Audio,None,,None,,,19.28103,0,22.05732,14.77222
Subject #150,9.505,Audio,None,,None,,,17.72199,0,21.59115,10.14285
Subject #150,9.606,Audio,None,,None,,,16.55819,0,22.01109,9.672781
Subject #150,9.706,Audio,None,,None,,,15.22743,0,25.31755,7.342381
Subject #150,9.807,Audio,None,,None,,,13.57811,0,29.51289,1.853086
Subject #150,9.908,Audio,None,,None,,,11.74834,0,31.5729,356.3004
Subject #150,10.008,Audio,None,,None,,,10.12789,0,32.63494,349.6721
Subject #150,10.108,Audio,None,,None,,,8.763635,0,32.29936,347.2593
Subject #150,10.209,Audio,None,,None,,,7.61735,0,30.62979,350.1365
Subject #150,10.310,Audio,None,,None,,,6.745803,0,28.86966,354.6512
Subject #150,10.410,Audio,None,,None,,,6.195606,0,27.19797,0.2133407
Subject #150,10.511,Audio,None,,None,,,5.807103,0,26.87429,7.717986
Subject #150,10.611,Audio,None,,None,,,5.312655,0,28.03198,18.98945
Subject #150,10.712,Audio,None,,None,,,4.579287,0,26.84376,25.45761
Subject #150,10.812,Audio,None,,None,,,3.573256,0,25.01783,29.7314
Subject #150,10.913,Audio,None,,None,,,2.346467,0,22.44517,31.43107
Subject #150,11.013,Audio,None,,None,,,0.9448307,0,19.72204,30.22105
Subject #150,11.114,Audio,None,,None,,,359.4625,0,16.741,27.4516
Subject #150,11.214,Audio,None,,None,,,358.0566,0,14.20789,25.35776
Subject #150,11.315,Audio,None,,None,,,356.7595,0,12.26059,25.02834
Subject #150,11.416,Audio,None,,None,,,355.5147,0,11.40438,23.99324
Subject #150,11.516,Audio,None,,None,,,354.2831,0,9.450679,17.7663
Subject #150,11.617,Audio,None,,None,,,353.2383,0,1.492292,7.483435
Subject #150,11.717,Audio,None,,None,,,352.5236,0,358.0042,3.362593
Subject #150,11.818,Audio,None,,None,,,352.0602,0,355.988,0.8434854
Subject #150,11.918,Audio,None,,None,,,351.6664,0,355.919,0.2844383
Subject #150,12.018,Audio,None,,None,,,351.2754,0,0.4465234,2.874193
Subject #150,12.119,Audio,None,,None,,,351.0121,0,2.882524,2.614993
Subject #150,12.220,Audio,None,,None,,,350.9957,0,4.104728,2.236196
Subject #150,12.320,Audio,None,,None,,,351.175,0,5.669105,5.577831
Subject #150,12.421,Audio,None,,None,,,351.4264,0,6.757154,19.12271
Subject #150,12.521,Audio,None,,None,,,351.6384,0,5.997669,30.84314
Subject #150,12.622,Audio,None,,None,,,351.8854,0,6.263097,32.0167
Subject #150,12.722,Audio,None,,None,,,352.2403,0,7.9533,30.77991
Subject #150,12.823,Audio,None,,None,,,352.6324,0,8.934499,29.73214
Subject #150,12.923,Audio,None,,None,,,352.7948,0,9.238094,28.99417
Subject #150,13.024,Audio,None,,None,,,352.5259,0,8.442123,27.319
Subject #150,13.124,Audio,None,,None,,,351.7477,0,6.533022,25.259
Subject #150,13.225,Audio,None,,None,,,350.6564,0,3.878535,22.67766
Subject #150,13.325,Audio,None,,None,,,349.5445,0,1.715443,19.49172
Subject #150,13.426,Audio,None,,None,,,348.5704,0,0.7622687,16.84371
