SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #149,0.011,Heat,None,,None,,,0,0,0,0
Subject #149,0.119,Audio,Left,,Left,,,0,0,0,0
Subject #149,0.241,Audio,Left,,Left,,,0,0,0,0
Subject #149,0.350,Audio,Left,,Left,,,0,0,0,0
Subject #149,0.454,Audio,Left,,Left,,,0,0,0,0
Subject #149,0.559,Audio,Left,,Left,,,0,0,0,0
Subject #149,0.662,Audio,Left,,Left,,,0,0,0,0
Subject #149,0.762,Audio,Left,,Left,,,0,0,0,0
Subject #149,0.869,Audio,Left,,Left,,,0,0,0,0
Subject #149,0.971,Audio,Left,,Left,,,0,0,0,0
Subject #149,1.072,Audio,Left,,Left,,,0,0,0,0
Subject #149,1.178,Audio,Left,,Left,,,0,0,0,0
Subject #149,1.280,Audio,Left,,Left,,,0,0,0,0
Subject #149,1.385,Audio,Left,,Left,,,0,0,0,0
Subject #149,1.487,Audio,Left,,Left,,,0,0,0,0
Subject #149,1.589,Audio,Left,,Left,,,0,0,0,0
Subject #149,1.695,Audio,Left,,Left,,,0,0,0,0
Subject #149,1.799,Audio,Left,,Left,,,0,0,0,0
Subject #149,1.902,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.003,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.103,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.204,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.311,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.411,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.518,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.618,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.720,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.825,Audio,Left,,Left,,,0,0,0,0
Subject #149,2.931,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.034,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.136,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.244,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.351,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.452,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.554,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.656,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.757,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.858,Audio,Left,,Left,,,0,0,0,0
Subject #149,3.965,Audio,Left,,Left,,,0,0,0,0
Subject #149,4.071,Audio,Left,,Left,,,0,0,0,0
Subject #149,4.172,Audio,Left,,Left,,,0,0,0,0
Subject #149,4.276,Audio,Left,,Left,,,0,0,0,0
Subject #149,4.382,Audio,Left,,Left,,,0,0,0,0
Subject #149,4.491,Audio,Left,,Left,,,0,0,0,0
Subject #149,4.592,Audio,Left,,Left,,,0,0,0,0
Subject #149,4.696,Audio,Left,,Left,,,0,0,0,0
Subject #149,4.798,Audio,Left,,Left,,,0,0,0,0
Subject #149,4.904,Audio,Left,,Left,,,0,0,0,0
Subject #149,5.009,Audio,None,Timeout,None,Timeout,,0,0,0,0
Subject #149,5.113,Audio,None,,None,,,0,0,0,0
Subject #149,5.216,Audio,None,,None,,,0,0,0,0
Subject #149,5.319,Audio,None,,None,,,0,0,0,0
Subject #149,5.426,Audio,None,,None,,,0,0,0,0
Subject #149,5.529,Audio,None,,None,,,0,0,0,0
Subject #149,5.637,Audio,None,,None,,,0,0,0,0
Subject #149,5.738,Audio,None,,None,,,0,0,0,0
Subject #149,5.839,Audio,None,,None,,,0,0,0,0
Subject #149,5.944,Audio,None,,None,,,0,0,0,0
