SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #266;0,012;Heat;;;;;;;-0,1;-0,6;9,72998;0;9,72998;0
Subject #266;1,147;Audio;;;;;;;-0,1;-0,6;9,72998;0;9,72998;0
Subject #266;1,259;Audio;;Task Spawned;;;13,42041;78,24921;-0,1;-0,6;9,72998;0;9,72998;0
Subject #266;1,370;Audio;;;;;13,42041;78,24921;-0,1;-0,6;9,72998;0;9,72998;0
Subject #266;1,485;Audio;;;;;13,42041;78,24921;-0,09954898;-0,5973697;9,72998;0;9,72998;0
Subject #266;1,593;Audio;;;;;13,42041;78,24921;-0,08964249;-0,5395964;9,72998;0;9,72998;0
Subject #266;1,693;Audio;;;;;13,42041;78,24921;-0,0699794;-0,4249239;9,72998;0;9,72998;0
Subject #266;1,807;Audio;;;;;13,42041;78,24921;-0,03566859;-0,2248279;9,72998;0;9,72998;0
Subject #266;1,908;Audio;;;;;13,42041;78,24921;0,006557318;0,02142791;9,72998;0;9,72998;0
Subject #266;2,016;Audio;;;;;13,42041;78,24921;0,06252515;0,3478247;9,72998;0;9,72998;0
Subject #266;2,126;Audio;;;;;13,42041;78,24921;0,1317678;0,7516387;9,72998;0;9,72998;0
Subject #266;2,226;Audio;;;;;13,42041;78,24921;0,2061716;1,185551;9,72998;0;9,72998;0
Subject #266;2,329;Audio;;;;;13,42041;78,24921;0,2925928;1,689548;9,72998;0;9,72998;0
Subject #266;2,436;Audio;;;;;13,42041;78,24921;0,3936999;2,279191;9,72998;0;9,72998;0
Subject #266;2,546;Audio;;;;;13,42041;78,24921;0,5096376;2,955324;9,72998;0;9,72998;0
Subject #266;2,646;Audio;;;;;13,42041;78,24921;0,6260799;3,6344;9,72998;0;9,72998;0
Subject #266;2,796;Audio;;;;;13,42041;78,24921;0,8095291;4,704251;9,72998;0;9,72998;0
Subject #266;2,953;Audio;;;;;13,42041;78,24921;1,023825;5,953993;9,72998;0;9,72998;0
Subject #266;3,060;Audio;;;;;13,42041;78,24921;1,19475;6,950809;9,72998;0;9,72998;0
Subject #266;3,164;Audio;;;;;13,42041;78,24921;1,370701;7,976932;9,72998;0;9,72998;0
Subject #266;3,268;Audio;;;;;13,42041;78,24921;1,556403;9,059916;9,72998;0;9,72998;0
Subject #266;3,370;Audio;;;;;13,42041;78,24921;1,749981;10,18884;9,72998;0;9,72998;0
Subject #266;3,472;Audio;;;;;13,42041;78,24921;1,95528;11,38612;9,72998;0;9,72998;0
Subject #266;3,588;Audio;;;;;13,42041;78,24921;2,189882;12,75428;9,72998;0;9,72998;0
Subject #266;3,689;Audio;;;;;13,42041;78,24921;2,395046;13,95077;9,72998;0;9,72998;0
Subject #266;3,790;Audio;;;;;13,42041;78,24921;2,600145;15,14688;9,72998;0;9,72998;0
Subject #266;3,897;Audio;;;;;13,42041;78,24921;2,815718;16,40407;9,72998;0;9,72998;0
Subject #266;3,999;Audio;;;;;13,42041;78,24921;3,022067;17,60747;9,72998;0;9,72998;0
Subject #266;4,104;Audio;;;;;13,42041;78,24921;3,234905;18,84871;9,72998;0;9,72998;0
Subject #266;4,213;Audio;;;;;13,42041;78,24921;3,457332;20,14588;9,72998;0;9,72998;0
Subject #266;4,336;Audio;;;;;13,42041;78,24921;3,705566;21,59355;9,72998;0;9,72998;0
Subject #266;4,445;Audio;;;;;13,42041;78,24921;3,928191;22,89187;9,72998;0;9,72998;0
Subject #266;4,552;Audio;;;;;13,42041;78,24921;4,144365;24,15256;9,72998;0;9,72998;0
Subject #266;4,658;Audio;Middle;Task Started;Right;Task Started;;;4,358437;25,401;9,72998;0;9,72998;0
Subject #266;4,760;Audio;Middle;;Right;;;;4,565459;26,60832;9,72998;0;9,72998;0
Subject #266;4,862;Audio;Middle;;Right;;;;4,772743;27,81717;9,72998;0;9,72998;0
Subject #266;4,973;Audio;Middle;;Right;;;;4,998036;29,13105;9,72998;0;9,72998;0
Subject #266;5,075;Audio;Middle;;Right;;;;5,205997;30,34384;9,72998;0;9,72998;0
Subject #266;5,183;Audio;Middle;;Right;;;;5,424998;31,62103;9,72998;0;9,72998;0
Subject #266;5,285;Audio;Middle;;Right;;;;5,629801;32,81541;9,72998;0;9,72998;0
Subject #266;5,393;Audio;Middle;;Right;;;;5,851131;34,10618;9,72998;0;9,72998;0
Subject #266;5,502;Audio;Middle;;Right;;;;6,071635;35,39214;9,72998;0;9,72998;0
Subject #266;5,611;Audio;Middle;;Right;;;;6,292861;36,6823;9,72998;0;9,72998;0
Subject #266;5,714;Audio;Middle;;Right;;;;6,500782;37,89486;9,72998;0;9,72998;0
Subject #266;5,820;Audio;Middle;;Right;;;;6,71564;39,14787;9,72998;0;9,72998;0
Subject #266;5,954;Audio;Middle;;Right;;;;6,987021;40,73053;9,72998;0;9,72998;0
Subject #266;6,061;Audio;Middle;;Right;;;;7,205245;42,00319;9,72998;0;9,72998;0
Subject #266;6,169;Audio;Middle;;Right;;;;7,424213;43,28017;9,72998;0;9,72998;0
Subject #266;6,270;Audio;Middle;;Right;;;;7,628573;44,47198;9,72998;0;9,72998;0
Subject #266;6,371;Audio;Middle;;Right;;;;7,833617;45,66776;9,72998;0;9,72998;0
Subject #266;6,479;Audio;Middle;;Right;;;;8,052169;46,94232;9,72998;0;9,72998;0
Subject #266;6,587;Audio;Middle;;Right;;;;8,271504;48,22145;9,72998;0;9,72998;0
Subject #266;6,693;Audio;Middle;;Right;;;;8,481377;49,4454;9,72998;0;9,72998;0
Subject #266;6,794;Audio;Middle;;Right;;;;8,691234;50,66926;9,72998;0;9,72998;0
Subject #266;6,899;Audio;Middle;;Right;;;;8,904862;51,91511;9,72998;0;9,72998;0
Subject #266;7,002;Audio;Middle;;Right;;;;9,111851;53,12223;9,72998;0;9,72998;0
Subject #266;7,109;Audio;Middle;;Right;;;;9,331463;54,40297;9,72998;0;9,72998;0
Subject #266;7,217;Audio;Middle;;Right;;;;9,54845;55,66839;9,72998;0;9,72998;0
Subject #266;7,323;Audio;Middle;;Right;;;;9,764298;56,9272;9,72998;0;9,72998;0
Subject #266;7,426;Audio;Middle;;Right;;;;9,971708;58,13678;9,72998;0;9,72998;0
Subject #266;7,532;Audio;Middle;;Right;;;;10,18824;59,39959;9,72998;0;9,72998;0
Subject #266;7,638;Audio;Middle;;Right;;;;10,40332;60,65389;9,72998;0;9,72998;0
Subject #266;7,748;Audio;Middle;;Right;;;;10,62471;61,94503;9,72998;0;9,72998;0
Subject #266;7,854;Audio;Middle;;Right;;;;10,84121;63,20758;9,72998;0;9,72998;0
Subject #266;7,956;Audio;Middle;;Right;;;;11,04901;64,41946;9,72998;0;9,72998;0
Subject #266;8,065;Audio;Middle;;Right;;;;11,26939;65,70472;9,72998;0;9,72998;0
Subject #266;8,167;Audio;Middle;;Right;;;;11,47542;66,90625;9,72998;0;9,72998;0
Subject #266;8,273;Audio;Middle;;Right;;;;11,6908;68,1623;9,72998;0;9,72998;0
Subject #266;8,384;Audio;Middle;;Right;;;;11,91544;69,47237;9,72998;0;9,72998;0
Subject #266;8,489;Audio;Middle;;Right;;;;12,12969;70,72185;9,72998;0;9,72998;0
Subject #266;8,590;Audio;Middle;;Right;;;;12,33406;71,91373;9,72998;0;9,72998;0
Subject #266;8,697;Audio;Middle;;Right;;;;12,55131;73,18069;9,72998;0;9,72998;0
Subject #266;8,800;Audio;Middle;;Right;;;;12,75862;74,38966;9,72998;0;9,72998;0
Subject #266;8,900;Audio;Middle;;Right;;;;12,96167;75,57383;9,72998;0;9,72998;0
Subject #266;9,003;Audio;Middle;;Right;;;;13,16602;76,76556;9,72998;0;9,72998;0
Subject #266;9,126;Audio;Middle;;Right;;;;13,38435;78,03888;9,72998;0;9,72998;0
Subject #266;9,233;Audio;;Success;Right;;;;13,63783;79,51714;9,72998;0;9,72998;0
Subject #266;9,391;Audio;;;Right;;;;13,95412;81,36169;9,72998;0;9,72998;0
Subject #266;9,499;Audio;;;Right;;;;14,17563;82,65352;9,72998;0;9,72998;0
Subject #266;9,599;Audio;;;;Timeout;;;14,37796;83,8335;9,72998;0;9,72998;0
Subject #266;9,721;Audio;;;;;;;14,62629;85,28173;9,72998;0;9,72998;0
Subject #266;9,822;Audio;;;;;;;14,83228;86,483;9,72998;0;9,72998;0
Subject #266;9,928;Audio;;;;;;;15,04871;87,74519;9,72998;0;9,72998;0
Subject #266;10,049;Audio;;;;;;;15,29208;89,16447;9,72998;0;9,72998;0
Subject #266;10,158;Audio;;;;;;;15,51303;90,45307;9,72998;0;9,72998;0
Subject #266;10,259;Audio;;;;;;;15,71836;91,65048;9,72998;0;9,72998;0
Subject #266;10,361;Audio;;;;;;;15,92444;92,85233;9,72998;0;9,72998;0
Subject #266;10,461;Audio;;;;;;;16,12761;94,03722;9,72998;0;9,72998;0
Subject #266;10,565;Audio;;;;;;;16,33956;95,27325;9,72998;0;9,72998;0
Subject #266;10,667;Audio;;;;;;;16,54488;96,47067;9,72998;0;9,72998;0
Subject #266;10,775;Audio;;;;;;;16,7648;97,7532;9,72998;0;9,72998;0
Subject #266;10,885;Audio;;;;;;;16,9886;99,05836;9,72998;0;9,72998;0
Subject #266;10,991;Audio;;;;;;;17,20404;100,3148;9,72998;0;9,72998;0
Subject #266;11,096;Audio;;;;;;;17,41672;101,5551;9,72998;0;9,72998;0
Subject #266;11,197;Audio;;;;;;;17,62115;102,7473;9,72998;0;9,72998;0
Subject #266;11,306;Audio;;;;;;;17,84198;104,0352;9,72998;0;9,72998;0
Subject #266;11,415;Audio;;;;;;;18,0627;105,3224;9,72998;0;9,72998;0
Subject #266;11,522;Audio;;;;;;;18,27954;106,587;9,72998;0;9,72998;0
Subject #266;11,625;Audio;;;;;;;18,4886;107,8062;9,72998;0;9,72998;0
Subject #266;11,734;Audio;;;;;;;18,70963;109,0952;9,72998;0;9,72998;0
Subject #266;11,836;Audio;;;;;;;18,91685;110,3036;9,72998;0;9,72998;0
Subject #266;11,950;Audio;;;;;;;19,14784;111,6508;9,72998;0;9,72998;0
Subject #266;12,051;Audio;;;;;;;19,3539;112,8525;9,72998;0;9,72998;0
Subject #266;12,152;Audio;;;;;;;19,55913;114,0493;9,72998;0;9,72998;0
Subject #266;12,256;Audio;;;;;;;19,76947;115,2761;9,72998;0;9,72998;0
Subject #266;12,405;Audio;;;;;;;20,0708;117,0333;9,72998;0;9,72998;0
Subject #266;12,509;Audio;;;;;;;20,28216;118,266;9,72998;0;9,72998;0
Subject #266;12,618;Audio;;;;;;;20,50289;119,5533;9,72998;0;9,72998;0
Subject #266;12,732;Audio;;;;;;;20,73355;120,8984;9,72998;0;9,72998;0
Subject #266;12,839;Audio;;Task Spawned;;;34,29384;199,9803;20,95;122,1608;9,72998;0;9,72998;0
Subject #266;12,946;Audio;;;;;34,29384;199,9803;21,16772;123,4305;9,72998;0;9,72998;0
Subject #266;13,054;Audio;;;;;34,29384;199,9803;21,3868;124,7081;9,72998;0;9,72998;0
Subject #266;13,157;Audio;;;;;34,29384;199,9803;21,5956;125,9258;9,72998;0;9,72998;0
Subject #266;13,266;Audio;;;;;34,29384;199,9803;21,81664;127,2149;9,72998;0;9,72998;0
Subject #266;13,372;Audio;;;;;34,29384;199,9803;22,03177;128,4695;9,72998;0;9,72998;0
Subject #266;13,476;Audio;;;;;34,29384;199,9803;22,2435;129,7043;9,72998;0;9,72998;0
Subject #266;13,580;Audio;;;;;34,29384;199,9803;22,45305;130,9263;9,72998;0;9,72998;0
Subject #266;13,687;Audio;;;;;34,29384;199,9803;22,6706;132,1951;9,72998;0;9,72998;0
Subject #266;13,798;Audio;;;;;34,29384;199,9803;22,89529;133,5054;9,72998;0;9,72998;0
Subject #266;13,903;Audio;;;;;34,29384;199,9803;23,1093;134,7535;9,72998;0;9,72998;0
Subject #266;14,009;Audio;;;;;34,29384;199,9803;23,32413;136,0063;9,72998;0;9,72998;0
Subject #266;14,129;Audio;;;;;34,29384;199,9803;23,5669;137,4221;9,72998;0;9,72998;0
Subject #266;14,231;Audio;;;;;34,29384;199,9803;23,7751;138,6363;9,72998;0;9,72998;0
Subject #266;14,338;Audio;;;;;34,29384;199,9803;23,99113;139,8962;9,72998;0;9,72998;0
Subject #266;14,443;Audio;;;;;34,29384;199,9803;24,20437;141,1397;9,72998;0;9,72998;0
Subject #266;14,549;Audio;;;;;34,29384;199,9803;24,41913;142,3922;9,72998;0;9,72998;0
Subject #266;14,654;Audio;;;;;34,29384;199,9803;24,63153;143,6309;9,72998;0;9,72998;0
Subject #266;14,764;Audio;;;;;34,29384;199,9803;24,85415;144,9292;9,72998;0;9,72998;0
Subject #266;14,864;Audio;;;;;34,29384;199,9803;25,05727;146,1138;9,72998;0;9,72998;0
Subject #266;14,967;Audio;;;;;34,29384;199,9803;25,26677;147,3355;9,72998;0;9,72998;0
Subject #266;15,075;Audio;;;;;34,29384;199,9803;25,48699;148,6198;9,72998;0;9,72998;0
Subject #266;15,179;Audio;;;;;34,29384;199,9803;25,69678;149,8433;9,72998;0;9,72998;0
Subject #266;15,283;Audio;;;;;34,29384;199,9803;25,9072;151,0705;9,72998;0;9,72998;0
Subject #266;15,390;Audio;;;;;34,29384;199,9803;26,12563;152,3443;9,72998;0;9,72998;0
Subject #266;15,496;Audio;;;;;34,29384;199,9803;26,33933;153,5906;9,72998;0;9,72998;0
Subject #266;15,601;Audio;;;;;34,29384;199,9803;26,55295;154,8363;9,72998;0;9,72998;0
Subject #266;15,707;Audio;;;;;34,29384;199,9803;26,76665;156,0826;9,72998;0;9,72998;0
Subject #266;15,807;Audio;Middle;Task Started;;;;;26,97138;157,2766;9,72998;0;9,72998;0
Subject #266;15,907;Audio;Middle;;;;;;27,17429;158,4599;9,72998;0;9,72998;0
Subject #266;16,017;Audio;Middle;;;;;;27,39492;159,7466;9,72998;0;9,72998;0
Subject #266;16,126;Audio;Middle;;;;;;27,61669;161,04;9,72998;0;9,72998;0
Subject #266;16,231;Audio;Middle;;;;;;27,82972;162,2823;9,72998;0;9,72998;0
Subject #266;16,337;Audio;Middle;;;;;;28,04459;163,5354;9,72998;0;9,72998;0
Subject #266;16,446;Audio;Middle;;;;;;28,26703;164,8327;9,72998;0;9,72998;0
Subject #266;16,557;Audio;Middle;;;;;;28,49103;166,139;9,72998;0;9,72998;0
Subject #266;16,663;Audio;Middle;;;;;;28,70584;167,3917;9,72998;0;9,72998;0
Subject #266;16,769;Audio;Middle;;;;;;28,92144;168,6491;9,72998;0;9,72998;0
Subject #266;16,878;Audio;Middle;;;;;;29,14127;169,9311;9,72998;0;9,72998;0
Subject #266;16,980;Audio;Middle;;;;;;29,34993;171,1479;9,72998;0;9,72998;0
Subject #266;17,097;Audio;Middle;;;;;;29,58532;172,5207;9,72998;0;9,72998;0
Subject #266;17,202;Audio;Middle;;;;;;29,79981;173,7715;9,72998;0;9,72998;0
Subject #266;17,310;Audio;Middle;;;;;;30,01801;175,0441;9,72998;0;9,72998;0
Subject #266;17,410;Audio;Middle;;;;;;30,22085;176,227;9,72998;0;9,72998;0
Subject #266;17,520;Audio;Middle;;;;;;30,44401;177,5285;9,72998;0;9,72998;0
Subject #266;17,624;Audio;Middle;;;;;;30,6554;178,7613;9,72998;0;9,72998;0
Subject #266;17,731;Audio;Middle;;;;;;30,87198;180,0244;9,72998;0;9,72998;0
Subject #266;17,836;Audio;Middle;;;;;;31,08656;181,2757;9,72998;0;9,72998;0
Subject #266;17,949;Audio;Middle;;;;;;31,31347;182,599;9,72998;0;9,72998;0
Subject #266;18,060;Audio;Middle;;;;;;31,54003;183,9203;9,72998;0;9,72998;0
Subject #266;18,161;Audio;Middle;;;;;;31,74476;185,1143;9,72998;0;9,72998;0
Subject #266;18,264;Audio;Middle;;;;;;31,9529;186,3281;9,72998;0;9,72998;0
Subject #266;18,374;Audio;Middle;;;;;;32,17654;187,6323;9,72998;0;9,72998;0
Subject #266;18,476;Audio;Middle;;;;;;32,38374;188,8407;9,72998;0;9,72998;0
Subject #266;18,580;Audio;Middle;;;;;;32,59422;190,0682;9,72998;0;9,72998;0
Subject #266;18,684;Audio;Middle;;;;;;32,80453;191,2947;9,72998;0;9,72998;0
Subject #266;18,793;Audio;Middle;;;;;;33,02612;192,587;9,72998;0;9,72998;0
Subject #266;18,903;Audio;Middle;;;;;;33,24795;193,8807;9,72998;0;9,72998;0
Subject #266;19,013;Audio;Middle;;;;;;33,47163;195,1851;9,72998;0;9,72998;0
Subject #266;19,127;Audio;Middle;;;;;;33,70221;196,5298;9,72998;0;9,72998;0
Subject #266;19,244;Audio;Middle;;;;;;33,93985;197,9157;9,72998;0;9,72998;0
Subject #266;19,348;Audio;Middle;;;;;;34,15228;199,1546;9,72998;0;9,72998;0
Subject #266;19,455;Audio;;Success;;;;;34,36957;200,4217;9,72998;0;9,72998;0
Subject #266;19,558;Audio;;;;;;;34,57703;201,6316;9,72998;0;9,72998;0
Subject #266;19,666;Audio;;;;;;;34,79532;202,9047;9,72998;0;9,72998;0
Subject #266;19,768;Audio;;;;;;;35,00226;204,1115;9,72998;0;9,72998;0
Subject #266;19,880;Audio;;;;;;;35,23015;205,4405;9,72998;0;9,72998;0
Subject #266;19,993;Audio;;;;;;;35,45922;206,7764;9,72998;0;9,72998;0
Subject #266;20,095;Audio;;;;;;;35,66645;207,9849;9,72998;0;9,72998;0
Subject #266;20,209;Audio;;;;;;;35,8973;209,3311;9,72998;0;9,72998;0
Subject #266;20,318;Audio;;;;;;;36,11943;210,6265;9,72998;0;9,72998;0
Subject #266;20,420;Audio;;;;;;;36,32581;211,8302;9,72998;0;9,72998;0
Subject #266;20,523;Audio;;;;;;;36,53418;213,0453;9,72998;0;9,72998;0
Subject #266;20,631;Audio;;;;;;;36,75406;214,3277;9,72998;0;9,72998;0
Subject #266;20,733;Audio;;;;;;;36,96102;215,5346;9,72998;0;9,72998;0
Subject #266;20,841;Audio;;;;;;;37,17934;216,8078;9,72998;0;9,72998;0
Subject #266;20,952;Audio;;;;;;;37,4041;218,1186;9,72998;0;9,72998;0
Subject #266;21,063;Audio;;;;;;;37,62897;219,43;9,72998;0;9,72998;0
Subject #266;21,172;Audio;;;;;;;37,85088;220,7242;9,72998;0;9,72998;0
Subject #266;21,281;Audio;;;;;;;38,07124;222,0093;9,72998;0;9,72998;0
Subject #266;21,387;Audio;;;;;;;38,28623;223,263;9,72998;0;9,72998;0
Subject #266;21,497;Audio;;;;;;;38,51051;224,571;9,72998;0;9,72998;0
Subject #266;21,616;Audio;;;;;;;38,75068;225,9716;9,72998;0;9,72998;0
Subject #266;21,727;Audio;;;;;;;38,97642;227,2881;9,72998;0;9,72998;0
Subject #266;21,838;Audio;;;;;;;39,20105;228,5981;9,72998;0;9,72998;0
Subject #266;21,946;Audio;;;;;;;39,41909;229,8697;9,72998;0;9,72998;0
Subject #266;22,053;Audio;;;;;;;39,63831;231,1481;9,72998;0;9,72998;0
Subject #266;22,155;Audio;;;;;;;39,84499;232,3535;9,72998;0;9,72998;0
Subject #266;22,265;Audio;;;;;;;40,06665;233,6462;9,72998;0;9,72998;0
Subject #266;22,383;Audio;;;;;;;40,30738;235,05;9,72998;0;9,72998;0
Subject #266;22,493;Audio;;;;;;;40,53103;236,3544;9,72998;0;9,72998;0
Subject #266;22,597;Audio;;;;;;;40,74102;237,5789;9,72998;0;9,72998;0
Subject #266;22,724;Audio;;;;;;;40,99861;239,0812;9,72998;0;9,72998;0
Subject #266;22,836;Audio;;;;;;;41,2257;240,4056;9,72998;0;9,72998;0
Subject #266;22,943;Audio;;;;;;;41,44274;241,6713;9,72998;0;9,72998;0
Subject #266;23,051;Audio;;;;;;;41,66162;242,9478;9,72998;0;9,72998;0
Subject #266;23,154;Audio;;;;;;;41,87025;244,1645;9,72998;0;9,72998;0
Subject #266;23,260;Audio;;;;;;;42,08576;245,4213;9,72998;0;9,72998;0
