SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #308;0,013;Heat;;;;;;;;0,1551136;0,001899719;0,6799229;8,999991;0;9,729981;0
Subject #308;0,140;Audio;;Task Spawned;;;;;;0,2282431;0,001899719;1,141645;8,999991;0;9,729981;0
Subject #308;0,248;Audio;;;;;;;;0,3008454;0,001899719;1,600039;8,999991;0;9,729981;0
Subject #308;0,353;Audio;;;;;;;;0,3815624;0,001899719;2,109666;8,999991;0;9,729981;0
Subject #308;0,458;Audio;;;;;;;;0,4721421;0,001899719;2,681564;8,999991;0;9,729981;0
Subject #308;0,561;Audio;;;;;;;;0,5715019;0,001899719;3,308897;8,999991;0;9,729981;0
Subject #308;0,663;Audio;;;;;;;;0,6809721;0,001899719;4,000066;8,999991;0;9,729981;0
Subject #308;0,771;Audio;;;;;;;;0,8054644;0,001899719;4,786081;8,999991;0;9,729981;0
Subject #308;0,876;Audio;;;;;;;;0,9380665;0,001899719;5,623298;8,999991;0;9,729981;0
Subject #308;0,980;Audio;;;;;;;;1,078254;0,001899719;6,508406;8,999991;0;9,729981;0
Subject #308;1,085;Audio;;;;;;;;1,232075;0,001899719;7,479594;8,999991;0;9,729981;0
Subject #308;1,195;Audio;;;;;;;;1,402634;0,001899719;8,556466;8,999991;0;9,729981;0
Subject #308;1,299;Audio;;;;;;;;1,574584;0,001899719;9,642117;8,999991;0;9,729981;0
Subject #308;1,400;Audio;;;;;;;;1,751801;0,001899719;10,76102;8,999991;0;9,729981;0
Subject #308;1,503;Audio;;;;;;;;1,942982;0,001899719;11,9681;8,999991;0;9,729981;0
Subject #308;1,606;Audio;;;;;;;;2,13569;0,001899719;13,18481;8,999991;0;9,729981;0
Subject #308;1,714;Audio;;;;;;;;2,338867;0,001899719;14,46762;8,999991;0;9,729981;0
Subject #308;1,818;Audio;;;;;;;;2,533057;0,001899719;15,69368;8,999991;0;9,729981;0
Subject #308;1,918;Audio;;;;;;;;2,721209;0,001899719;16,88162;8,999991;0;9,729981;0
Subject #308;2,020;Audio;;;;;;;;2,912797;0,001899719;18,09126;8,999991;0;9,729981;0
Subject #308;2,124;Audio;;;;;;;;3,107715;0,001899719;19,32193;8,999991;0;9,729981;0
Subject #308;2,225;Audio;;;;;;;;3,297857;0,001899719;20,52244;8,999991;0;9,729981;0
Subject #308;2,329;Audio;;;;;;;;3,493359;0,001899719;21,75679;8,999991;0;9,729981;0
