SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #269;0,011;Heat;;;;;;;-0,05195547;-0,319811;9,72998;0;9,72998;0
Subject #269;0,111;Audio;;;;;;;-0,0162171;-0,1113897;9,72998;0;9,72998;0
Subject #269;0,223;Audio;;Task Spawned;;;33,2165;75,35772;0,03867376;0,2087264;9,72998;0;9,72998;0
Subject #269;0,339;Audio;;;;;33,2165;75,35772;0,1081417;0,6138542;9,72998;0;9,72998;0
Subject #269;0,442;Audio;;;;;33,2165;75,35772;0,1819676;1,044397;9,72998;0;9,72998;0
Subject #269;0,550;Audio;;;;;33,2165;75,35772;0,2701688;1,558774;9,72998;0;9,72998;0
Subject #269;0,659;Audio;;;;;33,2165;75,35772;0,3723224;2,154519;9,72998;0;9,72998;0
Subject #269;0,769;Audio;;;;;33,2165;75,35772;0,4874552;2,825959;9,72998;0;9,72998;0
Subject #269;0,876;Audio;;;;;33,2165;75,35772;0,6107738;3,545136;9,72998;0;9,72998;0
Subject #269;0,985;Audio;;;;;33,2165;75,35772;0,747832;4,34444;9,72998;0;9,72998;0
Subject #269;1,112;Audio;;;;;33,2165;75,35772;0,9219984;5,360154;9,72998;0;9,72998;0
Subject #269;1,213;Audio;;;;;33,2165;75,35772;1,074312;6,248428;9,72998;0;9,72998;0
Subject #269;1,319;Audio;;;;;33,2165;75,35772;1,244256;7,239517;9,72998;0;9,72998;0
Subject #269;1,434;Audio;;;;;33,2165;75,35772;1,441073;8,387323;9,72998;0;9,72998;0
Subject #269;1,542;Audio;;;;;33,2165;75,35772;1,639423;9,544073;9,72998;0;9,72998;0
Subject #269;1,649;Audio;;;;;33,2165;75,35772;1,846187;10,74989;9,72998;0;9,72998;0
Subject #269;1,751;Audio;;;;;33,2165;75,35772;2,053471;11,95875;9,72998;0;9,72998;0
Subject #269;1,854;Audio;;;;;33,2165;75,35772;2,260738;13,1675;9,72998;0;9,72998;0
Subject #269;1,955;Audio;;;;;33,2165;75,35772;2,46601;14,36462;9,72998;0;9,72998;0
Subject #269;2,056;Audio;;;;;33,2165;75,35772;2,670504;15,5572;9,72998;0;9,72998;0
Subject #269;2,158;Audio;;;;;33,2165;75,35772;2,877403;16,76381;9,72998;0;9,72998;0
Subject #269;2,258;Audio;;;;;33,2165;75,35772;3,081269;17,95273;9,72998;0;9,72998;0
Subject #269;2,361;Audio;;;;;33,2165;75,35772;3,290505;19,17296;9,72998;0;9,72998;0
Subject #269;2,461;Audio;;;;;33,2165;75,35772;3,49263;20,35173;9,72998;0;9,72998;0
Subject #269;2,565;Audio;;;;;33,2165;75,35772;3,704131;21,58518;9,72998;0;9,72998;0
Subject #269;2,675;Audio;;;;;33,2165;75,35772;3,925711;22,8774;9,72998;0;9,72998;0
Subject #269;2,775;Audio;;;;;33,2165;75,35772;4,129227;24,06428;9,72998;0;9,72998;0
Subject #269;2,884;Audio;;;;;33,2165;75,35772;4,350593;25,35525;9,72998;0;9,72998;0
Subject #269;2,985;Audio;;;;;33,2165;75,35772;4,555562;26,55061;9,72998;0;9,72998;0
Subject #269;3,090;Audio;;;;;33,2165;75,35772;4,768972;27,79518;9,72998;0;9,72998;0
Subject #269;3,193;Audio;;;;;33,2165;75,35772;4,977027;29,00853;9,72998;0;9,72998;0
Subject #269;3,298;Audio;;;;;33,2165;75,35772;5,189785;30,2493;9,72998;0;9,72998;0
Subject #269;3,406;Audio;;;;;33,2165;75,35772;5,410626;31,53722;9,72998;0;9,72998;0
Subject #269;3,520;Audio;;;;;33,2165;75,35772;5,639556;32,87231;9,72998;0;9,72998;0
Subject #269;3,632;Audio;Right;Task Started;Right;Task Started;;;5,867313;34,20056;9,72998;0;9,72998;0
Subject #269;3,733;Audio;Right;;Right;;;;6,072517;35,39727;9,72998;0;9,72998;0
Subject #269;3,837;Audio;Right;;Right;;;;6,283903;36,63004;9,72998;0;9,72998;0
Subject #269;3,943;Audio;Right;;Right;;;;6,49941;37,88685;9,72998;0;9,72998;0
Subject #269;4,054;Audio;Right;;Right;;;;6,721977;39,18483;9,72998;0;9,72998;0
Subject #269;4,156;Audio;Right;;Right;;;;6,929608;40,3957;9,72998;0;9,72998;0
Subject #269;4,265;Audio;Right;;Right;;;;7,150813;41,68574;9,72998;0;9,72998;0
Subject #269;4,382;Audio;Right;;Right;;;;7,387671;43,06706;9,72998;0;9,72998;0
Subject #269;4,489;Audio;Right;;Right;;;;7,60623;44,34167;9,72998;0;9,72998;0
Subject #269;4,590;Audio;Right;;Right;;;;7,809384;45,52644;9,72998;0;9,72998;0
Subject #269;4,710;Audio;Right;;Right;;;;8,053574;46,95051;9,72998;0;9,72998;0
Subject #269;4,817;Audio;Right;;Right;;;;8,270679;48,21664;9,72998;0;9,72998;0
Subject #269;4,926;Audio;Right;;Right;;;;8,492814;49,5121;9,72998;0;9,72998;0
Subject #269;5,028;Audio;Right;;Right;;;;8,698664;50,71259;9,72998;0;9,72998;0
Subject #269;5,137;Audio;Right;;Right;;;;8,92005;52,00368;9,72998;0;9,72998;0
Subject #269;5,238;Audio;Right;;Right;;;;9,123672;53,19118;9,72998;0;9,72998;0
Subject #269;5,338;Audio;Right;;Right;;;;9,328626;54,38645;9,72998;0;9,72998;0
Subject #269;5,440;Audio;Right;;Right;;;;9,533748;55,58269;9,72998;0;9,72998;0
Subject #269;5,546;Audio;Right;;Right;;;;9,750109;56,84447;9,72998;0;9,72998;0
Subject #269;5,653;Audio;Right;;Right;;;;9,966126;58,10426;9,72998;0;9,72998;0
Subject #269;5,753;Audio;Right;;Right;;;;10,16929;59,28909;9,72998;0;9,72998;0
Subject #269;5,860;Audio;Right;;Right;;;;10,38745;60,5614;9,72998;0;9,72998;0
Subject #269;5,961;Audio;Right;;Right;;;;10,59193;61,75388;9,72998;0;9,72998;0
Subject #269;6,070;Audio;Right;;Right;;;;10,811;63,03143;9,72998;0;9,72998;0
Subject #269;6,176;Audio;Right;;Right;;;;11,02623;64,28666;9,72998;0;9,72998;0
Subject #269;6,277;Audio;Right;;Right;;;;11,23213;65,48743;9,72998;0;9,72998;0
Subject #269;6,397;Audio;Right;;Right;;;;11,4754;66,90617;9,72998;0;9,72998;0
Subject #269;6,504;Audio;Right;;Right;;;;11,69344;68,17777;9,72998;0;9,72998;0
Subject #269;6,617;Audio;Right;;Right;;;;11,92104;69,50507;9,72998;0;9,72998;0
Subject #269;6,719;Audio;Right;;Right;;;;12,12788;70,71136;9,72998;0;9,72998;0
Subject #269;6,825;Audio;Right;;Right;;;;12,34431;71,97353;9,72998;0;9,72998;0
Subject #269;6,931;Audio;Right;;Right;;;;12,55787;73,21902;9,72998;0;9,72998;0
Subject #269;7,032;Audio;Right;;Right;;;;12,76352;74,41828;9,72998;0;9,72998;0
Subject #269;7,135;Audio;Right;;Right;;;;12,97216;75,63508;9,72998;0;9,72998;0
Subject #269;7,242;Audio;Right;;Right;;;;13,18849;76,89667;9,72998;0;9,72998;0
Subject #269;7,349;Audio;Right;;Right;;;;13,4059;78,1646;9,72998;0;9,72998;0
Subject #269;7,452;Audio;Right;;Right;;;;13,6147;79,38228;9,72998;0;9,72998;0
Subject #269;7,555;Audio;Right;;Right;;;;13,82307;80,59747;9,72998;0;9,72998;0
Subject #269;7,655;Audio;Right;;Right;;;;14,02637;81,78312;9,72998;0;9,72998;0
Subject #269;7,760;Audio;Right;;Right;;;;14,23971;83,02725;9,72998;0;9,72998;0
Subject #269;7,861;Audio;Right;;Right;;;;14,44371;84,21696;9,72998;0;9,72998;0
Subject #269;7,970;Audio;Right;;Right;;;;14,66419;85,50278;9,72998;0;9,72998;0
Subject #269;8,076;Audio;Right;;Right;;;;14,8797;86,75963;9,72998;0;9,72998;0
Subject #269;8,180;Audio;Right;;Right;;;;15,09087;87,99114;9,72998;0;9,72998;0
Subject #269;8,296;Audio;Right;;Right;;;;15,32646;89,36504;9,72998;0;9,72998;0
Subject #269;8,403;Audio;Right;;Right;;;;15,54451;90,63671;9,72998;0;9,72998;0
Subject #269;8,509;Audio;Right;;Right;;;;15,75922;91,88889;9,72998;0;9,72998;0
