SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #314;0,021;Heat;;;;;;;;0,03;0,001899719;-0,1100139;49,58025;0;50,31024;0
Subject #314;0,196;Audio;;;;;;;;0,1413245;0,001899719;-0,01520312;49,58025;0;50,31024;0
Subject #314;0,379;Audio;;Task Spawned;;;;;;0,4325119;0,001899719;0,23279;49,58025;0;50,31024;0
Subject #314;0,497;Audio;;;;;;;;0,7513105;0,001899719;0,5042983;49,58025;0;50,31024;0
Subject #314;0,613;Audio;;;;;;;;1,113893;0,001899719;0,8130956;49,58025;0;50,31024;0
Subject #314;0,714;Audio;;;;;;;;1,48571;0,001899719;1,129758;49,58025;0;50,31024;0
Subject #314;0,843;Audio;;;;;;;;2,024499;0,001899719;1,588624;49,58025;0;50,31024;0
Subject #314;0,975;Audio;;;;;;;;2,654652;0,001899719;2,1253;49,58025;0;50,31024;0
Subject #314;1,075;Audio;;;;;;;;3,18769;0,001899719;2,579268;49,58025;0;50,31024;0
Subject #314;1,209;Audio;;;;;;;;3,969512;0,001899719;3,245116;49,58025;0;50,31024;0
Subject #314;1,343;Audio;;;;;;;;4,831795;0,001899719;3,979489;49,58025;0;50,31024;0
Subject #314;1,444;Audio;;;;;;;;5,533585;0,001899719;4,577177;49,58025;0;50,31024;0
Subject #314;1,577;Audio;;;;;;;;6,535882;0,001899719;5,430794;49,58025;0;50,31024;0
Subject #314;1,710;Audio;;;;;;;;7,617509;0,001899719;6,351974;49,58025;0;50,31024;0
Subject #314;1,842;Audio;;;;;;;;8,773525;0,001899719;7,336508;49,58025;0;50,31024;0
Subject #314;1,974;Audio;;;;;;;;9,983706;0,001899719;8,367171;49,58025;0;50,31024;0
Subject #314;2,084;Audio;;;;;;;;10,98742;0,001899719;9,221994;49,58025;0;50,31024;0
Subject #314;2,252;Audio;;;;;;;;12,51632;0,001899719;10,5241;49,58025;0;50,31024;0
