SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #295;0,012;Heat;;;;;;;0,04622201;-0,007592088;8,999991;0;9,729981;0
Subject #295;0,110;Audio;;;;;;;0,06658497;0,1209747;8,999991;0;9,729981;0
Subject #295;0,234;Audio;;Task Spawned;;;-7,172438;82,26472;0,1081808;0,3836007;8,999991;0;9,729981;0
Subject #295;0,336;Audio;;;;;-7,172438;82,26472;0,1533622;0,668865;8,999991;0;9,729981;0
Subject #295;0,452;Audio;;;;;-7,172438;82,26472;0,2164621;1,067263;8,999991;0;9,729981;0
Subject #295;0,565;Audio;;;;;-7,172438;82,26472;0,2907732;1,536445;8,999991;0;9,729981;0
Subject #295;0,665;Audio;;;;;-7,172438;82,26472;0,3664063;2,013974;8,999991;0;9,729981;0
Subject #295;0,779;Audio;;;;;-7,172438;82,26472;0,4633646;2,626145;8,999991;0;9,729981;0
Subject #295;0,886;Audio;;;;;-7,172438;82,26472;0,5654262;3,270537;8,999991;0;9,729981;0
Subject #295;1,001;Audio;;;;;-7,172438;82,26472;0,6882151;4,045796;8,999991;0;9,729981;0
Subject #295;1,110;Audio;;;;;-7,172438;82,26472;0,8147276;4,844566;8,999991;0;9,729981;0
Subject #295;1,217;Audio;;;;;-7,172438;82,26472;0,9504046;5,701199;8,999991;0;9,729981;0
Subject #295;1,325;Audio;;;;;-7,172438;82,26472;1,098732;6,637703;8,999991;0;9,729981;0
Subject #295;1,438;Audio;;;;;-7,172438;82,26472;1,264769;7,686019;8,999991;0;9,729981;0
Subject #295;1,556;Audio;;;;;-7,172438;82,26472;1,452361;8,87043;8,999991;0;9,729981;0
Subject #295;1,671;Audio;;;;;-7,172438;82,26472;1,64566;10,09087;8,999991;0;9,729981;0
Subject #295;1,787;Audio;;;;;-7,172438;82,26472;1,853687;11,40431;8,999991;0;9,729981;0
Subject #295;1,887;Audio;;;;;-7,172438;82,26472;2,042504;12,59645;8,999991;0;9,729981;0
Subject #295;2,006;Audio;;;;;-7,172438;82,26472;2,264925;14,00076;8,999991;0;9,729981;0
Subject #295;2,121;Audio;;;;;-7,172438;82,26472;2,481541;15,36843;8,999991;0;9,729981;0
