SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
4;4.500;Ring;visible;(20.6, 0.0, 108.8);-15922
4;4.529;Ring;visible;(13.8, 0.0, 110.5);-15970
4;4.562;Ring;visible;(17.9, 0.0, 110.5);-16018
4;4.630;Ring;visible;(27.5, 0.0, 110.4);-16066
4;4.663;Ring;visible;(19.2, 0.0, 112.4);-16114
4;4.699;Ring;visible;(27.6, 0.0, 111.7);-16202
4;4.730;Ring;visible;(22.0, 0.0, 113.3);-16250
4;4.797;Ring;visible;(19.7, 0.0, 115.0);-16298
4;4.831;Ring;visible;(21.3, 0.0, 115.4);-16346
4;4.864;Ring;visible;(25.9, 0.0, 115.4);-16394
4;4.931;Ring;visible;(20.0, 0.0, 117.7);-16482
4;4.964;Ring;visible;(9.5, 0.0, 120.0);-16530
4;4.998;Ring;visible;(25.2, 0.0, 118.2);-16578
4;5.032;Ring;visible;(7.6, 0.0, 121.7);-16626
4;5.099;Ring;visible;(11.3, 0.0, 122.5);-16714
4;5.132;Ring;visible;(30.7, 0.0, 120.1);-16762
4;5.166;Ring;visible;(21.2, 0.0, 122.2);-16810
4;5.199;Ring;visible;(25.2, 0.0, 122.3);-16858
4;5.267;Ring;visible;(16.7, 0.0, 125.0);-16906
4;5.300;Ring;visible;(8.4, 0.0, 127.0);-16994
4;5.333;Ring;visible;(13.4, 0.0, 126.9);-17042
4;5.367;Ring;visible;(22.2, 0.0, 126.1);-17090
4;6.002;POV;visible;Right;-17178
4;6.191;POV;visible;Left;-17316
4;6.326;POV;visible;Left;-17454
4;6.806;POV;visible;Right;-17592
4;6.907;POV;visible;Middle;-17728
4;7.074;POV;visible;Middle;-17826
4;11.790;Ring;visible;(38.5, 0.0, 175.6);-18002
4;11.826;Ring;visible;(30.9, 0.0, 177.6);-18050
4;11.858;Ring;visible;(31.1, 0.0, 178.2);-18098
4;11.891;Ring;visible;(37.4, 0.0, 177.9);-18146
4;11.958;Ring;visible;(21.7, 0.0, 181.7);-18238
4;11.992;Ring;visible;(22.3, 0.0, 182.3);-18286
4;12.026;Ring;visible;(39.7, 0.0, 180.2);-18334
4;12.093;Ring;visible;(27.5, 0.0, 183.5);-18382
4;12.127;Ring;visible;(18.5, 0.0, 185.6);-18470
4;12.160;Ring;visible;(20.7, 0.0, 185.9);-18518
