SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #145,0.013,Heat,None,,None,,,28.90417,0,28.90417,0
Subject #145,0.114,Audio,Right,,Right,,,42.68327,0,42.68327,0
Subject #145,0.222,Audio,Right,,Right,,,55.66099,0,55.66099,0
Subject #145,0.325,Audio,Right,,Right,,,68.08273,0,68.08273,0
Subject #145,0.431,Audio,Right,,Right,,,80.74485,0,80.74485,0
Subject #145,0.533,Audio,Right,,Right,,,85.73299,0,85.73299,0
Subject #145,2.189,Audio,Right,,Right,,,85.73299,0,85.73299,0
Subject #145,2.303,Audio,Right,,Right,,,85.73299,0,85.73299,0
Subject #145,2.416,Audio,Right,,Right,,,85.73299,0,85.73299,0
Subject #145,2.523,Audio,Right,,Right,,,85.73299,0,85.73299,0
Subject #145,2.634,Audio,Right,,Right,,,80.63139,8.693091,80.63139,8.693091
Subject #145,2.734,Audio,Right,,Right,,,67.85008,20.20719,67.85008,20.20719
Subject #145,2.836,Audio,Right,,Right,,,54.01395,23.72214,54.01395,23.72214
Subject #145,2.950,Audio,Right,,Right,,,39.55618,20.80367,39.55618,20.80367
Subject #145,3.064,Audio,Right,,Right,,,25.78887,16.74368,25.78887,16.74368
Subject #145,3.172,Audio,Right,,Right,,,14.86593,8.023811,14.86593,8.023811
Subject #145,3.286,Audio,Right,,Right,,,7.094763,350.7401,7.094763,350.7401
Subject #145,3.397,Audio,Right,,Right,,,355.4554,343.213,355.4554,343.213
Subject #145,3.497,Audio,Right,,Right,,,343.3001,339.7252,343.3001,339.7252
Subject #145,3.603,Audio,Right,,Right,,,328.8087,342.7583,328.8087,342.7583
Subject #145,3.714,Audio,Right,,Right,,,313.4573,353.9367,313.4573,353.9367
Subject #145,3.815,Audio,Right,,Right,,,300.367,4.51961,300.367,4.51961
Subject #145,3.921,Audio,Right,,Right,,,296.6018,9.016357,296.6018,9.016357
Subject #145,4.034,Audio,Right,,Right,,,296.6018,9.016357,296.6018,9.016357
Subject #145,4.138,Audio,Right,,Right,,,289.0447,7.940494,289.0447,7.940494
Subject #145,4.238,Audio,Right,,Right,,,277.1361,5.963556,277.1361,5.963556
Subject #145,4.346,Audio,Right,,Right,,,265.8289,355.7201,265.8289,355.7201
Subject #145,4.446,Audio,Right,,Right,,,255.7946,341.9266,255.7946,341.9266
Subject #145,4.560,Audio,Right,,Right,,,242.0236,326.9354,242.0236,326.9354
Subject #145,4.664,Audio,Right,,Right,,,225.5979,317.7184,225.5979,317.7184
Subject #145,4.774,Audio,Right,,Right,,,208.446,320.2476,208.446,320.2476
Subject #145,4.877,Audio,Right,,Right,,,195.6885,327.4654,195.6885,327.4654
Subject #145,4.990,Audio,Right,,Right,,,189.3803,345.3299,189.3803,345.3299
Subject #145,5.095,Audio,Right,,Right,,,186.8947,0.8439055,186.8947,0.8439055
Subject #145,5.198,Audio,Right,,Right,,,187.9494,3.879228,187.9494,3.879228
Subject #145,5.311,Audio,Right,,Right,,,187.9494,3.879228,187.9494,3.879228
Subject #145,5.429,Audio,Right,,Right,,,187.5752,4.096495,187.5752,4.096495
Subject #145,5.529,Audio,Right,,Right,,,179.8124,8.516221,179.8124,8.516221
Subject #145,5.635,Audio,Right,,Right,,,164.7077,7.652452,164.7077,7.652452
Subject #145,5.750,Audio,Right,,Right,,,146.1373,1.39731,146.1373,1.39731
Subject #145,5.854,Audio,Right,,Right,,,130.6376,355.1329,130.6376,355.1329
Subject #145,5.958,Audio,Right,,Right,,,126.8327,351.459,126.8327,351.459
Subject #145,6.068,Audio,Right,,Right,,,126.8327,351.459,126.8327,351.459
Subject #145,6.177,Audio,Right,,Right,,,126.419,351.6668,126.419,351.6668
Subject #145,6.281,Audio,Right,,Right,,,117.9865,356.0229,117.9865,356.0229
Subject #145,6.388,Audio,Right,,Right,,,109.3164,354.0078,109.3164,354.0078
Subject #145,6.495,Audio,Right,,Right,,,114.6155,346.8622,114.6155,346.8622
Subject #145,6.599,Audio,None,Timeout,None,Timeout,,126.2896,341.4394,126.2896,341.4394
Subject #145,6.708,Audio,None,,None,,,141.5817,342.6997,141.5817,342.6997
Subject #145,6.817,Audio,None,,None,,,157.4464,350.0846,157.4464,350.0846
Subject #145,6.918,Audio,None,,None,,,160.6027,350.7984,160.6027,350.7984
Subject #145,7.032,Audio,None,,None,,,160.6027,350.7984,160.6027,350.7984
Subject #145,7.144,Audio,None,,None,,,160.211,350.9043,160.211,350.9043
Subject #145,7.245,Audio,None,,None,,,151.4594,353.3854,151.4594,353.3854
Subject #145,7.360,Audio,None,,None,,,138.2957,357.433,138.2957,357.433
Subject #145,7.472,Audio,None,,None,,,125.4034,1.55448,125.4034,1.55448
Subject #145,7.578,Audio,None,,None,,,120.6678,3.05797,120.6678,3.05797
Subject #145,7.681,Audio,None,,None,,,120.6678,3.05797,120.6678,3.05797
Subject #145,7.797,Audio,None,,None,,,117.1336,4.164402,117.1336,4.164402
Subject #145,7.909,Audio,None,,None,,,104.5072,7.930924,104.5072,7.930924
Subject #145,8.010,Audio,None,,None,,,92.07037,8.75563,92.07037,8.75563
Subject #145,8.110,Audio,None,,None,,,82.64516,359.366,82.64516,359.366
Subject #145,8.218,Audio,None,,None,,,81.51081,354.5671,81.51081,354.5671
Subject #145,8.319,Audio,None,,None,,,81.51081,354.5671,81.51081,354.5671
Subject #145,8.433,Audio,None,,None,,,82.05808,354.4384,82.05808,354.4384
Subject #145,8.534,Audio,None,,None,,,91.22142,352.3765,91.22142,352.3765
Subject #145,8.636,Audio,None,,None,,,102.9143,350.0565,102.9143,350.0565
Subject #145,8.742,Audio,None,,None,,,106.0076,349.5118,106.0076,349.5118
Subject #145,8.844,Audio,None,,None,,,106.0076,349.5118,106.0076,349.5118
Subject #145,8.960,Audio,None,,None,,,106.0076,349.5118,106.0076,349.5118
Subject #145,9.070,Audio,None,,None,,,106.0076,349.5118,106.0076,349.5118
Subject #145,9.186,Audio,None,,None,,,106.4006,349.4449,106.4006,349.4449
Subject #145,9.289,Audio,None,,None,,,115.7024,348.0156,115.7024,348.0156
Subject #145,9.410,Audio,None,,None,,,129.0382,350.7674,129.0382,350.7674
Subject #145,9.510,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,9.627,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,9.743,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,9.850,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,9.954,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,10.063,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,10.169,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,10.278,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,10.399,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,10.499,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
Subject #145,10.609,Audio,None,,None,,,130.4164,350.6361,130.4164,350.6361
