SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #283;0,012;Heat;;;;;;;0,04903318;0,01015697;8,999991;0;9,729981;0
Subject #283;0,111;Audio;;;;;;;0,07110517;0,1495141;8,999991;0;9,729981;0
Subject #283;0,220;Audio;;Task Spawned;;;-7,167917;82,29327;0,1078189;0,3813156;8,99999;350,1943;9,740802;350,1951
Subject #283;0,325;Audio;;;;;-7,167917;82,29327;0,1533103;0,6685378;8,99999;337,4946;9,790149;337,4965
Subject #283;0,435;Audio;;;;;-7,167917;82,29327;0,2065325;1,004569;8,999991;329,5953;9,846369;329,5981
Subject #283;0,538;Audio;;;;;-7,167917;82,29327;0,2643802;1,369806;8,999992;329,5953;9,846369;329,5981
Subject #283;0,639;Audio;;;;;-7,167917;82,29327;0,3284971;1,774624;8,999992;329,5953;9,846369;329,5981
Subject #283;0,743;Audio;;;;;-7,167917;82,29327;0,4041347;2,252182;8,999992;329,5953;9,846369;329,5981
Subject #283;0,860;Audio;;;;;-7,167917;82,29327;0,4990219;2,851277;8,999992;329,5953;9,846369;329,5981
Subject #283;0,964;Audio;;;;;-7,167917;82,29327;0,5952828;3,459044;8,999994;337,3665;9,79089;337,3684
Subject #283;1,070;Audio;;;;;-7,167917;82,29327;0,7113042;4,191575;8,999996;350,1372;9,740935;350,138
Subject #283;1,177;Audio;;;;;-7,167917;82,29327;0,8431503;5,024019;8,999994;357,0568;9,730949;357,057
Subject #283;1,288;Audio;;;;;-7,167917;82,29327;0,9914642;5,960438;8,999994;357,0568;9,730949;357,057
Subject #283;1,392;Audio;;;;;-7,167917;82,29327;1,141007;6,904616;8,999995;354,0301;9,733965;354,0306
Subject #283;1,504;Audio;;;;;-7,167917;82,29327;1,31172;7,982452;8,999996;341,0095;9,771999;341,0111
Subject #283;1,607;Audio;;;;;-7,167917;82,29327;1,46935;8,977695;8,999997;333,6845;9,814373;333,6868
Subject #283;1,733;Audio;;;;;-7,167917;82,29327;1,666616;10,22318;8,999997;333,6845;9,814373;333,6868
Subject #283;1,836;Audio;;;;;-7,167917;82,29327;1,817979;11,31379;3,732727;333,6845;4,547104;333,6868
Subject #283;1,952;Audio;;;;;-7,167917;82,29327;1,772597;12,56165;349,7684;333,6845;350,5828;333,6868
Subject #283;2,054;Audio;;;;;-7,167917;82,29327;1,487083;13,61831;337,536;333,6845;338,3504;333,6868
Subject #283;2,157;Audio;;;;;-7,167917;82,29327;1,014973;14,6172;332,7554;333,6845;333,5697;333,6868
Subject #283;2,260;Audio;;;;;-7,167917;82,29327;0,5107001;15,60112;334,3013;333,6845;335,1157;333,6869
Subject #283;2,377;Audio;;;;;-7,167917;82,29327;0,06172283;16,77738;347,0067;333,6845;347,8211;333,6869
Subject #283;2,494;Audio;;;;;-7,167917;82,29327;-0,09449228;18,02581;1,077792;333,6845;1,892168;333,6868
Subject #283;2,605;Audio;;;;;-7,167917;82,29327;0,02475725;19,22517;10,97081;342,5807;11,73588;342,5822
Subject #283;2,714;Audio;;;;;-7,167917;82,29327;0,2729188;20,46239;11,43397;353,8215;12,16823;353,822
