SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #291;0,013;Heat;;;;;;;0,04604082;-0,008736135;8,999993;327,7355;9,863264;327,7385
Subject #291;0,121;Audio;;;;;;;0,06629013;0,1191131;8,999993;327,7355;9,863264;327,7385
Subject #291;0,224;Audio;;Task Spawned;;;9,53522;59,90362;0,09651171;0,3099248;8,999993;327,7355;9,863264;327,7385
Subject #291;0,327;Audio;;;;;9,53522;59,90362;0,1361026;0,5598918;8,999993;335,2142;9,804044;335,2163
Subject #291;0,440;Audio;;;;;9,53522;59,90362;0,1950156;0,931854;8,999995;348,8337;9,744069;348,8347
Subject #291;0,543;Audio;;;;;9,53522;59,90362;0,2617329;1,353091;8,999995;1,228199;9,730153;1,228099
Subject #291;0,645;Audio;;;;;9,53522;59,90362;0,337166;1,829356;8,999996;8,422902;9,737946;8,422215
Subject #291;0,760;Audio;;;;;9,53522;59,90362;0,4344398;2,44352;8,999996;8,422902;9,737946;8,422215
Subject #291;0,868;Audio;;;;;9,53522;59,90362;0,5358137;3,083569;8,999996;8,422902;9,737946;8,422215
Subject #291;0,976;Audio;;;;;9,53522;59,90362;0,6483371;3,794014;8,999999;3,34324;9,731233;3,342968
Subject #291;1,087;Audio;;;;;9,53522;59,90362;0,7772381;4,607863;8,999998;349,9515;9,74136;349,9523
Subject #291;1,190;Audio;;;;;9,53522;59,90362;0,9021509;5,396533;8,999997;342,8805;9,763827;342,8819
Subject #291;1,292;Audio;;;;;9,53522;59,90362;1,034138;6,229868;8,999997;342,8805;9,763827;342,8819
Subject #291;1,408;Audio;;;;;9,53522;59,90362;1,195215;7,246865;8,999997;342,8805;9,763827;342,8819
Subject #291;1,527;Audio;;;;;9,53522;59,90362;1,374069;8,376111;8,999997;342,8805;9,763827;342,8819
Subject #291;1,631;Audio;;;;;9,53522;59,90362;1,539628;9,421407;8,999997;342,8805;9,763827;342,8819
Subject #291;1,746;Audio;;;;;9,53522;59,90362;1,735543;10,65837;8,999997;342,8805;9,763827;342,8819
Subject #291;1,857;Audio;;;;;9,53522;59,90362;1,933588;11,90878;8,999997;342,8805;9,763827;342,8819
Subject #291;1,969;Audio;;;;;9,53522;59,90362;2,135325;13,18249;8,999997;342,8805;9,763827;342,8819
Subject #291;2,083;Audio;;;;;9,53522;59,90362;2,33958;14,47211;8,999997;342,8805;9,763827;342,8819
Subject #291;2,201;Audio;;;;;9,53522;59,90362;2,551494;15,81008;8,999997;342,8805;9,763827;342,8819
Subject #291;2,303;Audio;;;;;9,53522;59,90362;2,732153;16,95072;8,999997;334,9762;9,805599;334,9784
Subject #291;2,415;Audio;;;;;9,53522;59,90362;2,91216;18,08723;8,999998;321,5774;9,931732;321,5811
Subject #291;2,530;Audio;;;;;9,53522;59,90362;3,066545;19,06199;8,999996;307,7879;10,19124;307,7939
Subject #291;2,639;Audio;;;;;9,53522;59,90362;3,183415;19,79988;8,999993;303,0688;10,33767;303,076
Subject #291;2,749;Audio;;;;;9,53522;59,90362;3,296091;20,51128;8,999993;303,0688;10,33767;303,076
Subject #291;2,863;Audio;;;;;9,53522;59,90362;3,412759;21,24789;8,999993;303,0688;10,33767;303,076
Subject #291;2,975;Audio;;;;;9,53522;59,90362;3,526475;21,96586;8,999993;303,0688;10,33767;303,076
